TDEP,GR,BSZ,CALI,DRHO,PE,HMRS,HDRS,DTC,RHOB,NPHI,DCALI
212.8,115.43402862548828,8.5,8.594279289245605,0.0020792928989976645,3.4480907917022705,2.746335744857788,2.815138578414917,129.83116149902344,2.3255386352539062,33.03266906738281,0.09427928924560547
212.9,121.11492156982422,8.5,8.60782527923584,0.0027983514592051506,3.391339063644409,2.6026506423950195,2.6631836891174316,132.90863037109375,2.30165696144104,35.466033935546875,0.10782527923583984
213.0,123.9760971069336,8.5,8.606534957885742,0.004862729925662279,3.34867262840271,2.374741315841675,2.420715093612671,135.43443298339844,2.281121015548706,36.08869934082031,0.10653495788574219
213.1,126.55530548095703,8.5,8.596858978271484,0.010077533312141895,3.3210959434509277,2.2974112033843994,2.3380470275878906,137.60020446777344,2.251138925552368,37.82808303833008,0.09685897827148438
213.2,128.86912536621094,8.5,8.594279289245605,0.012703794986009598,3.331655502319336,2.2411627769470215,2.277845621109009,138.900634765625,2.2430765628814697,38.853519439697266,0.09427928924560547
213.3,131.24099731445312,8.5,8.56654167175293,0.015872396528720856,3.346144199371338,2.1736669540405273,2.2044105529785156,140.00503540039062,2.2378792762756348,39.330570220947266,0.06654167175292969
213.4,130.70193481445312,8.5,8.554285049438477,0.02071157470345497,3.3546509742736816,2.1521265506744385,2.1807711124420166,141.58450317382812,2.2291765213012695,42.08822250366211,0.05428504943847656
213.5,128.16419982910156,8.5,8.549124717712402,0.022221529856324196,3.342796802520752,2.1338279247283936,2.160763740539551,143.62094116210938,2.222228765487671,43.59160232543945,0.049124717712402344
213.6,127.56708526611328,8.5,8.53428840637207,0.023633450269699097,3.3250932693481445,2.101186990737915,2.1267356872558594,145.76173400878906,2.2167696952819824,43.70906448364258,0.03428840637207031
213.7,130.13800048828125,8.5,8.569121360778809,0.025622444227337837,3.2764453887939453,2.0870282649993896,2.1128265857696533,147.5291290283203,2.213385581970215,38.4261589050293,0.0691213607788086
213.8,129.4745330810547,8.5,8.55880069732666,0.0272201057523489,3.261692523956299,2.075047254562378,2.101351261138916,148.51828002929688,2.217323064804077,37.62061309814453,0.058800697326660156
213.9,126.33139038085938,8.5,8.571057319641113,0.029227279126644135,3.252913236618042,2.059762477874756,2.0869383811950684,147.9220428466797,2.226844549179077,38.276065826416016,0.07105731964111328
214.0,117.93030548095703,8.5,8.532998085021973,0.0333804190158844,3.2732226848602295,2.0576601028442383,2.085052728652954,145.21165466308594,2.2499945163726807,38.894412994384766,0.032998085021972656
214.1,117.1341552734375,8.5,8.536223411560059,0.034502577036619186,3.293445348739624,2.059692859649658,2.0871362686157227,141.6352996826172,2.258939743041992,38.662967681884766,0.036223411560058594
214.2,117.38294982910156,8.5,8.54267406463623,0.03461269661784172,3.3136203289031982,2.0757834911346436,2.1034746170043945,139.13978576660156,2.265390396118164,38.05908966064453,0.04267406463623047
214.3,117.00975036621094,8.5,8.51687240600586,0.03377936780452728,3.3523077964782715,2.0920472145080566,2.1197872161865234,136.93348693847656,2.2714617252349854,36.19325637817383,0.016872406005859375
214.4,115.11888885498047,8.5,8.528483390808105,0.03207888454198837,3.36240553855896,2.11893892288208,2.1467764377593994,134.32025146484375,2.274230718612671,34.9307975769043,0.02848339080810547
214.5,112.45674896240234,8.5,8.514291763305664,0.029876453801989555,3.3815996646881104,2.1633963584899902,2.191706895828247,131.91656494140625,2.278526544570923,34.58137893676758,0.014291763305664062
214.6,109.26383972167969,8.5,8.523323059082031,0.027979465201497078,3.417747735977173,2.329538106918335,2.3622448444366455,129.36233520507812,2.287229537963867,35.15813446044922,0.02332305908203125
214.7,100.74665069580078,8.5,8.549124717712402,0.024324102327227592,3.54042911529541,2.453192710876465,2.490422248840332,126.37964630126953,2.3156023025512695,33.51007843017578,0.049124717712402344
214.8,97.41275787353516,8.5,8.565896034240723,0.0235137939453125,3.6142938137054443,2.5919814109802246,2.6344852447509766,123.70344543457031,2.332796096801758,31.443769454956055,0.06589603424072266
214.9,93.54808807373047,8.5,8.565896034240723,0.023537123575806618,3.682370901107788,2.8495452404022217,2.895796775817871,121.05175018310547,2.351377010345459,28.818347930908203,0.06589603424072266
215.0,91.86455535888672,8.5,8.543319702148438,0.020004406571388245,3.7496283054351807,2.9483304023742676,2.9927785396575928,118.3259048461914,2.3762118816375732,28.273794174194336,0.0433197021484375
215.1,89.6087875366211,8.5,8.547834396362305,0.016676517203450203,3.763806104660034,3.0391101837158203,3.0803818702697754,115.77407836914062,2.385606288909912,29.670455932617188,0.04783439636230469
215.2,88.67164611816406,8.5,8.529128074645996,0.012449352070689201,3.7829360961914062,3.2793538570404053,3.320211410522461,113.41185760498047,2.394538164138794,29.433090209960938,0.029128074645996094
215.3,82.57609558105469,8.5,8.549124717712402,0.004562560003250837,3.8535900115966797,3.4628195762634277,3.5046465396881104,110.67626190185547,2.4135403633117676,26.993825912475586,0.049124717712402344
215.4,78.91876220703125,8.5,8.53364372253418,0.003442083252593875,3.904921054840088,3.691680669784546,3.7354660034179688,107.82957458496094,2.428537607192993,25.611167907714844,0.03364372253417969
215.5,74.07549285888672,8.5,8.552995681762695,0.0037052736151963472,3.9509122371673584,4.226280212402344,4.2706475257873535,105.34147644042969,2.4436352252960205,24.1783447265625,0.05299568176269531
215.6,65.35096740722656,8.5,8.543319702148438,0.0062408833764493465,3.9920125007629395,4.4489874839782715,4.496414661407471,103.34695434570312,2.4698405265808105,21.758602142333984,0.0433197021484375
215.7,63.66743850708008,8.5,8.537513732910156,0.007555421441793442,3.9868881702423096,4.554269790649414,4.606307506561279,102.03419494628906,2.4776976108551025,21.094970703125,0.03751373291015625
215.8,65.76563262939453,8.5,8.543964385986328,0.007968639023602009,3.9694042205810547,4.245096206665039,4.310181617736816,101.69389343261719,2.474515438079834,21.04791831970215,0.043964385986328125
215.9,77.57524871826172,8.5,8.529772758483887,0.00994033645838499,3.9193367958068848,3.9240777492523193,3.9894909858703613,101.97498321533203,2.448667049407959,23.54196548461914,0.02977275848388672
216.0,83.52981567382812,8.5,8.53364372253418,0.01144481636583805,3.8926689624786377,3.6204941272735596,3.682346820831299,102.58354949951172,2.431281089782715,25.995195388793945,0.03364372253417969
216.1,86.72272491455078,8.5,8.534934043884277,0.012078450061380863,3.868462562561035,3.4018898010253906,3.461099863052368,103.33474731445312,2.415842294692993,27.509902954101562,0.034934043884277344
216.2,87.93354797363281,8.5,8.546545028686523,0.011913847178220749,3.8570876121520996,3.3027403354644775,3.3743908405303955,103.8981704711914,2.4098944664001465,27.657581329345703,0.04654502868652344
216.3,79.84761047363281,8.5,8.572992324829102,0.009647564962506294,3.8926937580108643,3.4138739109039307,3.5014877319335938,103.8045883178711,2.4248552322387695,27.252853393554688,0.07299232482910156
216.4,75.22825622558594,8.5,8.576217651367188,0.0090796435251832,3.942032814025879,3.6071860790252686,3.7153031826019287,103.04975891113281,2.440598487854004,26.311397552490234,0.0762176513671875
216.5,71.68702697753906,8.5,8.5923433303833,0.010092906653881073,4.010860443115234,4.120210647583008,4.265807628631592,101.167236328125,2.456105947494507,24.629249572753906,0.09234333038330078
216.6,67.49063110351562,8.5,8.587182998657227,0.014897582121193409,4.1722259521484375,4.393579483032227,4.549741268157959,98.00579833984375,2.480664014816284,22.487403869628906,0.08718299865722656
216.7,63.343997955322266,8.5,8.587182998657227,0.015677135437726974,4.25991678237915,4.687008857727051,4.848062992095947,94.51344299316406,2.4890711307525635,21.473546981811523,0.08718299865722656
216.8,59.23883056640625,8.5,8.586538314819336,0.015301059931516647,4.347635269165039,5.440835952758789,5.602011680603027,91.94773864746094,2.500009298324585,21.58249855041504,0.08653831481933594
216.9,54.246280670166016,8.5,8.602664947509766,0.009317021816968918,4.478424549102783,5.85359525680542,6.012246131896973,90.48175811767578,2.5209946632385254,19.275962829589844,0.10266494750976562
217.0,55.85517501831055,8.5,8.588473320007324,0.005726041737943888,4.511643409729004,6.129587173461914,6.280252456665039,89.60396575927734,2.5246942043304443,17.966825485229492,0.08847332000732422
217.1,59.23053741455078,8.5,8.579442977905273,0.0033707809634506702,4.521716117858887,5.893342971801758,6.011377811431885,89.94486236572266,2.5222413539886475,17.402111053466797,0.07944297790527344
217.2,65.29291534423828,8.5,8.55880069732666,0.001065427903085947,4.482858180999756,5.557999610900879,5.660592079162598,91.65065002441406,2.502838611602783,18.41691017150879,0.058800697326660156
217.3,65.28462219238281,8.5,8.585892677307129,0.0017078277887776494,4.45241641998291,5.264150142669678,5.360039234161377,94.6808853149414,2.4962785243988037,20.4326171875,0.0858926773071289
217.4,64.12356567382812,8.5,8.598149299621582,0.003707989351823926,4.414285182952881,4.820752143859863,4.935849666595459,98.26396942138672,2.4964489936828613,21.96830940246582,0.09814929962158203
217.5,65.57489013671875,8.5,8.594279289245605,0.010862220078706741,4.296389102935791,4.539784908294678,4.667853355407715,101.47956085205078,2.4995720386505127,21.893348693847656,0.09427928924560547
217.6,69.50589752197266,8.5,8.610404968261719,0.017097653821110725,4.210702419281006,4.174569129943848,4.312016010284424,103.76679229736328,2.4962408542633057,22.952241897583008,0.11040496826171875
217.7,73.85986328125,8.5,8.587828636169434,0.02332943305373192,4.121338844299316,3.785871744155884,3.923952579498291,104.48448181152344,2.485280990600586,24.73603057861328,0.0878286361694336
217.8,77.87380981445312,8.5,8.589763641357422,0.028266655281186104,4.043673515319824,3.2526988983154297,3.376195192337036,104.10385131835938,2.4675886631011963,24.877687454223633,0.08976364135742188
217.9,76.82056427001953,8.5,8.572346687316895,0.03119535930454731,4.002826690673828,3.1998119354248047,3.3160994052886963,103.09036254882812,2.4404563903808594,27.54427146911621,0.07234668731689453
218.0,72.55782318115234,8.5,8.576862335205078,0.027967853471636772,4.048330783843994,3.3204970359802246,3.431627035140991,101.480224609375,2.4395828247070312,27.842531204223633,0.07686233520507812
218.1,67.05938720703125,8.5,8.585892677307129,0.022357851266860962,4.121819972991943,4.179514408111572,4.267413139343262,99.0807113647461,2.4469590187072754,24.655454635620117,0.0858926773071289
218.2,59.05637741088867,8.5,8.573637008666992,0.009441372938454151,4.285304069519043,4.935457229614258,4.9906697273254395,96.97994995117188,2.480095624923706,19.044252395629883,0.07363700866699219
218.3,57.190391540527344,8.5,8.58331298828125,0.004167967475950718,4.3477935791015625,5.7900471687316895,5.801239013671875,96.16162109375,2.4950473308563232,17.28582191467285,0.08331298828125
218.4,57.46406936645508,8.5,8.563316345214844,0.0005247390945442021,4.368567943572998,6.5708489418029785,6.582397937774658,97.28414154052734,2.5050981044769287,16.6980037689209,0.06331634521484375
218.5,61.826332092285156,8.5,8.571702003479004,-0.0008412352181039751,4.301088809967041,6.107603073120117,6.169421672821045,100.26333618164062,2.502192497253418,17.956716537475586,0.0717020034790039
218.6,65.65782165527344,8.5,8.560735702514648,0.0010648882016539574,4.216151714324951,5.338932991027832,5.4353814125061035,104.3327407836914,2.4893312454223633,19.11122703552246,0.06073570251464844
218.7,71.6787338256836,8.5,8.56718635559082,0.0033670554403215647,4.110008716583252,3.9434163570404053,4.057130336761475,108.32097625732422,2.470245361328125,20.331628799438477,0.06718635559082031
218.8,84.3508529663086,8.5,8.565251350402832,0.009252972900867462,3.92620587348938,3.499135732650757,3.6132078170776367,111.70418548583984,2.4274203777313232,25.136507034301758,0.06525135040283203
218.9,89.36827850341797,8.5,8.562670707702637,0.012016434222459793,3.860668659210205,3.211198091506958,3.32444429397583,114.79082489013672,2.4111292362213135,27.630918502807617,0.06267070770263672
219.0,94.84184265136719,8.5,8.568476676940918,0.014917504973709583,3.820225477218628,2.9559288024902344,3.061401128768921,116.64561462402344,2.400477647781372,28.407045364379883,0.06847667694091797
219.1,100.29051971435547,8.5,8.556220054626465,0.022068675607442856,3.774179458618164,2.918059825897217,3.0163469314575195,117.73090362548828,2.3926851749420166,28.256210327148438,0.056220054626464844
219.2,99.78462982177734,8.5,8.556865692138672,0.025118140503764153,3.7571845054626465,2.9053969383239746,2.9960150718688965,118.35625457763672,2.391641855239868,27.71434211730957,0.056865692138671875
219.3,96.43415069580078,8.5,8.560091018676758,0.026556899771094322,3.7477898597717285,2.907008409500122,2.991187810897827,118.53804016113281,2.389984607696533,27.84956932067871,0.06009101867675781
219.4,92.78511047363281,8.5,8.587828636169434,0.025644883513450623,3.740914821624756,2.9480302333831787,3.02780818939209,118.42024993896484,2.3866584300994873,28.076303482055664,0.0878286361694336
219.5,90.31371307373047,8.5,8.603309631347656,0.01895284280180931,3.75829815864563,2.9829418659210205,3.063403844833374,118.07637023925781,2.383702516555786,28.152360916137695,0.10330963134765625
219.6,91.48306274414062,8.5,8.61556625366211,0.0149893369525671,3.7719502449035645,3.0140392780303955,3.0955629348754883,117.7434310913086,2.383065700531006,27.085887908935547,0.11556625366210938
219.7,95.33114624023438,8.5,8.622661590576172,0.012565882876515388,3.775932550430298,3.0091280937194824,3.0945253372192383,117.82229614257812,2.384533643722534,27.1238956451416,0.12266159057617188
219.8,100.08319091796875,8.5,8.576862335205078,0.012988841161131859,3.731088638305664,2.957667827606201,3.0461056232452393,118.42517852783203,2.3805272579193115,27.75041961669922,0.07686233520507812
219.9,101.48474884033203,8.5,8.587828636169434,0.015162118710577488,3.670153856277466,2.87506103515625,2.9658806324005127,119.28797912597656,2.371994733810425,28.4634952545166,0.0878286361694336
220.0,103.17657470703125,8.5,8.577507019042969,0.018807001411914825,3.5868210792541504,2.6512553691864014,2.7392170429229736,120.39331817626953,2.3609800338745117,29.730188369750977,0.07750701904296875
220.1,112.73042297363281,8.5,8.606534957885742,0.027038009837269783,3.3763046264648438,2.5353569984436035,2.6186587810516357,121.63716888427734,2.328409194946289,30.65423011779785,0.10653495788574219
220.2,118.60205841064453,8.5,8.60846996307373,0.03162422403693199,3.271929979324341,2.4348855018615723,2.5147645473480225,122.79041290283203,2.313988447189331,31.87030792236328,0.10846996307373047
220.3,124.2497787475586,8.5,8.604599952697754,0.03632647916674614,3.186384916305542,2.321925401687622,2.402987003326416,123.54431915283203,2.304074764251709,33.75010681152344,0.1045999526977539
220.4,123.67754364013672,8.5,8.618790626525879,0.04065646603703499,3.105900287628174,2.324867010116577,2.41003155708313,123.67984771728516,2.2945163249969482,33.56169891357422,0.1187906265258789
220.5,119.00013732910156,8.5,8.601374626159668,0.03918801620602608,3.1271657943725586,2.3795583248138428,2.470784902572632,123.02726745605469,2.2994346618652344,32.188663482666016,0.10137462615966797
220.6,109.78631591796875,8.5,8.60008430480957,0.03502878174185753,3.187735080718994,2.6951029300689697,2.8065402507781982,121.46183013916016,2.3123035430908203,30.146610260009766,0.10008430480957031
220.7,99.13775634765625,8.5,8.592988967895508,0.02404722385108471,3.392833948135376,2.965256452560425,3.092233896255493,119.75977325439453,2.361377477645874,27.24987030029297,0.09298896789550781
220.8,101.55938720703125,8.5,8.594279289245605,0.01937224343419075,3.4932713508605957,3.265570640563965,3.406381845474243,119.05350494384766,2.3853378295898438,25.90543556213379,0.09427928924560547
220.9,108.70819091796875,8.5,8.592988967895508,0.017101718112826347,3.576052665710449,3.486943483352661,3.63143253326416,119.32752227783203,2.3998827934265137,25.093725204467773,0.09298896789550781
221.0,115.23499298095703,8.5,8.628466606140137,0.017501162365078926,3.6259078979492188,3.3128130435943604,3.419107437133789,121.37431335449219,2.401015281677246,26.575220108032227,0.12846660614013672
221.1,120.72513580322266,8.5,8.626531600952148,0.0193604938685894,3.601945638656616,3.007148027420044,3.0954487323760986,126.04920196533203,2.353322744369507,31.878026962280273,0.12653160095214844
221.2,120.48463439941406,8.5,8.63233757019043,0.02092928998172283,3.5602073669433594,2.7126662731170654,2.793557643890381,130.7218017578125,2.322341203689575,33.48161315917969,0.1323375701904297
221.3,120.8827133178711,8.5,8.648463249206543,0.021772734820842743,3.5092740058898926,2.334505796432495,2.417009115219116,133.7546844482422,2.293426990509033,35.30504608154297,0.14846324920654297
221.4,120.10314178466797,8.5,8.60782527923584,0.023955971002578735,3.4363255500793457,2.2435147762298584,2.3276689052581787,136.0972442626953,2.2588257789611816,37.452449798583984,0.10782527923583984
221.5,120.2275390625,8.5,8.613630294799805,0.02538675256073475,3.4193577766418457,2.1940560340881348,2.2780277729034424,138.1280517578125,2.2533833980560303,37.79779052734375,0.11363029479980469
221.6,122.07694244384766,8.5,8.594923973083496,0.024544430896639824,3.4063401222229004,2.160588264465332,2.237842321395874,139.8826904296875,2.2481491565704346,37.66156005859375,0.0949239730834961
221.7,125.27814483642578,8.5,8.59943962097168,0.017956262454390526,3.3792941570281982,2.1584224700927734,2.2302675247192383,141.8491668701172,2.239093780517578,39.75334548950195,0.09943962097167969
221.8,125.43571472167969,8.5,8.59169864654541,0.013306667096912861,3.353935718536377,2.159245014190674,2.224669933319092,144.14044189453125,2.2351391315460205,40.031890869140625,0.09169864654541016
221.9,123.735595703125,8.5,8.63233757019043,0.009888394735753536,3.326390266418457,2.154902935028076,2.2062361240386963,146.0195770263672,2.2318036556243896,39.83771896362305,0.1323375701904297
222.0,123.29605102539062,8.5,8.65684986114502,0.011040091514587402,3.275392770767212,2.144652843475342,2.1903347969055176,146.4300537109375,2.2333106994628906,38.43047332763672,0.15684986114501953
222.1,122.7652816772461,8.5,8.674910545349121,0.015625877305865288,3.2756690979003906,2.129150629043579,2.1719446182250977,145.10215759277344,2.23875093460083,38.85038375854492,0.1749105453491211
222.2,123.55313873291016,8.5,8.66588020324707,0.019899442791938782,3.2946574687957764,2.10033917427063,2.1462557315826416,142.56988525390625,2.24314546585083,38.896324157714844,0.1658802032470703
222.3,118.90061950683594,8.5,8.606534957885742,0.02710830047726631,3.391319990158081,2.0969443321228027,2.147284746170044,140.5657196044922,2.2554094791412354,38.08960723876953,0.10653495788574219
222.4,116.41263580322266,8.5,8.594923973083496,0.028378136456012726,3.4428982734680176,2.1031112670898438,2.1577630043029785,139.26402282714844,2.258561611175537,39.6945686340332,0.0949239730834961
222.5,114.5964126586914,8.5,8.560735702514648,0.028072752058506012,3.4835100173950195,2.1154098510742188,2.172729730606079,138.75149536132812,2.259219169616699,37.60429763793945,0.06073570251464844
222.6,114.2978515625,8.5,8.549124717712402,0.027444027364253998,3.5106112957000732,2.133237838745117,2.1905431747436523,138.5998077392578,2.2582082748413086,37.52416229248047,0.049124717712402344
222.7,120.08655548095703,8.5,8.551705360412598,0.022927695885300636,3.487283229827881,2.1299221515655518,2.184338331222534,138.34637451171875,2.2454864978790283,39.831443786621094,0.051705360412597656
222.8,123.4619140625,8.5,8.539448738098145,0.021414732560515404,3.454421281814575,2.119119882583618,2.170025587081909,138.03929138183594,2.240243673324585,40.41972351074219,0.03944873809814453
222.9,127.28511810302734,8.5,8.556865692138672,0.020022794604301453,3.4095592498779297,2.094545602798462,2.137639284133911,137.83421325683594,2.2348315715789795,38.240970611572266,0.056865692138671875
223.0,128.8110809326172,8.5,8.547189712524414,0.017690543085336685,3.301362991333008,2.0902562141418457,2.1290812492370605,137.68923950195312,2.2286713123321533,37.10404968261719,0.04718971252441406
223.1,128.2637176513672,8.5,8.576217651367188,0.01679001934826374,3.2495546340942383,2.094557523727417,2.129183053970337,137.4816436767578,2.227940559387207,37.37692642211914,0.0762176513671875
223.2,125.49376678466797,8.5,8.597504615783691,0.01580107770860195,3.2021424770355225,2.1289727687835693,2.158365249633789,136.9475860595703,2.2263689041137695,37.536598205566406,0.0975046157836914
223.3,117.93030548095703,8.5,8.5923433303833,0.017009589821100235,3.1484246253967285,2.1570792198181152,2.1863460540771484,135.53883361816406,2.2306928634643555,36.651222229003906,0.09234333038330078
223.4,112.94605255126953,8.5,8.609115600585938,0.019013389945030212,3.155446767807007,2.192166805267334,2.2224714756011963,133.49755859375,2.2378103733062744,35.75328063964844,0.1091156005859375
223.5,108.6667251586914,8.5,8.589763641357422,0.020979464054107666,3.196871280670166,2.297666072845459,2.3326518535614014,130.5616912841797,2.2487871646881104,35.382816314697266,0.08976364135742188
223.6,98.13426971435547,8.5,8.57557201385498,0.021466026082634926,3.391749620437622,2.3847646713256836,2.424480438232422,126.28133392333984,2.2900772094726562,33.684776306152344,0.07557201385498047
223.7,91.15133666992188,8.5,8.563316345214844,0.01858789660036564,3.5341696739196777,2.5093390941619873,2.5565483570098877,120.6593246459961,2.3171167373657227,32.53502655029297,0.06331634521484375
223.8,83.5712890625,8.5,8.543964385986328,0.014400494284927845,3.69209885597229,2.9002881050109863,2.973632335662842,115.73628997802734,2.3467156887054443,30.477846145629883,0.043964385986328125
223.9,73.51155090332031,8.5,8.519452095031738,0.006954772863537073,3.988870143890381,3.167689323425293,3.2572546005249023,110.97883605957031,2.402282953262329,27.714794158935547,0.01945209503173828
224.0,69.55565643310547,8.5,8.49236011505127,0.00530825462192297,4.108618259429932,3.4784233570098877,3.580186367034912,105.58958435058594,2.425152063369751,26.085948944091797,-0.007639884948730469
224.1,66.11395263671875,8.5,8.498810768127441,0.005560413468629122,4.209774971008301,3.8367719650268555,3.9446969032287598,100.96311950683594,2.4460904598236084,24.120281219482422,-0.0011892318725585938
224.2,61.24580001831055,8.5,8.494295120239258,0.007334116380661726,4.290036678314209,4.76053524017334,4.88511323928833,96.52747344970703,2.465640068054199,23.003320693969727,-0.0057048797607421875
224.3,52.255897521972656,8.5,8.484619140625,0.01226865965873003,4.3948516845703125,5.318374156951904,5.471531867980957,92.4993667602539,2.503298282623291,21.014333724975586,-0.015380859375
224.4,48.90541458129883,8.5,8.502680778503418,0.014016544446349144,4.417324066162109,5.8404693603515625,6.035680294036865,89.37330627441406,2.516876697540283,19.864133834838867,0.0026807785034179688
224.5,48.623443603515625,8.5,8.49236011505127,0.014993684366345406,4.421078205108643,6.3403544425964355,6.594605922698975,86.89032745361328,2.525723457336426,18.710174560546875,-0.007639884948730469
224.6,48.12584686279297,8.5,8.504615783691406,0.01228624489158392,4.407262325286865,6.353650093078613,6.621431827545166,85.78804016113281,2.5320022106170654,18.76522445678711,0.00461578369140625
224.7,47.304813385009766,8.5,8.511711120605469,0.00938107818365097,4.4032721519470215,6.3601908683776855,6.64605712890625,85.80794525146484,2.532775402069092,18.59749984741211,0.01171112060546875
224.8,46.334503173828125,8.5,8.507841110229492,0.006283579859882593,4.398150444030762,6.278846263885498,6.616193771362305,87.39240264892578,2.5336825847625732,18.3541259765625,0.007841110229492188
224.9,55.125370025634766,8.5,8.519452095031738,0.004345475696027279,4.329496383666992,5.914601802825928,6.245553016662598,90.2641830444336,2.5217573642730713,17.65209197998047,0.01945209503173828
225.0,65.68270111083984,8.5,8.51751708984375,0.00643559917807579,4.259527683258057,5.286925315856934,5.579622745513916,93.3609390258789,2.5048112869262695,18.618236541748047,0.01751708984375
225.1,76.79568481445312,8.5,8.50139045715332,0.009289956651628017,4.172910690307617,4.024899005889893,4.2167792320251465,95.89689636230469,2.4798622131347656,20.4243106842041,0.0013904571533203125
225.2,85.27970123291016,8.5,8.49300479888916,0.01410228107124567,4.037776947021484,3.6507976055145264,3.8169779777526855,97.37513732910156,2.429924488067627,25.937335968017578,-0.006995201110839844
225.3,82.63414764404297,8.5,8.490425109863281,0.013332745060324669,4.032549858093262,3.479706287384033,3.63860821723938,97.52560424804688,2.4158546924591064,26.56993865966797,-0.00957489013671875
225.4,78.12260437011719,8.5,8.473008155822754,0.010662207379937172,4.081488609313965,3.741265296936035,3.9352104663848877,96.42704772949219,2.4142956733703613,25.304109573364258,-0.026991844177246094
225.5,63.617679595947266,8.5,8.497520446777344,0.004061965271830559,4.320198059082031,4.243078708648682,4.482769966125488,94.25066375732422,2.4586079120635986,20.096982955932617,-0.00247955322265625
225.6,54.52825164794922,8.5,8.498810768127441,0.0011356158647686243,4.458763122558594,5.114738941192627,5.439924240112305,91.67493438720703,2.493867874145508,17.754764556884766,-0.0011892318725585938
225.7,47.3213996887207,8.5,8.515582084655762,-0.0006148203392513096,4.586606502532959,6.502280235290527,6.992628574371338,89.66360473632812,2.5318644046783447,14.783474922180176,0.015582084655761719
225.8,42.395198822021484,8.5,8.54202938079834,-0.0005849485751241446,4.678281307220459,10.407110214233398,11.563261032104492,89.37632751464844,2.5661818981170654,11.942648887634277,0.042029380798339844
225.9,47.487266540527344,8.5,8.545254707336426,0.0019891506526619196,4.687286853790283,11.006497383117676,12.30602741241455,91.79938507080078,2.5900328159332275,10.711865425109863,0.04525470733642578
226.0,52.47981643676758,8.5,8.54977035522461,0.005177811253815889,4.603431701660156,9.712373733520508,10.743413925170898,97.25534057617188,2.580676794052124,12.590532302856445,0.049770355224609375
226.1,59.47933578491211,8.5,8.538158416748047,0.009620169177651405,4.465429306030273,5.939260482788086,6.352296352386475,106.18278503417969,2.558687448501587,14.877912521362305,0.038158416748046875
226.2,74.40721893310547,8.5,8.543319702148438,0.018739942461252213,4.109630584716797,4.685807228088379,4.945353984832764,110.68944549560547,2.4894635677337646,19.958417892456055,0.0433197021484375
226.3,84.83186340332031,8.5,8.54202938079834,0.022901758551597595,3.935875415802002,3.836660385131836,4.005321502685547,114.21195983886719,2.450288772583008,21.73518180847168,0.042029380798339844
226.4,95.20674133300781,8.5,8.549124717712402,0.025352327153086662,3.7842917442321777,2.899689197540283,2.9809815883636475,117.88895416259766,2.409764051437378,25.139528274536133,0.049124717712402344
226.5,113.97441864013672,8.5,8.547834396362305,0.026186242699623108,3.574955463409424,2.6532437801361084,2.7142817974090576,122.39927673339844,2.338998556137085,32.46904373168945,0.04783439636230469
226.6,121.81155395507812,8.5,8.572992324829102,0.025314878672361374,3.514364719390869,2.4871633052825928,2.5352697372436523,126.56858825683594,2.311038017272949,33.0272102355957,0.07299232482910156
226.7,128.37982177734375,8.5,8.565251350402832,0.024993499740958214,3.4737167358398438,2.2779784202575684,2.3156495094299316,129.8324737548828,2.2911477088928223,34.198795318603516,0.06525135040283203
226.8,131.81324768066406,8.5,8.569766998291016,0.027812324464321136,3.4321770668029785,2.2015485763549805,2.2391903400421143,132.48060607910156,2.2720730304718018,38.399932861328125,0.06976699829101562
226.9,130.48631286621094,8.5,8.571702003479004,0.030665282160043716,3.432347536087036,2.134521245956421,2.173647165298462,135.17103576660156,2.2682085037231445,38.39175033569336,0.0717020034790039
227.0,129.87261962890625,8.5,8.547189712524414,0.03386400267481804,3.443065643310547,2.021833896636963,2.0633623600006104,137.2489471435547,2.2672770023345947,38.44763946533203,0.04718971252441406
227.1,134.54173278808594,8.5,8.556220054626465,0.03940565884113312,3.476949453353882,1.9745409488677979,2.017228126525879,139.31861877441406,2.2674291133880615,40.65192794799805,0.056220054626464844
227.2,136.56527709960938,8.5,8.552995681762695,0.03926978260278702,3.472947597503662,1.9318209886550903,1.9745731353759766,141.35003662109375,2.2640044689178467,41.024818420410156,0.05299568176269531
227.3,136.44088745117188,8.5,8.554930686950684,0.03787093982100487,3.4541015625,1.8933016061782837,1.9349431991577148,142.49046325683594,2.2596192359924316,40.34230422973633,0.054930686950683594
227.4,133.3474884033203,8.5,8.560091018676758,0.0358772836625576,3.423353672027588,1.8290131092071533,1.8668354749679565,143.0809326171875,2.2558276653289795,39.60325622558594,0.06009101867675781
227.5,128.87742614746094,8.5,8.568476676940918,0.0290259700268507,3.354044198989868,1.803495168685913,1.8388018608093262,144.09230041503906,2.24444842338562,40.08175277709961,0.06847667694091797
227.6,130.10482788085938,8.5,8.564606666564941,0.026989921927452087,3.3418641090393066,1.7815141677856445,1.8138748407363892,145.51844787597656,2.2418100833892822,38.931610107421875,0.0646066665649414
227.7,132.52645874023438,8.5,8.571056365966797,0.025615785270929337,3.3429110050201416,1.7443387508392334,1.7677381038665771,147.01852416992188,2.240278482437134,37.96059036254883,0.07105636596679688
227.8,137.6765899658203,8.5,8.568476676940918,0.026228737086057663,3.365741014480591,1.7283433675765991,1.7468290328979492,147.8931121826172,2.240875244140625,39.15446853637695,0.06847667694091797
