TDEP,GR,HMRS,HDRS,DTC,NPHI,DRHO,PE,RHOB,BSZ,CALI,DCALI
153.9,71.60525512695312,6.627262115478516,5.650753498077393,87.72450256347656,15.760360717773438,-0.019006723538041115,4.397152900695801,2.5142736434936523,8.5,8.6292142868042,0.12921428680419922
154.0,57.556331634521484,7.439731597900391,6.2185564041137695,87.96650695800781,13.793155670166016,-0.015949729830026627,4.473443984985352,2.534965991973877,8.5,8.614659309387207,0.11465930938720703
154.1,53.42525863647461,9.63507080078125,7.627951145172119,88.02964782714844,12.882143020629883,-0.014160907827317715,4.500649929046631,2.5423965454101562,8.5,8.60275650024414,0.10275650024414062
154.2,53.08100128173828,10.39799976348877,8.06901741027832,87.08763885498047,12.587928771972656,-0.014752402901649475,4.553529262542725,2.5484819412231445,8.5,8.60342788696289,0.10342788696289062
154.3,56.212093353271484,10.630759239196777,8.18884563446045,85.3727035522461,12.743159294128418,-0.01030747964978218,4.601180076599121,2.5383503437042236,8.5,8.590197563171387,0.09019756317138672
154.4,61.93330001831055,9.184725761413574,7.300806999206543,84.0571517944336,13.569190979003906,-0.006831122562289238,4.57861328125,2.5162734985351562,8.5,8.586889266967773,0.08688926696777344
154.5,65.63815307617188,8.212655067443848,6.663390159606934,83.2979736328125,14.654084205627441,0.0010032443096861243,4.534742832183838,2.503659248352051,8.5,8.5723295211792,0.07232952117919922
154.6,68.1299057006836,7.625085353851318,6.2354416847229,82.97583770751953,15.76118278503418,0.008313983678817749,4.511223316192627,2.504711627960205,8.5,8.585562705993652,0.08556270599365234
154.7,60.29398727416992,7.714496612548828,6.1558380126953125,83.2313461303711,15.961417198181152,0.018290936946868896,4.5831499099731445,2.5469443798065186,8.5,8.637837409973145,0.13783740997314453
154.8,57.52354431152344,8.124005317687988,6.340242385864258,83.8798599243164,15.531769752502441,0.020881226286292076,4.617543697357178,2.563450574874878,8.5,8.629591941833496,0.1295919418334961
154.9,59.45793533325195,8.335426330566406,6.413297653198242,84.615966796875,15.607781410217285,0.02162332460284233,4.6169328689575195,2.5637567043304443,8.5,8.604435920715332,0.10443592071533203
155.0,70.52330780029297,7.710361480712891,5.991408824920654,85.1032485961914,17.021366119384766,0.023481883108615875,4.503232955932617,2.543576955795288,8.5,8.575432777404785,0.07543277740478516
155.1,74.75273895263672,6.975865364074707,5.543551445007324,85.51795959472656,19.03135871887207,0.02087799645960331,4.444517135620117,2.5250132083892822,8.5,8.553866386413574,0.05386638641357422
155.2,77.09696197509766,6.021317005157471,4.95076847076416,88.48945617675781,21.219417572021484,0.018133115023374557,4.383820533752441,2.5014424324035645,8.5,8.573713302612305,0.07371330261230469
155.3,94.89991760253906,4.245962619781494,3.739832878112793,91.72262573242188,24.32721710205078,0.012483174912631512,4.151431083679199,2.4023594856262207,8.5,8.619979858398438,0.1199798583984375
155.4,109.48981475830078,3.5673861503601074,3.2193961143493652,96.16609191894531,28.42217445373535,0.011052655056118965,3.9820923805236816,2.342258930206299,8.5,8.623286247253418,0.12328624725341797
155.5,122.93218994140625,3.0769243240356445,2.8200085163116455,105.80677795410156,33.5558967590332,0.009557549841701984,3.8048977851867676,2.2874820232391357,8.5,8.633861541748047,0.13386154174804688
155.6,136.48931884765625,2.7472262382507324,2.541897773742676,125.52869415283203,37.207122802734375,0.0018858015537261963,3.6213953495025635,2.234391689300537,8.5,8.68935489654541,0.18935489654541016
155.7,136.24342346191406,2.4155218601226807,2.2540130615234375,139.0146484375,38.086830139160156,-0.0030346992425620556,3.6091198921203613,2.2262961864471436,8.5,8.712493896484375,0.212493896484375
155.8,135.21066284179688,2.34856915473938,2.1945505142211914,146.52291870117188,37.932987213134766,-0.007600900251418352,3.6362948417663574,2.225419759750366,8.5,8.7105131149292,0.21051311492919922
155.9,130.45664978027344,2.3200743198394775,2.1683738231658936,149.38624572753906,37.686767578125,-0.012083054520189762,3.6843066215515137,2.231463670730591,8.5,8.682743072509766,0.18274307250976562
156.0,131.55499267578125,2.349870443344116,2.189906120300293,150.15914916992188,37.471012115478516,-0.011253587901592255,3.6960012912750244,2.2442245483398438,8.5,8.682743072509766,0.18274307250976562
156.1,132.53857421875,2.413224220275879,2.242060422897339,149.1900634765625,36.5417366027832,-0.010147493332624435,3.699622631072998,2.261064291000366,8.5,8.67646598815918,0.1764659881591797
156.2,134.89918518066406,2.522247791290283,2.3346450328826904,146.2749786376953,34.35596466064453,-0.008222962729632854,3.7090370655059814,2.2827935218811035,8.5,8.675028800964355,0.17502880096435547
156.3,123.686279296875,2.963020086288452,2.712754011154175,143.30545043945312,30.904069900512695,-0.004164651036262512,3.8167054653167725,2.345691442489624,8.5,8.664008140563965,0.16400814056396484
156.4,110.94880676269531,3.363396406173706,3.0507984161376953,139.3231964111328,27.199745178222656,-0.0006019342108629644,3.9342243671417236,2.3958852291107178,8.5,8.66036605834961,0.16036605834960938
156.5,97.80149841308594,3.9460902214050293,3.5314762592315674,134.4940643310547,24.037513732910156,0.0021082102321088314,4.086842060089111,2.457059144973755,8.5,8.655190467834473,0.15519046783447266
156.6,76.1297607421875,5.634013652801514,4.836537837982178,127.3560562133789,21.171737670898438,0.0037466923240572214,4.367842197418213,2.565809488296509,8.5,8.590869903564453,0.09086990356445312
156.7,70.9659194946289,6.365556240081787,5.366993427276611,118.3791275024414,19.62721061706543,0.0017183732707053423,4.432107925415039,2.584559917449951,8.5,8.584927558898926,0.08492755889892578
156.8,70.65445709228516,6.437849521636963,5.428609371185303,114.38806915283203,20.15969467163086,0.0008140620775520802,4.4251861572265625,2.5671515464782715,8.5,8.571695327758789,0.07169532775878906
156.9,94.8835220336914,4.820222854614258,4.276350975036621,114.46333312988281,23.21320343017578,0.004680123645812273,4.235780715942383,2.463568925857544,8.5,8.592402458190918,0.09240245819091797
157.0,110.67012023925781,3.9282662868499756,3.580718517303467,119.31137084960938,27.60015869140625,0.008144999854266644,4.0982747077941895,2.3971097469329834,8.5,8.56440544128418,0.06440544128417969
157.1,123.76824188232422,3.297276020050049,3.0589702129364014,128.6717529296875,32.0772705078125,0.009499981068074703,3.956425905227661,2.3439958095550537,8.5,8.575432777404785,0.07543277740478516
157.2,134.47296142578125,2.88954496383667,2.7071213722229004,137.43727111816406,34.97626495361328,-0.0009646681719459593,3.7160580158233643,2.273700714111328,8.5,8.5836181640625,0.0836181640625
157.3,134.09591674804688,2.502998113632202,2.3552234172821045,142.42063903808594,35.637882232666016,-0.007233313750475645,3.626166343688965,2.2666842937469482,8.5,8.579656600952148,0.07965660095214844
157.4,133.4729766845703,2.4327049255371094,2.2857697010040283,145.5796356201172,35.81937026977539,-0.011723030358552933,3.5720107555389404,2.2664217948913574,8.5,8.579656600952148,0.07965660095214844
157.5,135.73524475097656,2.4093167781829834,2.258075714111328,146.50308227539062,35.72350311279297,-0.009295136667788029,3.567850351333618,2.287797212600708,8.5,8.596192359924316,0.0961923599243164
157.6,137.29258728027344,2.4655749797821045,2.2964601516723633,145.87783813476562,36.271034240722656,-0.0075128101743757725,3.60155987739563,2.3002755641937256,8.5,8.603141784667969,0.10314178466796875
157.7,134.88279724121094,2.5439114570617676,2.3585174083709717,143.5312042236328,36.44536209106445,-0.005670870654284954,3.646348237991333,2.3164844512939453,8.5,8.612726211547852,0.11272621154785156
157.8,128.7845458984375,2.653470039367676,2.445713520050049,140.66790771484375,35.80484390258789,-0.004784540738910437,3.700455904006958,2.3354904651641846,8.5,8.629257202148438,0.1292572021484375
157.9,119.50602722167969,2.909595012664795,2.6483263969421387,138.01104736328125,34.40047836303711,-0.0033016889356076717,3.8403916358947754,2.358848810195923,8.5,8.662312507629395,0.16231250762939453
158.0,122.62071990966797,3.0036141872406006,2.7214512825012207,135.24530029296875,33.51982498168945,-0.003701896872371435,3.884679079055786,2.3603663444519043,8.5,8.67883586883545,0.17883586883544922
158.1,129.11241149902344,3.044175386428833,2.7519216537475586,132.46815490722656,33.61606979370117,-0.0047398582100868225,3.891845941543579,2.353560209274292,8.5,8.668486595153809,0.1684865951538086
158.2,142.4892120361328,2.987513780593872,2.7079408168792725,130.46347045898438,34.563026428222656,-0.006678166799247265,3.8049163818359375,2.336073637008667,8.5,8.692066192626953,0.19206619262695312
158.3,142.620361328125,2.9341108798980713,2.66973876953125,129.252685546875,34.935218811035156,-0.00610345508903265,3.7718608379364014,2.3316586017608643,8.5,8.67488956451416,0.17488956451416016
158.4,138.21060180664062,2.8862900733947754,2.6385085582733154,128.64422607421875,34.61708068847656,-0.005037709604948759,3.7697956562042236,2.330801486968994,8.5,8.676870346069336,0.17687034606933594
158.5,126.65343475341797,2.804318428039551,2.5946204662323,128.7357940673828,34.15744400024414,-0.00413535488769412,3.8511435985565186,2.332101821899414,8.5,8.786163330078125,0.286163330078125
158.6,123.8666000366211,2.7562716007232666,2.5664098262786865,129.1622772216797,34.201263427734375,-0.00301184318959713,3.8843047618865967,2.3283193111419678,8.5,8.80496883392334,0.30496883392333984
158.7,123.78463745117188,2.696282148361206,2.5233349800109863,129.8437042236328,34.52995681762695,-0.0004658184770960361,3.8757472038269043,2.3215041160583496,8.5,8.765312194824219,0.26531219482421875
158.8,131.4730224609375,2.6252055168151855,2.461364269256592,130.73472595214844,34.64604949951172,-0.00030179120949469507,3.760859966278076,2.293198347091675,8.5,8.784809112548828,0.2848091125488281
158.9,134.3090362548828,2.4701437950134277,2.314652919769287,131.97796630859375,34.52093505859375,-0.0045762090012431145,3.6817994117736816,2.2757773399353027,8.5,8.801637649536133,0.3016376495361328
159.0,137.80078125,2.4010634422302246,2.2481679916381836,133.50601196289062,35.317955017089844,-0.01107252761721611,3.6334681510925293,2.258375883102417,8.5,8.820133209228516,0.3201332092285156
159.1,136.37457275390625,2.3452205657958984,2.1966350078582764,134.77244567871094,37.20285415649414,-0.010253441520035267,3.592560291290283,2.2369911670684814,8.5,8.702805519104004,0.2028055191040039
159.2,135.0959014892578,2.2833776473999023,2.1504058837890625,136.33370971679688,37.969844818115234,-0.002910728333517909,3.614515542984009,2.2289252281188965,8.5,8.627344131469727,0.12734413146972656
159.3,134.73526000976562,2.2803456783294678,2.1576180458068848,138.31385803222656,37.79970169067383,0.005098351743072271,3.658177375793457,2.2180700302124023,8.5,8.570974349975586,0.07097434997558594
159.4,134.0303497314453,2.2980847358703613,2.1858253479003906,140.24642944335938,37.74472427368164,0.012673594057559967,3.736842632293701,2.199723720550537,8.5,8.505289077758789,0.0052890777587890625
159.5,132.0139923095703,2.3838107585906982,2.296182870864868,141.77854919433594,38.70634078979492,0.023492056876420975,3.9873292446136475,2.1266183853149414,8.5,8.547306060791016,0.047306060791015625
159.6,127.24359130859375,2.4266796112060547,2.3588030338287354,142.8184814453125,41.036834716796875,0.036659374833106995,4.191039085388184,2.0652573108673096,8.5,8.559656143188477,0.05965614318847656
159.7,126.0304946899414,2.4472784996032715,2.4038164615631104,143.24888610839844,42.94460678100586,0.05359967052936554,4.446828842163086,1.9970381259918213,8.5,8.473793029785156,-0.02620697021484375
159.8,123.93217468261719,2.408360481262207,2.4053685665130615,142.896484375,43.24750900268555,0.07889854907989502,4.93312406539917,1.9030770063400269,8.5,8.490798950195312,-0.0092010498046875
159.9,120.81747436523438,2.3741657733917236,2.3759288787841797,142.17970275878906,42.068092346191406,0.07284767180681229,4.977152347564697,1.911743402481079,8.5,8.53254508972168,0.03254508972167969
160.0,118.4896469116211,2.3453516960144043,2.3414928913116455,141.2917022705078,41.212066650390625,0.05437709763646126,4.826745986938477,1.9543638229370117,8.5,8.572982788085938,0.0729827880859375
160.1,129.40748596191406,2.2948737144470215,2.262971878051758,140.53709411621094,40.380531311035156,0.01221430767327547,4.177175998687744,2.075596570968628,8.5,8.611576080322266,0.11157608032226562
160.2,141.88265991210938,2.256150960922241,2.2128989696502686,140.27572631835938,39.31596374511719,0.001181990490294993,3.8986737728118896,2.12052845954895,8.5,8.609371185302734,0.10937118530273438
160.3,152.0136260986328,2.2049970626831055,2.1556949615478516,140.49501037597656,38.86452865600586,-0.0038451403379440308,3.735478401184082,2.1455142498016357,8.5,8.607166290283203,0.10716629028320312
160.4,151.65298461914062,2.1460139751434326,2.0952367782592773,141.02877807617188,39.33137893676758,-0.0004883566871285439,3.6093223094940186,2.166001558303833,8.5,8.61167049407959,0.11167049407958984
160.5,149.341552734375,2.0287976264953613,1.9799187183380127,141.82888793945312,39.66057205200195,0.0019627781584858894,3.586785316467285,2.1683413982391357,8.5,8.641385078430176,0.14138507843017578
160.6,148.68582153320312,1.976854920387268,1.9293386936187744,142.7897491455078,40.22066879272461,0.004643294028937817,3.5850346088409424,2.172661304473877,8.5,8.655570030212402,0.15557003021240234
160.7,156.86599731445312,1.9324920177459717,1.885871171951294,143.5563201904297,41.30588912963867,0.006872681435197592,3.6473376750946045,2.176982879638672,8.5,8.714426040649414,0.21442604064941406
160.8,155.66929626464844,1.8736928701400757,1.8266032934188843,144.08103942871094,42.298641204833984,0.007848922163248062,3.6755638122558594,2.180309295654297,8.5,8.734261512756348,0.23426151275634766
160.9,153.25950622558594,1.8599936962127686,1.8113672733306885,144.35284423828125,42.796714782714844,0.008296300657093525,3.6829800605773926,2.180375576019287,8.5,8.760704040527344,0.26070404052734375
161.0,152.19395446777344,1.8532118797302246,1.8031913042068481,144.44659423828125,42.973716735839844,0.008542799390852451,3.6657238006591797,2.1805920600891113,8.5,8.764443397521973,0.26444339752197266
161.1,150.11203002929688,1.8488291501998901,1.7949601411819458,144.2898406982422,43.114540100097656,0.005246391054242849,3.630805015563965,2.1820552349090576,8.5,8.758702278137207,0.25870227813720703
161.2,149.7677764892578,1.849862813949585,1.7931779623031616,143.70774841308594,43.798282623291016,0.004102651495486498,3.6043245792388916,2.1854798793792725,8.5,8.767292976379395,0.26729297637939453
161.3,146.6202850341797,1.8561192750930786,1.796129822731018,142.7593536376953,44.5646858215332,0.0017597585683688521,3.5972299575805664,2.187258005142212,8.5,8.773903846740723,0.27390384674072266
161.4,140.16139221191406,1.9137662649154663,1.8404139280319214,141.14193725585938,43.98240661621094,-0.00205762661062181,3.5311641693115234,2.191499710083008,8.5,8.824127197265625,0.324127197265625
161.5,135.2598419189453,1.991514801979065,1.9051800966262817,138.66061401367188,42.38562774658203,-0.0035009661223739386,3.515364170074463,2.1991231441497803,8.5,8.82214641571045,0.3221464157104492
161.6,128.9156951904297,2.13380765914917,2.0234265327453613,133.51426696777344,39.503662109375,-0.002748343860730529,3.526930809020996,2.219325304031372,8.5,8.814215660095215,0.31421566009521484
161.7,102.71944427490234,2.7839057445526123,2.5714285373687744,125.63530731201172,34.489295959472656,0.00283357547596097,3.7972400188446045,2.3117125034332275,8.5,8.774560928344727,0.27456092834472656
161.8,84.49026489257812,3.4478273391723633,3.1207082271575928,116.8425064086914,27.98370933532715,0.005460288841277361,4.052953243255615,2.37601375579834,8.5,8.76684856414795,0.2668485641479492
161.9,66.24469757080078,4.512790203094482,3.965552568435669,106.36453247070312,21.332029342651367,0.007674603722989559,4.354660987854004,2.4385530948638916,8.5,8.677902221679688,0.1779022216796875
162.0,41.884483337402344,6.08551549911499,5.113157272338867,96.60879516601562,15.562708854675293,0.00994285847991705,4.84318208694458,2.5062196254730225,8.5,8.641170501708984,0.14117050170898438
162.1,37.278011322021484,10.926340103149414,8.0033597946167,88.02359008789062,12.5458984375,0.01079725380986929,4.96870756149292,2.5067176818847656,8.5,8.619107246398926,0.11910724639892578
162.2,35.11411666870117,13.467887878417969,9.188636779785156,81.97223663330078,11.099308013916016,0.009495006874203682,5.0055084228515625,2.491835594177246,8.5,8.57343864440918,0.07343864440917969
162.3,33.47480010986328,15.84697151184082,10.12088394165039,78.97868347167969,10.594080924987793,0.006232726387679577,4.952611446380615,2.4539852142333984,8.5,8.549667358398438,0.0496673583984375
162.4,34.14691925048828,20.467866897583008,11.55256462097168,77.7630844116211,10.720887184143066,0.003850403008982539,4.898340225219727,2.4345176219940186,8.5,8.531159400939941,0.031159400939941406
162.5,35.11411666870117,21.885066986083984,11.894932746887207,77.36246490478516,10.942109107971191,0.004211595747619867,4.853194713592529,2.414907217025757,8.5,8.521224975585938,0.0212249755859375
162.6,37.278011322021484,23.06470489501953,12.153281211853027,77.38420104980469,11.469467163085938,0.004468496423214674,4.825016021728516,2.3970680236816406,8.5,8.53778076171875,0.03778076171875
162.7,39.57305145263672,22.749897003173828,11.99527645111084,77.6617660522461,12.406107902526855,0.003765563480556011,4.835669040679932,2.366633176803589,8.5,8.564266204833984,0.06426620483398438
162.8,40.62221145629883,21.788774490356445,11.715299606323242,78.2091064453125,13.0946683883667,0.00010633196507114917,4.852599143981934,2.3605635166168213,8.5,8.557645797729492,0.05764579772949219
162.9,40.90089416503906,20.273408889770508,11.260557174682617,79.09909057617188,13.323310852050781,-0.003326641395688057,4.854066848754883,2.3604161739349365,8.5,8.564266204833984,0.06426620483398438
163.0,41.24515151977539,17.685983657836914,10.37995433807373,80.21711730957031,13.5807523727417,-0.007114143576472998,4.7981438636779785,2.3779494762420654,8.5,8.570886611938477,0.07088661193847656
163.1,40.0484504699707,16.97123146057129,10.093901634216309,81.16753387451172,13.781590461730957,-0.005391872487962246,4.754883289337158,2.391739845275879,8.5,8.564266204833984,0.06426620483398438
163.2,39.91730880737305,16.63917350769043,9.9468355178833,81.63408660888672,13.800731658935547,-0.004706895910203457,4.714388847351074,2.4046077728271484,8.5,8.545732498168945,0.04573249816894531
163.3,41.19597244262695,16.740360260009766,10.004724502563477,81.60553741455078,13.890776634216309,-0.0054902201518416405,4.662508964538574,2.417480945587158,8.5,8.517912864685059,0.017912864685058594
163.4,42.556602478027344,16.933568954467773,10.140228271484375,81.26747131347656,14.002279281616211,-0.005804769694805145,4.67425012588501,2.417465925216675,8.5,8.504666328430176,0.004666328430175781
163.5,41.327117919921875,17.08502769470215,10.296257972717285,80.68440246582031,13.937909126281738,-0.003303925273939967,4.713126182556152,2.4138779640197754,8.5,8.498041152954102,-0.0019588470458984375
163.6,38.441925048828125,17.129985809326172,10.441418647766113,79.97659301757812,13.86964225769043,0.008894102647900581,4.829468727111816,2.402355432510376,8.5,8.584125518798828,0.08412551879882812
163.7,39.146827697753906,16.709543228149414,10.596179962158203,79.3849868774414,13.80469036102295,0.012278490699827671,4.855635166168213,2.3960983753204346,8.5,8.610599517822266,0.11059951782226562
163.8,41.95005798339844,16.270498275756836,10.596356391906738,78.87860870361328,13.798946380615234,0.01501208171248436,4.844306945800781,2.3969106674194336,8.5,8.603981971740723,0.10398197174072266
163.9,46.44178009033203,15.558487892150879,10.502423286437988,78.39851379394531,13.774006843566895,0.009777091443538666,4.725793361663818,2.4217844009399414,8.5,8.60618782043457,0.10618782043457031
164.0,45.78605270385742,14.073653221130371,10.290397644042969,77.82779693603516,13.519402503967285,0.007260248064994812,4.69321346282959,2.4436733722686768,8.5,8.612040519714355,0.11204051971435547
164.1,43.39265441894531,13.501829147338867,10.27554988861084,77.51457214355469,12.99034309387207,0.000996541464701295,4.706149578094482,2.460775136947632,8.5,8.617892265319824,0.11789226531982422
164.2,41.17958068847656,13.020638465881348,10.303059577941895,77.48438262939453,12.46640682220459,-0.005155492573976517,4.77778959274292,2.471489667892456,8.5,8.62450885772705,0.12450885772705078
164.3,42.08120346069336,11.658574104309082,9.966557502746582,77.69237518310547,12.605710983276367,-0.01184904109686613,4.894590377807617,2.4736740589141846,8.5,8.62450885772705,0.12450885772705078
164.4,44.47460174560547,10.70445442199707,9.479351043701172,78.3446273803711,13.344223022460938,-0.009994995780289173,4.878612995147705,2.4720137119293213,8.5,8.582144737243652,0.08214473724365234
164.5,49.0155029296875,9.67871379852295,8.817058563232422,79.29792022705078,14.552681922912598,-0.010124689899384975,4.819449424743652,2.46549916267395,8.5,8.587410926818848,0.08741092681884766
164.6,59.32678985595703,8.189128875732422,7.648625373840332,80.57923889160156,16.37799072265625,-0.010200143791735172,4.6765265464782715,2.4510650634765625,8.5,8.543045043945312,0.0430450439453125
164.7,65.01521301269531,7.7693400382995605,7.211785793304443,82.48465728759766,18.43008804321289,-0.013166692107915878,4.628193378448486,2.4390690326690674,8.5,8.525186538696289,0.025186538696289062
164.8,71.17903137207031,7.433294773101807,6.793283939361572,85.92330932617188,20.653759002685547,-0.010380127467215061,4.57677698135376,2.4334588050842285,8.5,8.539478302001953,0.039478302001953125
164.9,90.57212829589844,6.4428911209106445,5.710994243621826,90.07555389404297,23.28374671936035,-0.00014158128760755062,4.41804313659668,2.418813943862915,8.5,8.619930267333984,0.11993026733398438
165.0,108.86687469482422,5.731269359588623,5.051828861236572,94.62216186523438,26.106548309326172,0.00675300695002079,4.302967071533203,2.401686906814575,8.5,8.624228477478027,0.12422847747802734
165.1,128.68618774414062,5.008768558502197,4.415934085845947,100.37346649169922,29.699583053588867,0.011603882536292076,4.163846969604492,2.370438814163208,8.5,8.64042854309082,0.1404285430908203
165.2,156.4233856201172,4.374423980712891,3.8681929111480713,107.5519790649414,33.74421691894531,0.01891053467988968,3.949449062347412,2.2754805088043213,8.5,8.652315139770508,0.1523151397705078
165.3,156.27584838867188,3.3987505435943604,3.064070463180542,117.00506591796875,37.150413513183594,0.03063363954424858,3.940606117248535,2.2322375774383545,8.5,8.645700454711914,0.14570045471191406
165.4,150.5218505859375,3.011543035507202,2.762982130050659,122.77351379394531,40.3935432434082,0.0497581921517849,4.0432586669921875,2.1924655437469482,8.5,8.6671724319458,0.16717243194580078
165.5,140.3253173828125,2.6764001846313477,2.506709575653076,125.1881332397461,42.97500991821289,0.10570388287305832,4.544133186340332,2.146790027618408,8.5,8.720658302307129,0.2206583023071289
165.6,142.17774963378906,2.202120780944824,2.136577844619751,128.84722900390625,43.60841369628906,0.12525421380996704,4.80408239364624,2.131117582321167,8.5,8.753344535827637,0.2533445358276367
165.7,142.32528686523438,2.07051157951355,2.0297648906707764,133.69068908691406,43.61486053466797,0.12922033667564392,4.979630470275879,2.122312068939209,8.5,8.807114601135254,0.3071146011352539
165.8,142.9810028076172,2.0003859996795654,1.969772219657898,136.44564819335938,43.533973693847656,0.11952695995569229,4.986288070678711,2.1161551475524902,8.5,8.819952011108398,0.31995201110839844
165.9,139.16140747070312,1.9881762266159058,1.9492943286895752,137.84974670410156,42.49760055541992,0.0719122514128685,4.634490966796875,2.111501693725586,8.5,8.849480628967285,0.34948062896728516
166.0,140.37449645996094,2.020872116088867,1.9691967964172363,139.03074645996094,41.5061149597168,0.049845464527606964,4.375793933868408,2.116039514541626,8.5,8.811219215393066,0.3112192153930664
166.1,143.39083862304688,2.07098388671875,2.0024592876434326,139.78536987304688,40.589805603027344,0.031122272834181786,4.120294570922852,2.12484073638916,8.5,8.805366516113281,0.30536651611328125
166.2,148.09567260742188,2.2484817504882812,2.128412961959839,139.9842071533203,39.73468780517578,0.00844670832157135,3.7979087829589844,2.15067982673645,8.5,8.799012184143066,0.2990121841430664
166.3,144.5055694580078,2.4095957279205322,2.2497191429138184,140.37252807617188,38.532554626464844,0.006010154262185097,3.7384536266326904,2.1704416275024414,8.5,8.874547004699707,0.37454700469970703
166.4,134.47296142578125,2.661494255065918,2.4428510665893555,140.172607421875,35.47746276855469,0.007307153195142746,3.81809663772583,2.194288969039917,8.5,8.770406723022461,0.27040672302246094
166.5,99.21131134033203,3.6638896465301514,3.2066102027893066,136.61181640625,30.446903228759766,0.020142199471592903,4.260043621063232,2.2646355628967285,8.5,8.44770336151123,-0.05229663848876953
166.6,78.19529724121094,4.568873882293701,3.8746848106384277,128.65016174316406,25.153797149658203,0.025913774967193604,4.547274112701416,2.303130865097046,8.5,8.360489845275879,-0.1395101547241211
166.7,63.67097473144531,5.849862575531006,4.7779541015625,120.96829223632812,20.642627716064453,0.031735729426145554,4.774996757507324,2.338733673095703,8.5,8.219576835632324,-0.2804231643676758
166.8,51.45808029174805,7.457434177398682,5.860997200012207,114.58674621582031,17.614383697509766,0.04355484992265701,4.9116106033325195,2.393864393234253,8.5,8.025927543640137,-0.4740724563598633
166.9,50.933502197265625,10.134098052978516,7.661464691162109,105.871337890625,16.39661979675293,0.04968187212944031,4.938805103302002,2.4116759300231934,8.5,8.03589916229248,-0.46410083770751953
167.0,48.999107360839844,10.864761352539062,8.21070671081543,92.578125,15.894514083862305,0.056299831718206406,4.990283012390137,2.4240150451660156,8.5,8.037176132202148,-0.46282386779785156
167.1,46.048343658447266,11.280539512634277,8.56384563446045,86.04739379882812,15.83247184753418,0.0660003051161766,5.22002649307251,2.426889181137085,8.5,8.01326847076416,-0.48673152923583984
167.2,43.67133712768555,12.09887409210205,9.198247909545898,82.74028778076172,16.08891487121582,0.06873030960559845,5.237773895263672,2.417753219604492,8.5,8.046022415161133,-0.4539775848388672
167.3,42.72053527832031,12.630681991577148,9.57525634765625,80.69551849365234,16.21375846862793,0.06942901760339737,5.173898220062256,2.4050920009613037,8.5,8.084691047668457,-0.41530895233154297
167.4,41.35990524291992,13.144220352172852,9.958245277404785,78.63148498535156,16.114721298217773,0.06946039199829102,5.090219974517822,2.3910882472991943,8.5,8.119951248168945,-0.3800487518310547
167.5,40.39270782470703,13.513049125671387,10.481989860534668,78.12500762939453,16.09544563293457,0.07922551035881042,5.109289646148682,2.3865034580230713,8.5,8.113190650939941,-0.3868093490600586
167.6,38.91732406616211,13.226537704467773,10.53991985321045,78.40756225585938,16.161714553833008,0.08742279559373856,5.308607578277588,2.400149345397949,8.5,8.088838577270508,-0.4111614227294922
167.7,38.277992248535156,12.4716796875,10.343355178833008,79.45191955566406,15.99201488494873,0.09572183340787888,5.518682479858398,2.424922466278076,8.5,8.094429969787598,-0.40557003021240234
167.8,39.786163330078125,10.593461036682129,9.51655101776123,80.38238525390625,15.892462730407715,0.08870592713356018,5.716528415679932,2.473571300506592,8.5,8.209953308105469,-0.29004669189453125
167.9,42.39267349243164,9.812283515930176,9.046566009521484,80.84085083007812,16.197891235351562,0.07477878034114838,5.595551013946533,2.488131046295166,8.5,8.301501274108887,-0.19849872589111328
168.0,45.179508209228516,9.260258674621582,8.645474433898926,80.76475524902344,16.74611473083496,0.05573926120996475,5.417089462280273,2.4935033321380615,8.5,8.33072280883789,-0.16927719116210938
168.1,45.245079040527344,8.830941200256348,8.182751655578613,80.21858978271484,16.82535171508789,0.0258413627743721,5.136497974395752,2.4881935119628906,8.5,8.391453742980957,-0.10854625701904297
168.2,44.900821685791016,8.949822425842285,8.15396785736084,79.21922302246094,16.168371200561523,0.018750160932540894,5.09888219833374,2.48660945892334,8.5,8.437956809997559,-0.062043190002441406
168.3,44.523780822753906,9.33818244934082,8.294939041137695,78.11836242675781,15.285755157470703,0.017031660303473473,5.106714248657227,2.484842538833618,8.5,8.48654842376709,-0.013451576232910156
168.4,47.49094009399414,10.117497444152832,8.672545433044434,77.3802490234375,14.571861267089844,0.020556669682264328,5.089568138122559,2.4953832626342773,8.5,8.483513832092285,-0.016486167907714844
168.5,47.753231048583984,13.048593521118164,10.095893859863281,77.33251953125,14.117587089538574,0.02188854292035103,5.107652187347412,2.5006539821624756,8.5,8.415387153625488,-0.08461284637451172
168.6,48.22863006591797,15.294633865356445,11.070466041564941,78.00391387939453,13.79168701171875,0.023156434297561646,5.123941898345947,2.50982666015625,8.5,8.137060165405273,-0.36293983459472656
168.7,51.146610260009766,17.450881958007812,11.894378662109375,79.10298919677734,13.937827110290527,0.02336755208671093,5.259820461273193,2.5156502723693848,8.5,7.910959243774414,-0.5890407562255859
168.8,56.76945877075195,17.934589385986328,11.817569732666016,81.67192840576172,14.99060344696045,0.02314617484807968,5.266802787780762,2.514223337173462,8.5,7.935995578765869,-0.5640044212341309
168.9,63.49065017700195,16.390605926513672,11.05780029296875,86.54257202148438,16.82408905029297,0.020780257880687714,5.259555339813232,2.50459361076355,8.5,8.037341117858887,-0.4626588821411133
