TDEP,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE
53.0352,8.5,3.809348,-4.690652,70.80529,7.0442214,62.835403,2.2652318477630615,,0.52978307,
53.1876,8.5,3.8234913,-4.676509,72.10724,7.0442214,63.086533,2.2644410133361816,,0.5066708,
53.34,8.5,3.8022764,-4.6977234,68.31842,7.0442214,62.976273,2.2740137577056885,,0.48800504,
53.4924,8.5,3.8022764,-4.6977234,68.157776,7.0442214,62.750816,2.2866311073303223,,0.44477835,
53.6448,8.5,3.8022764,-4.6977234,64.22199,7.0442214,63.18493,2.299905300140381,,0.42050302,
53.7972,8.5,3.8234913,-4.676509,64.93993,7.0442214,63.106277,2.293088674545288,,0.44666365,
53.9496,8.5,3.8022764,-4.6977234,64.36896,7.0442214,57.71147,2.2670295238494873,,0.5145453,
54.102,8.5,3.8164196,-4.6835804,72.25302,7.0442214,58.52633,2.240750789642334,,0.54701036,
54.2544,8.5,3.8022764,-4.6977234,74.31524,7.0442214,66.5351,2.228475332260132,,0.55057687,
54.4068,8.5,3.8022764,-4.6977234,72.98518,7.0442214,74.99542,2.2473976612091064,,0.5061592,
54.5592,8.5,3.8128839,-4.687116,63.198914,7.0442214,65.79544,2.2805683612823486,,0.47428992,
54.711597,8.5,3.8128839,-4.687116,56.603485,7.0442214,63.30343,2.321699857711792,,0.4252647,
54.864,8.5,3.8022764,-4.6977234,51.93426,7.0442214,63.467575,2.352292537689209,,0.3824235,
55.0164,8.5,3.8022764,-4.6977234,50.753086,7.0442214,63.62606,2.3653082847595215,,0.3990152,
55.1688,8.5,3.8128839,-4.687116,48.569088,7.0442214,63.90413,2.3681795597076416,,0.40543258,
55.321198,8.5,3.8128839,-4.687116,48.99757,7.0442214,58.306534,2.388756036758423,,0.4277587,
55.4736,8.5,3.8022764,-4.6977234,49.300797,7.0442214,67.31335,2.4206783771514893,,0.4271455,
55.626,8.5,3.8022764,-4.6977234,51.4848,7.0442214,67.447754,2.445737600326538,,0.46104026,
55.7784,8.5,3.8128839,-4.687116,56.528126,7.0442214,52.7891,2.416674852371216,,0.48249787,
55.930798,8.5,3.8234913,-4.676509,62.088436,7.0442214,59.127113,2.3588175773620605,,0.5004261,
56.0832,8.5,3.8128839,-4.687116,70.42369,7.0442214,64.48813,2.3071255683898926,,0.5278423,
56.2356,8.5,3.809348,-4.690652,73.87763,7.0442214,64.46925,2.28247332572937,,0.54931813,
56.388,8.5,3.8022764,-4.6977234,77.811676,7.0442214,64.523605,2.2693076133728027,,0.54485047,
56.540398,8.5,3.8234913,-4.676509,77.38876,7.0442214,55.78341,2.256040096282959,,0.52716106,
56.6928,8.5,3.8022764,-4.6977234,76.49559,7.0442214,63.585953,2.252046585083008,,0.52450556,
56.8452,8.5,3.8128839,-4.687116,76.80493,7.0442214,63.544914,2.252112627029419,,0.5458637,
56.9976,8.5,3.8022764,-4.6977234,74.44943,7.0442214,64.7249,2.2480509281158447,,0.54733276,
57.149998,8.5,3.8128839,-4.687116,75.55035,7.0442214,64.03639,2.2342350482940674,,0.5234858,
57.3024,8.5,3.8022764,-4.6977234,75.76565,7.0442214,63.833023,2.2232108116149902,,0.5063043,
57.4548,8.5,3.8164196,-4.6835804,77.68218,7.0442214,63.82711,2.2152445316314697,,0.4655597,
57.6072,8.5,3.8234913,-4.676509,76.061745,7.0442214,63.885475,2.2091004848480225,,0.4695345,
57.759598,8.5,3.809348,-4.690652,76.268265,7.0442214,63.84684,2.1993448734283447,,0.49060628,
57.912,8.5,3.8022764,-4.6977234,77.43885,7.0442214,63.69596,2.189194679260254,,0.5082197,
58.0644,8.5,3.8128839,-4.687116,80.88302,7.0442214,63.777817,2.1852362155914307,,0.5085586,
58.2168,8.5,3.8022764,-4.6977234,82.07076,7.0442214,63.972267,2.177567720413208,,0.47598523,
58.369198,8.5,3.8128839,-4.687116,81.323364,7.0442214,64.00237,2.17767071723938,,0.48506704,
58.5216,8.5,3.8022764,-4.6977234,76.51174,7.0442214,64.02665,2.1830921173095703,,0.503048,
58.674,8.5,3.8022764,-4.6977234,69.18223,7.0442214,64.03507,2.2030913829803467,,0.49930415,
58.8264,8.5,3.8022764,-4.6977234,66.564186,7.0442214,64.10279,2.2251248359680176,,0.53361946,
58.978798,8.5,3.8128839,-4.687116,60.115902,7.0442214,63.89527,2.2516491413116455,,0.48685187,
59.1312,8.5,3.8022764,-4.6977234,50.471848,7.0442214,63.945305,2.2832798957824707,,0.45061895,
59.2836,8.5,3.8234913,-4.676509,43.43854,7.0442214,63.877464,2.313593864440918,,0.3999657,
59.436,8.5,3.8128839,-4.687116,41.400043,7.0442214,63.995132,2.3368847370147705,,0.40468135,
59.588398,8.5,3.8128839,-4.687116,47.095814,7.0442214,63.88295,2.338714599609375,,0.47328967,
59.7408,8.5,3.8022764,-4.6977234,51.49529,7.0442214,63.864037,2.3314590454101562,,0.4836157,
59.8932,8.5,3.8128839,-4.687116,57.287033,7.0442214,63.911087,2.3166344165802,,0.5418658,
60.0456,8.5,3.8128839,-4.687116,61.394955,7.0442214,63.783592,2.299034595489502,,0.5122103,
60.197998,8.5,3.8022764,-4.6977234,63.13725,7.0442214,63.87143,2.277426242828369,,0.51163197,
60.3504,8.5,3.8128839,-4.687116,68.17346,7.0442214,63.766953,2.2607927322387695,,0.5440599,
60.5028,8.5,3.8234913,-4.676509,65.82033,7.0442214,63.83248,2.2508230209350586,,0.5627098,
60.6552,8.5,3.8234913,-4.676509,69.283356,7.0442214,63.83773,2.2456960678100586,,0.5709895,
60.8076,8.5,3.8128839,-4.687116,71.624535,7.0442214,63.727684,2.234558343887329,,0.4845933,
60.96,8.5,3.8022764,-4.6977234,74.25672,7.0442214,63.8293,2.2307755947113037,,0.45123175,
61.1124,8.5,3.8022764,-4.6977234,72.27053,7.0442214,63.81389,2.2355499267578125,,0.42615128,
61.2648,8.5,3.8128839,-4.687116,69.47514,7.0442214,63.83531,2.236335039138794,,0.44204018,
61.4172,8.5,3.8128839,-4.687116,71.31774,7.0442214,63.987267,2.22987961769104,,0.46537718,
61.5696,8.5,3.8022764,-4.6977234,69.41553,7.0442214,64.00025,2.219278573989868,,0.49701783,
61.722,8.5,3.8234913,-4.676509,68.3919,7.0442214,63.99977,2.2107338905334473,,0.52225024,
61.8744,8.5,3.8128839,-4.687116,66.41657,7.0442214,64.122284,2.208286762237549,,0.55100024,
62.0268,8.5,3.8128839,-4.687116,70.05907,7.0442214,64.05236,2.2051620483398438,,0.54605526,
62.1792,8.5,3.8022764,-4.6977234,70.512634,7.0442214,63.91661,2.2058470249176025,,0.5185367,
62.3316,8.5,3.8234913,-4.676509,69.91421,7.0442214,63.81659,2.205836057662964,,0.4746054,
62.483997,8.5,3.8128839,-4.687116,63.345234,7.0442214,63.772636,2.2150261402130127,,0.4333031,
62.6364,8.5,3.8128839,-4.687116,60.25948,7.0442214,63.959625,2.2311196327209473,,0.4445676,
62.7888,8.5,3.8128839,-4.687116,62.76012,7.0442214,63.849915,2.2451982498168945,,0.47399452,
62.9412,8.5,3.8022764,-4.6977234,67.5361,7.0442214,63.876266,2.247370719909668,,0.49272683,
63.093597,8.5,3.8234913,-4.676509,69.45126,7.0442214,63.982574,2.243009567260742,,0.48573524,
63.246,8.5,3.809348,-4.690652,68.99787,7.0442214,63.98925,2.238677740097046,,0.46625075,
63.3984,8.5,3.809348,-4.690652,67.87999,7.0442214,64.08657,2.2298755645751953,,0.4635833,
63.5508,8.5,3.8022764,-4.6977234,66.98846,7.0442214,63.93634,2.221792697906494,,0.46568048,
63.703197,8.5,3.8022764,-4.6977234,64.67921,7.0442214,63.85485,2.2182118892669678,,0.4997787,
63.8556,8.5,3.8022764,-4.6977234,68.48363,7.0442214,63.73828,2.2144501209259033,,0.52271676,
64.007996,8.5,3.8128839,-4.687116,72.285675,7.0442214,63.64097,2.2113230228424072,,0.5574844,
64.1604,8.5,3.8022764,-4.6977234,70.51227,7.0442214,63.724785,2.2009637355804443,,0.5348028,
64.3128,8.5,3.8022764,-4.6977234,64.79305,7.0442214,63.597466,2.1952741146087646,,0.5713137,
