TDEP,BS,CAL,DCAL,DRHO,DT,GR,RESD,NPHI,PE,PE,RHOB
207.6,12.25,11.922855377197266,-0.3271446228027344,0.16724251210689545,115.14387512207031,84.50708770751953,18.018348693847656,0.4214552044868469,2.7097973823547363,2.673555374145508,1.9646211862564087
207.7,12.25,11.881109237670898,-0.36889076232910156,0.1498396396636963,116.23213958740234,81.1547622680664,17.71116828918457,0.4311894476413727,2.6533663272857666,2.5822737216949463,1.9419158697128296
207.8,12.25,11.856062889099121,-0.3939371109008789,0.1380109041929245,117.14131927490234,80.1878433227539,17.467266082763672,0.44330063462257385,2.613344430923462,2.493685483932495,1.9215518236160278
207.9,12.25,11.822667121887207,-0.42733287811279297,0.13319356739521027,117.9852066040039,81.48387145996094,17.359203338623047,0.4564145505428314,2.593029737472534,2.5324547290802,1.9017106294631958
208.0,12.25,11.797619819641113,-0.4523801803588867,0.1337733417749405,118.60816955566406,84.8387451171875,17.528453826904297,0.45999398827552795,2.5980892181396484,2.5775129795074463,1.885888695716858
208.1,12.25,11.805968284606934,-0.4440317153930664,0.1401357352733612,118.880615234375,87.70123291015625,18.104150772094727,0.4518173336982727,2.624933958053589,2.6795051097869873,1.8819600343704224
208.2,12.25,11.881109237670898,-0.36889076232910156,0.1544332206249237,118.79948425292969,89.90039825439453,19.10590934753418,0.43645673990249634,2.6823911666870117,2.4230122566223145,1.8993779420852661
208.3,12.25,11.972949028015137,-0.2770509719848633,0.1726381927728653,118.3443832397461,92.31130981445312,20.35981559753418,0.42481595277786255,2.752429246902466,2.794654607772827,1.9316824674606323
208.4,12.25,12.056438446044922,-0.19356155395507812,0.18847261369228363,117.59745025634766,92.96187591552734,21.35527801513672,0.4239715039730072,2.8169169425964355,3.027552604675293,1.964316725730896
208.5,12.25,12.131579399108887,-0.11842060089111328,0.19585849344730377,116.7647933959961,93.87266540527344,21.906457901000977,0.43059268593788147,2.852405309677124,2.8644282817840576,1.9805392026901245
208.6,12.25,12.206720352172852,-0.04327964782714844,0.19536322355270386,116.0790786743164,95.15083312988281,21.815013885498047,0.4379647970199585,2.8494019508361816,2.8494668006896973,1.9794037342071533
208.7,12.25,12.206720352172852,-0.04327964782714844,0.19042183458805084,115.69744873046875,95.29115295410156,21.294740676879883,0.4389023184776306,2.822251319885254,2.8341777324676514,1.966835379600525
208.8,12.25,12.240116119384766,-0.009883880615234375,0.18316589295864105,115.70458984375,95.89324188232422,20.536794662475586,0.4349551796913147,2.7812132835388184,2.7755305767059326,1.9520090818405151
208.9,12.25,12.223419189453125,-0.026580810546875,0.17622359097003937,115.7193832397461,94.91017150878906,19.93183135986328,0.43816855549812317,2.7482333183288574,2.8105111122131348,1.941487431526184
209.0,12.25,12.1649751663208,-0.08502483367919922,0.17271718382835388,115.73368072509766,92.19990539550781,19.663116455078125,0.45129770040512085,2.726999044418335,2.7140233516693115,1.9409199953079224
209.1,12.25,12.15662670135498,-0.09337329864501953,0.17454607784748077,115.91886901855469,88.97684478759766,19.855831146240234,0.46764642000198364,2.7136168479919434,2.7039902210235596,1.949044108390808
209.2,12.25,12.123230934143066,-0.1267690658569336,0.17854581773281097,116.50714111328125,85.25885009765625,20.605989456176758,0.47050395607948303,2.712362766265869,2.7244558334350586,1.9548786878585815
209.3,12.25,12.098183631896973,-0.15181636810302734,0.18001851439476013,117.66786193847656,83.76467895507812,22.033191680908203,0.46203741431236267,2.720367193222046,2.6967661380767822,1.9492777585983276
209.4,12.25,12.073137283325195,-0.1768627166748047,0.1802416294813156,119.1255111694336,83.69918823242188,23.870981216430664,0.45409759879112244,2.7429301738739014,2.6726598739624023,1.9411252737045288
209.5,12.25,12.039739608764648,-0.21026039123535156,0.17999164760112762,120.58724212646484,84.70013427734375,25.724143981933594,0.45587626099586487,2.761178970336914,2.694065809249878,1.940625548362732
209.6,12.25,12.039739608764648,-0.21026039123535156,0.17749886214733124,121.81224060058594,86.6501235961914,27.138004302978516,0.4676864743232727,2.760477304458618,2.806295394897461,1.948447585105896
209.7,12.25,12.056438446044922,-0.19356155395507812,0.1666228175163269,122.51887512207031,86.6144027709961,27.415529251098633,0.479582816362381,2.727848768234253,2.9319236278533936,1.9476289749145508
209.8,12.25,12.031391143798828,-0.21860885620117188,0.15121681988239288,122.4709243774414,85.2418441772461,26.394479751586914,0.49163082242012024,2.6652910709381104,2.6862363815307617,1.9357030391693115
209.9,12.25,12.00634479522705,-0.24365520477294922,0.1390846222639084,121.49592590332031,82.81562042236328,24.682613372802734,0.4961429536342621,2.613738536834717,2.3379454612731934,1.921125888824463
210.0,12.25,11.939552307128906,-0.31044769287109375,0.1358095407485962,120.06172943115234,79.36634826660156,22.72157859802246,0.4940362274646759,2.5879507064819336,2.4448928833007812,1.9136611223220825
210.1,12.25,11.914505004882812,-0.3354949951171875,0.13716280460357666,118.73775482177734,76.86869049072266,21.256755828857422,0.4847557842731476,2.5953361988067627,2.662285327911377,1.911683440208435
210.2,12.25,11.914505004882812,-0.3354949951171875,0.1390627771615982,118.08113098144531,75.38131713867188,20.309803009033203,0.471679151058197,2.6227540969848633,2.628528594970703,1.9130289554595947
210.3,12.25,11.864411354064941,-0.3855886459350586,0.14128348231315613,118.18265533447266,74.83535766601562,20.101625442504883,0.4601406455039978,2.650256872177124,2.661693811416626,1.9203742742538452
210.4,12.25,11.8477144241333,-0.4022855758666992,0.14710287749767303,118.70255279541016,75.51143646240234,20.431665420532227,0.45092156529426575,2.685443162918091,2.612766742706299,1.937791109085083
210.5,12.25,11.839364051818848,-0.41063594818115234,0.1564502716064453,119.4346923828125,76.72071838378906,20.89898109436035,0.44968411326408386,2.7277064323425293,2.741926431655884,1.9603203535079956
210.6,12.25,11.872760772705078,-0.3772392272949219,0.16780324280261993,120.119384765625,77.60344696044922,21.2988224029541,0.45328980684280396,2.785215377807617,2.8358511924743652,1.984605312347412
210.7,12.25,11.939552307128906,-0.31044769287109375,0.17786161601543427,120.7249984741211,77.93255615234375,21.381793975830078,0.45550909638404846,2.8457274436950684,2.8607213497161865,2.0061779022216797
210.8,12.25,11.989645957946777,-0.26035404205322266,0.18470701575279236,121.0489730834961,77.22586059570312,21.1435604095459,0.45417940616607666,2.8856029510498047,2.998725175857544,2.0271663665771484
210.9,12.25,12.031391143798828,-0.21860885620117188,0.185587078332901,121.23213958740234,75.71808624267578,20.86362075805664,0.4474189579486847,2.896935224533081,2.824856758117676,2.0420982837677
211.0,12.25,12.048089981079102,-0.20191001892089844,0.18271644413471222,121.375,74.64401245117188,20.79352569580078,0.44393134117126465,2.8784019947052,2.9920547008514404,2.0518720149993896
211.1,12.25,12.064786911010742,-0.1852130889892578,0.18145228922367096,121.2188720703125,74.84215545654297,21.541784286499023,0.44087469577789307,2.857670783996582,2.81235933303833,2.057015895843506
211.2,12.25,12.11488151550293,-0.1351184844970703,0.19035589694976807,120.5255126953125,75.807373046875,23.192508697509766,0.4417693614959717,2.863837480545044,2.8018293380737305,2.067828416824341
211.3,12.25,12.173325538635254,-0.0766744613647461,0.20627543330192566,119.28877258300781,78.21914672851562,24.990036010742188,0.44176462292671204,2.8916337490081787,2.7349298000335693,2.082996368408203
211.4,12.25,12.248466491699219,-0.00153350830078125,0.21333502233028412,118.32857513427734,82.07490539550781,25.805225372314453,0.44816768169403076,2.9082181453704834,3.168837308883667,2.0816807746887207
211.5,12.25,12.26516342163086,0.015163421630859375,0.18976663053035736,118.96275329589844,84.95270538330078,24.363893508911133,0.46179860830307007,2.8713419437408447,2.936206102371216,2.0299997329711914
211.6,12.25,12.273512840270996,0.023512840270996094,0.13595417141914368,121.63214111328125,88.7608413696289,21.18741798400879,0.4898463487625122,2.7634201049804688,2.8634355068206787,1.9222517013549805
211.7,12.25,12.240116119384766,-0.009883880615234375,0.07966656237840652,125.8260269165039,91.30867767333984,17.953922271728516,0.5146194100379944,2.6391642093658447,2.322688579559326,1.8129137754440308
211.8,12.25,12.190022468566895,-0.05997753143310547,0.058104436844587326,129.9801025390625,91.37416076660156,15.711536407470703,0.5344840884208679,2.554638624191284,2.212270736694336,1.7758831977844238
211.9,12.25,12.131579399108887,-0.11842060089111328,0.08042287826538086,132.82907104492188,91.2244873046875,14.637818336486816,0.5277947783470154,2.5409491062164307,2.446197032928467,1.8350856304168701
212.0,12.25,12.056438446044922,-0.19356155395507812,0.124991774559021,133.4790802001953,88.69536590576172,14.950536727905273,0.5147061347961426,2.582151412963867,2.796095371246338,1.9382095336914062
212.1,12.25,12.031391143798828,-0.21860885620117188,0.16125236451625824,131.66734313964844,85.41617584228516,16.07714080810547,0.4914596378803253,2.6222000122070312,2.960792064666748,2.0204124450683594
212.2,12.25,12.031391143798828,-0.21860885620117188,0.17807796597480774,127.9658203125,82.46354675292969,17.31865882873535,0.4794677495956421,2.6293416023254395,2.5674729347229004,2.0543015003204346
212.3,12.25,12.048089981079102,-0.20191001892089844,0.1817898005247116,123.07295989990234,79.25069427490234,18.20139503479004,0.469160795211792,2.6019251346588135,2.6631388664245605,2.0593647956848145
212.4,12.25,12.00634479522705,-0.24365520477294922,0.182022362947464,118.52857971191406,77.24117279052734,18.454742431640625,0.4635372757911682,2.563081979751587,2.5525829792022705,2.0532305240631104
212.5,12.25,11.964598655700684,-0.2854013442993164,0.1824231594800949,117.06990051269531,76.30061340332031,18.257457733154297,0.45349016785621643,2.5335381031036377,2.523449182510376,2.048919200897217
212.6,12.25,11.922855377197266,-0.3271446228027344,0.18242251873016357,119.87296295166016,76.24703979492188,17.925662994384766,0.4452502727508545,2.534799575805664,2.433300733566284,2.0457005500793457
212.7,12.25,11.897808074951172,-0.3521919250488281,0.18217962980270386,124.25662994384766,77.09915161132812,17.62616729736328,0.4345404803752899,2.5617754459381104,2.4713895320892334,2.0482804775238037
212.8,12.25,11.856062889099121,-0.3939371109008789,0.18386541306972504,127.82652282714844,77.57028198242188,17.35066795349121,0.4319145679473877,2.606900215148926,2.477510452270508,2.055074453353882
212.9,12.25,11.856062889099121,-0.3939371109008789,0.1866934895515442,125.7448959350586,77.88578033447266,17.0181941986084,0.4261343777179718,2.654496908187866,2.7044436931610107,2.0634093284606934
213.0,12.25,11.831015586853027,-0.41898441314697266,0.18811097741127014,120.21683502197266,78.79232025146484,16.574031829833984,0.4295594096183777,2.6841683387756348,2.665391206741333,2.0663678646087646
213.1,12.25,11.8477144241333,-0.4022855758666992,0.18432095646858215,115.46683502197266,79.6452865600586,16.02317237854004,0.4333990216255188,2.6925790309906006,2.688767910003662,2.05977201461792
213.2,12.25,11.889457702636719,-0.36054229736328125,0.17797115445137024,113.34796142578125,81.29678344726562,15.409116744995117,0.4463989734649658,2.685698986053467,2.550285577774048,2.047854423522949
213.3,12.25,11.939552307128906,-0.31044769287109375,0.17308320105075836,114.5790786743164,82.9559326171875,14.789705276489258,0.45037776231765747,2.674527645111084,2.7002131938934326,2.039292812347412
213.4,12.25,11.964598655700684,-0.2854013442993164,0.17019109427928925,116.3642807006836,83.89563751220703,14.224353790283203,0.4467422664165497,2.661714792251587,2.645167112350464,2.038825511932373
213.5,12.25,11.99799633026123,-0.25200366973876953,0.16803380846977234,117.7948989868164,84.22815704345703,13.765168190002441,0.4371874928474426,2.6544809341430664,2.532649040222168,2.0444586277008057
213.6,12.25,12.023042678833008,-0.2269573211669922,0.16491642594337463,118.62193298339844,84.89231872558594,13.452116012573242,0.4376617670059204,2.6523497104644775,2.8395836353302,2.0513265132904053
213.7,12.25,12.064786911010742,-0.1852130889892578,0.1640213578939438,118.88316345214844,86.67137908935547,13.3062105178833,0.4432830214500427,2.663662910461426,2.5159873962402344,2.0594701766967773
213.8,12.25,12.181674003601074,-0.06832599639892578,0.1654302328824997,118.65816497802734,87.74205017089844,13.32756233215332,0.44800877571105957,2.6880834102630615,2.657531499862671,2.071498394012451
213.9,12.25,12.231767654418945,-0.018232345581054688,0.1681174337863922,119.37397766113281,88.89436340332031,13.496211051940918,0.4432465732097626,2.711714029312134,2.7071125507354736,2.0867795944213867
214.0,12.25,12.231767654418945,-0.018232345581054688,0.16919083893299103,121.70613098144531,88.5822525024414,13.785313606262207,0.4393415153026581,2.720106601715088,2.8703346252441406,2.100015640258789
214.1,12.25,12.248466491699219,-0.00153350830078125,0.16788595914840698,124.4408187866211,86.8950424194336,14.188878059387207,0.436663955450058,2.7069814205169678,2.788266897201538,2.1032323837280273
214.2,12.25,12.190022468566895,-0.05997753143310547,0.16618487238883972,126.22703552246094,86.52001190185547,14.749313354492188,0.4393777549266815,2.689290761947632,2.5267279148101807,2.0996813774108887
214.3,12.25,12.190022468566895,-0.05997753143310547,0.16629549860954285,124.16837310791016,87.7190933227539,15.548589706420898,0.4370439946651459,2.6883771419525146,2.5923492908477783,2.0986876487731934
214.4,12.25,12.198371887207031,-0.05162811279296875,0.16958500444889069,120.96683502197266,90.7703628540039,16.646034240722656,0.4343333840370178,2.712101936340332,2.7103590965270996,2.109070062637329
214.5,12.25,12.173325538635254,-0.0766744613647461,0.173670694231987,118.24642181396484,93.62774658203125,17.989940643310547,0.43309736251831055,2.74483585357666,2.7673439979553223,2.1217451095581055
214.6,12.25,12.10653305053711,-0.14346694946289062,0.17687316238880157,117.63162994384766,94.2213363647461,19.231977462768555,0.4419730603694916,2.7719757556915283,2.935211181640625,2.125818967819214
214.7,12.25,12.081485748291016,-0.16851425170898438,0.17710039019584656,118.5545883178711,92.3376693725586,20.13208770751953,0.4499659538269043,2.779381275177002,2.7608120441436768,2.1146957874298096
214.8,12.25,12.048089981079102,-0.20191001892089844,0.17636972665786743,119.49031066894531,88.24038696289062,20.320751190185547,0.45670753717422485,2.775697708129883,2.672739028930664,2.100187063217163
214.9,12.25,12.098183631896973,-0.15181636810302734,0.17538051307201385,119.4908218383789,85.14744567871094,19.779109954833984,0.45392560958862305,2.7851006984710693,2.5958662033081055,2.090855836868286
215.0,12.25,12.089834213256836,-0.16016578674316406,0.17597438395023346,119.28724670410156,84.5904312133789,18.854660034179688,0.4540542960166931,2.8066489696502686,2.838561534881592,2.0909831523895264
215.1,12.25,12.081485748291016,-0.16851425170898438,0.17703019082546234,119.41938781738281,85.68235778808594,17.935401916503906,0.4504730701446533,2.8483593463897705,2.7779953479766846,2.0949158668518066
215.2,12.25,12.081485748291016,-0.16851425170898438,0.17842547595500946,120.01582336425781,88.3512954711914,17.52962875366211,0.451962411403656,2.888500928878784,2.819138765335083,2.102515935897827
215.3,12.25,12.10653305053711,-0.14346694946289062,0.17624317109584808,121.15458679199219,90.37642669677734,17.82134437561035,0.45155787467956543,2.9015679359436035,3.064936399459839,2.1120426654815674
215.4,12.25,12.181674003601074,-0.06832599639892578,0.1669306457042694,122.4403076171875,90.71435546875,18.731950759887695,0.4524674117565155,2.877964973449707,3.121352195739746,2.1209542751312256
215.5,12.25,12.240116119384766,-0.009883880615234375,0.14933976531028748,123.59745025634766,90.0862045288086,19.63245964050293,0.45017775893211365,2.811363935470581,2.952357292175293,2.119373083114624
215.6,12.25,12.231767654418945,-0.018232345581054688,0.13119752705097198,124.4142837524414,88.97518157958984,19.989635467529297,0.4457016885280609,2.7250726222991943,2.567073106765747,2.1060471534729004
215.7,12.25,12.223419189453125,-0.026580810546875,0.12092161923646927,124.79541015625,86.97640991210938,19.488842010498047,0.4408675730228424,2.6437020301818848,2.635805606842041,2.0847649574279785
215.8,12.25,12.206720352172852,-0.04327964782714844,0.12028330564498901,124.79132080078125,85.97856903076172,18.56022834777832,0.43477216362953186,2.592183828353882,2.6258084774017334,2.065389633178711
215.9,12.25,12.123230934143066,-0.1267690658569336,0.12240827083587646,124.1142807006836,84.89301300048828,17.775386810302734,0.42523297667503357,2.5793895721435547,2.586413860321045,2.0519444942474365
216.0,12.25,12.073137283325195,-0.1768627166748047,0.12492258101701736,121.80662536621094,82.07393646240234,18.211328506469727,0.41123008728027344,2.613546133041382,2.615954637527466,2.058140754699707
216.1,12.25,11.99799633026123,-0.25200366973876953,0.13056568801403046,117.5596923828125,79.56692504882812,20.637699127197266,0.3937864601612091,2.690671920776367,2.4956436157226562,2.095221519470215
216.2,12.25,11.981297492980957,-0.26870250701904297,0.14494945108890533,111.72193908691406,75.6261215209961,26.594383239746094,0.38510024547576904,2.7880589962005615,2.802703380584717,2.1640875339508057
216.3,12.25,12.031391143798828,-0.21860885620117188,0.1623983383178711,106.22602844238281,72.1243667602539,33.9210319519043,0.3843441605567932,2.8662610054016113,3.0857789516448975,2.2241737842559814
216.4,12.25,12.073137283325195,-0.1768627166748047,0.16876105964183807,103.69847106933594,70.57831573486328,32.14851379394531,0.40003496408462524,2.8789093494415283,3.0034210681915283,2.2166035175323486
216.5,12.25,12.139927864074707,-0.11007213592529297,0.149886816740036,104.89897155761719,70.11739349365234,30.32840919494629,0.4292180836200714,2.810168981552124,2.8777623176574707,2.1055567264556885
216.6,12.25,12.215068817138672,-0.034931182861328125,0.10874859243631363,110.198974609375,70.5119857788086,28.37067985534668,0.4877423644065857,2.6812586784362793,2.6273388862609863,1.9242359399795532
216.7,12.25,12.173325538635254,-0.0766744613647461,0.06363178789615631,118.1341781616211,70.42937469482422,21.069990158081055,0.5503298044204712,2.53705096244812,2.3131885528564453,1.7496440410614014
216.8,12.25,12.181674003601074,-0.06832599639892578,0.03478211909532547,127.08061218261719,70.31542205810547,16.03887367248535,0.6006424427032471,2.4296677112579346,2.2838258743286133,1.6438860893249512
216.9,12.25,12.131579399108887,-0.11842060089111328,0.026646291837096214,134.4250030517578,69.56705474853516,13.831964492797852,0.6141853928565979,2.387993574142456,2.4271504878997803,1.6165958642959595
217.0,12.25,12.064786911010742,-0.1852130889892578,0.03672037646174431,137.20663452148438,69.15545654296875,13.703085899353027,0.6034032106399536,2.405806541442871,2.4228341579437256,1.646950364112854
217.1,12.25,12.081485748291016,-0.16851425170898438,0.05730113387107849,134.72703552246094,69.23709869384766,14.849916458129883,0.5798019170761108,2.474555492401123,2.2454123497009277,1.708559274673462
217.2,12.25,12.056438446044922,-0.19356155395507812,0.08237174153327942,129.5653076171875,68.58568572998047,16.4742488861084,0.5518129467964172,2.552743911743164,2.6665427684783936,1.7770607471466064
217.3,12.25,12.073137283325195,-0.1768627166748047,0.09782741963863373,125.90152740478516,68.12390899658203,17.913742065429688,0.5365791916847229,2.598707437515259,2.689209222793579,1.820755124092102
217.4,12.25,12.089834213256836,-0.16016578674316406,0.09447420388460159,125.61734771728516,68.01505279541016,18.16720962524414,0.5331593751907349,2.60138201713562,2.777376174926758,1.8196455240249634
217.5,12.25,12.089834213256836,-0.16016578674316406,0.07339340448379517,128.82449340820312,68.1307144165039,17.076730728149414,0.5383455753326416,2.5656800270080566,2.4901459217071533,1.774735927581787
217.6,12.25,12.056438446044922,-0.19356155395507812,0.05003064498305321,132.2091827392578,68.31439971923828,15.517719268798828,0.5377543568611145,2.5375869274139404,2.3182923793792725,1.7223248481750488
217.7,12.25,11.99799633026123,-0.25200366973876953,0.044755719602108,134.67652893066406,68.31780242919922,14.373464584350586,0.5327327847480774,2.5476369857788086,2.372671604156494,1.714315414428711
217.8,12.25,11.981297492980957,-0.26870250701904297,0.063760906457901,134.27603149414062,66.61698150634766,13.889445304870605,0.522805392742157,2.600015163421631,2.6118381023406982,1.7802866697311401
217.9,12.25,11.964598655700684,-0.2854013442993164,0.10028108954429626,131.52041625976562,64.30555725097656,14.462297439575195,0.5080847144126892,2.674255132675171,2.728931427001953,1.901802659034729
218.0,12.25,11.989645957946777,-0.26035404205322266,0.13338860869407654,126.43775939941406,62.35216522216797,15.841402053833008,0.48968684673309326,2.732079267501831,2.8553740978240967,2.015563726425171
218.1,12.25,11.981297492980957,-0.26870250701904297,0.15358786284923553,121.42806243896484,60.65729522705078,17.549560546875,0.47687768936157227,2.772068977355957,2.6280200481414795,2.077624797821045
218.2,12.25,12.023042678833008,-0.2269573211669922,0.16113436222076416,118.0908203125,60.73723602294922,18.891223907470703,0.47894516587257385,2.8101682662963867,2.9105257987976074,2.0887866020202637
218.3,12.25,12.089834213256836,-0.16016578674316406,0.16756409406661987,117.66326904296875,61.77473449707031,18.887767791748047,0.48943859338760376,2.8373031616210938,2.7476181983947754,2.0884552001953125
218.4,12.25,12.1649751663208,-0.08502483367919922,0.16810442507266998,121.01734924316406,63.8004150390625,17.175260543823242,0.5074888467788696,2.8365354537963867,2.791640043258667,2.0760316848754883
218.5,12.25,12.273512840270996,0.023512840270996094,0.14986026287078857,126.1561279296875,66.30038452148438,14.632521629333496,0.5210232734680176,2.7963204383850098,3.0628325939178467,2.015474319458008
218.6,12.25,12.281861305236816,0.031861305236816406,0.10663517564535141,133.35867309570312,69.40511322021484,12.363479614257812,0.5313696265220642,2.710585832595825,2.7583720684051514,1.8922988176345825
218.7,12.25,12.281861305236816,0.031861305236816406,0.06483439356088638,139.64541625976562,73.87560272216797,10.965930938720703,0.5298752188682556,2.636484384536743,2.3671555519104004,1.7820225954055786
218.8,12.25,12.281861305236816,0.031861305236816406,0.05527297407388687,144.02194213867188,78.962646484375,10.544377326965332,0.5175051093101501,2.6255898475646973,2.291826009750366,1.7787303924560547
218.9,12.25,12.31525707244873,0.06525707244873047,0.08238811045885086,145.06173706054688,84.71774291992188,10.93239688873291,0.497005432844162,2.6806015968322754,2.7008683681488037,1.8888323307037354
219.0,12.25,12.340304374694824,0.09030437469482422,0.12110544741153717,142.11376953125,88.74115753173828,11.852179527282715,0.47223249077796936,2.7665352821350098,3.1045498847961426,2.0289270877838135
219.1,12.25,12.348653793334961,0.09865379333496094,0.14594674110412598,136.4647979736328,89.45818328857422,12.900665283203125,0.4521571397781372,2.8297057151794434,2.91257381439209,2.116823673248291
219.2,12.25,12.248466491699219,-0.00153350830078125,0.1543499082326889,130.06887817382812,87.86717987060547,13.738179206848145,0.4443456828594208,2.8530611991882324,2.7589216232299805,2.1391236782073975
219.3,12.25,12.131579399108887,-0.11842060089111328,0.1531442552804947,124.10662841796875,84.05467224121094,14.37601089477539,0.4435359537601471,2.8483023643493652,2.8323869705200195,2.1269404888153076
219.4,12.25,12.00634479522705,-0.24365520477294922,0.15156348049640656,119.81123352050781,80.92005157470703,15.074753761291504,0.4403545558452606,2.8489859104156494,2.7854433059692383,2.111457109451294
219.5,12.25,11.906156539916992,-0.3438434600830078,0.14893335103988647,117.17652893066406,79.37910461425781,15.993490219116211,0.4245205223560333,2.8600046634674072,2.7252211570739746,2.108992099761963
219.6,12.25,11.797619819641113,-0.4523801803588867,0.1457616239786148,115.5311279296875,77.78118133544922,16.93877601623535,0.4114958941936493,2.867676258087158,2.9367785453796387,2.116692543029785
219.7,12.25,11.772573471069336,-0.47742652893066406,0.1384338140487671,115.8204116821289,77.19779968261719,17.575069427490234,0.4034397304058075,2.8607687950134277,2.9949419498443604,2.1203556060791016
219.8,12.25,11.764223098754883,-0.4857769012451172,0.13240835070610046,116.9795913696289,76.78279876708984,17.609363555908203,0.40437182784080505,2.8403708934783936,2.8795135021209717,2.1120474338531494
219.9,12.25,11.772573471069336,-0.47742652893066406,0.1317518800497055,118.7357177734375,75.7359390258789,17.14436912536621,0.4041372537612915,2.840400457382202,2.6284196376800537,2.0970051288604736
220.0,12.25,11.789270401000977,-0.46072959899902344,0.14068703353405,119.66837310791016,75.57266235351562,16.59714126586914,0.40807706117630005,2.8724608421325684,2.7245256900787354,2.0927579402923584
220.1,12.25,11.789270401000977,-0.46072959899902344,0.1517554521560669,119.62193298339844,75.16446685791016,16.336288452148438,0.4091835916042328,2.9343535900115967,3.013791799545288,2.1027748584747314
220.2,12.25,11.831015586853027,-0.41898441314697266,0.15919315814971924,119.073974609375,74.434814453125,16.486587524414062,0.4091985821723938,2.999565839767456,2.979651689529419,2.1247270107269287
220.3,12.25,11.839364051818848,-0.41063594818115234,0.15884007513523102,118.12193298339844,74.5317611694336,16.924922943115234,0.40191924571990967,3.0260519981384277,3.0284390449523926,2.146770715713501
220.4,12.25,11.889457702636719,-0.36054229736328125,0.15370570123195648,116.9408187866211,75.1976318359375,17.37261390686035,0.39603036642074585,3.0060343742370605,3.064652919769287,2.1647980213165283
220.5,12.25,11.939552307128906,-0.31044769287109375,0.14479826390743256,115.48724365234375,76.30487060546875,17.57297706604004,0.39264363050460815,2.9291937351226807,3.0365095138549805,2.173532485961914
220.6,12.25,12.039739608764648,-0.21026039123535156,0.13318291306495667,113.78724670410156,77.23606872558594,17.494901657104492,0.3933577835559845,2.820052146911621,2.805035352706909,2.174809217453003
220.7,12.25,12.064786911010742,-0.1852130889892578,0.1216522604227066,112.02754974365234,77.93766021728516,17.3522891998291,0.3953610956668854,2.711751937866211,2.766753673553467,2.174292802810669
220.8,12.25,12.098183631896973,-0.15181636810302734,0.11124821752309799,110.2209243774414,76.84062957763672,17.45521354675293,0.39058223366737366,2.6192684173583984,2.665663242340088,2.177182674407959
220.9,12.25,12.089834213256836,-0.16016578674316406,0.10498969256877899,107.82652282714844,75.13895416259766,18.103761672973633,0.37999090552330017,2.576822280883789,2.4023373126983643,2.188936471939087
221.0,12.25,12.048089981079102,-0.20191001892089844,0.10134436190128326,104.95458984375,73.06735229492188,19.62172508239746,0.36350420117378235,2.576401710510254,2.516552686691284,2.2108893394470215
221.1,12.25,12.131579399108887,-0.11842060089111328,0.09982507675886154,101.29286193847656,69.99311065673828,22.508142471313477,0.35033562779426575,2.604506731033325,2.697136640548706,2.238595485687256
221.2,12.25,12.14827823638916,-0.10172176361083984,0.0990910530090332,97.0903091430664,67.9776382446289,27.815711975097656,0.34047234058380127,2.6370956897735596,2.6092796325683594,2.270857572555542
221.3,12.25,12.223419189453125,-0.026580810546875,0.09678468853235245,92.45867156982422,65.49528503417969,36.729923248291016,0.3314954936504364,2.647461414337158,2.6401689052581787,2.2958459854125977
221.4,12.25,12.281861305236816,0.031861305236816406,0.09502886235713959,87.91938781738281,62.8879280090332,49.79664993286133,0.32121309638023376,2.6366097927093506,2.750875949859619,2.323882818222046
221.5,12.25,12.248466491699219,-0.00153350830078125,0.09178294241428375,84.21989440917969,60.68876266479492,65.16326141357422,0.3107089400291443,2.5951313972473145,2.535109519958496,2.34501314163208
221.6,12.25,12.240116119384766,-0.009883880615234375,0.08835404366254807,82.05612182617188,58.59674835205078,89.81037139892578,0.30605149269104004,2.5412063598632812,2.4462320804595947,2.365354537963867
221.7,12.25,12.215068817138672,-0.034931182861328125,0.08424413949251175,82.07244873046875,58.68094253540039,117.4278793334961,0.3063562214374542,2.482119083404541,2.594045877456665,2.367316246032715
221.8,12.25,12.206720352172852,-0.04327964782714844,0.07990068197250366,84.22755432128906,59.951454162597656,137.40142822265625,0.3110223710536957,2.4201161861419678,2.3455395698547363,2.35307240486145
221.9,12.25,12.231767654418945,-0.018232345581054688,0.07558156549930573,87.75663757324219,62.109798431396484,140.3133544921875,0.31476879119873047,2.3729097843170166,2.364302396774292,2.3290672302246094
222.0,12.25,12.281861305236816,0.031861305236816406,0.06782201677560806,92.62296295166016,64.13548278808594,125.19265747070312,0.31835752725601196,2.3497231006622314,2.4297308921813965,2.312782049179077
222.1,12.25,12.373701095581055,0.12370109558105469,0.06255611032247543,98.30509948730469,64.46968841552734,97.86580657958984,0.3245672583580017,2.3592629432678223,2.229459524154663,2.3163788318634033
222.2,12.25,12.482237815856934,0.2322378158569336,0.06677375733852386,105.24642181396484,64.55387878417969,68.75308227539062,0.3432517945766449,2.3934285640716553,2.099193572998047,2.3130335807800293
222.3,12.25,12.716009140014648,0.46600914001464844,0.084848552942276,113.13368225097656,63.44664764404297,53.07187271118164,0.3799246847629547,2.4314541816711426,2.600905418395996,2.260464906692505
222.4,12.25,13.024923324584961,0.7749233245849609,0.10631895810365677,120.70816802978516,62.762916564941406,36.66377639770508,0.43163004517555237,2.4519450664520264,2.8776297569274902,2.1179912090301514
