TDEP,DTC,RESD,GR,CALI,NPHI,RHOB,DRHO,PE,BS,DCALI
118.39999701082706,107.0940933227539,7.071473121643066,85.72366333007812,8.780609130859375,0.267882764339447,2.469993829727173,0.017465991899371147,4.46082878112793,8.5,
118.49999701231718,108.15756225585938,6.7107977867126465,89.55662536621094,8.776848793029785,0.2640742361545563,2.4503884315490723,0.02439015358686447,4.399366855621338,8.5,
118.5999970138073,109.30439758300781,5.581871509552002,96.08301544189453,8.780609130859375,0.27537286281585693,2.423428535461426,0.030059946700930595,4.327109336853027,8.5,
118.69999701529741,109.13021087646484,5.23051118850708,100.33035278320312,8.768391609191895,0.290470689535141,2.396282911300659,0.033573828637599945,4.324063777923584,8.5,
118.79999701678753,108.8858413696289,5.119582653045654,98.56925964355469,8.765564918518066,0.28716588020324707,2.3934242725372314,0.02849937044084072,4.4245429039001465,8.5,
118.89999701827765,108.2994613647461,5.257346153259277,94.73629760742188,8.761801719665527,0.27770280838012695,2.399599552154541,0.023138659074902534,4.548778057098389,8.5,
118.99999701976776,105.90524291992188,6.363895416259766,85.9826431274414,8.784368515014648,0.25182709097862244,2.4192142486572266,0.009814069606363773,4.751199722290039,8.5,
119.09999702125788,103.74612426757812,7.382997989654541,80.80297088623047,8.806912422180176,0.24083994328975677,2.439058780670166,0.006252989172935486,4.785051345825195,8.5,
119.199997022748,99.43186950683594,8.694647789001465,76.34844207763672,8.761801719665527,0.22005623579025269,2.459510326385498,0.0026680806186050177,4.79149866104126,8.5,
119.29999702423811,93.33334350585938,11.55350112915039,77.48797607421875,8.73544692993164,0.17814631760120392,2.4947962760925293,0.008107264526188374,4.722025394439697,8.5,
119.39999702572823,86.98336791992188,12.34211254119873,78.36852264404297,8.73544692993164,0.17011991143226624,2.5032005310058594,0.012350133620202541,4.696051597595215,8.5,
119.49999702721834,86.11287689208984,12.429625511169434,78.78289794921875,8.738274574279785,0.16795912384986877,2.508716106414795,0.016999131068587303,4.692935943603516,8.5,
119.59999702870846,87.3140640258789,11.258407592773438,73.39602661132812,8.699625968933105,0.17582695186138153,2.5176286697387695,0.02375195361673832,4.749851703643799,8.5,
119.69999703019857,87.8789291381836,10.221321105957031,74.328369140625,8.688301086425781,0.1840941309928894,2.507107734680176,0.026014864444732666,4.750307083129883,8.5,
119.79999703168869,89.90917205810547,9.042558670043945,75.98587036132812,8.671317100524902,0.19678853452205658,2.4842734336853027,0.027722783386707306,4.699564456939697,8.5,
119.8999970331788,97.04528045654297,6.955346584320068,78.8346939086914,8.685474395751953,0.21134909987449646,2.4514055252075195,0.025840476155281067,4.610653400421143,8.5,
119.99999703466892,98.26244354248047,6.303342819213867,76.03766632080078,8.704344749450684,0.23259811103343964,2.400700569152832,0.024609465152025223,4.4429755210876465,8.5,
120.09999703615904,99.16304016113281,5.949965476989746,74.94993591308594,8.697745323181152,0.2529836893081665,2.4026975631713867,0.027011578902602196,4.449268341064453,8.5,
120.19999703764915,102.54533386230469,6.025491237640381,72.72267150878906,8.699625968933105,0.2661695182323456,2.4111452102661133,0.029114700853824615,4.509688377380371,8.5,
120.29999703913927,104.83145904541016,6.381312370300293,76.19305419921875,8.684542655944824,0.24627885222434998,2.431598424911499,0.02613839879631996,4.7587199211120605,8.5,
120.39999704062939,106.248291015625,6.906451225280762,76.60742950439453,8.684542655944824,0.2347446233034134,2.4337897300720215,0.020300371572375298,4.861824035644531,8.5,
120.4999970421195,106.36363220214844,7.616312503814697,76.1412582397461,8.671338081359863,0.21938739717006683,2.4413974285125732,0.016096999868750572,4.956454753875732,8.5,
