TDEP,GR,BS,NPHI,CAL,RHOB,DRHO,PE,RESD,DTC,DCAL
163.99999075382948,140.264892578125,8.5,0.44670000672340393,9.746399879455566,2.2639999389648438,0.049300000071525574,3.642899990081787,2.1066999435424805,130.7873992919922,1.2463998794555664
164.0999907553196,145.28390502929688,8.5,0.49050000309944153,9.662500381469727,2.2311999797821045,0.037300001829862595,3.543800115585327,2.092099905014038,130.7873992919922,1.1625003814697266
164.1999907568097,145.9488983154297,8.5,0.4893999993801117,9.6496000289917,2.2170000076293945,0.03500000014901161,3.589200019836426,2.0804998874664307,148.11019897460938,1.1496000289916992
164.29999075829983,145.63229370117188,8.5,0.5012999773025513,9.621199607849121,2.2042999267578125,0.039799999445676804,3.756999969482422,2.0157999992370605,157.55909729003906,1.121199607849121
164.39999075978994,149.7489013671875,8.5,0.5084999799728394,9.732799530029297,2.184799909591675,0.07419999688863754,4.465400218963623,1.9652999639511108,149.68499755859375,1.2327995300292969
164.49999076128006,150.47720336914062,8.5,0.5109999775886536,9.790900230407715,2.183000087738037,0.09780000150203705,4.884399890899658,1.92739999294281,149.68499755859375,1.2909002304077148
164.59999076277018,149.17889404296875,8.5,0.5055999755859375,9.843799591064453,2.185699939727783,0.11469999700784683,5.212200164794922,1.978600025177002,165.43310546875,1.3437995910644531
164.6999907642603,132.58580017089844,8.5,0.4366999864578247,9.912799835205078,2.2051000595092773,0.10999999940395355,5.3078999519348145,2.0947999954223633,170.15750122070312,1.4127998352050781
164.7999907657504,125.71430206298828,8.5,0.4068000018596649,9.917900085449219,2.225600004196167,0.09099999815225601,5.090000152587891,2.2644999027252197,165.43310546875,1.4179000854492188
164.89999076724052,120.77439880371094,8.5,0.40130001306533813,9.937299728393555,2.2497000694274902,0.06880000233650208,4.821000099182129,2.586199998855591,148.11019897460938,1.4372997283935547
164.99999076873064,115.42279815673828,8.5,0.41269999742507935,9.967000007629395,2.3032000064849854,0.041999999433755875,4.417600154876709,2.6317999362945557,148.11019897460938,1.4670000076293945
165.09999077022076,114.53620147705078,8.5,0.3982999920845032,9.974699974060059,2.321199893951416,0.04010000079870224,4.343800067901611,2.5905001163482666,148.11019897460938,1.4746999740600586
165.19999077171087,116.24610137939453,8.5,0.4023999869823456,9.992799758911133,2.3269999027252197,0.04190000146627426,4.321599960327148,2.5041000843048096,141.81100463867188,1.4927997589111328
165.299990773201,121.56600189208984,8.5,0.391400009393692,10.015999794006348,2.3208000659942627,0.04399999976158142,4.2708001136779785,2.322000026702881,141.81100463867188,1.5159997940063477
165.3999907746911,133.39329528808594,8.5,0.42419999837875366,10.075300216674805,2.2815001010894775,0.04190000146627426,4.048999786376953,2.2453999519348145,143.38580322265625,1.5753002166748047
165.49999077618122,136.79739379882812,8.5,0.4487000107765198,10.10890007019043,2.259700059890747,0.03929999843239784,3.912400007247925,2.178800106048584,144.96060180664062,1.6089000701904297
165.59999077767134,138.55490112304688,8.5,0.482699990272522,10.120499610900879,2.2416999340057373,0.03660000115633011,3.7839999198913574,2.073899984359741,148.11019897460938,1.620499610900879
165.69999077916145,142.44979858398438,8.5,0.47450000047683716,10.086999893188477,2.2179999351501465,0.031599998474121094,3.6038999557495117,2.0376999378204346,148.11019897460938,1.5869998931884766
165.79999078065157,145.4105987548828,8.5,0.45820000767707825,10.061200141906738,2.2132999897003174,0.03020000085234642,3.552799940109253,2.0134999752044678,148.11019897460938,1.5612001419067383
165.89999078214169,147.7855987548828,8.5,0.43779999017715454,10.012100219726562,2.205899953842163,0.02930000051856041,3.533900022506714,1.989400029182434,148.11019897460938,1.5121002197265625
165.9999907836318,146.360595703125,8.5,0.4668000042438507,9.957900047302246,2.196899890899658,0.03880000114440918,3.690000057220459,1.9788999557495117,148.11019897460938,1.457900047302246
166.09999078512192,144.95140075683594,8.5,0.4799000024795532,9.91409969329834,2.1963999271392822,0.04910000041127205,3.8571999073028564,1.968400001525879,148.11019897460938,1.4140996932983398
166.19999078661203,143.3444061279297,8.5,0.48809999227523804,9.870200157165527,2.1949000358581543,0.05849999934434891,4.031099796295166,1.9744999408721924,148.11019897460938,1.3702001571655273
166.29999078810215,139.90859985351562,8.5,0.4864000082015991,9.818599700927734,2.2042999267578125,0.06729999929666519,4.245100021362305,1.9989999532699585,148.11019897460938,1.3185997009277344
166.39999078959227,139.47320556640625,8.5,0.484499990940094,9.796699523925781,2.208199977874756,0.06279999762773514,4.220799922943115,2.031399965286255,148.11019897460938,1.2966995239257812
166.49999079108238,136.82119750976562,8.5,0.5260000228881836,9.770899772644043,2.211699962615967,0.05429999902844429,4.120699882507324,2.0717999935150146,148.11019897460938,1.270899772644043
166.5999907925725,137.53370666503906,8.5,0.45260000228881836,9.737299919128418,2.2191998958587646,0.040300000458955765,3.8738999366760254,2.0669000148773193,148.11019897460938,1.237299919128418
166.69999079406261,139.48899841308594,8.5,0.4634000062942505,9.737299919128418,2.222399950027466,0.03720000013709068,3.7857000827789307,2.051500082015991,149.2646942138672,1.237299919128418
166.79999079555273,141.32569885253906,8.5,0.474700003862381,9.750200271606445,2.224900007247925,0.03629999980330467,3.7411000728607178,2.0343000888824463,149.70989990234375,1.2502002716064453
166.89999079704285,141.02479553222656,8.5,0.47269999980926514,9.76830005645752,2.226099967956543,0.036400001496076584,3.727799892425537,2.0127999782562256,149.4449005126953,1.2683000564575195
166.99999079853296,135.94239807128906,8.5,0.45339998602867126,9.776700019836426,2.2191998958587646,0.033799998462200165,3.7156999111175537,2.005500078201294,149.48809814453125,1.2767000198364258
167.09999080002308,133.0133056640625,8.5,0.4449999928474426,9.775400161743164,2.2107999324798584,0.03550000116229057,3.7614998817443848,1.9931000471115112,149.65069580078125,1.275400161743164
167.1999908015132,129.70419311523438,8.5,0.4309999942779541,9.767600059509277,2.202500104904175,0.04230000078678131,3.8722000122070312,1.9448000192642212,149.21099853515625,1.2676000595092773
167.2999908030033,122.76940155029297,8.5,0.4659000039100647,9.758600234985352,2.1895999908447266,0.06930000334978104,4.270299911499023,1.9226000308990479,148.79330444335938,1.2586002349853516
167.39999080449343,121.5344009399414,8.5,0.484499990940094,9.764399528503418,2.1933999061584473,0.08460000157356262,4.468599796295166,1.919600009918213,148.52940368652344,1.264399528503418
167.49999080598354,120.37860107421875,8.5,0.4609000086784363,9.770899772644043,2.2019999027252197,0.09350000321865082,4.5879998207092285,2.0118000507354736,147.9976043701172,1.270899772644043
167.59999080747366,122.19940185546875,8.5,0.41519999504089355,9.76509952545166,2.222899913787842,0.08389999717473984,4.4745001792907715,2.089600086212158,148.11019897460938,1.2650995254516602
167.69999080896378,121.92230224609375,8.5,0.4027999937534332,9.712200164794922,2.2316999435424805,0.0681999996304512,4.287199974060059,2.166800022125244,147.21119689941406,1.2122001647949219
167.7999908104539,121.1227035522461,8.5,0.4027000069618225,9.699299812316895,2.239300012588501,0.052000001072883606,4.096499919891357,2.29830002784729,144.26040649414062,1.1992998123168945
167.899990811944,118.22530364990234,8.5,0.3982999920845032,9.657299995422363,2.2548000812530518,0.03060000017285347,3.8208000659942627,2.3508999347686768,142.69309997558594,1.1572999954223633
167.99999081343412,116.67359924316406,8.5,0.4009000062942505,9.666399955749512,2.259700059890747,0.026399999856948853,3.7636001110076904,2.388700008392334,142.03900146484375,1.1663999557495117
168.09999081492424,116.4520034790039,8.5,0.4090000092983246,9.710200309753418,2.2646000385284424,0.027799999341368675,3.7409000396728516,2.381700038909912,143.37420654296875,1.210200309753418
168.19999081641436,118.747802734375,8.5,0.41530001163482666,9.69219970703125,2.2639999389648438,0.03849999979138374,3.7197000980377197,2.3304998874664307,143.68409729003906,1.19219970703125
168.29999081790447,120.71900177001953,8.5,0.4059000015258789,9.671500205993652,2.258699893951416,0.04569999873638153,3.727400064468384,2.260200023651123,142.82110595703125,1.1715002059936523
168.3999908193946,122.92769622802734,8.5,0.4293000102043152,9.648300170898438,2.250999927520752,0.051899999380111694,3.7476999759674072,2.1840999126434326,141.3701934814453,1.1483001708984375
168.4999908208847,125.16809844970703,8.5,0.4244000017642975,9.643199920654297,2.242000102996826,0.054499998688697815,3.768699884414673,2.0429999828338623,139.8809051513672,1.1431999206542969
168.59999082237482,130.93919372558594,8.5,0.43860000371932983,9.687000274658203,2.202500104904175,0.05079999938607216,3.9054999351501465,1.9808000326156616,140.45419311523438,1.1870002746582031
168.69999082386494,131.65960693359375,8.5,0.47450000047683716,9.69729995727539,2.180999994277954,0.05270000174641609,4.086299896240234,1.9220000505447388,142.22669982910156,1.1972999572753906
168.79999082535505,131.20840454101562,8.5,0.4683000147342682,9.705100059509277,2.1630001068115234,0.06210000067949295,4.390500068664551,1.8301000595092773,146.97740173339844,1.2051000595092773
168.89999082684517,132.20579528808594,8.5,0.43529999256134033,9.669599533081055,2.1512999534606934,0.10189999639987946,5.156400203704834,1.8128000497817993,148.2801971435547,1.1695995330810547
168.99999082833529,137.36740112304688,8.5,0.4456999897956848,9.664400100708008,2.164900064468384,0.12250000238418579,5.444300174713135,1.8215999603271484,149.1219024658203,1.1644001007080078
169.0999908298254,143.28900146484375,8.5,0.4851999878883362,9.674799919128418,2.1828999519348145,0.1339000016450882,5.552999973297119,1.893399953842163,149.806396484375,1.174799919128418
169.19999083131552,142.9405975341797,8.5,0.45829999446868896,9.697999954223633,2.2119998931884766,0.11659999936819077,5.0731000900268555,1.9362000226974487,149.7053985595703,1.1979999542236328
169.29999083280563,135.33290100097656,8.5,0.44769999384880066,9.712800025939941,2.216200113296509,0.09350000321865082,4.654300212860107,1.9785000085830688,149.43629455566406,1.2128000259399414
169.39999083429575,123.94100189208984,8.5,0.44290000200271606,9.699899673461914,2.2184998989105225,0.06939999759197235,4.254300117492676,2.1008999347686768,148.46359252929688,1.199899673461914
169.49999083578587,107.20549774169922,8.5,0.40950000286102295,9.640600204467773,2.2369000911712646,0.03550000116229057,3.827199935913086,2.209199905395508,147.37640380859375,1.1406002044677734
169.59999083727598,102.13890075683594,8.5,0.3772999942302704,9.617400169372559,2.2613000869750977,0.027499999850988388,3.830699920654297,2.362799882888794,145.65469360351562,1.1174001693725586
169.6999908387661,99.44730377197266,8.5,0.35740000009536743,9.610899925231934,2.2936999797821045,0.023000000044703484,3.9065001010894775,2.772900104522705,140.2362060546875,1.1108999252319336
169.7999908402562,93.88990020751953,8.5,0.33160001039505005,9.683099746704102,2.3612000942230225,0.01810000091791153,4.05679988861084,2.9586000442504883,138.66140747070312,1.1830997467041016
169.89999084174633,92.21160125732422,8.5,0.3264000117778778,9.72189998626709,2.3831000328063965,0.016599999740719795,4.068399906158447,3.0620999336242676,135.5117950439453,1.2218999862670898
169.99999084323645,91.49909973144531,8.5,0.3147999942302704,9.745100021362305,2.3905999660491943,0.016499999910593033,4.035900115966797,3.0501999855041504,133.93699645996094,1.2451000213623047
170.09999084472656,95.66320037841797,8.5,0.3393999934196472,9.76830005645752,2.3850998878479004,0.017899999395012856,3.964200019836426,2.756700038909912,132.36219787597656,1.2683000564575195
170.19999084621668,116.97450256347656,8.5,0.38179999589920044,9.861200332641602,2.3362998962402344,0.0210999995470047,3.7962000370025635,2.566499948501587,145.82730102539062,1.3612003326416016
170.2999908477068,127.91510009765625,8.5,0.3853999972343445,9.915399551391602,2.3053998947143555,0.022600000724196434,3.7295000553131104,2.393899917602539,143.87339782714844,1.4153995513916016
170.3999908491969,134.8657989501953,8.5,0.40939998626708984,9.94629955291748,2.2780001163482666,0.023800000548362732,3.679800033569336,2.1461000442504883,143.48410034179688,1.4462995529174805
170.49999085068703,133.8524932861328,8.5,0.4352000057697296,9.928299903869629,2.2383999824523926,0.02800000086426735,3.6659998893737793,2.065700054168701,148.11019897460938,1.428299903869629
170.59999085217714,133.37750244140625,8.5,0.41999998688697815,9.88700008392334,2.2309999465942383,0.03240000084042549,3.691699981689453,2.00570011138916,148.11019897460938,1.3870000839233398
170.69999085366726,134.35910034179688,8.5,0.42660000920295715,9.881799697875977,2.2269999980926514,0.03720000013709068,3.7307000160217285,1.9247000217437744,149.68499755859375,1.3817996978759766
170.79999085515738,147.56390380859375,8.5,0.45989999175071716,9.941200256347656,2.2186999320983887,0.04500000178813934,3.8041000366210938,1.893399953842163,151.25979614257812,1.4412002563476562
170.8999908566475,150.66720581054688,8.5,0.4918999969959259,9.955400466918945,2.2125000953674316,0.04820000007748604,3.833899974822998,1.8630000352859497,151.25979614257812,1.4554004669189453
170.9999908581376,152.37710571289062,8.5,0.49470001459121704,9.96310043334961,2.203200101852417,0.05139999836683273,3.872499942779541,1.80239999294281,152.8345947265625,1.4631004333496094
171.09999085962772,145.45809936523438,8.5,0.5180000066757202,9.87279987335205,2.1877999305725098,0.06120000034570694,3.9776999950408936,1.7812999486923218,152.8345947265625,1.3727998733520508
171.19999086111784,140.79530334472656,8.5,0.5491999983787537,9.815999984741211,2.187000036239624,0.06679999828338623,4.030200004577637,1.777899980545044,152.8345947265625,1.315999984741211
171.29999086260796,133.1875,8.5,0.505299985408783,9.719300270080566,2.191999912261963,0.06930000334978104,4.065400123596191,1.8626999855041504,144.96060180664062,1.2193002700805664
171.39999086409807,117.86109924316406,8.5,0.4571000039577484,9.537400245666504,2.219099998474121,0.05889999866485596,4.0482001304626465,1.9687999486923218,133.93699645996094,1.037400245666504
171.4999908655882,112.96080017089844,8.5,0.45969998836517334,9.462499618530273,2.2407000064849854,0.045899998396635056,4.01639986038208,2.129499912261963,133.93699645996094,0.9624996185302734
171.5999908670783,110.68879699707031,8.5,0.41600000858306885,9.442500114440918,2.271399974822998,0.032999999821186066,4.026000022888184,2.3543999195098877,144.96060180664062,0.942500114440918
171.69999086856842,108.97879791259766,8.5,0.38679999113082886,9.442500114440918,2.3131000995635986,0.023600000888109207,4.096099853515625,3.0053000450134277,133.93699645996094,0.942500114440918
171.79999087005854,99.46309661865234,8.5,0.3440999984741211,9.433500289916992,2.410399913787842,0.019899999722838402,4.360099792480469,3.3803999423980713,141.81100463867188,0.9335002899169922
171.89999087154865,94.71320343017578,8.5,0.33180001378059387,9.436100006103516,2.4576001167297363,0.025599999353289604,4.493500232696533,3.6872000694274902,141.81100463867188,0.9361000061035156
171.99999087303877,93.69989776611328,8.5,0.3294999897480011,9.412199974060059,2.486299991607666,0.03150000050663948,4.556099891662598,3.718100070953369,109.2030029296875,0.9121999740600586
172.09999087452888,102.48719787597656,8.5,0.29989999532699585,9.422499656677246,2.474299907684326,0.04360000044107437,4.44890022277832,3.4274001121520996,115.03939819335938,0.9224996566772461
172.199990876019,109.53289794921875,8.5,0.303600013256073,9.44320011138916,2.4419000148773193,0.05119999870657921,4.32889986038208,3.0618999004364014,119.76380157470703,0.9432001113891602
172.29999087750912,117.71859741210938,8.5,0.33340001106262207,9.426400184631348,2.3919999599456787,0.05790000036358833,4.191199779510498,2.4526000022888184,127.63780212402344,0.9264001846313477
172.39999087899923,137.7790985107422,8.5,0.38830000162124634,9.382599830627441,2.3032000064849854,0.06930000334978104,3.966599941253662,2.262399911880493,130.7873992919922,0.8825998306274414
172.49999088048935,147.67469787597656,8.5,0.3944999873638153,9.341300010681152,2.2679998874664307,0.06949999928474426,3.8745999336242676,2.139699935913086,133.93699645996094,0.8413000106811523
172.59999088197947,151.902099609375,8.5,0.42239999771118164,9.31029987335205,2.2400999069213867,0.06480000168085098,3.7887001037597656,2.024399995803833,148.11019897460938,0.8102998733520508
172.69999088346958,151.09469604492188,8.5,0.4790000021457672,9.332200050354004,2.2118000984191895,0.053199999034404755,3.6540000438690186,1.997499942779541,149.68499755859375,0.8322000503540039
172.7999908849597,146.360595703125,8.5,0.48750001192092896,9.352899551391602,2.2012999057769775,0.049400001764297485,3.629699945449829,1.9739999771118164,151.25979614257812,0.8528995513916016
172.8999908864498,146.13890075683594,8.5,0.4796000123023987,9.394200325012207,2.1944000720977783,0.04839999973773956,3.629199981689453,1.9208999872207642,151.25979614257812,0.894200325012207
172.99999088793993,147.32640075683594,8.5,0.4837999939918518,9.360600471496582,2.185699939727783,0.04879999905824661,3.666800022125244,1.898800015449524,151.25979614257812,0.860600471496582
173.09999088943005,150.1446990966797,8.5,0.47519999742507935,9.346400260925293,2.1847000122070312,0.04809999838471413,3.674499988555908,1.8890999555587769,151.25979614257812,0.846400260925293
173.19999089092016,150.20799255371094,8.5,0.48730000853538513,9.348999977111816,2.183000087738037,0.04769999906420708,3.6905999183654785,1.896399974822998,151.25979614257812,0.8489999771118164
173.29999089241028,148.94140625,8.5,0.4666999876499176,9.343799591064453,2.184000015258789,0.05169999971985817,3.7695000171661377,1.9635000228881836,151.25979614257812,0.8437995910644531
173.3999908939004,138.0323944091797,8.5,0.4489000141620636,9.444499969482422,2.204200029373169,0.0828000009059906,4.1855998039245605,2.0179998874664307,149.68499755859375,0.9444999694824219
173.4999908953905,131.29539489746094,8.5,0.4366999864578247,9.494799613952637,2.226099967956543,0.10779999941587448,4.514100074768066,2.081399917602539,148.11019897460938,0.9947996139526367
173.59999089688063,124.95429992675781,8.5,0.45410001277923584,9.604499816894531,2.2539000511169434,0.1331000030040741,4.865300178527832,2.2065000534057617,148.11019897460938,1.1044998168945312
174.19999090582132,129.6566925048828,8.5,0.5145000219345093,10.412099838256836,2.219899892807007,0.11800000071525574,4.722599983215332,1.958299994468689,148.11019897460938,1.912099838256836
174.29999090731144,138.07989501953125,8.5,0.44530001282691956,9.870200157165527,2.1877999305725098,0.08980000019073486,4.358500003814697,1.9501999616622925,148.11019897460938,1.3702001571655273
174.39999090880156,139.90069580078125,8.5,0.46970000863075256,9.599300384521484,2.1700000762939453,0.08720000088214874,4.438199996948242,1.9362000226974487,148.11019897460938,1.0993003845214844
174.49999091029167,139.88490295410156,8.5,0.45159998536109924,9.556699752807617,2.151099920272827,0.09380000084638596,4.7058000564575195,1.8905999660491943,148.11019897460938,1.0566997528076172
174.5999909117818,140.43899536132812,8.5,0.4778999984264374,9.951499938964844,2.1314001083374023,0.1298999935388565,5.600599765777588,1.871000051498413,148.11019897460938,1.4514999389648438
174.6999909132719,137.65240478515625,8.5,0.4819999933242798,10.248200416564941,2.1303000450134277,0.14959999918937683,6.040599822998047,1.8603999614715576,149.68499755859375,1.7482004165649414
175.69999092817307,125.81719970703125,8.5,0.43689998984336853,10.444299697875977,2.219599962234497,0.11240000277757645,4.880899906158447,2.085400104522705,145.318603515625,1.9442996978759766
175.79999092966318,131.82589721679688,8.5,0.4749999940395355,10.28950023651123,2.1953999996185303,0.09860000014305115,4.879000186920166,2.0174999237060547,144.03179931640625,1.7895002365112305
175.8999909311533,138.36489868164062,8.5,0.517300009727478,9.920499801635742,2.1542000770568848,0.09549999982118607,5.267899990081787,1.9799000024795532,144.7158966064453,1.4204998016357422
175.9999909326434,141.8007049560547,8.5,0.4952000081539154,9.706399917602539,2.1440000534057617,0.10440000146627426,5.562300205230713,1.957800030708313,145.6656951904297,1.206399917602539
176.09999093413353,143.352294921875,8.5,0.4740999937057495,9.647000312805176,2.1421000957489014,0.11490000039339066,5.8333001136779785,1.9853999614715576,147.15139770507812,1.1470003128051758
176.19999093562365,139.64739990234375,8.5,0.44190001487731934,9.876700401306152,2.1445000171661377,0.12559999525547028,6.048900127410889,2.018199920654297,148.11019897460938,1.3767004013061523
176.29999093711376,134.30369567871094,8.5,0.43130001425743103,9.987600326538086,2.1422998905181885,0.1266999989748001,6.061299800872803,2.0453999042510986,147.94419860839844,1.487600326538086
176.39999093860388,129.56170654296875,8.5,0.44589999318122864,10.139800071716309,2.143699884414673,0.13089999556541443,6.100100040435791,2.062299966812134,148.03970336914062,1.6398000717163086
176.499990940094,126.90969848632812,8.5,0.4496000111103058,10.263699531555176,2.1542000770568848,0.13950000703334808,6.15910005569458,2.0762999057769775,147.12840270996094,1.7636995315551758
176.79999094456434,130.05259704589844,8.5,0.423799991607666,9.924400329589844,2.2209999561309814,0.13670000433921814,5.843299865722656,2.016700029373169,143.88490295410156,1.4244003295898438
176.89999094605446,129.9575958251953,8.5,0.45350000262260437,9.440600395202637,2.2172000408172607,0.07930000126361847,5.029799938201904,2.003999948501587,143.62210083007812,0.9406003952026367
176.99999094754457,129.3717041015625,8.5,0.45840001106262207,9.314200401306152,2.216599941253662,0.05220000073313713,4.6519999504089355,2.004499912261963,143.32369995117188,0.8142004013061523
177.0999909490347,129.76759338378906,8.5,0.44620001316070557,9.241900444030762,2.2149999141693115,0.03240000084042549,4.368000030517578,2.0188000202178955,141.7292022705078,0.7419004440307617
177.1999909505248,137.2091064453125,8.5,0.4032000005245209,9.174799919128418,2.2249999046325684,0.017999999225139618,4.019700050354004,2.0116000175476074,141.15109252929688,0.674799919128418
177.29999095201492,140.5023956298828,8.5,0.42250001430511475,9.131600379943848,2.2255001068115234,0.01889999955892563,3.898699998855591,1.992300033569336,141.34280395507812,0.6316003799438477
177.39999095350504,141.70570373535156,8.5,0.4528000056743622,9.074899673461914,2.2211999893188477,0.01979999989271164,3.7815001010894775,1.9496999979019165,142.4503936767578,0.5748996734619141
177.49999095499516,143.352294921875,8.5,0.40779998898506165,8.99489974975586,2.2065999507904053,0.021199999377131462,3.6326000690460205,1.936900019645691,143.39889526367188,0.4948997497558594
177.59999095648527,147.02560424804688,8.5,0.41019999980926514,9.012900352478027,2.1989998817443848,0.02500000037252903,3.638200044631958,1.9299999475479126,145.07899475097656,0.5129003524780273
177.6999909579754,150.03379821777344,8.5,0.44690001010894775,9.018699645996094,2.1953999996185303,0.03310000151395798,3.702699899673462,1.9293999671936035,148.61270141601562,0.5186996459960938
177.7999909594655,150.66720581054688,8.5,0.47839999198913574,9.052300453186035,2.1928999423980713,0.04670000076293945,3.84660005569458,1.940999984741211,149.30479431152344,0.5523004531860352
177.89999096095562,140.43899536132812,8.5,0.4453999996185303,9.296099662780762,2.2121999263763428,0.08950000256299973,4.383999824523926,1.9700000286102295,149.3679962158203,0.7960996627807617
177.99999096244574,130.71749877929688,8.5,0.4214000105857849,9.414799690246582,2.2314999103546143,0.10999999940395355,4.698299884796143,2.023099899291992,149.19869995117188,0.914799690246582
178.09999096393585,121.50270080566406,8.5,0.4020000100135803,9.493499755859375,2.25600004196167,0.12470000237226486,4.979000091552734,2.2030999660491943,149.0959014892578,0.993499755859375
178.19999096542597,106.98380279541016,8.5,0.3788999915122986,9.627699851989746,2.309499979019165,0.12880000472068787,5.228499889373779,2.3055999279022217,149.0583953857422,1.127699851989746
178.29999096691608,105.38469696044922,8.5,0.39730000495910645,9.634099960327148,2.3227999210357666,0.12020000070333481,5.186800003051758,2.3842999935150146,148.2794952392578,1.1340999603271484
178.3999909684062,105.68550109863281,8.5,0.3815000057220459,9.6806001663208,2.323699951171875,0.1096000000834465,5.088500022888184,2.3919999599456787,147.30760192871094,1.1806001663208008
178.49999096989632,117.26740264892578,8.5,0.40220001339912415,9.82509994506836,2.3013999462127686,0.10040000081062317,4.887499809265137,2.3285999298095703,147.31509399414062,1.3250999450683594
178.59999097138643,124.25769805908203,8.5,0.4300999939441681,9.840499877929688,2.2818000316619873,0.10109999775886536,4.820400238037109,2.2483999729156494,147.4384002685547,1.3404998779296875
178.69999097287655,129.77549743652344,8.5,0.42730000615119934,9.838000297546387,2.2590999603271484,0.10220000147819519,4.774799823760986,2.0994999408721924,148.70370483398438,1.3380002975463867
178.79999097436666,132.46710205078125,8.5,0.4311999976634979,9.760600090026855,2.1984000205993652,0.10040000081062317,4.828400135040283,2.0343000888824463,150.29139709472656,1.2606000900268555
178.89999097585678,131.0500030517578,8.5,0.4544000029563904,9.747699737548828,2.162899971008301,0.10000000149011612,5.015100002288818,1.9701000452041626,151.64810180664062,1.2476997375488281
178.9999909773469,130.32960510253906,8.5,0.4575999975204468,9.751500129699707,2.131200075149536,0.10499999672174454,5.311699867248535,1.8581000566482544,154.0727996826172,1.251500129699707
179.099990978837,131.82589721679688,8.5,0.4690999984741211,9.73859977722168,2.1135001182556152,0.1289999932050705,5.934999942779541,1.8301000595092773,154.4095001220703,1.2385997772216797
179.19999098032713,135.1190948486328,8.5,0.46970000863075256,9.743800163269043,2.1268999576568604,0.1386999934911728,6.067800045013428,1.8284000158309937,154.4095001220703,1.243800163269043
179.29999098181725,138.22239685058594,8.5,0.4675999879837036,9.728300094604492,2.150099992752075,0.14079999923706055,5.925000190734863,1.882200002670288,153.37669372558594,1.2283000946044922
179.39999098330736,139.36239624023438,8.5,0.4593000113964081,9.714099884033203,2.172499895095825,0.13369999825954437,5.553500175476074,1.9155999422073364,151.1605987548828,1.2140998840332031
179.49999098479748,138.95069885253906,8.5,0.43959999084472656,9.8572998046875,2.1933999061584473,0.10890000313520432,4.665900230407715,1.9455000162124634,148.48890686035156,1.3572998046875
179.5999909862876,135.43580627441406,8.5,0.41130000352859497,9.952799797058105,2.1986000537872314,0.1046999990940094,4.409800052642822,1.9795000553131104,146.9801025390625,1.4527997970581055
179.6999909877777,130.30589294433594,8.5,0.42829999327659607,10.102399826049805,2.2065999507904053,0.11010000109672546,4.411600112915039,2.091099977493286,144.7572021484375,1.6023998260498047
179.79999098926783,112.82620239257812,8.5,0.4625999927520752,10.355299949645996,2.239500045776367,0.13830000162124634,4.886300086975098,2.169300079345703,143.17120361328125,1.855299949645996
181.99999102205038,131.16090393066406,8.5,0.4740999937057495,10.452699661254883,2.1868999004364014,0.12759999930858612,5.243500232696533,2.0655999183654785,146.31829833984375,1.9526996612548828
182.0999910235405,124.49520111083984,8.5,0.46869999170303345,10.404999732971191,2.193000078201294,0.13979999721050262,5.498199939727783,2.1073999404907227,145.610107421875,1.9049997329711914
182.6999910324812,102.50309753417969,8.5,0.48750001192092896,10.023699760437012,2.2685999870300293,0.14509999752044678,5.405900001525879,2.367500066757202,136.1450958251953,1.5236997604370117
182.7999910339713,103.24720001220703,8.5,0.44909998774528503,10.071499824523926,2.2695999145507812,0.12330000102519989,5.100200176239014,2.3933000564575195,134.9969024658203,1.5714998245239258
182.89999103546143,106.3030014038086,8.5,0.4065000116825104,10.071499824523926,2.2692999839782715,0.09960000216960907,4.793799877166748,2.4421000480651855,133.74679565429688,1.5714998245239258
182.99999103695154,112.63619995117188,8.5,0.3912999927997589,10.058600425720215,2.272900104522705,0.06679999828338623,4.43179988861084,2.4465999603271484,133.78359985351562,1.5586004257202148
183.09999103844166,113.90290069580078,8.5,0.4099000096321106,10.089500427246094,2.2792999744415283,0.06360000371932983,4.421000003814697,2.426800012588501,134.12759399414062,1.5895004272460938
183.19999103993177,114.97949981689453,8.5,0.4133000075817108,10.194000244140625,2.277899980545044,0.06669999659061432,4.50540018081665,2.3203001022338867,133.8144073486328,1.694000244140625
183.2999910414219,111.02120208740234,8.5,0.3743000030517578,10.282400131225586,2.270900011062622,0.0868000015616417,4.8643999099731445,2.2665998935699463,132.58689880371094,1.782400131225586
183.399991042912,106.01799774169922,8.5,0.3727000057697296,10.117300033569336,2.270400047302246,0.09619999676942825,5.036399841308594,2.245699882507324,129.8643035888672,1.617300033569336
183.49999104440212,101.20480346679688,8.5,0.3783999979496002,9.918600082397461,2.2706000804901123,0.09969999641180038,5.13730001449585,2.390500068664551,123.20860290527344,1.418600082397461
183.59999104589224,95.26740264892578,8.5,0.3912999927997589,9.320599555969238,2.307300090789795,0.09200000017881393,5.107800006866455,2.565500020980835,122.06900024414062,0.8205995559692383
183.69999104738235,97.42070007324219,8.5,0.3544999957084656,9.198100090026855,2.327199935913086,0.07880000025033951,4.956099987030029,2.7660999298095703,121.84850311279297,0.6981000900268555
183.79999104887247,99.63729858398438,8.5,0.32100000977516174,9.17609977722168,2.337899923324585,0.06019999831914902,4.72599983215332,2.928999900817871,124.72750091552734,0.6760997772216797
183.8999910503626,104.29219818115234,8.5,0.32670000195503235,9.155500411987305,2.333699941635132,0.02979999966919422,4.24560022354126,2.810800075531006,128.4427032470703,0.6555004119873047
