TDEP,GR,NPHI,RHOB,DRHO,PE,CALI,DTC,HDRS,BSZ,DCALI
108.90000127255917,62.05548095703125,0.16905507445335388,2.4986765384674072,0.012213340029120445,4.388915538787842,8.312016487121582,85.481201171875,8.891741752624512,8.5,-0.18798351287841797
109.00000127404928,59.18161392211914,0.17164009809494019,2.499424695968628,0.014661097899079323,4.410487651824951,8.301989555358887,86.69463348388672,8.94626235961914,8.5,-0.19801044464111328
109.1000012755394,57.727970123291016,0.17331074178218842,2.4931559562683105,0.01983789913356304,4.454564094543457,8.300736427307129,91.8094253540039,9.035775184631348,8.5,-0.1992635726928711
109.20000127702951,58.162391662597656,0.1678641438484192,2.485603094100952,0.021684275940060616,4.458058834075928,8.305749893188477,91.93811798095703,8.976251602172852,8.5,-0.19425010681152344
109.30000127851963,59.2066764831543,0.17038322985172272,2.473822593688965,0.02185834012925625,4.442171573638916,8.301989555358887,91.70542907714844,8.866464614868164,8.5,-0.19801044464111328
109.40000128000975,61.92181396484375,0.1819118708372116,2.4521090984344482,0.01705695502460003,4.341422080993652,8.264389991760254,89.92503356933594,8.595873832702637,8.5,-0.2356100082397461
109.50000128149986,64.03543853759766,0.1803928017616272,2.4424524307250977,0.01209037285298109,4.293378829956055,8.265643119812012,88.62506866455078,8.420140266418457,8.5,-0.23435688018798828
109.60000128298998,66.4665298461914,0.17767401039600372,2.434476613998413,0.006173137109726667,4.257114410400391,8.258123397827148,87.72740173339844,8.195728302001953,8.5,-0.24187660217285156
109.7000012844801,66.31615447998047,0.18102823197841644,2.4295153617858887,-0.003291073255240917,4.248025417327881,8.290082931518555,89.34515380859375,7.611875057220459,8.5,-0.2099170684814453
109.80000128597021,64.51163482666016,0.1827060729265213,2.429614305496216,-0.006008103955537081,4.261892795562744,8.30010986328125,91.30653381347656,7.287310600280762,8.5,-0.19989013671875
109.90000128746033,63.43393325805664,0.18484872579574585,2.43129301071167,-0.006735050585120916,4.267998695373535,8.310135841369629,92.45027160644531,6.978024959564209,8.5,-0.1898641586303711
110.00000128895044,66.11565399169922,0.18839074671268463,2.434741258621216,-0.0042942967265844345,4.213994979858398,8.308256149291992,94.45491027832031,6.5609283447265625,8.5,-0.1917438507080078
110.10000129044056,70.4932861328125,0.1954147219657898,2.4372951984405518,-0.0017238237196579576,4.163634300231934,8.310762405395508,94.97819519042969,6.517551422119141,8.5,-0.1892375946044922
110.20000129193068,74.36966705322266,0.19236162304878235,2.4392926692962646,0.0013591328170150518,4.108780384063721,8.303242683410645,94.97376251220703,6.584456920623779,8.5,-0.19675731658935547
110.30000129342079,76.82582092285156,0.19752810895442963,2.4471895694732666,0.009346289560198784,4.051046848297119,8.29634952545166,94.72846984863281,6.812535762786865,8.5,-0.20365047454833984
110.40000129491091,72.96614837646484,0.20060135424137115,2.4559621810913086,0.015714028850197792,4.071176052093506,8.306376457214355,94.18169403076172,6.825440406799316,8.5,-0.19362354278564453
110.50000129640102,69.71633911132812,0.19219337403774261,2.4643757343292236,0.022061387076973915,4.111339092254639,8.318909645080566,93.39446258544922,6.737691402435303,8.5,-0.1810903549194336
110.60000129789114,66.1490707397461,0.19342032074928284,2.4735450744628906,0.027759691700339317,4.166413307189941,8.35212230682373,92.99962615966797,6.590643405914307,8.5,-0.14787769317626953
110.70000129938126,65.89844512939453,0.19398827850818634,2.4854354858398438,0.03408520296216011,4.2531867027282715,8.3890962600708,94.31127166748047,6.307894229888916,8.5,-0.11090373992919922
110.80000130087137,66.74222564697266,0.19562560319900513,2.4823734760284424,0.03277578204870224,4.2501020431518555,8.410402297973633,94.94158172607422,6.205472946166992,8.5,-0.08959770202636719
110.90000130236149,69.06471252441406,0.19569091498851776,2.475468158721924,0.02995644323527813,4.222875118255615,8.440482139587402,95.4449234008789,6.130178928375244,8.5,-0.059517860412597656
111.0000013038516,72.84918975830078,0.20375196635723114,2.4531381130218506,0.02299370802938938,4.103477478027344,8.447376251220703,96.56717681884766,6.077670574188232,8.5,-0.052623748779296875
111.10000130534172,74.92105102539062,0.20874477922916412,2.4415993690490723,0.01990555413067341,4.05584716796875,8.442362785339355,96.60468292236328,6.098918437957764,8.5,-0.05763721466064453
111.20000130683184,77.00125885009766,0.213091179728508,2.434849977493286,0.018594030290842056,4.039617538452148,8.435469627380371,96.3858413696289,6.126809120178223,8.5,-0.0645303726196289
111.30000130832195,78.80577850341797,0.21128101646900177,2.43046498298645,0.018046511337161064,4.087481498718262,8.424816131591797,97.23212432861328,6.068678379058838,8.5,-0.07518386840820312
111.40000130981207,78.84754943847656,0.2132677584886551,2.4331603050231934,0.018772337585687637,4.139091491699219,8.427322387695312,98.20052337646484,5.940486431121826,8.5,-0.0726776123046875
111.50000131130219,78.08731842041016,0.21672175824642181,2.4364871978759766,0.01937922276556492,4.186337471008301,8.441736221313477,98.98844909667969,5.765408515930176,8.5,-0.05826377868652344
111.6000013127923,75.79824829101562,0.21737046539783478,2.441098213195801,0.02004368044435978,4.250829696655273,8.44925594329834,99.02297973632812,5.476756572723389,8.5,-0.050744056701660156
111.70000131428242,72.52337646484375,0.2205560803413391,2.4428954124450684,0.02107129618525505,4.282843112945557,8.444242477416992,98.61227416992188,5.447835922241211,8.5,-0.05575752258300781
111.80000131577253,69.96697235107422,0.22193461656570435,2.445970058441162,0.023193618282675743,4.324595928192139,8.446748733520508,98.25431060791016,5.4991455078125,8.5,-0.05325126647949219
111.90000131726265,65.23845672607422,0.22049571573734283,2.457707405090332,0.03222278505563736,4.39559268951416,8.437349319458008,98.3099365234375,5.570377826690674,8.5,-0.06265068054199219
112.00000131875277,66.6252670288086,0.2216748297214508,2.45944881439209,0.03711860999464989,4.398841381072998,8.43609619140625,99.83773803710938,5.416675090789795,8.5,-0.06390380859375
112.10000132024288,71.03631591796875,0.22275599837303162,2.458362340927124,0.041880182921886444,4.368154048919678,8.453015327453613,102.41536712646484,5.128114700317383,8.5,-0.04698467254638672
112.200001321733,78.71388244628906,0.22927279770374298,2.452946424484253,0.04516620934009552,4.303297519683838,8.460536003112793,104.18132781982422,4.800559043884277,8.5,-0.03946399688720703
112.30000132322311,94.92115783691406,0.2510104477405548,2.429370403289795,0.0452708899974823,4.145062446594238,8.456149101257324,105.88594055175781,4.357885360717773,8.5,-0.04385089874267578
112.40000132471323,98.25450897216797,0.258899986743927,2.4214725494384766,0.04263942316174507,4.089788436889648,8.46178913116455,106.7586669921875,4.279360294342041,8.5,-0.03821086883544922
112.50000132620335,96.64213562011719,0.2644549012184143,2.4166340827941895,0.038592007011175156,4.062535762786865,8.458028793334961,107.28134155273438,4.273542404174805,8.5,-0.04197120666503906
112.60000132769346,89.22354888916016,0.2492211014032364,2.4202189445495605,0.02975045144557953,4.060990333557129,8.468055725097656,107.48876953125,4.41520881652832,8.5,-0.03194427490234375
112.70000132918358,86.85929107666016,0.2500954866409302,2.4257102012634277,0.02551562525331974,4.0496134757995605,8.478082656860352,108.34056091308594,4.522804260253906,8.5,-0.021917343139648438
112.8000013306737,86.50006103515625,0.24911968410015106,2.4281883239746094,0.02193516120314598,4.013309478759766,8.467429161071777,108.9320068359375,4.598778247833252,8.5,-0.032570838928222656
112.90000133216381,86.95954132080078,0.24426250159740448,2.4274046421051025,0.017380958423018456,3.858895778656006,8.43233585357666,107.79638671875,4.494726181030273,8.5,-0.06766414642333984
113.00000133365393,90.25947570800781,0.24566705524921417,2.418879985809326,0.014965932816267014,3.7642509937286377,8.424816131591797,108.16119384765625,4.3306169509887695,8.5,-0.07518386840820312
113.10000133514404,93.24195098876953,0.245198592543602,2.409898281097412,0.013536671176552773,3.682990312576294,8.424816131591797,109.05743408203125,4.156195640563965,8.5,-0.07518386840820312
113.20000133663416,94.31129455566406,0.2536373734474182,2.3914875984191895,0.009673728607594967,3.60433292388916,8.43233585357666,108.79947662353516,3.9383199214935303,8.5,-0.06766414642333984
113.30000133812428,90.09239196777344,0.256370484828949,2.3884029388427734,0.008880545385181904,3.6297810077667236,8.437349319458008,108.52436828613281,3.9362282752990723,8.5,-0.06265068054199219
113.40000133961439,84.57022857666016,0.25062301754951477,2.3912243843078613,0.008797826245427132,3.686901330947876,8.424816131591797,109.99700164794922,4.012824058532715,8.5,-0.07518386840820312
113.50000134110451,76.50836181640625,0.23971699178218842,2.3993401527404785,0.00800918135792017,3.8272690773010254,8.411028861999512,110.40010070800781,4.353976249694824,8.5,-0.08897113800048828
113.60000134259462,75.28863525390625,0.2370034009218216,2.4059932231903076,0.008957474492490292,3.88883638381958,8.38596248626709,108.76004791259766,4.5509724617004395,8.5,-0.11403751373291016
113.70000134408474,74.90434265136719,0.22292202711105347,2.408574104309082,0.009746537543833256,3.916381359100342,8.3984956741333,107.42549133300781,4.691444396972656,8.5,-0.10150432586669922
113.80000134557486,73.87676239013672,0.2198023647069931,2.405803918838501,0.010296615771949291,3.911372184753418,8.421055793762207,106.37495422363281,4.730158805847168,8.5,-0.07894420623779297
113.90000134706497,77.23518371582031,0.2339829057455063,2.3987982273101807,0.012372373603284359,3.8357927799224854,8.43609619140625,104.14879608154297,4.562855243682861,8.5,-0.06390380859375
114.00000134855509,80.71055603027344,0.2413969784975052,2.395768404006958,0.01251006219536066,3.7746922969818115,8.448629379272461,103.3611831665039,4.472404956817627,8.5,-0.05137062072753906
114.1000013500452,82.81582641601562,0.2439119964838028,2.3943536281585693,0.011476106010377407,3.7235729694366455,8.418549537658691,103.814208984375,4.43495512008667,8.5,-0.0814504623413086
114.20000135153532,78.05390167236328,0.23123537003993988,2.397883415222168,0.009786732494831085,3.6951234340667725,8.403509140014648,104.87906646728516,4.497360706329346,8.5,-0.09649085998535156
114.30000135302544,74.69548034667969,0.22180357575416565,2.3998966217041016,0.010014818049967289,3.7232511043548584,8.395989418029785,104.50198364257812,4.5547990798950195,8.5,-0.10401058197021484
114.40000135451555,73.01627349853516,0.22646664083003998,2.401301860809326,0.011201533488929272,3.773256540298462,8.40601634979248,104.5628890991211,4.621515274047852,8.5,-0.09398365020751953
114.50000135600567,69.20673370361328,0.23163418471813202,2.408535957336426,0.0169152170419693,3.9055697917938232,8.435469627380371,104.34991455078125,4.824182987213135,8.5,-0.0645303726196289
