TDEP,BS,DRHO,PE,RHOB,CAL,NPHI,GR,RESD,DTC,DCAL
69.79998471587896,8.5,0.025100000202655792,4.182199954986572,2.512200117111206,8.299799919128418,19.909400939941406,60.02669906616211,12.368499755859375,149.31959533691406,
69.89998471736908,8.5,0.025800000876188278,4.009500026702881,2.4800000190734863,8.329400062561035,22.28809928894043,69.33170318603516,8.022899627685547,145.74620056152344,
69.9999847188592,8.5,0.025699999183416367,3.8248000144958496,2.440000057220459,8.328100204467773,25.168100357055664,80.31199645996094,6.547500133514404,143.73190307617188,
70.09998472034931,8.5,0.02710000053048134,3.6431000232696533,2.398900032043457,8.351300239562988,28.125,92.61920166015625,5.482800006866455,143.3325958251953,
70.19998472183943,8.5,0.03099999949336052,3.347599983215332,2.3090999126434326,8.398900032043457,31.37809944152832,114.16519927978516,4.053299903869629,144.7353973388672,
70.29998472332954,8.5,0.03319999948143959,3.23799991607666,2.2676000595092773,8.413000106811523,34.63240051269531,121.61250305175781,3.647200107574463,147.68409729003906,
70.39998472481966,8.5,0.03500000014901161,3.156100034713745,2.233799934387207,8.423299789428711,36.801998138427734,128.66180419921875,3.3573999404907227,150.94549560546875,
70.49998472630978,8.5,0.03200000151991844,3.060499906539917,2.17930006980896,8.440099716186523,38.253700256347656,137.0048065185547,2.9370999336242676,153.34759521484375,
70.59998472779989,8.5,0.02969999983906746,3.0387001037597656,2.163599967956543,8.465800285339355,39.816200256347656,137.76780700683594,2.805999994277954,155.1811065673828,
70.69998472929001,8.5,0.028699999675154686,3.043600082397461,2.1535000801086426,8.491499900817871,41.582698822021484,133.60459899902344,2.672100067138672,157.0612030029297,
70.79998473078012,8.5,0.034699998795986176,3.1136999130249023,2.148699998855591,8.517200469970703,42.81039810180664,134.78219604492188,2.6294000148773193,158.81539916992188,
70.89998473227024,8.5,0.041099999099969864,3.1691999435424805,2.151700019836426,8.518500328063965,43.538700103759766,142.14669799804688,2.677299976348877,159.9197998046875,
70.99998473376036,8.5,0.04749999940395355,3.2209999561309814,2.1547000408172607,8.504400253295898,43.90019989013672,150.22430419921875,2.671600103378296,160.5552978515625,
71.09998473525047,8.5,0.054099999368190765,3.2720999717712402,2.156100034713745,8.518500328063965,43.93840026855469,152.76199340820312,2.6875998973846436,160.97369384765625,
71.19998473674059,8.5,0.052799999713897705,3.2732999324798584,2.152600049972534,8.52750015258789,44.19969940185547,152.54640197753906,2.6261000633239746,161.13580322265625,
71.2999847382307,8.5,0.0494999997317791,3.2672998905181885,2.14739990234375,8.53909969329834,44.63019943237305,156.0792999267578,2.561199903488159,161.24630737304688,
71.39998473972082,8.5,0.04560000076889992,3.276700019836426,2.139400005340576,8.540399551391602,44.73189926147461,159.03179931640625,2.6173999309539795,161.36709594726562,
71.49998474121094,8.5,0.0471000000834465,3.299299955368042,2.1379001140594482,8.519800186157227,45.140098571777344,153.20989990234375,2.4837000370025635,161.51539611816406,
71.59998474270105,8.5,0.05090000107884407,3.3268001079559326,2.1382999420166016,8.535200119018555,45.80849838256836,145.46400451660156,2.5817999839782715,161.67880249023438,
71.69998474419117,8.5,0.05559999868273735,3.3550000190734863,2.139699935913086,8.524999618530273,46.28089904785156,142.06370544433594,2.4837000370025635,161.62660217285156,
71.79998474568129,8.5,0.060499999672174454,3.374500036239624,2.140399932861328,8.483799934387207,46.327301025390625,146.6416015625,2.4797000885009766,161.422607421875,
71.8999847471714,8.5,0.05959999933838844,3.3649001121520996,2.1417999267578125,8.474800109863281,45.76380157470703,150.63900756835938,2.430000066757202,161.0238037109375,
71.99998474866152,8.5,0.05620000138878822,3.3519999980926514,2.1424999237060547,8.443900108337402,44.54570007324219,152.99420166015625,2.5473999977111816,160.33859252929688,
72.09998475015163,8.5,0.04749999940395355,3.341900110244751,2.149399995803833,8.440099716186523,42.49679946899414,147.81930541992188,2.700700044631958,159.243896484375,
72.19998475164175,8.5,0.04659999907016754,3.3875999450683594,2.16729998588562,8.423299789428711,39.44599914550781,139.26060485839844,3.061000108718872,158.4387969970703,
72.29998475313187,8.5,0.04670000076293945,3.47379994392395,2.1958000659942627,8.40149974822998,35.66080093383789,127.81590270996094,3.475399971008301,155.7718048095703,
72.39998475462198,8.5,0.04960000142455101,3.7679998874664307,2.299099922180176,8.308799743652344,31.402599334716797,96.05269622802734,5.133600234985352,152.70530700683594,
72.4999847561121,8.5,0.048900000751018524,3.947499990463257,2.362299919128418,8.293399810791016,26.611000061035156,80.32859802246094,6.262499809265137,147.4882049560547,
