Poço,Profundidade,UnidadeF,UnidadeM,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE,interpolada
1-BRSA-689-SE,263.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,46.97660827636719,3.416985511779785,64.45552825927734,3.418562412261963,0.9634888172149658,0.321559190750122,10.0,False
1-BRSA-689-SE,263.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,45.10661506652832,3.416985511779785,67.20952224731445,3.4244827032089233,0.9655207395553589,0.31713905930519104,10.0,True
1-BRSA-689-SE,263.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,43.23662185668945,3.416985511779785,69.96351623535156,3.430402994155884,0.967552661895752,0.31271892786026,10.0,False
1-BRSA-689-SE,263.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,42.457462310791016,3.416985511779785,70.14705657958984,3.432257652282715,0.9670069217681884,0.3580067753791809,10.0,False
1-BRSA-689-SE,263.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.932346820831299,0.43234682083129883,41.720829010009766,3.416985511779785,70.48467636108398,3.427371621131897,0.9629013538360596,0.35853321850299835,10.0,True
1-BRSA-689-SE,264.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,40.98419570922852,3.416985511779785,70.82229614257812,3.422485589981079,0.9587957859039308,0.3590596616268158,10.0,False
1-BRSA-689-SE,264.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,39.73753356933594,3.416985511779785,71.94986724853516,3.407297372817993,0.9457278251647948,0.3742660284042358,10.0,False
1-BRSA-689-SE,264.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.43772029876708984,38.15851402282715,3.416985511779785,71.65325927734375,3.400733232498169,0.942650556564331,0.3698751181364059,10.0,True
1-BRSA-689-SE,264.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,36.57949447631836,3.416985511779785,71.35665130615234,3.3941690921783447,0.9395732879638672,0.365484207868576,10.0,False
1-BRSA-689-SE,264.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,37.050724029541016,3.416985511779785,70.88330841064453,3.386590003967285,0.9379062652587892,0.3482480347156524,10.0,False
1-BRSA-689-SE,264.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,37.24160194396973,3.416985511779785,70.66367721557617,3.384840726852417,0.9395525455474854,0.3519077003002167,10.0,True
1-BRSA-689-SE,264.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,37.43247985839844,3.416985511779785,70.44404602050781,3.383091449737549,0.9411988258361816,0.3555673658847809,10.0,False
1-BRSA-689-SE,264.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,40.434688568115234,3.416985511779785,69.31663513183594,3.38376259803772,0.950165033340454,0.3555036187171936,10.0,False
1-BRSA-689-SE,264.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.43772029876708984,39.03032684326172,3.416985511779785,68.62347030639648,3.384342312812805,0.955380916595459,0.36597882211208344,10.0,True
1-BRSA-689-SE,264.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,37.6259651184082,3.416985511779785,67.93030548095703,3.38492202758789,0.960596799850464,0.3764540255069732,10.0,False
1-BRSA-689-SE,265.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,34.283390045166016,3.416985511779785,69.55192565917969,3.381890296936035,0.9648945331573486,0.3641166985034942,10.0,False
1-BRSA-689-SE,265.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.94309377670288,0.44309377670288086,33.63917350769043,3.416985511779785,69.74124145507812,3.378490447998047,0.9597247838973999,0.3761919140815735,10.0,True
1-BRSA-689-SE,265.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,32.994956970214844,3.416985511779785,69.93055725097656,3.3750905990600586,0.9545550346374512,0.3882671296596527,10.0,False
1-BRSA-689-SE,265.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,36.57910537719727,3.416985511779785,68.6911392211914,3.3713417053222656,0.9462499618530272,0.4007535874843597,10.0,False
1-BRSA-689-SE,265.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.94309377670288,0.44309377670288086,39.2282600402832,3.416985511779785,68.26153945922852,3.374170184135437,0.9467999935150146,0.40264725685119623,10.0,True
1-BRSA-689-SE,265.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,41.87741470336914,3.416985511779785,67.83193969726562,3.3769986629486084,0.947350025177002,0.4045409262180328,10.0,False
1-BRSA-689-SE,265.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,43.17518615722656,3.416985511779785,68.05609130859375,3.3891677856445312,0.9616165161132812,0.3941445648670196,10.0,False
1-BRSA-689-SE,265.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,42.240190505981445,3.416985511779785,68.01720809936523,3.3955599069595337,0.9662131071090698,0.38639953732490534,10.0,True
1-BRSA-689-SE,265.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,41.30519485473633,3.416985511779785,67.97832489013672,3.401952028274536,0.9708096981048584,0.3786545097827911,10.0,False
1-BRSA-689-SE,265.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,40.62668228149414,3.416985511779785,67.81903076171875,3.4098455905914307,0.9789984226226808,0.383183479309082,10.0,False
1-BRSA-689-SE,266.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,41.40117835998535,3.416985511779785,68.29869079589844,3.4096800088882446,0.9784514904022218,0.3843498826026916,10.0,True
1-BRSA-689-SE,266.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,42.17567443847656,3.416985511779785,68.77835083007812,3.4095144271850586,0.9779045581817628,0.3855162858963012,10.0,False
1-BRSA-689-SE,266.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,42.48733901977539,3.416985511779785,64.47048950195312,3.3946526050567627,0.9715185165405272,0.377320647239685,10.0,False
1-BRSA-689-SE,266.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,42.514930725097656,3.416985511779785,64.7321662902832,3.3793853521347046,0.9647860527038574,0.394848108291626,10.0,True
1-BRSA-689-SE,266.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,42.54252243041992,3.416985511779785,64.99384307861328,3.3641180992126465,0.9580535888671876,0.4123755693435669,10.0,False
1-BRSA-689-SE,266.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,44.13351440429688,3.416985511779785,63.22947692871094,3.33038330078125,0.9454104900360109,0.4250288605690002,10.0,False
1-BRSA-689-SE,266.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.94309377670288,0.44309377670288086,45.63946723937988,3.416985511779785,63.21905517578125,3.321649193763733,0.9453831911087036,0.4453490078449249,10.0,True
1-BRSA-689-SE,266.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,47.14542007446289,3.416985511779785,63.20863342285156,3.312915086746216,0.9453558921813964,0.4656691551208496,10.0,False
1-BRSA-689-SE,266.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.932346820831299,0.43234682083129883,47.69083595275879,3.416985511779785,60.504356384277344,3.3164554834365845,0.9550238847732544,0.45776650309562683,10.0,True
1-BRSA-689-SE,266.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,48.23625183105469,3.416985511779785,57.800079345703125,3.319995880126953,0.9646918773651124,0.449863851070404,10.0,False
1-BRSA-689-SE,267.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,48.08292770385742,3.416985511779785,57.59146118164063,3.3393139839172363,0.9817321300506592,0.4457389116287231,10.0,False
1-BRSA-689-SE,267.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.932346820831299,0.43234682083129883,46.65488815307617,3.416985511779785,57.654239654541016,3.346232533454895,0.9842137098312378,0.4388487786054611,10.0,True
1-BRSA-689-SE,267.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,45.22684860229492,3.416985511779785,57.717018127441406,3.3531510829925537,0.9866952896118164,0.4319586455821991,10.0,False
1-BRSA-689-SE,267.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,44.603515625,3.416985511779785,57.00774383544922,3.355959415435791,0.9778766632080078,0.4192550182342529,10.0,False
1-BRSA-689-SE,267.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.94309377670288,0.44309377670288086,43.18343544006348,3.416985511779785,57.0729866027832,3.3549262285232544,0.9779253005981445,0.4145464152097702,10.0,True
1-BRSA-689-SE,267.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,41.76335525512695,3.416985511779785,57.13822937011719,3.3538930416107178,0.9779739379882812,0.4098378121852875,10.0,False
1-BRSA-689-SE,267.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,44.41250991821289,3.416985511779785,64.58422088623047,3.3546364307403564,0.9798598289489746,0.3974020183086395,10.0,False
1-BRSA-689-SE,267.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,43.79379463195801,3.416985511779785,63.824703216552734,3.356581449508667,0.9803482294082642,0.38853031396865845,10.0,True
1-BRSA-689-SE,267.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,43.175079345703125,3.416985511779785,63.065185546875,3.358526468276977,0.9808366298675536,0.3796586096286773,10.0,False
1-BRSA-689-SE,267.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,41.44518661499024,3.416985511779785,63.047813415527344,3.36357855796814,0.9825472831726074,0.3649022877216339,10.0,False
1-BRSA-689-SE,268.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.94309377670288,0.44309377670288086,39.96477508544922,3.416985511779785,63.33489990234375,3.361884593963623,0.9834553003311157,0.36052364110946655,10.0,True
1-BRSA-689-SE,268.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,38.4843635559082,3.416985511779785,63.62198638916016,3.3601906299591064,0.984363317489624,0.3561449944972992,10.0,False
1-BRSA-689-SE,268.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,35.35848617553711,3.416985511779785,64.3699722290039,3.349604606628418,0.9798932075500488,0.3769495785236358,10.0,False
1-BRSA-689-SE,268.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.43772029876708984,35.444271087646484,3.416985511779785,64.16167831420898,3.3415074348449707,0.9743871688842773,0.369017630815506,10.0,True
1-BRSA-689-SE,268.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,35.53005599975586,3.416985511779785,63.95338439941406,3.3334102630615234,0.968881130218506,0.3610856831073761,10.0,False
1-BRSA-689-SE,268.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,36.184688568115234,3.416985511779785,65.29634857177734,3.3135814666748047,0.9503962993621826,0.3714634776115417,10.0,False
1-BRSA-689-SE,268.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,36.62255859375,3.416985511779785,65.41259002685547,3.303972005844116,0.9419406652450562,0.36894717812538147,10.0,True
1-BRSA-689-SE,268.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,37.060428619384766,3.416985511779785,65.5288314819336,3.294362545013428,0.9334850311279296,0.3664308786392212,10.0,False
1-BRSA-689-SE,268.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,37.88855743408203,3.416985511779785,61.337005615234375,3.2838237285614014,0.9265956878662108,0.3661497235298157,10.0,False
1-BRSA-689-SE,268.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,36.5483283996582,3.416985511779785,65.4931640625,3.2899667024612427,0.9354184865951538,0.3732004165649414,10.0,True
1-BRSA-689-SE,269.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,35.208099365234375,3.416985511779785,69.64932250976562,3.296109676361084,0.9442412853240968,0.3802511096000671,10.0,False
1-BRSA-689-SE,269.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,36.825679779052734,3.416985511779785,64.19131469726562,3.3282272815704346,0.9725847244262696,0.3741122484207153,10.0,False
1-BRSA-689-SE,269.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.43772029876708984,36.41161346435547,3.416985511779785,64.55538940429688,3.3477635383605957,0.982079267501831,0.3817721754312515,10.0,True
1-BRSA-689-SE,269.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,35.9975471496582,3.416985511779785,64.91946411132812,3.367299795150757,0.9915738105773926,0.3894321024417877,10.0,False
1-BRSA-689-SE,269.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,37.1060676574707,3.416985511779785,64.67835998535156,3.4067254066467285,1.0081703662872314,0.3775383830070495,10.0,False
1-BRSA-689-SE,269.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.932346820831299,0.43234682083129883,36.71648597717285,3.416985511779785,65.18212890625,3.438867449760437,1.0274714231491089,0.390360876917839,10.0,True
1-BRSA-689-SE,269.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.4377202987670898,36.326904296875,3.416985511779785,65.68589782714844,3.471009492874145,1.0467724800109863,0.4031833708286285,10.0,False
1-BRSA-689-SE,269.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,37.4177360534668,3.416985511779785,66.01371765136719,3.6624157428741455,1.160132884979248,0.3897819221019745,10.0,False
1-BRSA-689-SE,269.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.43772029876708984,37.253055572509766,3.416985511779785,66.21780776977539,3.852589964866638,1.3063961267471313,0.3848320543766022,10.0,True
1-BRSA-689-SE,269.9,RIACHU,TAQUAR,False,False,False,True,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,37.088375091552734,3.416985511779785,66.4218978881836,4.042764186859131,1.4526593685150146,0.3798821866512298,10.0,False
1-BRSA-689-SE,270.0,RIACHU,TAQUAR,False,False,True,False,FOLHELHO,CINZA,CLARO,,,8.5,8.926973342895508,0.4269733428955078,38.95836639404297,3.416985511779785,62.94068908691406,4.219925403594971,1.5884582996368408,0.3829314559698105,10.0,True
1-BRSA-689-SE,270.1,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,CLARO,,,8.5,8.926973342895508,0.4269733428955078,40.8283576965332,3.416985511779785,59.45948028564453,4.3970866203308105,1.724257230758667,0.3859807252883911,10.0,False
1-BRSA-689-SE,270.2,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,CLARO,,,8.5,8.926973342895508,0.4269733428955078,50.14837646484375,3.416985511779785,58.369911193847656,4.430221080780029,1.760382890701294,0.4352489113807678,10.0,False
1-BRSA-689-SE,270.3,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,CLARO,,,8.5,8.916225910186768,0.4162259101867676,54.20002555847168,3.416985511779785,57.08141326904297,4.259299039840698,1.640912413597107,0.44724635779857635,10.0,True
1-BRSA-689-SE,270.4,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,CLARO,,,8.5,8.905478477478027,0.4054784774780273,58.25167465209961,3.416985511779785,55.79291534423828,4.088376998901367,1.52144193649292,0.4592438042163849,10.0,False
1-BRSA-689-SE,270.5,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,CLARO,,,8.5,8.91622543334961,0.4162254333496094,60.58916091918945,3.416985511779785,55.01537322998047,3.680001974105835,1.2396230697631836,0.4504283964633941,10.0,False
1-BRSA-689-SE,270.6,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,CLARO,,,8.5,8.921599388122559,0.4215993881225586,57.95497512817383,3.416985511779785,55.5357551574707,3.561212658882141,1.1714586019515991,0.4303368926048279,10.0,True
1-BRSA-689-SE,270.7,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,CLARO,,,8.5,8.926973342895508,0.4269733428955078,55.3207893371582,3.416985511779785,56.05613708496094,3.4424233436584477,1.1032941341400146,0.4102453887462616,10.0,False
1-BRSA-689-SE,270.8,RIACHU,TAQUAR,False,False,False,False,FOLHELHO,CINZA,CLARO,,,8.5,8.91622543334961,0.4162254333496094,49.39915084838867,3.416985511779785,54.600006103515625,3.369350910186768,1.0385334491729736,0.3931504786014557,10.0,False
1-BRSA-689-SE,270.9,RIACHU,TAQUAR,False,False,False,True,FOLHELHO,CINZA,CLARO,,,8.5,8.921599388122559,0.4215993881225586,47.60707473754883,3.416985511779785,55.12993621826172,3.356390357017517,1.0208415985107422,0.37886880338191986,10.0,True
1-BRSA-689-SE,271.0,RIACHU,TAQUAR,False,False,True,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,45.81499862670898,3.416985511779785,55.65986633300781,3.3434298038482666,1.0031497478485107,0.364587128162384,10.0,False
1-BRSA-689-SE,271.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,42.64316177368164,3.416985511779785,55.676666259765625,3.329139709472656,0.9807229042053224,0.3512262403964996,10.0,False
1-BRSA-689-SE,271.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.921599388122559,0.4215993881225586,42.02407455444336,3.416985511779785,57.17436599731445,3.331053376197815,0.9781464338302612,0.3560165464878082,10.0,True
1-BRSA-689-SE,271.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.91622543334961,0.4162254333496094,41.40498733520508,3.416985511779785,58.67206573486328,3.3329670429229736,0.9755699634552002,0.3608068525791168,10.0,False
1-BRSA-689-SE,271.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,38.28833770751953,3.416985511779785,55.70572662353516,3.359931707382202,0.991079568862915,0.3446803092956543,10.0,False
1-BRSA-689-SE,271.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,36.913434982299805,3.416985511779785,55.70572662353516,3.382435917854309,1.0069798231124878,0.35378144681453705,10.0,True
1-BRSA-689-SE,271.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,35.53853225708008,3.416985511779785,55.70572662353516,3.404940128326416,1.0228800773620603,0.3628825843334198,10.0,False
1-BRSA-689-SE,271.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.948467254638672,0.4484672546386719,34.20294570922852,3.416985511779785,55.55689239501953,3.453487634658813,1.060088872909546,0.3339249193668365,10.0,False
1-BRSA-689-SE,271.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.93772029876709,0.43772029876708984,34.82627487182617,3.416985511779785,55.50197982788086,3.469593644142151,1.0702316761016846,0.3387648612260818,10.0,True
1-BRSA-689-SE,271.9,RIACHU,TAQUAR,False,False,False,True,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,35.44960403442383,3.416985511779785,55.44706726074219,3.4856996536254883,1.0803744792938232,0.3436048030853271,10.0,False
1-BRSA-689-SE,272.0,RIACHU,TAQUAR,False,False,True,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,37.31959533691406,3.416985511779785,55.53620147705078,3.4889116287231445,1.081528902053833,0.33095583319664,10.0,False
1-BRSA-689-SE,272.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,37.98314666748047,3.416985511779785,55.637351989746094,3.4755699634552,1.071251630783081,0.33876481652259827,10.0,True
1-BRSA-689-SE,272.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,38.64669799804688,3.416985511779785,55.738502502441406,3.462228298187256,1.060974359512329,0.3465737998485565,10.0,False
1-BRSA-689-SE,272.3,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,39.59103012084961,3.416985511779785,55.713157653808594,3.42111873626709,1.030975341796875,0.3455031514167785,10.0,False
1-BRSA-689-SE,272.4,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.916225910186768,0.4162259101867676,38.81701469421387,3.416985511779785,55.71144104003906,3.403205156326294,1.0186256170272827,0.3484984040260315,10.0,True
1-BRSA-689-SE,272.5,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.905478477478027,0.4054784774780273,38.042999267578125,3.416985511779785,55.70972442626953,3.385291576385498,1.0062758922576904,0.3514936566352844,10.0,False
1-BRSA-689-SE,272.6,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,41.15965270996094,3.416985511779785,55.78659057617188,3.366016387939453,0.9919867515563964,0.3724693953990936,10.0,False
1-BRSA-689-SE,272.7,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,41.31081962585449,3.416985511779785,55.66085815429688,3.3639421463012695,0.990054726600647,0.3785736411809921,10.0,True
1-BRSA-689-SE,272.8,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.926973342895508,0.4269733428955078,41.46198654174805,3.416985511779785,55.53512573242188,3.361867904663086,0.9881227016448976,0.3846778869628906,10.0,False
1-BRSA-689-SE,272.9,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.91622543334961,0.4162254333496094,44.412506103515625,3.416985511779785,55.53386688232422,3.36601996421814,0.9900245666503906,0.397784024477005,10.0,False
1-BRSA-689-SE,273.0,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.91622543334961,0.4162254333496094,44.64625549316406,3.416985511779785,55.850765228271484,3.3695945739746094,0.9939332008361816,0.4017297625541687,10.0,True
1-BRSA-689-SE,273.1,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.91622543334961,0.4162254333496094,44.8800048828125,3.416985511779785,56.16766357421875,3.373169183731079,0.9978418350219728,0.4056755006313324,10.0,False
1-BRSA-689-SE,273.2,RIACHU,TAQUAR,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,8.921599388122559,0.4215993881225586,46.048749923706055,3.416985511779785,56.264278411865234,3.373969078063965,1.0036798715591433,0.40462420880794525,10.0,True
