TDEP,AHT90,AHF90
238320.0,16.76473,9.7693
238290.0,13.898717,10.226198
238260.0,14.062838,10.197305
238230.0,12.711189,9.685572
238200.0,11.963713,9.041901
238170.0,11.415732,8.36783
238140.0,9.1032505,7.742248
238110.0,8.362365,7.283032
238080.0,6.3583603,6.7873216
238050.0,5.3056817,6.3670235
238020.0,5.3382382,6.1291122
237990.0,5.7029033,5.9653134
237960.0,5.9832,5.857966
237930.0,5.9212728,5.7998767
237900.0,5.5657806,5.794669
237870.0,5.2500105,5.8847365
237840.0,5.222342,6.0735474
237810.0,5.5397606,6.3148036
237780.0,5.827193,6.5909834
237750.0,6.5223584,6.8057823
237720.0,7.0014334,7.054654
237690.0,8.030106,7.439637
237660.0,8.512663,7.709023
237630.0,9.047348,7.9300184
237600.0,9.634791,8.077699
237570.0,9.794663,8.125314
237540.0,9.109585,8.039791
237510.0,8.4349785,7.747369
237480.0,7.813253,7.4189515
237450.0,7.2725754,7.098625
237420.0,7.0106826,6.8147097
237390.0,6.2691374,6.5480995
237360.0,6.0490375,6.3002524
237330.0,6.0479417,6.038223
237300.0,5.607416,5.738376
237270.0,5.613221,5.515765
237240.0,5.4730406,5.3060284
237210.0,5.304599,5.079635
237180.0,5.0803137,4.9373407
237150.0,4.852488,4.7740164
237120.0,4.39181,4.588468
237090.0,3.9819517,4.41919
237060.0,3.7468133,4.312234
237030.0,3.692772,4.2856135
237000.0,3.687617,4.313415
236970.0,3.771654,4.3930864
236940.0,4.127426,4.5228615
236910.0,4.592309,4.6950636
236880.0,4.8384604,4.8942637
236850.0,5.638456,5.0038166
236820.0,6.325799,5.219382
236790.0,6.662075,5.4116945
236760.0,6.4020205,5.5234423
236730.0,5.8499613,5.5475087
236700.0,5.4842324,5.5175967
236670.0,5.267705,5.451998
236640.0,5.2615356,5.3699293
236610.0,5.237948,5.397666
236580.0,5.2753744,5.401989
236550.0,5.2502112,5.3808184
236520.0,5.348804,5.367831
236490.0,5.3794684,5.3702545
236460.0,5.3688607,5.392132
236430.0,5.381386,5.478984
236400.0,5.364419,5.6730824
236370.0,5.403765,5.9284077
236340.0,5.5825987,6.259911
236310.0,6.011327,6.6862545
236280.0,6.85646,7.1722283
236250.0,7.9862933,7.656739
236220.0,9.902448,8.236784
236190.0,11.290176,9.027959
236160.0,12.487511,9.925192
236130.0,14.097299,10.85539
236100.0,15.879876,11.45393
236070.0,16.768171,11.564935
236040.0,17.915047,11.320834
236010.0,16.020348,10.7796335
235980.0,13.582412,10.071753
235950.0,10.487829,9.525128
235920.0,8.42894,9.144658
235890.0,7.335163,8.589542
235860.0,6.0010667,8.200076
235830.0,5.405912,8.1594095
235800.0,5.5982747,8.439165
235770.0,6.461564,8.996515
235740.0,8.535319,9.834819
235710.0,10.966128,10.965548
235680.0,14.901567,11.956814
235650.0,21.272408,13.402537
235620.0,27.158234,15.318074
235590.0,29.047846,17.20128
235560.0,25.924204,18.619871
235530.0,21.998693,19.44282
235500.0,20.17162,19.600132
235470.0,19.280447,19.217566
235440.0,17.804562,18.577372
235410.0,18.012526,17.917723
235380.0,16.40137,17.547485
235350.0,16.011093,16.962439
235320.0,14.365803,16.65908
235290.0,13.27345,16.456642
235260.0,13.417943,16.431757
235230.0,14.012064,16.541094
235200.0,15.488934,16.67649
235170.0,17.708593,16.912859
235140.0,19.533976,17.189737
235110.0,19.97778,17.344019
235080.0,19.684053,17.268717
235050.0,19.776567,16.93611
235020.0,20.193031,16.339323
234990.0,18.654142,15.358645
234960.0,16.382694,14.283413
234930.0,14.009115,13.231794
234900.0,12.154347,12.271475
234870.0,10.810398,11.477398
234840.0,10.104107,10.794928
234810.0,9.86498,10.142743
234780.0,9.6624,9.604467
234750.0,9.27982,9.21311
234720.0,8.78815,8.912903
234690.0,8.494806,8.681051
234660.0,7.8313985,8.506429
234630.0,7.6509852,8.386293
234600.0,7.672331,8.324843
234570.0,7.719953,8.326491
234540.0,7.777749,8.387704
234510.0,8.077908,8.493524
234480.0,8.736944,8.608204
234450.0,9.07066,8.735408
234420.0,9.833033,8.8186455
234390.0,10.435064,8.851608
234360.0,10.118617,8.830325
234330.0,9.40704,8.761166
234300.0,8.791677,8.654366
234270.0,8.570738,8.520942
234240.0,8.437198,8.37115
234210.0,8.071736,8.214061
234180.0,8.009254,8.063945
234150.0,7.999175,7.913477
234120.0,7.9079723,7.7843633
234090.0,7.7638526,7.669984
234060.0,7.6639338,7.5718293
234030.0,7.534812,7.4827924
234000.0,7.469881,7.3790035
233970.0,7.404741,7.2935343
233940.0,7.3374267,7.1969
233910.0,7.265971,7.092032
233880.0,7.1798267,6.986333
233850.0,7.0080876,6.872238
233820.0,6.785313,6.751419
233790.0,6.6721964,6.627444
233760.0,6.476756,6.4948635
233730.0,6.4816613,6.35486
233700.0,6.3399467,6.2337265
233670.0,6.355512,6.108327
233640.0,6.2745943,5.9858956
233610.0,5.8942127,5.888857
233580.0,5.5211773,5.8038144
233550.0,5.2342687,5.7360263
233520.0,5.1959343,5.695447
233490.0,5.332926,5.6918893
233460.0,5.5123034,5.730887
233430.0,5.7700925,5.810928
233400.0,6.0473766,5.9207563
233370.0,6.1253104,6.042021
233340.0,6.2888556,6.1372337
233310.0,6.624708,6.2596636
233280.0,6.873761,6.342024
233250.0,7.0178814,6.4026194
233220.0,6.957476,6.4391813
233190.0,6.722566,6.450989
233160.0,6.5118427,6.4413133
233130.0,6.428608,6.416756
233100.0,6.346228,6.383165
233070.0,6.235437,6.336745
233040.0,6.354585,6.2633715
233010.0,6.1885905,6.1953793
232980.0,6.173288,6.130631
232950.0,6.2136455,6.065261
232920.0,6.015139,6.016882
232890.0,5.8419476,5.9632154
232860.0,5.7001524,5.878799
232830.0,5.6502233,5.8006315
232800.0,5.621411,5.7397904
232770.0,5.587064,5.705289
232740.0,5.6166387,5.687649
232710.0,5.636119,5.678739
232680.0,5.6691127,5.6739373
232650.0,5.6825156,5.6747417
232620.0,5.693086,5.682472
232590.0,5.670694,5.69404
232560.0,5.698875,5.70667
232530.0,5.772934,5.7238364
232500.0,5.802553,5.74665
232470.0,5.8259664,5.7706027
232440.0,5.846455,5.7953134
232410.0,5.8516364,5.822418
232380.0,5.8963675,5.8691235
232350.0,5.856399,5.9197927
232320.0,5.9149475,5.968573
232290.0,6.0319233,5.998278
232260.0,6.0324554,6.0333676
232230.0,6.163911,6.0624166
232200.0,6.2462687,6.083787
232170.0,6.203632,6.108195
232140.0,6.117968,6.167128
232110.0,6.1180344,6.234341
232080.0,6.121897,6.3168707
232050.0,6.1132507,6.426768
232020.0,6.033277,6.565969
231990.0,6.4502006,6.7331743
231960.0,6.9305534,6.934135
231930.0,7.332792,7.2054744
231900.0,7.923046,7.560144
231870.0,7.9066334,7.9633474
231840.0,8.167573,8.365388
231810.0,8.429865,8.745157
231780.0,8.997007,9.247654
231750.0,10.090126,9.832659
231720.0,11.293076,10.441115
231690.0,12.608205,11.033822
231660.0,13.435958,11.579358
231630.0,13.617874,12.064213
231600.0,13.526809,12.413639
231570.0,13.133414,12.638755
231540.0,13.040163,12.770016
231510.0,13.190566,12.835545
231480.0,13.749774,12.836482
231450.0,13.936861,12.758883
231420.0,13.965268,12.587707
231390.0,13.487456,12.239236
231360.0,12.195029,11.860358
231330.0,11.334931,11.464872
231300.0,10.691008,11.068609
231270.0,10.450422,10.690718
231240.0,10.176869,10.32002
231210.0,9.920461,9.97787
231180.0,9.635781,9.672915
231150.0,9.229922,9.391973
231120.0,8.825169,9.16342
231090.0,8.518366,9.034248
231060.0,8.369811,8.967449
231030.0,8.312913,8.959344
231000.0,8.258128,9.00643
230970.0,8.2553,9.1049795
230940.0,8.358888,9.25033
230910.0,8.766506,9.435391
230880.0,9.415742,9.625357
230850.0,10.0345335,9.862323
230820.0,10.762359,10.086262
230790.0,11.473735,10.267842
230760.0,11.885774,10.3914995
230730.0,11.473401,10.433215
230700.0,10.82864,10.323619
230670.0,10.713107,10.14103
230640.0,10.358625,9.918633
230610.0,9.950066,9.677029
230580.0,9.30975,9.369792
230550.0,8.9760475,9.01393
230520.0,8.747906,8.833025
230490.0,8.549379,8.6330185
230460.0,8.19001,8.408733
230430.0,7.888831,8.194595
230400.0,7.753587,8.007337
230370.0,7.6075163,7.920845
230340.0,7.450097,7.980722
230310.0,7.418459,8.084405
230280.0,7.684138,8.15631
230250.0,7.9955134,8.119842
230220.0,8.40376,8.167154
230190.0,9.15983,8.257504
230160.0,9.848816,8.346404
230130.0,9.741675,8.256946
230100.0,9.375664,8.037089
230070.0,8.36445,7.7732086
230040.0,7.491033,7.5020847
230010.0,7.616147,7.2552323
229980.0,7.006939,7.220939
229950.0,6.5481057,7.05755
229920.0,6.4705925,6.8627915
229890.0,6.634698,6.753803
229860.0,6.673337,6.688501
229830.0,6.758163,6.5473647
229800.0,6.899627,6.429796
229770.0,7.3339515,6.316955
229740.0,7.070966,6.197266
229710.0,6.394078,6.096034
229680.0,6.043971,5.984216
229650.0,5.74031,5.8030696
229620.0,5.394872,5.6713057
229590.0,5.142307,5.568636
229560.0,5.086097,5.488431
229530.0,5.2299223,5.454127
229500.0,5.410706,5.4568005
229470.0,5.518172,5.4861374
229440.0,5.694825,5.552996
229410.0,5.680337,5.6387134
229380.0,5.825623,5.6919007
229350.0,5.785835,5.765199
229320.0,6.1783905,5.855349
229290.0,6.5924535,5.9287806
229260.0,6.1884465,5.949337
229230.0,6.405627,5.9523916
229200.0,6.1822753,5.942128
229170.0,5.9914336,5.9628763
229140.0,5.8524346,6.0180187
229110.0,5.7352395,5.960549
229080.0,5.519282,5.913172
229050.0,5.4234395,5.908284
229020.0,5.070139,5.961386
228990.0,4.9471745,6.0750885
228960.0,5.430712,6.244274
228930.0,6.158229,6.3839464
228900.0,6.743157,6.4909573
228870.0,8.055462,6.751648
228840.0,9.029302,6.935516
228810.0,9.391357,6.933936
228780.0,7.576174,6.826307
228750.0,6.0814877,6.6419134
228720.0,6.5838037,6.4751105
228690.0,6.9697022,6.4951625
228660.0,6.124098,6.539824
228630.0,6.0625386,6.3451076
228600.0,6.4520164,6.268392
228570.0,6.937831,6.411657
228540.0,6.401682,6.599948
228510.0,6.5159845,6.7123413
228480.0,6.406491,6.770834
228450.0,6.330744,6.6858864
228420.0,6.153461,6.6220474
228390.0,6.311966,6.6625643
228360.0,6.528854,6.7203584
228330.0,6.7927766,6.665824
228300.0,6.7264414,6.655241
228270.0,6.713844,6.66182
228240.0,6.896857,6.7275653
228210.0,7.1688304,6.7777896
228180.0,7.037673,6.7991085
228150.0,7.314208,6.873575
228120.0,7.1522264,6.983872
228090.0,7.013264,7.0351157
228060.0,6.9010987,7.0736017
228030.0,6.9397984,7.083378
228000.0,7.0548105,7.0873213
227970.0,7.038594,7.082813
227940.0,7.0102572,7.064904
227910.0,6.945733,7.025841
227880.0,6.8179545,6.966168
227850.0,6.7042456,6.8932343
227820.0,6.7938833,6.8246584
227790.0,6.76101,6.731156
227760.0,6.5103474,6.6528473
227730.0,6.2070527,6.601005
227700.0,6.0900307,6.5881395
227670.0,6.252445,6.591447
227640.0,6.5811214,6.5886965
227610.0,7.237599,6.579536
227580.0,7.757382,6.578691
227550.0,7.4172306,6.57959
227520.0,6.739779,6.5751677
227490.0,6.262657,6.579612
227460.0,6.0542984,6.59039
227430.0,6.0317206,6.610352
227400.0,6.116522,6.644643
227370.0,6.6588864,6.671023
227340.0,6.763733,6.7033386
227310.0,7.0151076,6.69696
227280.0,6.9974027,6.7331786
227250.0,6.980506,6.7812743
227220.0,6.9681396,6.7963395
227190.0,6.8596344,6.757712
227160.0,6.79159,6.7515874
227130.0,6.8014593,6.759299
227100.0,6.817093,6.786253
227070.0,6.7814107,6.809869
227040.0,6.738323,6.8326745
227010.0,6.7420936,6.8665695
226980.0,6.7372313,6.913056
226950.0,6.7283444,6.9716396
226920.0,6.8320966,7.0405884
226890.0,6.9727597,7.1054435
226860.0,7.085036,7.25149
226830.0,7.208416,7.424693
226800.0,7.4262185,7.573045
226770.0,7.66184,7.7088623
226740.0,7.8220043,7.843773
226710.0,7.9746337,7.9803066
226680.0,8.23492,8.111227
226650.0,8.418568,8.233864
226620.0,8.668828,8.363294
226590.0,8.807934,8.488908
226560.0,9.210703,8.567548
226530.0,9.323397,8.577154
226500.0,9.625693,8.480817
226470.0,9.899082,8.21812
226440.0,9.196992,7.9217505
226410.0,7.4935727,7.614138
226380.0,7.390106,7.349867
226350.0,6.696679,7.2529078
226320.0,6.423861,7.05697
226290.0,6.4577017,6.878134
226260.0,6.4119725,6.734561
226230.0,6.3614216,6.625331
226200.0,6.40043,6.55002
226170.0,6.439039,6.503077
226140.0,6.3871875,6.512471
226110.0,6.468353,6.559908
226080.0,6.5552964,6.600192
226050.0,6.7182183,6.6010942
226020.0,6.818141,6.6256967
225990.0,6.7819,6.6289616
225960.0,6.600754,6.6117024
225930.0,6.46919,6.596408
225900.0,6.2867575,6.5966024
225870.0,6.305495,6.623038
225840.0,6.384536,6.6856
225810.0,6.5706897,6.797237
225780.0,6.86716,6.969437
225750.0,7.1443048,7.206314
225720.0,7.3418126,7.5036163
225690.0,7.6418304,7.7924323
225660.0,8.030548,8.065911
225630.0,8.334051,8.440786
225600.0,8.999913,8.867688
225570.0,9.851513,9.241499
225540.0,11.507047,9.3842325
225510.0,12.73351,9.369557
225480.0,13.126414,9.199261
225450.0,12.337969,8.908984
225420.0,10.068184,8.549135
225390.0,8.260937,8.167361
225360.0,7.6319947,7.9161305
225330.0,6.86715,7.71848
225300.0,6.460384,7.4382944
225270.0,6.358572,7.2111344
225240.0,6.4997463,7.0293136
225210.0,6.8376274,6.9832196
225180.0,6.9663105,7.036951
225150.0,7.282095,7.1403365
225120.0,7.3055763,7.2842755
225090.0,7.23752,7.397469
225060.0,7.4378724,7.462125
225030.0,8.088985,7.63313
225000.0,8.830676,7.762852
224970.0,9.773313,7.818719
224940.0,10.066006,7.6627526
224910.0,9.341001,7.4576573
224880.0,7.986921,7.251494
224850.0,6.972287,7.055706
224820.0,6.4116077,6.9212947
224790.0,6.4235616,6.7388806
224760.0,6.6393766,6.6296506
224730.0,6.5717683,6.547953
224700.0,6.4543214,6.485515
224670.0,6.3263607,6.430405
224640.0,6.042741,6.368684
224610.0,6.127859,6.285713
224580.0,6.1050835,6.177181
224550.0,6.120332,6.0994916
224520.0,6.2020516,6.0974526
224490.0,6.143827,6.0895834
224460.0,6.1167955,6.088655
224430.0,6.1606097,6.0961885
224400.0,6.1533613,6.11189
224370.0,6.1707144,6.133672
224340.0,6.171514,6.1678376
224310.0,6.23936,6.179091
224280.0,6.2153726,6.228318
224250.0,6.1812754,6.272288
224220.0,6.1318965,6.310663
224190.0,6.0683484,6.337733
224160.0,6.122067,6.346107
224130.0,6.2030854,6.343415
224100.0,6.3050256,6.330709
224070.0,6.241575,6.2988553
224040.0,6.2087975,6.247947
224010.0,6.3054004,6.1873736
223980.0,6.0607367,6.130094
223950.0,5.9261456,6.0717783
223920.0,5.8850613,6.012132
223890.0,5.713621,5.9584665
223860.0,5.6780133,5.932048
223830.0,5.840795,5.923362
223800.0,6.0067143,5.9300385
223770.0,6.0103045,5.948552
223740.0,6.0486054,5.969625
223710.0,6.0781016,5.973995
223680.0,5.980405,6.000961
223650.0,6.079582,5.9916797
223620.0,6.033924,5.964863
223590.0,6.2063866,5.9255786
223560.0,6.3656697,5.8794045
223530.0,6.2665896,5.826653
223500.0,6.015429,5.7643247
223470.0,5.7676907,5.663903
223440.0,5.5156546,5.5654087
223410.0,5.496205,5.513471
223380.0,5.518158,5.422094
223350.0,5.385596,5.3367696
223320.0,5.213279,5.26263
223290.0,5.1014476,5.2027903
223260.0,5.0321846,5.1601157
223230.0,4.959567,5.1508937
223200.0,4.9497685,5.1690607
223170.0,5.0801473,5.2001
223140.0,5.286654,5.233658
223110.0,5.49001,5.259188
223080.0,5.5639024,5.2982326
223050.0,5.556782,5.3183002
223020.0,5.49534,5.334974
222990.0,5.3998437,5.338841
222960.0,5.3503966,5.334793
222930.0,5.3359127,5.3421926
222900.0,5.350894,5.344719
222870.0,5.3668995,5.350973
222840.0,5.385354,5.339654
222810.0,5.366651,5.3409085
222780.0,5.3053565,5.364079
222750.0,5.254719,5.4016438
222720.0,5.191581,5.4590006
222690.0,5.1453,5.5398955
222660.0,5.33396,5.644338
222630.0,5.7044454,5.770656
222600.0,5.9054294,5.892263
222570.0,6.2513523,6.0023227
222540.0,6.671505,6.1566496
222510.0,6.7933164,6.3074718
222480.0,6.8153787,6.4405274
222450.0,6.7823243,6.52228
222420.0,6.7070065,6.537861
222390.0,6.635803,6.522574
222360.0,6.6639357,6.489794
222330.0,6.57568,6.4493546
222300.0,6.4600163,6.444549
222270.0,6.402967,6.4855337
222240.0,6.290791,6.474208
222210.0,6.2102156,6.4652104
222180.0,6.101141,6.470976
222150.0,6.245397,6.497852
222120.0,6.3554997,6.547427
222090.0,6.4656677,6.666801
222060.0,6.4673085,6.815382
222030.0,6.6194334,6.991098
222000.0,6.6555996,7.1474924
221970.0,6.922906,7.354051
221940.0,7.409357,7.5247245
221910.0,7.8181224,7.769363
221880.0,8.581353,8.044905
221850.0,9.372932,8.27649
221820.0,11.066731,8.414123
221790.0,12.073822,8.3174515
221760.0,11.633682,8.087188
221730.0,9.919995,7.7715015
221700.0,8.119279,7.4065366
221670.0,6.9634733,7.028431
221640.0,6.3066964,6.717367
221610.0,5.909804,6.40431
221580.0,5.8064156,6.108436
221550.0,5.6840253,5.8953123
221520.0,5.5055933,5.741951
221490.0,5.3601646,5.6422286
221460.0,5.1707115,5.5978293
221430.0,4.989861,5.613261
221400.0,4.9290133,5.6947937
221370.0,4.9669566,5.84346
221340.0,5.214157,6.0536294
221310.0,5.754541,6.3303323
221280.0,6.58625,6.6037087
221250.0,7.3392496,6.9132404
221220.0,8.701299,7.2103424
221190.0,9.601555,7.463107
221160.0,10.171228,7.6391883
221130.0,9.989616,7.720552
221100.0,8.952791,7.7075734
221070.0,7.565305,7.5844398
221040.0,6.621352,7.311567
221010.0,6.6851397,7.137885
220980.0,6.968899,7.0582166
220950.0,7.161514,6.8918877
220920.0,6.673454,6.727653
220890.0,6.688454,6.6130767
220860.0,6.41929,6.4248266
220830.0,6.194205,6.3099527
220800.0,6.078579,6.209504
220770.0,5.885732,6.1167345
220740.0,5.6863832,6.0366325
220710.0,5.649332,5.9683824
220680.0,5.6525955,5.913311
220650.0,5.650655,5.9025803
220620.0,5.6507187,5.9143686
220590.0,5.829136,5.87473
220560.0,5.9609385,5.8866796
220530.0,6.1284027,5.890267
220500.0,6.5563993,5.877559
220470.0,6.9569197,5.8406115
220440.0,7.196426,5.775259
220410.0,7.1258717,5.7063837
220380.0,6.641427,5.592168
220350.0,5.9276214,5.4883184
220320.0,5.284901,5.4088783
220290.0,4.8366795,5.358121
220260.0,4.6493597,5.3464627
220230.0,4.6785207,5.3796654
220200.0,4.8849497,5.4600234
220170.0,5.2503414,5.5883107
220140.0,5.7506175,5.7633224
220110.0,6.331509,5.9791613
220080.0,6.796113,6.186004
220050.0,7.054512,6.4637585
220020.0,7.407821,6.7419667
219990.0,7.858694,6.9734225
219960.0,8.375082,7.158479
219930.0,8.226735,7.2783456
219900.0,7.815802,7.3211083
219870.0,7.287554,7.2850356
219840.0,7.1247916,7.179368
219810.0,6.9420877,7.02023
219780.0,6.8051043,6.825605
219750.0,6.802818,6.612322
219720.0,6.5552993,6.392583
219690.0,6.2692475,6.1756415
219660.0,5.925279,6.004029
219630.0,5.7322803,5.856119
219600.0,5.4623075,5.6835485
219570.0,5.331331,5.52262
219540.0,5.2586336,5.3828554
219510.0,5.048489,5.2578874
219480.0,5.005634,5.1591244
219450.0,4.972157,5.110248
219420.0,4.9956307,5.1447544
219390.0,4.8718867,5.236686
219360.0,4.762989,5.399621
219330.0,4.7753944,5.6449885
219300.0,5.0275946,5.9819384
219270.0,5.623675,6.420677
219240.0,6.751798,6.9182935
219210.0,8.252814,7.255197
219180.0,10.470434,7.928717
219150.0,11.784151,8.825675
219120.0,12.065227,9.666496
219090.0,11.932726,10.16961
219060.0,12.303871,10.46394
219030.0,13.653592,10.502801
219000.0,14.131627,10.287839
218970.0,13.275688,9.882752
218940.0,12.298664,9.384272
218910.0,9.830623,8.878789
218880.0,8.53314,8.419066
218850.0,7.837032,8.022818
218820.0,6.878712,7.8874445
218790.0,6.6857886,7.4721713
218760.0,6.606579,7.166023
218730.0,6.6030855,6.982674
218700.0,6.5148635,6.8416085
218670.0,6.3363514,6.731971
218640.0,6.25532,6.649986
218610.0,5.964882,6.5995255
218580.0,5.982087,6.589475
218550.0,5.9320836,6.6275487
218520.0,5.9031353,6.7178597
218490.0,6.2568083,6.862952
218460.0,6.6524043,7.0646863
218430.0,7.1593256,7.3202767
218400.0,7.9266553,7.6492434
218370.0,9.098277,7.9803414
218340.0,10.163111,8.298541
218310.0,10.367961,8.644798
218280.0,10.135506,8.97786
218250.0,9.868565,9.284512
218220.0,9.678006,9.558903
218190.0,9.868459,9.807019
218160.0,10.094665,10.044147
218130.0,10.337717,10.287901
218100.0,10.44976,10.549378
218070.0,10.754926,10.834179
218040.0,11.169665,11.149032
218010.0,11.938042,11.500206
217980.0,11.805852,11.844632
217950.0,11.419131,12.155178
217920.0,11.251209,12.484616
217890.0,11.416758,12.82477
217860.0,12.249075,13.182251
217830.0,12.192163,13.54994
217800.0,12.899637,13.849853
217770.0,13.891908,14.171967
217740.0,13.919994,14.567157
217710.0,14.226661,14.915926
217680.0,14.493178,15.343814
217650.0,14.951848,15.720423
217620.0,15.454874,16.116034
217590.0,16.053635,16.558002
217560.0,18.280697,17.136946
217530.0,19.955889,17.351755
217500.0,23.449358,17.319616
217470.0,23.666168,17.027384
217440.0,23.812786,16.445385
217410.0,23.174828,15.597545
217380.0,20.401255,14.553532
217350.0,16.831514,13.414701
217320.0,13.982581,12.2813425
217290.0,11.953238,11.22833
217260.0,10.4098625,10.289326
217230.0,9.106525,9.529488
217200.0,8.181964,8.896511
217170.0,7.6330366,8.390959
217140.0,7.3782434,7.993505
217110.0,7.242931,7.686494
217080.0,7.0730352,7.456415
217050.0,6.9851813,7.2914014
217020.0,6.985168,7.1781507
216990.0,7.0353227,7.0991845
216960.0,7.1036205,7.033451
216930.0,7.0929446,6.9630675
216900.0,7.069834,6.8799996
216870.0,7.000811,6.786932
216840.0,6.9221826,6.693361
216810.0,6.8601484,6.6465063
216780.0,6.8862414,6.6143126
216750.0,6.795524,6.5890417
216720.0,6.7070947,6.585528
216690.0,6.6196055,6.6065364
216660.0,6.4939957,6.644848
216630.0,6.38163,6.711493
216600.0,6.3763514,6.844256
216570.0,6.560331,7.0801744
216540.0,6.9137163,7.392115
216510.0,7.42814,7.7745743
216480.0,7.9577355,8.212538
216450.0,8.375625,8.687897
216420.0,8.86009,9.007728
216390.0,9.370386,9.572956
216360.0,9.833589,10.213267
216330.0,10.084927,10.737317
216300.0,10.573862,11.272749
216270.0,11.58865,11.835899
216240.0,12.351905,12.463719
216210.0,13.608351,13.204174
216180.0,14.807735,14.077305
216150.0,15.731932,15.027515
216120.0,16.475662,15.582671
216090.0,17.47722,15.864773
216060.0,18.894928,15.963193
216030.0,16.95702,15.802904
216000.0,15.059831,15.394579
215970.0,13.942843,14.432464
215940.0,13.081381,13.319598
215910.0,12.004545,12.242975
215880.0,11.210112,11.278481
215850.0,10.324838,10.462216
215820.0,9.854174,10.003717
215790.0,9.313251,9.423759
215760.0,8.893633,8.826641
215730.0,8.302406,8.436652
215700.0,7.7532787,8.117315
215670.0,7.429117,7.8464217
215640.0,7.4680943,7.6189566
215610.0,7.412771,7.427245
215580.0,7.208738,7.267038
215550.0,7.116382,7.1509566
215520.0,7.111789,7.119848
215490.0,7.1214623,7.110688
215460.0,7.1576943,7.1184893
215430.0,7.156124,7.15505
215400.0,7.5283256,7.220378
215370.0,7.795183,7.364678
215340.0,8.081606,7.385028
215310.0,8.276206,7.449987
215280.0,8.897011,7.5126376
215250.0,9.175073,7.5517745
215220.0,8.899316,7.5546694
215190.0,8.350583,7.507266
215160.0,7.9100356,7.4112983
215130.0,7.5994577,7.251154
215100.0,7.307875,7.0590706
215070.0,7.0384297,6.859768
215040.0,6.7701745,6.7237563
215010.0,6.419737,6.5563703
214980.0,6.1270337,6.4093738
214950.0,5.9772305,6.2989182
214920.0,5.877889,6.227178
214890.0,5.819534,6.173903
214860.0,5.767439,6.1334133
214830.0,5.7247477,6.1010466
214800.0,5.747105,6.0723233
214770.0,5.7558727,6.044141
214740.0,5.791007,6.0175004
214710.0,5.8089995,6.0251746
214680.0,5.8869157,6.097826
214650.0,6.035897,6.175565
214620.0,6.220095,6.260338
214590.0,6.395725,6.3576818
214560.0,6.59793,6.4665117
214530.0,6.7495403,6.5842094
214500.0,6.910413,6.705997
214470.0,7.0701456,6.858007
214440.0,7.307742,6.9980197
214410.0,7.2252593,7.147526
214380.0,7.2852592,7.3070097
214350.0,7.185023,7.477987
214320.0,7.2346044,7.6557884
214290.0,7.3516445,7.80624
214260.0,7.6510415,7.9685116
214230.0,8.030488,8.157712
214200.0,8.178071,8.318429
214170.0,8.60708,8.470984
214140.0,8.779168,8.613195
214110.0,8.8552475,8.741966
214080.0,9.011927,8.855338
214050.0,9.167247,8.948991
214020.0,9.397993,9.028558
213990.0,9.49759,9.126638
213960.0,8.947221,9.161683
213930.0,8.557983,9.2179785
213900.0,8.033986,9.347426
213870.0,8.260472,9.536114
213840.0,8.978531,9.780295
213810.0,9.687721,9.959934
213780.0,10.501644,10.2626
213750.0,10.692683,10.472245
213720.0,11.107487,10.812833
213690.0,11.644321,11.226781
213660.0,12.212032,11.579376
213630.0,12.763936,11.6257
213600.0,14.069952,11.475787
213570.0,14.570699,11.130228
213540.0,15.335744,10.627801
213510.0,14.057267,10.027803
213480.0,11.220946,9.384414
213450.0,9.073923,8.746325
213420.0,7.771394,8.157256
213390.0,6.9124603,7.714882
213360.0,6.5252314,7.2638226
213330.0,6.299369,6.9158916
213300.0,6.3392863,6.662244
213270.0,6.4499435,6.4680977
213240.0,6.347586,6.3135943
213210.0,6.293122,6.1871142
213180.0,6.1025343,6.080898
213150.0,6.0381303,5.9881554
213120.0,6.018471,5.899406
213090.0,5.8760242,5.806428
213060.0,5.755571,5.7098947
213030.0,5.645031,5.6258745
213000.0,5.5390716,5.572998
212970.0,5.435578,5.5294394
212940.0,5.341662,5.498273
212910.0,5.2992597,5.4714494
212880.0,5.2797213,5.5125976
212850.0,5.3221903,5.6053677
212820.0,5.4987297,5.742994
212790.0,5.840389,5.929296
212760.0,6.164366,6.124345
212730.0,6.3453016,6.3066087
212700.0,6.955825,6.595914
212670.0,7.8733025,6.829866
212640.0,8.846269,6.877899
212610.0,9.0281725,6.842352
212580.0,8.090937,6.7695765
212550.0,6.8707533,6.6796083
212520.0,6.073016,6.5868273
212490.0,5.781217,6.539074
212460.0,6.2521567,6.4528027
212430.0,6.3310037,6.395652
212400.0,6.489007,6.3561616
212370.0,6.425214,6.3212204
212340.0,6.221312,6.218431
212310.0,6.135882,6.1610975
212280.0,5.8764825,6.1132298
212250.0,5.8458304,6.0613236
212220.0,5.9932323,5.9510665
212190.0,5.7399836,5.88729
212160.0,5.632699,5.81392
212130.0,5.8033805,5.744706
212100.0,5.940332,5.673712
212070.0,5.7719955,5.661611
212040.0,5.749424,5.681467
212010.0,5.745218,5.694529
211980.0,5.7872667,5.6932144
211950.0,5.7778916,5.67878
211920.0,5.6697555,5.658112
211890.0,5.677239,5.6384544
211860.0,5.6803713,5.633511
211830.0,5.6614428,5.6175103
211800.0,5.664224,5.619634
211770.0,5.6161504,5.621542
211740.0,5.581272,5.6201987
211710.0,5.6630836,5.609777
211680.0,5.652852,5.624121
