TDEP,BS,RT,GR,NPHI,DCAL,DT
242640.0,8.5,3.839641,93.77981,0.28406474,0.2615347,88.9401
242580.0,8.5,3.7828617,92.07013,0.26691595,0.2399416,87.86284
242520.0,8.5,4.1620426,84.49569,0.24700853,0.2399416,85.96252
242460.0,8.5,4.532257,83.66254,0.24292253,0.2399416,85.39012
242400.0,8.5,4.4332285,88.771,0.25568533,0.2615347,83.40547
242340.0,8.5,4.18305,95.29382,0.2500413,0.2399416,84.89724
242280.0,8.5,4.0142517,97.13904,0.25699,0.2399416,86.164444
242220.0,8.5,3.749204,96.518456,0.26904032,0.2399416,86.442505
242160.0,8.5,3.7739887,91.67597,0.2659312,0.21834755,85.764206
242100.0,8.5,4.195642,88.499596,0.25213847,0.17515945,85.096596
242040.0,8.5,4.721226,87.21734,0.24922438,0.17515945,85.81502
241980.0,8.5,4.358485,88.95771,0.2709478,0.17515945,85.21397
241920.0,8.5,3.8005843,90.28888,0.30201522,0.21834755,88.2966
241860.0,8.5,3.532046,94.3884,0.3302614,0.21834755,93.04709
241800.0,8.5,3.52384,100.496826,0.3255605,0.19675446,93.18885
241740.0,8.5,3.6822512,103.06134,0.31920198,0.2399416,95.910614
241680.0,8.5,3.6746552,102.81726,0.29491267,0.21834755,94.299484
241620.0,8.5,3.6371515,97.032715,0.3074996,0.21834755,91.701675
241560.0,8.5,3.496165,97.5351,0.291298,0.19675446,90.74052
241500.0,8.5,3.5133896,93.87396,0.26845795,0.21834755,87.82808
241440.0,8.5,3.8259273,95.15622,0.2387495,0.17515945,86.16734
241380.0,8.5,4.2438602,85.138405,0.23112202,0.17515945,82.25408
241320.0,8.5,5.0508657,83.02072,0.24724795,0.17515945,82.17232
241260.0,8.5,5.072164,76.7453,0.27370057,0.15356636,82.51636
241200.0,8.5,4.311569,75.57527,0.33768678,0.17515945,85.38879
241140.0,8.5,3.8472538,78.21269,0.36216265,0.17515945,91.15114
241080.0,8.5,4.0985813,88.7623,0.38716555,0.17515945,92.378654
241020.0,8.5,4.3816314,91.858574,0.34792653,0.21834755,96.10631
240960.0,8.5,4.5925155,93.81327,0.3828119,0.19675446,96.07272
240900.0,8.5,4.5692167,89.32538,0.3606623,0.17515945,97.005615
240840.0,8.5,4.5964127,96.92828,0.35285097,0.17515945,97.16966
240780.0,8.5,5.0035124,97.89261,0.26914376,0.17515945,95.203674
240720.0,8.5,5.888113,93.78351,0.27150172,0.19675446,94.760765
240660.0,8.5,7.1308246,93.0505,0.27140093,0.1643629,91.14107
240600.0,8.5,6.0125384,94.546455,0.31956768,0.17515945,91.46466
240540.0,8.5,5.347311,101.62466,0.34808332,0.17515945,94.86715
240480.0,8.5,5.1466656,102.77137,0.3690222,0.17515945,96.31267
240420.0,8.5,5.0340834,106.90818,0.3723736,0.17515945,100.10206
240360.0,8.5,4.8849697,106.6641,0.34768957,0.19675446,100.314285
240300.0,8.5,5.002985,104.95443,0.3436346,0.17515945,99.77539
240240.0,8.5,4.9627004,98.113,0.34410298,0.19675446,99.194786
240180.0,8.5,4.8884625,92.987404,0.34629777,0.19675446,98.95655
240120.0,8.5,5.09345,95.97933,0.33398855,0.19675446,97.590294
240060.0,8.5,5.269282,99.40005,0.28617567,0.21834755,97.04361
240000.0,8.5,5.6596246,106.07481,0.29356232,0.21834755,95.92048
239940.0,8.5,5.314933,104.134514,0.3276708,0.19675446,95.944954
239880.0,8.5,4.976871,101.67858,0.3640666,0.18595695,96.61394
239820.0,8.5,5.0227103,101.38739,0.3538452,0.17515945,97.524994
239760.0,8.5,4.8971562,103.755104,0.34930313,0.19675446,98.13698
239700.0,8.5,4.718864,107.67706,0.36209357,0.17515945,98.202354
239640.0,8.5,4.586637,111.544685,0.3556895,0.19675446,99.2694
239580.0,8.5,4.690623,112.61323,0.3198426,0.19675446,99.10635
239520.0,8.5,4.7787204,112.3689,0.3300034,0.15356636,99.62137
239460.0,8.5,4.679119,116.76227,0.36937007,0.15356636,99.63841
239400.0,8.5,4.526804,113.342926,0.37153277,0.15356636,100.05086
239340.0,8.5,4.4570518,115.54196,0.36315545,0.17515945,100.36577
239280.0,8.5,4.4421797,111.41892,0.3221186,0.19675446,101.312675
239220.0,8.5,4.4068823,114.05056,0.35646453,0.19675446,101.64878
239160.0,8.5,4.227819,116.249596,0.32649848,0.17515945,101.46727
239100.0,8.5,4.1877556,119.24152,0.34455484,0.17515945,100.53377
239040.0,8.5,4.5676475,118.75338,0.29872787,0.19675446,97.40468
238980.0,8.5,4.720343,122.248146,0.31637853,0.15356636,97.25553
238920.0,8.5,4.6929092,118.29464,0.29323635,0.15356636,94.97412
238860.0,8.5,4.6087737,124.05839,0.28835934,0.17515945,94.1229
238800.0,8.5,5.39142,123.41726,0.26225144,0.17515945,93.056335
238740.0,8.5,5.711424,124.84072,0.27333844,0.15356636,91.51706
238680.0,8.5,5.155234,129.62209,0.28619882,0.17515945,90.42183
238620.0,8.5,4.441554,127.912415,0.29253387,0.19675446,89.86592
238560.0,8.5,4.010794,127.71063,0.26270115,0.17515945,87.388374
238500.0,8.5,4.8449354,110.53413,0.21294998,0.06719208,83.58958
238440.0,8.5,7.113957,92.26177,0.1661531,-0.019182205,75.800606
238380.0,8.5,14.243015,81.02227,0.1683248,-0.19193077,77.422005
238320.0,8.5,16.76473,81.449684,0.20497361,-0.22432137,78.34112
238260.0,8.5,14.062838,89.99235,0.24117261,-0.21352482,81.4428
238200.0,8.5,11.963713,103.536255,0.26062638,-0.14874363,84.09501
238140.0,8.5,9.1032505,118.33065,0.2883776,-0.10555649,89.52974
238080.0,8.5,6.3583603,126.141075,0.33229205,0.0024108887,89.52062
238020.0,8.5,5.3382382,120.58463,0.3088005,0.024004936,91.56777
237960.0,8.5,5.9832,112.76585,0.29435295,-0.040776253,90.71414
237900.0,8.5,5.5657806,114.47141,0.26675513,0.0024108887,88.90345
237840.0,8.5,5.222342,124.51529,0.27597177,-0.040776253,89.61186
237780.0,8.5,5.827193,125.233215,0.2544321,-0.083963394,89.91058
237720.0,8.5,7.0014334,119.904884,0.22192211,-0.062369347,88.389595
237660.0,8.5,8.512663,109.00617,0.20755845,0.024004936,83.53931
237600.0,8.5,9.634791,108.24883,0.21005455,0.06719208,82.348564
237540.0,8.5,9.109585,107.80701,0.22342521,0.04559803,78.319855
237480.0,8.5,7.813253,107.760155,0.2347016,0.04559803,80.8842
237420.0,8.5,7.0106826,109.15863,0.27025017,0.11037922,83.61804
237360.0,8.5,6.0490375,112.288155,0.28792801,0.13197231,85.737114
237300.0,8.5,5.607416,112.728874,0.29975423,0.13197231,88.65834
237240.0,8.5,5.4730406,112.34717,0.28611416,0.08878517,87.361595
237180.0,8.5,5.0803137,105.01706,0.3052316,0.06719208,90.106064
237120.0,8.5,4.39181,95.64741,0.3419639,0.04559803,93.521225
237060.0,8.5,3.7468133,88.28467,0.36196822,0.08878517,102.989105
237000.0,8.5,3.687617,89.70703,0.39818943,0.11037922,106.104485
236940.0,8.5,4.127426,93.016205,0.41176522,0.11037922,111.351585
236880.0,8.5,4.8384604,93.26028,0.41679615,0.11037922,109.30046
236820.0,8.5,6.325799,86.849,0.36812654,0.11037922,105.06853
236760.0,8.5,6.4020205,88.07068,0.33560422,0.13197231,104.19275
236700.0,8.5,5.4842324,85.31301,0.33202305,0.11037922,100.86374
236640.0,8.5,5.2615356,88.80405,0.35448155,0.15356636,101.10978
236580.0,8.5,5.2753744,87.09369,0.3648093,0.17515945,98.882195
236520.0,8.5,5.348804,87.52111,0.34503073,0.15356636,96.75297
236460.0,8.5,5.3688607,85.568504,0.32680717,0.14276981,91.52297
236400.0,8.5,5.364419,91.082664,0.3073257,0.17515945,91.68008
236340.0,8.5,5.5825987,93.4458,0.29739586,0.17515945,90.21969
236280.0,8.5,6.85646,96.18155,0.26379615,0.17515945,87.34538
236220.0,8.5,9.902448,96.77582,0.22933449,0.15356636,86.476944
236160.0,8.5,12.487511,106.50596,0.20772655,0.13197231,81.88098
236100.0,8.5,15.879876,112.0624,0.21339811,0.13197231,81.69178
236040.0,8.5,17.915047,109.13035,0.20846125,0.17515945,80.93826
235980.0,8.5,13.582412,111.815186,0.21509181,0.15356636,82.30823
235920.0,8.5,8.42894,111.815186,0.22697358,0.17515945,86.13695
235860.0,8.5,6.0010667,103.75207,0.27919033,0.17515945,88.92073
235800.0,8.5,5.5982747,82.13525,0.35515964,0.14276981,96.3551
235740.0,8.5,8.535319,60.1748,0.37671673,0.11037922,93.724686
235680.0,8.5,14.901567,50.401318,0.34950534,0.11037922,95.247116
235620.0,8.5,27.158234,47.623096,0.26662993,0.121175766,86.94088
235560.0,8.5,25.924204,53.236847,0.26011926,0.13197231,81.33607
235500.0,8.5,20.17162,68.2822,0.2552299,0.13197231,74.22097
235440.0,8.5,17.804562,84.415985,0.28988525,0.15356636,77.93418
235380.0,8.5,16.40137,98.60867,0.2963151,0.15356636,82.236916
235320.0,8.5,14.365803,98.3674,0.30799794,0.1643629,84.12366
235260.0,8.5,13.417943,90.79296,0.32447976,0.19675446,94.66969
235200.0,8.5,15.488934,82.68893,0.41660804,0.14276981,100.29801
235140.0,8.5,19.533976,74.48194,0.5022556,0.13197231,107.56148
235080.0,8.5,19.684053,67.84598,0.46143016,0.14276981,106.40857
235020.0,8.5,20.193031,69.81183,0.33505213,0.15356636,97.72125
234960.0,8.5,16.382694,90.441505,0.2587169,0.17515945,93.67619
234900.0,8.5,12.154347,115.15841,0.28399965,0.2399416,89.56489
234840.0,8.5,10.104107,138.34563,0.331104,0.2399416,92.1312
234780.0,8.5,9.6624,145.61174,0.35323954,0.2399416,95.77956
234720.0,8.5,8.78815,150.49847,0.3506906,0.2399416,96.2109
234660.0,8.5,7.8313985,147.57115,0.3387378,0.21834755,95.36561
234600.0,8.5,7.672331,144.30432,0.34050992,0.2399416,95.15169
234540.0,8.5,7.777749,141.41432,0.3323555,0.2399416,94.82139
234480.0,8.5,8.736944,130.95766,0.31038857,0.19675446,93.15551
234420.0,8.5,9.833033,118.50979,0.26523405,0.15356636,90.25343
234360.0,8.5,10.118617,111.243675,0.26402435,0.1643629,89.47287
234300.0,8.5,8.791677,113.68704,0.3044965,0.19675446,88.77953
234240.0,8.5,8.437198,122.56305,0.32772514,0.17515945,90.72316
234180.0,8.5,8.009254,129.73647,0.33529058,0.17515945,93.057594
234120.0,8.5,7.9079723,134.1167,0.29691324,0.17515945,93.31595
234060.0,8.5,7.6639338,138.95934,0.30692974,0.17515945,94.36808
234000.0,8.5,7.469881,132.85446,0.30709764,0.19675446,94.59993
233940.0,8.5,7.3374267,136.78168,0.32154286,0.17515945,95.43063
233880.0,8.5,7.1798267,138.19576,0.34571728,0.19675446,95.779465
233820.0,8.5,6.785313,138.83687,0.36921334,0.19675446,96.47587
233760.0,8.5,6.476756,137.90157,0.3779126,0.19675446,96.511986
233700.0,8.5,6.3399467,134.77715,0.33223927,0.18595695,97.01384
233640.0,8.5,6.2745943,142.68164,0.32963002,0.21834755,97.79691
233580.0,8.5,5.5211773,138.40746,0.32102838,0.19675446,99.701965
233520.0,8.5,5.1959343,131.56602,0.33841512,0.19675446,99.22559
233460.0,8.5,5.5123034,116.6774,0.3035886,0.19675446,99.47354
233400.0,8.5,6.0473766,105.77823,0.30377427,0.207551,96.71477
233340.0,8.5,6.2888556,91.60668,0.27678904,0.19675446,91.52793
233280.0,8.5,6.873761,82.56263,0.3204221,0.21834755,92.00341
233220.0,8.5,6.957476,88.612465,0.3288712,0.2399416,91.55878
233160.0,8.5,6.5118427,103.714966,0.37180156,0.2615347,94.26523
233100.0,8.5,6.346228,116.21707,0.3512856,0.2615347,99.26705
233040.0,8.5,6.354585,117.00592,0.33086258,0.2615347,98.602715
232980.0,8.5,6.173288,126.04084,0.31990027,0.28312874,100.252266
232920.0,8.5,6.015139,128.72855,0.3463039,0.2615347,100.3174
232860.0,8.5,5.7001524,137.0632,0.39268568,0.2615347,100.146034
232800.0,8.5,5.621411,129.5407,0.37826133,0.2615347,100.49653
232740.0,8.5,5.6166387,133.32907,0.36559525,0.28312874,101.28166
232680.0,8.5,5.6691127,135.48605,0.33771732,0.2615347,100.63585
232620.0,8.5,5.693086,141.66716,0.3416675,0.2615347,99.52587
232560.0,8.5,5.698875,147.1636,0.34907845,0.28312874,99.97097
232500.0,8.5,5.802553,146.28888,0.354244,0.27233124,98.67026
232440.0,8.5,5.846455,142.50468,0.37217256,0.28312874,98.460144
232380.0,8.5,5.8963675,140.30565,0.33776122,0.2615347,97.81674
232320.0,8.5,5.9149475,136.24516,0.33279976,0.27233124,97.74406
232260.0,8.5,6.0324554,142.34706,0.30475026,0.2615347,97.067
232200.0,8.5,6.2462687,142.59142,0.32918623,0.2615347,96.64321
232140.0,8.5,6.117968,139.59949,0.33345455,0.2615347,96.52665
232080.0,8.5,6.121897,134.71797,0.33251163,0.28312874,96.14316
232020.0,8.5,6.033277,122.6698,0.31221855,0.2615347,96.18469
231960.0,8.5,6.9305534,122.04513,0.28175917,0.2291441,94.2754
231900.0,8.5,7.923046,110.93156,0.26558852,0.21834755,92.23483
231840.0,8.5,8.167573,108.52756,0.23915045,0.21834755,86.326416
231780.0,8.5,8.997007,97.825645,0.2341572,0.2399416,85.16615
231720.0,8.5,11.293076,95.047424,0.25213724,0.2291441,82.0362
231660.0,8.5,13.435958,89.11677,0.25967535,0.2291441,81.99636
231600.0,8.5,13.526809,87.19339,0.27231553,0.21834755,81.64184
231540.0,8.5,13.040163,90.18531,0.25024426,0.2399416,81.031456
231480.0,8.5,13.749774,100.229645,0.24944916,0.2399416,79.81188
231420.0,8.5,13.965268,112.121925,0.2640269,0.2291441,80.422455
231360.0,8.5,12.195029,117.67837,0.29396987,0.2399416,82.1411
231300.0,8.5,10.691008,123.02109,0.31704766,0.2399416,83.63099
231240.0,8.5,10.176869,125.23361,0.30420747,0.21834755,87.48182
231180.0,8.5,9.635781,127.58441,0.31217209,0.2399416,87.96913
231120.0,8.5,8.825169,129.35551,0.3448386,0.2399416,88.02927
231060.0,8.5,8.369811,134.05711,0.36657888,0.2291441,90.28874
231000.0,8.5,8.258128,128.30136,0.3638131,0.2399416,89.01281
230940.0,8.5,8.358888,120.118996,0.30332264,0.2399416,87.69302
230880.0,8.5,9.415742,109.219826,0.3181983,0.2399416,86.87502
230820.0,8.5,10.762359,106.18274,0.31185997,0.21834755,82.12783
230760.0,8.5,11.885774,101.90856,0.33868918,0.17515945,82.01606
230700.0,8.5,10.82864,92.21073,0.31911677,0.17515945,80.492195
230640.0,8.5,10.358625,90.1044,0.31089476,0.17515945,80.942184
230580.0,8.5,9.30975,89.249565,0.3135268,0.2399416,81.24469
230520.0,8.5,8.747906,105.358665,0.321406,0.21834755,82.71292
230460.0,8.5,8.19001,123.09653,0.3250894,0.2399416,89.66178
230400.0,8.5,7.753587,134.63683,0.31863245,0.2399416,90.31879
230340.0,8.5,7.450097,138.51349,0.298392,0.21834755,97.14731
230280.0,8.5,7.684138,123.55384,0.2779042,0.17515945,90.10163
230220.0,8.5,8.40376,116.92886,0.26536196,0.17515945,87.15142
230160.0,8.5,9.848816,115.40299,0.2725223,0.17515945,86.69346
230100.0,8.5,9.375664,131.00377,0.27989763,0.21834755,85.916824
230040.0,8.5,7.491033,142.38017,0.28486234,0.2399416,88.07506
229980.0,8.5,7.006939,146.01323,0.2768114,0.28312874,95.39519
229920.0,8.5,6.4705925,144.94469,0.31867686,0.28312874,93.52653
229860.0,8.5,6.673337,138.911,0.33000627,0.27233124,93.66772
229800.0,8.5,6.899627,136.07158,0.3158347,0.19675446,93.723915
229740.0,8.5,7.070966,134.78932,0.29926676,0.2399416,92.79633
229680.0,8.5,6.043971,144.19252,0.3354943,0.21834755,93.436806
229620.0,8.5,5.394872,142.97145,0.36684722,0.2399416,98.21902
229560.0,8.5,5.086097,144.46742,0.37170473,0.28312874,99.43188
229500.0,8.5,5.410706,146.47331,0.33876312,0.28312874,102.62662
229440.0,8.5,5.694825,154.38055,0.33837366,0.2615347,102.99658
229380.0,8.5,5.825623,154.76244,0.33666164,0.32631588,101.653694
229320.0,8.5,6.1783905,152.11542,0.31882867,0.31551838,105.5565
229260.0,8.5,6.1884465,151.688,0.31597668,0.21834755,103.25408
229200.0,8.5,6.1822753,149.81017,0.29468712,0.2939253,97.76858
229140.0,8.5,5.8524346,147.81477,0.31129023,0.28312874,98.82953
229080.0,8.5,5.519282,141.4035,0.32033283,0.8013754,99.175545
229020.0,8.5,5.070139,137.12932,0.32458842,0.4774704,94.673225
228960.0,8.5,5.430712,124.592476,0.3087006,0.28312874,95.13779
228900.0,8.5,6.743157,116.471535,0.25730106,0.28312874,93.24176
228840.0,8.5,9.029302,118.609314,0.27844077,0.34790897,86.24337
228780.0,8.5,7.576174,129.08107,0.32019442,0.34790897,92.08685
228720.0,8.5,6.5838037,140.83507,0.36364695,0.6070318,87.94937
228660.0,8.5,6.124098,140.19324,0.34038267,0.671813,86.73442
228600.0,8.5,6.4520164,140.83437,0.29087555,0.72579765,90.33067
228540.0,8.5,6.401682,130.31712,0.2590381,0.52065754,84.80643
228480.0,8.5,6.406491,129.2486,0.24016666,0.41269016,89.71254
228420.0,8.5,6.153461,123.478455,0.2547903,0.36950302,91.117325
228360.0,8.5,6.528854,126.08844,0.26523685,0.36950302,83.41972
228300.0,8.5,6.7264414,126.09027,0.26871887,0.36950302,83.57375
228240.0,8.5,6.896857,120.106415,0.24584801,0.39109612,82.27741
228180.0,8.5,7.037673,117.96932,0.23631486,0.5422516,82.19096
228120.0,8.5,7.1522264,114.76185,0.249178,0.4558773,84.19093
228060.0,8.5,6.9010987,123.95135,0.26043966,0.38029957,88.32245
228000.0,8.5,7.0548105,131.43117,0.26337945,0.30472183,87.385345
227940.0,8.5,7.0102572,137.62874,0.24984625,0.34790897,84.66583
227880.0,8.5,6.8179545,138.14795,0.2449108,0.49906445,84.89229
227820.0,8.5,6.7938833,138.78908,0.26314315,0.43428326,84.21063
227760.0,8.5,6.5103474,136.43828,0.2666382,0.49906445,88.30819
227700.0,8.5,6.0900307,137.41504,0.27514285,0.41269016,89.51906
227640.0,8.5,6.5811214,132.73058,0.2378837,0.36950302,89.54513
227580.0,8.5,7.757382,133.158,0.24591856,0.34790897,89.401276
227520.0,8.5,6.739779,137.64589,0.26627317,0.41269016,88.7464
227460.0,8.5,6.0542984,133.14087,0.29211748,0.39109612,87.96407
227400.0,8.5,6.116522,124.80621,0.27635014,0.28312874,86.38831
227340.0,8.5,6.763733,111.04298,0.24318933,0.21834755,84.5898
227280.0,8.5,6.9974027,110.18814,0.22547533,0.2399416,79.37811
227220.0,8.5,6.9681396,115.547325,0.22732985,0.33711243,81.1138
227160.0,8.5,6.79159,114.350914,0.22414611,0.36950302,82.64064
227100.0,8.5,6.817093,127.71961,0.21872184,0.34790897,82.562546
227040.0,8.5,6.738323,128.34428,0.22785877,0.36950302,82.376854
226980.0,8.5,6.7372313,135.20012,0.2282462,0.34790897,82.08431
226920.0,8.5,6.8320966,126.31931,0.24232234,0.30472183,81.97251
226860.0,8.5,7.085036,122.477806,0.22613084,0.32631588,81.3142
226800.0,8.5,7.4262185,112.94867,0.22370014,0.28312874,81.502754
226740.0,8.5,7.8220043,105.041435,0.2091621,0.13197231,81.09477
226680.0,8.5,8.23492,107.970345,0.20948036,0.21834755,82.05004
226620.0,8.5,8.668828,110.42994,0.21905343,0.21834755,79.76529
226560.0,8.5,9.210703,108.70267,0.22230035,0.19675446,77.619644
226500.0,8.5,9.625693,104.486244,0.21909934,0.30472183,78.25505
226440.0,8.5,9.196992,115.90347,0.24217688,0.2399416,79.87164
226380.0,8.5,7.390106,128.52992,0.26992503,0.31551838,83.49879
226320.0,8.5,6.423861,136.21065,0.2840207,0.36950302,86.28742
226260.0,8.5,6.4119725,136.97484,0.27469888,0.30472183,90.4289
226200.0,8.5,6.40043,140.47462,0.2928695,0.2939253,90.20542
226140.0,8.5,6.3871875,144.12048,0.3130422,0.36950302,91.72023
226080.0,8.5,6.5552964,142.37999,0.3202252,0.31551838,91.235596
226020.0,8.5,6.818141,143.36807,0.31497046,0.32631588,91.48024
225960.0,8.5,6.600754,147.541,0.3160033,0.39109612,91.35254
225900.0,8.5,6.2867575,147.05284,0.3164007,0.36950302,92.8611
225840.0,8.5,6.384536,142.99236,0.28588423,0.32631588,93.86133
225780.0,8.5,6.86716,134.75896,0.27609116,0.17515945,95.316505
225720.0,8.5,7.3418126,122.590935,0.25135094,0.2399416,93.03168
225660.0,8.5,8.030548,113.401436,0.23625281,0.28312874,87.86293
225600.0,8.5,8.999913,101.80908,0.21579358,0.2615347,85.99073
225540.0,8.5,11.507047,95.944984,0.20763023,0.27233124,77.441696
225480.0,8.5,13.126414,97.65466,0.21572174,0.2615347,79.56837
225420.0,8.5,10.068184,112.5433,0.24828514,0.2615347,82.84527
225360.0,8.5,7.6319947,131.3081,0.27059925,0.32631588,84.95887
225300.0,8.5,6.460384,133.30852,0.2686207,0.36950302,91.50442
225240.0,8.5,6.4997463,125.498085,0.27629122,0.35870552,91.80879
225180.0,8.5,6.9663105,116.94973,0.30206817,0.34790897,91.33314
225120.0,8.5,7.3055763,119.14875,0.32748574,0.30472183,92.24742
225060.0,8.5,7.4378724,121.14548,0.2796863,0.30472183,91.28582
225000.0,8.5,8.830676,118.15354,0.24597277,0.30472183,90.11029
224940.0,8.5,10.066006,115.91196,0.22245398,0.34790897,93.36417
224880.0,8.5,7.986921,111.37698,0.25857088,0.5854387,83.98279
224820.0,8.5,6.4116077,122.477745,0.28431997,0.28312874,83.749146
224760.0,8.5,6.6393766,125.650734,0.28391808,0.6070318,88.48533
224700.0,8.5,6.4543214,130.13863,0.2817994,0.39109612,85.66769
224640.0,8.5,6.042741,127.69525,0.26023173,0.36950302,94.54056
224580.0,8.5,6.1050835,131.9676,0.2906983,0.36950302,96.18411
224520.0,8.5,6.2020516,129.7739,0.29706636,0.34790897,93.93995
224460.0,8.5,6.1167955,130.30598,0.28967172,0.34790897,94.47834
224400.0,8.5,6.1533613,125.34656,0.2700462,0.36950302,92.46816
224340.0,8.5,6.171514,123.05239,0.25643578,0.36950302,91.84887
224280.0,8.5,6.2153726,123.450134,0.27207977,0.34790897,90.969406
224220.0,8.5,6.1318965,121.57086,0.29219753,0.34790897,91.096344
224160.0,8.5,6.122067,131.48125,0.2787375,0.34790897,91.01957
224100.0,8.5,6.3050256,129.52864,0.2731246,0.34790897,90.99921
224040.0,8.5,6.2087975,137.22217,0.2448615,0.39109612,92.52968
223980.0,8.5,6.0607367,136.24483,0.25902683,0.43428326,92.38282
223920.0,8.5,5.8850613,140.93265,0.27384514,0.4234867,93.78936
223860.0,8.5,5.6780133,136.01733,0.3013042,0.32631588,95.01285
223800.0,8.5,6.0067143,134.26,0.29019737,0.32631588,96.304306
223740.0,8.5,6.0486054,130.2722,0.27903724,0.36950302,95.259094
223680.0,8.5,5.980405,130.3506,0.26496145,0.40189266,94.11241
223620.0,8.5,6.033924,131.72327,0.26549798,0.41269016,94.18695
223560.0,8.5,6.3656697,137.85736,0.29845783,0.39109612,94.96176
223500.0,8.5,6.015429,155.44963,0.2964166,0.25073814,98.6041
223440.0,8.5,5.5156546,161.6472,0.32639632,0.39109612,99.91488
223380.0,8.5,5.518158,163.35573,0.30379325,0.39109612,101.70831
223320.0,8.5,5.213279,151.02782,0.32404912,0.39109612,101.360504
223260.0,8.5,5.0321846,149.36865,0.32203108,0.39109612,101.93564
223200.0,8.5,4.9497685,145.37279,0.30456942,0.2939253,101.09674
223140.0,8.5,5.286654,142.99117,0.2798972,0.2615347,101.17488
223080.0,8.5,5.5639024,140.30347,0.24470915,0.32631588,100.08556
223020.0,8.5,5.49534,146.07361,0.26631984,0.34790897,99.05404
222960.0,8.5,5.3503966,149.73474,0.28109795,0.36950302,99.72753
222900.0,8.5,5.350894,148.95259,0.3164592,0.36950302,99.11839
222840.0,8.5,5.385354,143.07912,0.30858347,0.36950302,99.55645
222780.0,8.5,5.3053565,142.01332,0.31170335,0.34790897,99.15954
222720.0,8.5,5.191581,138.64174,0.30045503,0.34790897,99.78555
222660.0,8.5,5.33396,135.17456,0.2993796,0.32631588,97.86232
222600.0,8.5,5.9054294,130.90038,0.2882259,0.32631588,95.558586
222540.0,8.5,6.671505,132.85509,0.27475607,0.28312874,91.53211
222480.0,8.5,6.8153787,130.65543,0.26619226,0.2399416,89.42805
222420.0,8.5,6.7070065,127.45276,0.25235873,0.30472183,88.679955
222360.0,8.5,6.6639357,114.01422,0.26661122,0.31551838,90.26383
222300.0,8.5,6.4600163,109.95374,0.27424133,0.32631588,91.52771
222240.0,8.5,6.290791,110.685974,0.26946005,0.30472183,92.099686
222180.0,8.5,6.101141,117.84786,0.25322604,0.2939253,91.96326
222120.0,8.5,6.3554997,120.733734,0.25150385,0.30472183,91.52807
222060.0,8.5,6.4673085,116.36548,0.25937462,0.28312874,90.42234
222000.0,8.5,6.6555996,111.12253,0.27644408,0.21834755,89.70657
221940.0,8.5,7.409357,101.18426,0.2653155,0.19675446,87.08009
221880.0,8.5,8.581353,88.00515,0.2577292,0.18595695,81.69808
221820.0,8.5,11.066731,86.05254,0.20860595,0.17515945,80.35405
221760.0,8.5,11.633682,92.46381,0.23579006,0.19675446,78.96376
221700.0,8.5,8.119279,113.72113,0.2645219,0.2615347,81.52289
221640.0,8.5,6.3066964,126.045715,0.32099265,0.21834755,88.94168
221580.0,8.5,5.8064156,134.21512,0.311305,0.30472183,91.04367
221520.0,8.5,5.5055933,129.77293,0.30786523,0.32631588,97.18594
221460.0,8.5,5.1707115,128.91809,0.32001707,0.28312874,97.407616
221400.0,8.5,4.9290133,132.3388,0.28176996,0.30472183,97.16212
221340.0,8.5,5.214157,122.087616,0.21513563,0.27233124,92.197556
221280.0,8.5,6.58625,109.05135,0.13962089,0.17515945,80.02058
221220.0,8.5,8.701299,85.10632,0.10666248,0.13197231,76.10703
221160.0,8.5,10.171228,91.9352,0.12058205,0.11037922,69.017654
221100.0,8.5,8.952791,110.34296,0.20438057,0.13197231,74.35123
221040.0,8.5,6.621352,127.93522,0.30098182,0.19675446,83.2366
220980.0,8.5,6.968899,132.63683,0.3552398,0.28312874,89.194214
220920.0,8.5,6.673454,130.6842,0.3140427,0.2939253,99.00032
220860.0,8.5,6.41929,130.57587,0.28259873,0.30472183,97.56179
220800.0,8.5,6.078579,129.58504,0.28212225,0.32631588,99.023285
220740.0,8.5,5.6863832,129.8291,0.31145993,0.2615347,98.15527
220680.0,8.5,5.6525955,134.317,0.29729128,0.27233124,99.91667
220620.0,8.5,5.6507187,134.317,0.31056044,0.28312874,100.070656
220560.0,8.5,5.9609385,128.25844,0.30138212,0.28312874,98.10162
220500.0,8.5,6.5563993,119.923775,0.31451797,0.30472183,98.51408
220440.0,8.5,7.196426,127.53959,0.32343948,0.21834755,96.20884
220380.0,8.5,6.641427,138.96783,0.32703468,-0.040776253,100.9353
220320.0,8.5,5.284901,152.94075,0.34847873,-0.14874363,108.0461
220260.0,8.5,4.6493597,152.08592,0.3203275,0.06719208,102.78424
220200.0,8.5,4.8849497,138.99281,0.29651052,0.13197231,109.17557
220140.0,8.5,5.7506175,127.7981,0.25823778,0.13197231,103.14181
220080.0,8.5,6.796113,117.718025,0.23545694,0.15356636,92.83395
220020.0,8.5,7.407821,111.09304,0.23090996,0.14276981,92.94409
219960.0,8.5,8.375082,100.621284,0.22892345,0.13197231,79.53716
219900.0,8.5,7.815802,101.08445,0.22613911,0.13197231,76.95564
219840.0,8.5,7.1247916,103.26589,0.22319229,0.13197231,79.85267
219780.0,8.5,6.8051043,117.3707,0.23862351,0.024004936,84.117485
219720.0,8.5,6.5552993,125.27795,0.26918316,0.024004936,87.671906
