Poço,Profundidade,UnidadeF,UnidadeM,UnidadeC,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE,interpolada
1-BRSA-459-SE,0.0,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,0.1,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,0.2,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,0.3,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,0.4,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,0.5,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,0.6,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,0.7,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,0.8,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,0.9,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,1.0,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,1.1,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,1.2,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,1.3,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,1.4,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,1.5,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,1.6,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,1.7,,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-459-SE,1.8,,,,False,False,False,False,,,,,,,,,,,,,,,,
