Poço,Profundidade,UnidadeF,UnidadeM,UnidadeC,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE,interpolada
1-BRSA-551-SE,17.3,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,17.4,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,17.5,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,17.6,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,17.7,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,17.8,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,17.9,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,18.0,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,18.1,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,18.2,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,18.3,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,18.4,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,18.5,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,18.6,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,18.7,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,18.8,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,18.9,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,19.0,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,19.1,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,19.2,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,19.3,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,19.4,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,19.5,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,19.6,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,19.7,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,19.8,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,19.9,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,20.0,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,20.1,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,20.2,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,20.3,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,20.4,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,20.5,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,20.6,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,20.7,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
