Poço,Profundidade,UnidadeF,UnidadeM,UnidadeC,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,DRHO,DT,GR,RESD,NPHI,PE,PE.1,RHOB,interpolada
1-BRSA-645-SE,725.5,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.240116119384766,-0.0098838806152343,0.0248472839593887,90.76275634765624,65.22826385498047,3.926105499267578,0.2276891618967056,4.054146766662598,4.453981876373291,2.4993767738342285,False
1-BRSA-645-SE,725.6,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.24846649169922,-0.0015335083007812,0.0269858781248331,89.11428833007812,61.41246032714844,4.156060218811035,0.2183774560689926,4.192198753356934,4.046125411987305,2.5143513679504395,False
1-BRSA-645-SE,725.7,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.281861305236816,0.0318613052368164,0.0257459562271833,87.085205078125,58.63842010498047,4.4392170906066895,0.2076588720083236,4.323030471801758,4.237673282623291,2.5257716178894043,False
1-BRSA-645-SE,725.8,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.30690860748291,0.0569086074829101,0.0236873906105756,85.05612182617188,55.514007568359375,4.733544826507568,0.1964490413665771,4.410065174102783,4.499435424804688,2.538386344909668,False
1-BRSA-645-SE,725.9,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.323607444763184,0.0736074447631836,0.0207681115716695,83.37296295166016,53.732398986816406,5.018924713134766,0.1840662062168121,4.457029342651367,4.441861629486084,2.543625831604004,False
1-BRSA-645-SE,726.0,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.323607444763184,0.0736074447631836,0.0198195651173591,82.03010559082031,52.86412811279297,5.303356647491455,0.1737822294235229,4.45429801940918,4.572098731994629,2.549738645553589,False
1-BRSA-645-SE,726.1,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.281861305236816,0.0318613052368164,0.015512160025537,80.91836547851562,52.29350280761719,5.59688138961792,0.166264995932579,4.434098243713379,4.322871208190918,2.546439409255981,False
1-BRSA-645-SE,726.2,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.26516342163086,0.0151634216308593,0.0097151771187782,80.00918579101562,51.91251754760742,5.896359443664551,0.1625142991542816,4.394945621490479,4.323337078094482,2.545032262802124,False
1-BRSA-645-SE,726.3,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.273512840270996,0.023512840270996,0.0021676579490303,79.44898223876953,52.0247688293457,6.149077892303467,0.1613135784864425,4.357076644897461,4.328209400177002,2.539100408554077,False
1-BRSA-645-SE,726.4,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.24846649169922,-0.0015335083007812,7.383116462733597e-05,79.22398376464844,53.17962646484375,6.227924346923828,0.1613782048225402,4.328536987304688,4.151565074920654,2.5400309562683105,False
1-BRSA-645-SE,726.5,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.290209770202637,0.0402097702026367,0.0023097593802958,79.3943862915039,54.650840759277344,6.017629146575928,0.1635136604309082,4.315043926239014,4.530060768127441,2.541112184524536,False
1-BRSA-645-SE,726.6,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.323607444763184,0.0736074447631836,0.0078438762575387,79.80357360839844,57.59496688842773,5.599681854248047,0.1688195168972015,4.325785160064697,3.9509294033050537,2.5409748554229736,False
1-BRSA-645-SE,726.7,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.323607444763184,0.0736074447631836,0.0103996125981211,80.41786193847656,60.50592422485352,5.160497665405273,0.1790934205055236,4.332857131958008,4.407010555267334,2.5320940017700195,False
1-BRSA-645-SE,726.8,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.35700225830078,0.1070022583007812,0.0126556288450956,81.3204116821289,62.97977066040039,4.807061672210693,0.1913680434226989,4.341931819915772,4.383114814758301,2.520230770111084,False
1-BRSA-645-SE,726.9,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.382049560546877,0.132049560546875,0.0173544660210609,82.34285736083984,66.06336212158203,4.525850296020508,0.2021339237689972,4.309256076812744,4.469479560852051,2.51423978805542,False
1-BRSA-645-SE,727.0,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.423794746398926,0.1737947463989257,0.0278661698102951,83.62653350830078,69.86555480957031,4.267890453338623,0.2114691585302353,4.242914199829102,4.013276100158691,2.519613027572632,False
1-BRSA-645-SE,727.1,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.46553897857666,0.2155389785766601,0.039590023458004,85.16429138183594,74.69844055175781,4.00165605545044,0.2215010970830917,4.158583641052246,4.340447425842285,2.5276832580566406,False
1-BRSA-645-SE,727.2,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.490586280822754,0.2405862808227539,0.0494962483644485,86.91734313964844,78.5303955078125,3.726859331130981,0.2334997057914734,4.063889503479004,4.076554775238037,2.531578540802002,False
1-BRSA-645-SE,727.3,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.540679931640623,0.290679931640625,0.0521165132522583,88.78673553466797,80.55097198486328,3.499392509460449,0.2434674352407455,3.997067451477051,3.9142560958862314,2.5243093967437744,False
1-BRSA-645-SE,727.4,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.507284164428713,0.2572841644287109,0.0459108240902423,90.09234619140624,78.77191162109375,3.3923888206481934,0.2491425275802612,3.972872734069824,3.988772392272949,2.510233163833618,False
1-BRSA-645-SE,727.5,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.49893569946289,0.2489356994628906,0.0291685722768306,90.62806701660156,74.28003692626953,3.444884777069092,0.2485483586788177,3.998472452163696,3.5343916416168213,2.490680456161499,False
1-BRSA-645-SE,727.6,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.44884204864502,0.1988420486450195,0.0105464328080415,90.07347106933594,70.8477783203125,3.641555786132813,0.2399859577417373,4.057639598846436,4.00490140914917,2.477634906768799,False
1-BRSA-645-SE,727.7,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.415445327758787,0.165445327758789,-0.0017844762187451,88.57499694824219,68.77277374267578,3.918505907058716,0.2276548743247985,4.128023624420166,4.0680012702941895,2.478588819503784,False
1-BRSA-645-SE,727.8,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.407096862792969,0.1570968627929687,-0.0046073561534285,86.5994873046875,69.27452087402344,4.173813343048096,0.2148785293102264,4.177834510803223,4.50635290145874,2.4916224479675293,False
1-BRSA-645-SE,727.9,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.390398025512695,0.1403980255126953,-0.0030543874017894,84.7193832397461,71.18794250488281,4.322282791137695,0.2103262245655059,4.184314250946045,4.190495491027832,2.5029215812683105,False
1-BRSA-645-SE,728.0,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.373701095581056,0.1237010955810546,0.0011054907226935,83.84898376464844,73.13538360595703,4.336433410644531,0.2121808528900146,4.147040367126465,4.08144998550415,2.508866786956787,False
1-BRSA-645-SE,728.1,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.382049560546877,0.132049560546875,0.0079387528821825,84.04336547851562,75.93324279785156,4.249541282653809,0.2190887928009033,4.083098411560059,4.432754039764404,2.511899948120117,False
1-BRSA-645-SE,728.2,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.390398025512695,0.1403980255126953,0.0159386619925498,85.15663146972656,79.36039733886719,4.125819683074951,0.2254233360290527,4.006441116333008,3.9841561317443848,2.515885353088379,False
1-BRSA-645-SE,728.3,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.407096862792969,0.1570968627929687,0.0207847729325294,86.53724670410156,82.31132507324219,4.009576797485352,0.230009913444519,3.9432759284973145,3.905571937561035,2.516406774520874,False
1-BRSA-645-SE,728.4,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.440491676330566,0.1904916763305664,0.020814910531044,87.8045883178711,85.61942291259766,3.9069244861602783,0.2336637824773788,3.899781465530396,3.8516714572906494,2.513972043991089,False
1-BRSA-645-SE,728.5,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.440491676330566,0.1904916763305664,0.0211276225745677,89.01581573486328,86.30825805664062,3.805716991424561,0.2400996536016464,3.870479106903076,3.879765033721924,2.5110554695129395,False
1-BRSA-645-SE,728.6,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.44884204864502,0.1988420486450195,0.032591987401247,90.0749969482422,84.4883804321289,3.710595369338989,0.2491742670536041,3.866200208663941,3.924584150314331,2.5115652084350586,False
1-BRSA-645-SE,728.7,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.440491676330566,0.1904916763305664,0.0667039230465889,91.0749969482422,82.6259765625,3.63904070854187,0.2589514553546905,3.880573034286499,3.768298864364624,2.520861864089966,False
1-BRSA-645-SE,728.8,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.440491676330566,0.1904916763305664,0.1163108274340629,91.79744720458984,78.42510223388672,3.611154556274414,0.2658341228961944,3.917068958282471,4.191391468048096,2.539722204208374,False
1-BRSA-645-SE,728.9,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.423794746398926,0.1737947463989257,0.1534274071455001,92.04846954345705,74.85128021240234,3.634805917739868,0.2694536745548248,3.9627842903137207,4.0525665283203125,2.557746171951294,False
1-BRSA-645-SE,729.0,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.45719051361084,0.2071905136108398,0.1439391672611236,91.62806701660156,72.95276641845703,3.713635206222534,0.2685507535934448,3.991745710372925,3.7019898891448975,2.5489206314086914,False
1-BRSA-645-SE,729.1,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.415445327758787,0.165445327758789,0.0961837843060493,90.21224212646484,70.4036865234375,3.851987600326538,0.2607665061950683,4.002363204956055,3.843613386154175,2.52409029006958,False
1-BRSA-645-SE,729.2,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.390398025512695,0.1403980255126953,0.0405085943639278,87.95561218261719,68.42831420898438,4.058069229125977,0.2492912262678146,3.999158620834351,3.993045091629028,2.503742456436157,False
1-BRSA-645-SE,729.3,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.34865379333496,0.0986537933349609,0.0130622955039143,85.30509948730469,66.43619537353516,4.323777198791504,0.2409355789422989,3.972161531448364,3.954418659210205,2.52142333984375,False
1-BRSA-645-SE,729.4,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.365350723266602,0.1153507232666015,0.0141152711585164,83.71581268310547,64.5121078491211,4.56554126739502,0.2418603152036667,3.931762456893921,3.890313863754273,2.553168296813965,False
1-BRSA-645-SE,729.5,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.390398025512695,0.1403980255126953,0.0395459160208702,84.0647964477539,66.37236022949219,4.584888458251953,0.2477065324783325,3.862392425537109,4.159984588623047,2.580450296401977,False
1-BRSA-645-SE,729.6,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.482237815856934,0.2322378158569336,0.0819391459226608,86.84591674804688,71.43456268310547,4.222445011138916,0.2593276798725128,3.743451595306397,4.210451602935791,2.57716965675354,False
1-BRSA-645-SE,729.7,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.507284164428713,0.2572841644287109,0.1250255703926086,91.20051574707033,79.97268676757812,3.617292881011963,0.2824794352054596,3.6242189407348633,3.591802835464477,2.536088466644287,False
1-BRSA-645-SE,729.8,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.56572723388672,0.3157272338867187,0.1538810282945633,96.35050964355467,90.73039245605467,3.0511491298675537,0.3184275329113006,3.502314567565918,3.5197229385375977,2.4651358127593994,False
1-BRSA-645-SE,729.9,RIACHU,TAQUAR,,False,False,False,True,CALCILUTITO,CREME,ESBRANQUICADO,,,12.25,12.574076652526855,0.3240766525268554,0.1552430987358093,101.99234771728516,99.0814437866211,2.6691737174987797,0.3607242405414581,3.392183303833008,3.523986339569092,2.382476568222046,False
1-BRSA-645-SE,730.0,RIACHU,TAQUAR,,False,False,True,False,ARENITO,CINZA,CLARO,FINO,SUBANGULAR,12.25,12.707660675048828,0.4576606750488281,0.1514710783958435,107.43724060058594,104.5495834350586,2.4709439277648926,0.384442925453186,3.309513807296753,3.3423514366149902,2.3248791694641118,False
1-BRSA-645-SE,730.1,RIACHU,TAQUAR,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,SUBANGULAR,12.25,12.699312210083008,0.4493122100830078,0.1477089524269104,112.01275634765624,107.03703308105467,2.397082805633545,0.3901106119155884,3.254188776016236,3.1634774208068848,2.282705068588257,False
1-BRSA-645-SE,730.2,RIACHU,TAQUAR,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,SUBANGULAR,12.25,12.665915489196776,0.4159154891967773,0.1572656035423278,114.56275939941406,106.16535949707033,2.3922972679138184,0.374167650938034,3.2460384368896484,3.2016963958740234,2.265981912612915,False
1-BRSA-645-SE,730.3,RIACHU,TAQUAR,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,SUBANGULAR,12.25,12.682613372802734,0.4326133728027344,0.1613846123218536,114.6994857788086,103.5971221923828,2.423023462295532,0.3570761680603027,3.299690723419189,3.1792657375335693,2.2757904529571533,False
1-BRSA-645-SE,730.4,RIACHU,TAQUAR,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,SUBANGULAR,12.25,12.557378768920898,0.3073787689208984,0.157708004117012,113.38673400878906,102.2704849243164,2.470489263534546,0.3440414071083069,3.4043993949890137,3.202300786972046,2.327222347259521,False
1-BRSA-645-SE,730.5,RIACHU,TAQUAR,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,SUBANGULAR,12.25,12.59912395477295,0.3491239547729492,0.1349086165428161,111.33213806152344,101.39881134033205,2.52161169052124,0.3371308445930481,3.512561321258545,3.497666597366333,2.387253761291504,False
1-BRSA-645-SE,730.6,RIACHU,TAQUAR,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,SUBANGULAR,12.25,12.590774536132812,0.3407745361328125,0.1060935035347938,109.17448425292967,101.15218353271484,2.5620555877685547,0.3356107175350189,3.5933938026428223,3.534390687942505,2.420614719390869,False
1-BRSA-645-SE,730.7,RIACHU,TAQUAR,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,SUBANGULAR,12.25,12.549030303955078,0.2990303039550781,0.0861501321196556,107.40254974365234,102.82749938964844,2.580071449279785,0.3301111459732055,3.60653567314148,3.69433331489563,2.4228084087371826,False
1-BRSA-645-SE,730.8,RIACHU,TAQUAR,,False,False,False,False,ARENITO,CINZA,CLARO,FINO,SUBANGULAR,12.25,12.515632629394531,0.2656326293945312,0.0848228335380554,106.17142486572266,104.08610534667967,2.571238279342652,0.3304947316646576,3.562045097351074,3.736377954483032,2.414018154144287,False
1-BRSA-645-SE,730.9,RIACHU,TAQUAR,,False,False,False,True,ARENITO,CINZA,CLARO,FINO,SUBANGULAR,12.25,12.490586280822754,0.2405862808227539,0.0927325785160064,106.06990051269533,103.67790985107422,2.541675806045532,0.3299001157283783,3.48009729385376,3.689199447631836,2.4095795154571533,False
1-BRSA-645-SE,731.0,RIACHU,TAQUAR,,False,False,True,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.49893569946289,0.2489356994628906,0.0927194505929946,106.7051010131836,105.31069946289062,2.507530927658081,0.3364511430263519,3.3905177116394043,3.04106068611145,2.3991332054138184,False
1-BRSA-645-SE,731.1,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.574076652526855,0.3240766525268554,0.0814723521471023,107.5061264038086,106.51403045654295,2.4809117317199707,0.3377982378005981,3.333636999130249,3.198608636856079,2.38528823852539,False
1-BRSA-645-SE,731.2,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.649218559265137,0.3992185592651367,0.0689185857772827,107.8459243774414,107.48775482177734,2.463409185409546,0.3407382667064667,3.305832862854004,3.1072092056274414,2.3726673126220703,False
1-BRSA-645-SE,731.3,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.657567024230955,0.407567024230957,0.0665782392024993,107.43162536621094,110.59600830078124,2.4584381580352783,0.3418081700801849,3.310375213623047,3.373370409011841,2.3718740940093994,False
1-BRSA-645-SE,731.4,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.640868186950684,0.3908681869506836,0.0735484212636947,106.52347564697266,110.51947021484376,2.461679697036743,0.342585802078247,3.3240084648132324,3.419318675994873,2.3734426498413086,False
1-BRSA-645-SE,731.5,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.59912395477295,0.3491239547729492,0.0812788531184196,105.32244873046876,109.4139404296875,2.467305898666382,0.3404110074043274,3.3337957859039307,3.3977320194244385,2.3715288639068604,False
1-BRSA-645-SE,731.6,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.574076652526855,0.3240766525268554,0.0836119949817657,104.369384765625,107.64083099365234,2.4680280685424805,0.3322478234767914,3.352210521697998,3.192329168319702,2.367913007736206,False
1-BRSA-645-SE,731.7,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.590774536132812,0.3407745361328125,0.0836494117975235,103.80509948730467,104.57083892822266,2.456425666809082,0.3297812044620514,3.374701976776123,3.35215425491333,2.3707683086395264,False
1-BRSA-645-SE,731.8,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.59912395477295,0.3491239547729492,0.0857125520706176,103.8739776611328,103.91177368164062,2.427727460861206,0.3305132091045379,3.4020326137542725,3.294322967529297,2.383175849914551,False
1-BRSA-645-SE,731.9,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.624171257019045,0.3741712570190429,0.0923373773694038,104.3887710571289,104.97903442382812,2.385272026062012,0.3384560346603393,3.4186999797821045,3.607847213745117,2.39599609375,False
1-BRSA-645-SE,732.0,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.674264907836914,0.424264907836914,0.096581146121025,105.18571472167967,108.4572296142578,2.3394970893859863,0.344293475151062,3.398383617401123,3.5059151649475098,2.397407531738281,False
1-BRSA-645-SE,732.1,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.649218559265137,0.3992185592651367,0.0972140952944755,106.2112274169922,114.19324493408205,2.2968435287475586,0.348875343799591,3.346585273742676,3.421455383300781,2.3862340450286865,False
1-BRSA-645-SE,732.2,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.624171257019045,0.3741712570190429,0.0940577611327171,107.39847564697266,117.9818344116211,2.2566676139831543,0.3535879552364349,3.27695631980896,3.115463256835937,2.3682615756988525,False
1-BRSA-645-SE,732.3,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.632519721984863,0.3825197219848633,0.094793364405632,108.5999984741211,119.43603515625,2.219987154006958,0.3607072830200195,3.211975574493408,3.2920398712158203,2.355929136276245,False
1-BRSA-645-SE,732.4,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.665915489196776,0.4159154891967773,0.1000615954399108,109.89286041259766,116.79976654052734,2.190241813659668,0.368655800819397,3.174467086791992,3.2312371730804443,2.350360631942749,False
1-BRSA-645-SE,732.5,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.724359512329102,0.4743595123291015,0.1061071902513504,111.04234313964844,110.8681411743164,2.1701231002807617,0.3729281723499298,3.1644527912139893,3.184126615524292,2.3508286476135254,False
1-BRSA-645-SE,732.6,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.690961837768556,0.4409618377685547,0.1081388667225837,111.92295837402344,105.32345581054688,2.158933162689209,0.3713734447956085,3.1942226886749268,3.172699451446533,2.353311538696289,False
1-BRSA-645-SE,732.7,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.632519721984863,0.3825197219848633,0.1053799465298652,112.4954071044922,103.19742584228516,2.152881622314453,0.3751410543918609,3.2550549507141118,3.091278553009033,2.3579115867614746,False
1-BRSA-645-SE,732.8,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.523983001708984,0.2739830017089844,0.1036209762096405,112.84285736083984,104.98329162597656,2.1462535858154297,0.3814475238323211,3.33585524559021,3.244147777557373,2.3628554344177246,False
1-BRSA-645-SE,732.9,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.46553897857666,0.2155389785766601,0.1037903577089309,113.41326904296876,109.74559783935548,2.131004571914673,0.3879168331623077,3.423990488052368,3.4665451049804688,2.360149621963501,False
1-BRSA-645-SE,733.0,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.473889350891112,0.2238893508911132,0.1044221073389053,114.4295883178711,117.28024291992188,2.0999271869659424,0.3867980539798736,3.483621120452881,3.631432056427002,2.3464760780334477,False
1-BRSA-645-SE,733.1,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.490586280822754,0.2405862808227539,0.0973320603370666,115.95765686035156,122.91847229003906,2.0539798736572266,0.3905110955238342,3.493212938308716,3.6193501949310303,2.317222833633423,False
1-BRSA-645-SE,733.2,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.46553897857666,0.2155389785766601,0.0824367776513099,117.69490051269533,127.31935119628906,2.00073766708374,0.4008074104785919,3.4544527530670166,3.3067286014556885,2.2852840423583984,False
1-BRSA-645-SE,733.3,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.473889350891112,0.2238893508911132,0.0654086098074913,119.4040756225586,129.90460205078125,1.94589102268219,0.4089502990245819,3.381964683532715,3.394984245300293,2.2614216804504395,False
1-BRSA-645-SE,733.4,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.490586280822754,0.2405862808227539,0.0560901127755641,120.630615234375,127.82959747314452,1.8977704048156736,0.4063569605350494,3.3102798461914062,3.21596097946167,2.2540817260742188,False
1-BRSA-645-SE,733.5,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.557378768920898,0.3073787689208984,0.0558521151542663,121.1994857788086,123.84117126464844,1.863091230392456,0.4010988473892212,3.27874755859375,3.067645788192749,2.261637687683105,False
1-BRSA-645-SE,733.6,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.816197395324709,0.566197395324707,0.054816611111164,121.10662841796876,118.46656799316406,1.8453463315963743,0.3983699977397918,3.2913382053375244,3.177750587463379,2.268935203552246,False
1-BRSA-645-SE,733.7,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,13.14180850982666,0.8918085098266602,0.0471860989928245,120.6387710571289,113.5341796875,1.836717963218689,0.3980089724063873,3.330078363418579,3.2677509784698486,2.2735722064971924,False
1-BRSA-645-SE,733.8,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,13.417325019836426,1.1673250198364258,0.0362497828900814,120.32857513427734,113.6447296142578,1.8228305578231807,0.3911802470684051,3.362398624420166,3.208639621734619,2.2675552368164062,False
1-BRSA-645-SE,733.9,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,13.400628089904783,1.1506280899047852,0.0335314199328422,120.14030456542967,117.25047302246094,1.79113507270813,0.3923203945159912,3.3747708797454834,3.90964412689209,2.25696063041687,False
1-BRSA-645-SE,734.0,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,13.12511157989502,0.8751115798950195,0.0450263880193233,120.42755126953124,122.0765609741211,1.744929313659668,0.3987550735473633,3.3551926612854004,3.251670837402344,2.245935440063477,False
1-BRSA-645-SE,734.1,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.832895278930664,0.5828952789306641,0.0634660571813583,121.20662689208984,125.70441436767578,1.6943858861923218,0.4185231328010559,3.321362972259521,3.1638295650482178,2.238975048065185,False
1-BRSA-645-SE,734.2,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.574076652526855,0.3240766525268554,0.0815336182713508,122.3000030517578,124.15326690673828,1.654680609703064,0.4287798702716827,3.2895450592041016,3.428372621536255,2.239985704421997,False
1-BRSA-645-SE,734.3,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.532331466674805,0.2823314666748047,0.0909611731767654,123.51530456542967,119.92332458496094,1.6284608840942385,0.4420772194862366,3.232753276824951,3.3037753105163574,2.242427110671997,False
1-BRSA-645-SE,734.4,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.523983001708984,0.2739830017089844,0.0902974978089332,124.09693908691406,115.86345672607422,1.6136046648025513,0.4424620568752289,3.177433013916016,3.13608455657959,2.2369511127471924,False
1-BRSA-645-SE,734.5,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.490586280822754,0.2405862808227539,0.0824737250804901,124.255615234375,112.949951171875,1.6097984313964844,0.4460171163082123,3.1312289237976074,3.1548526287078857,2.2249233722686768,False
