TDEP,BS,GR,NPHI,DT
35.1282,8.5,105.46751,0.30600736,97.14562
35.11296,8.5,102.22506,0.29980534,96.68012
35.09772,8.5,102.44448,0.29876062,96.381996
35.082478,8.5,100.72596,0.29122403,97.907524
35.067238,8.5,105.33373,0.32139543,103.17665
35.052,8.5,98.16775,0.31734708,104.72238
35.03676,8.5,98.5932,0.3374601,104.81873
35.021523,8.5,95.740776,0.32501498,103.56007
35.00628,8.5,100.28713,0.30774894,103.30306
34.99104,8.5,100.72596,0.27656987,102.88994
34.9758,8.5,104.21998,0.2755561,103.27139
34.96056,8.5,99.59885,0.29706454,103.20933
34.94532,8.5,101.706055,0.3059893,101.44847
34.930077,8.5,99.74796,0.29205537,100.334785
34.91484,8.5,99.100975,0.28132054,96.12264
34.8996,8.5,93.702515,0.24081154,88.31065
34.88436,8.5,81.612274,0.18736103,81.50177
34.86912,8.5,83.13693,0.16746195,81.90906
34.853878,8.5,90.03896,0.20337805,84.06234
34.83864,8.5,97.96027,0.24549504,88.7011
34.8234,8.5,97.08261,0.26248223,91.540924
34.80816,8.5,84.579926,0.24995857,88.22604
34.79292,8.5,88.0906,0.23231018,88.83664
34.77768,8.5,90.671326,0.2404031,93.61171
34.76244,8.5,98.02732,0.2616042,95.90133
34.7472,8.5,90.358284,0.28086525,94.19039
34.73196,8.5,91.50765,0.283331,94.25701
34.71672,8.5,93.26299,0.25370738,94.30716
34.701477,8.5,100.03629,0.2668348,93.103035
34.686237,8.5,105.74115,0.2679249,98.88928
34.671,8.5,106.37595,0.29047564,101.28325
34.65576,8.5,105.73578,0.2716536,94.78446
34.640522,8.5,94.90127,0.2368762,90.12667
34.62528,8.5,86.806274,0.21339305,86.79207
34.61004,8.5,82.930916,0.20278792,82.69957
34.5948,8.5,90.693596,0.23657574,88.661156
34.57956,8.5,94.02728,0.26122007,92.585976
34.56432,8.5,101.1939,0.28881282,92.998985
34.54908,8.5,96.19071,0.27968588,96.57876
34.53384,8.5,107.777405,0.27700272,95.81731
34.5186,8.5,107.33857,0.2657907,95.47273
34.50336,8.5,106.30404,0.25967112,94.35005
34.48812,8.5,93.57784,0.24705002,94.46524
34.472878,8.5,89.60956,0.2679819,93.49531
34.457638,8.5,89.94244,0.2679794,96.42582
34.442398,8.5,86.65118,0.2685627,97.69648
34.42716,8.5,75.11147,0.24141777,96.57101
34.411922,8.5,68.748375,0.23209028,97.04519
34.39668,8.5,66.41308,0.23467939,97.74515
34.38144,8.5,70.291954,0.24516661,97.95689
34.3662,8.5,67.32219,0.26752114,97.38223
34.35096,8.5,66.58564,0.27553833,96.50944
34.33572,8.5,61.758465,0.27115512,95.763054
34.320477,8.5,64.74416,0.25961152,98.03606
34.30524,8.5,61.492092,0.25538474,96.9779
34.29,8.5,63.02801,0.26193774,96.98999
34.27476,8.5,57.53368,0.25950333,97.470215
34.25952,8.5,60.346912,0.2711545,97.411156
34.244278,8.5,66.49059,0.262908,98.38559
34.22904,8.5,72.987305,0.27573586,99.072464
34.2138,8.5,78.692154,0.25418338,94.42894
34.19856,8.5,71.96085,0.23138502,84.62751
34.18332,8.5,68.09011,0.18191853,74.69913
34.16808,8.5,62.60468,0.16667414,74.40254
34.15284,8.5,69.37798,0.20811072,78.337105
34.1376,8.5,80.12943,0.29585224,86.73256
34.12236,8.5,92.863365,0.34595236,94.599205
34.10712,8.5,94.57669,0.318714,93.46691
34.091877,8.5,99.26142,0.279092,97.80355
34.076637,8.5,100.131355,0.28498736,103.82954
34.0614,8.5,113.07697,0.3353292,111.8154
34.04616,8.5,111.03416,0.34115,116.44306
34.030922,8.5,98.527374,0.31533977,110.602585
34.01568,8.5,79.854614,0.2911743,104.72443
34.00044,8.5,68.35082,0.29568422,98.84743
33.9852,8.5,65.93723,0.2931829,96.32948
33.96996,8.5,61.90359,0.26500973,96.011284
33.95472,8.5,60.89169,0.2439958,95.65065
33.93948,8.5,66.45057,0.23740378,95.345055
33.92424,8.5,73.57835,0.24386343,95.740135
33.909,8.5,72.9201,0.27005658,95.28125
33.89376,8.5,66.62653,0.25782058,92.20352
33.87852,8.5,60.482853,0.24425952,85.99709
33.863277,8.5,64.410774,0.2004396,83.55079
33.848038,8.5,76.555145,0.21859631,84.92849
33.832798,8.5,89.890076,0.24650502,88.13348
33.817562,8.5,94.08059,0.29696363,94.091675
33.802322,8.5,91.20823,0.28118092,96.24468
33.78708,8.5,87.74707,0.2647367,96.228096
33.77184,8.5,95.09626,0.26563054,96.35962
33.7566,8.5,97.529785,0.2804,96.97224
33.74136,8.5,96.977135,0.29588366,99.11212
33.72612,8.5,90.17274,0.26604638,94.10275
33.710876,8.5,84.68731,0.23114923,93.238556
33.69564,8.5,77.41228,0.20705047,91.0463
33.6804,8.5,74.234474,0.19667724,86.49041
33.66516,8.5,67.51318,0.20480944,87.70716
33.64992,8.5,68.97776,0.20112641,84.58321
33.634678,8.5,62.904713,0.19972417,84.44704
33.61944,8.5,63.92116,0.22099724,82.96409
33.6042,8.5,66.21953,0.22436742,80.49996
33.58896,8.5,69.00131,0.22842449,80.035126
33.57372,8.5,77.75808,0.23602007,83.13839
33.55848,8.5,75.500305,0.2830783,90.07415
33.54324,8.5,81.64399,0.30366325,97.90738
33.528,8.5,78.66553,0.3073826,100.70259
33.51276,8.5,79.06376,0.27213705,96.61156
33.49752,8.5,76.1314,0.26435217,94.68426
33.482277,8.5,76.935616,0.26546195,92.391136
33.467037,8.5,80.30033,0.25146967,89.99875
33.4518,8.5,79.29795,0.24004973,94.47517
33.43656,8.5,78.6397,0.23045668,97.43461
33.42132,8.5,79.141426,0.268938,97.24373
33.40608,8.5,76.713066,0.2725628,97.913506
33.39084,8.5,69.54294,0.2620508,94.02432
33.3756,8.5,66.005394,0.23734201,90.12876
33.36036,8.5,68.41898,0.25694847,87.00683
33.34512,8.5,73.43624,0.25438842,87.11035
33.32988,8.5,79.47045,0.24661593,86.346886
33.31464,8.5,87.25366,0.2230665,85.25954
33.2994,8.5,92.52179,0.23632795,88.80179
33.28416,8.5,90.98587,0.25663197,92.798134
33.26892,8.5,80.48447,0.28100893,93.51596
33.253677,8.5,74.07795,0.26970005,94.13502
33.238438,8.5,71.08324,0.25732678,92.990875
33.223198,8.5,73.842735,0.25064683,90.285614
33.207962,8.5,77.57282,0.2552721,89.976814
33.192722,8.5,79.85766,0.2318592,87.34483
33.17748,8.5,80.47461,0.19105408,83.240265
33.16224,8.5,74.34804,0.1567422,79.219246
33.147,8.5,67.81715,0.16785744,76.55468
33.13176,8.5,64.69157,0.18574649,78.62573
33.11652,8.5,62.041447,0.20266943,81.44075
33.10128,8.5,58.76964,0.22610387,86.62278
33.08604,8.5,56.010147,0.25343114,92.22972
33.0708,8.5,58.933914,0.28768834,95.93786
33.05556,8.5,65.05814,0.28914952,98.102425
33.04032,8.5,70.04914,0.27577218,99.117226
33.025078,8.5,66.2477,0.25064024,92.785645
33.00984,8.5,61.396824,0.22037052,84.99665
32.9946,8.5,62.949158,0.20865323,83.291374
32.97936,8.5,76.78512,0.20706339,80.38825
32.96412,8.5,81.27546,0.24476793,86.37331
32.94888,8.5,85.444374,0.30348432,98.802635
32.93364,8.5,96.98408,0.3733835,106.70171
32.9184,8.5,121.04168,0.42988864,116.12504
32.90316,8.5,136.8716,0.42048478,121.14115
32.88792,8.5,134.61383,0.3972792,121.90773
32.872677,8.5,128.68956,0.3660305,119.237755
32.857437,8.5,120.97808,0.39187714,121.7077
32.8422,8.5,119.22204,0.37785432,118.46597
32.82696,8.5,107.35358,0.36918062,109.6448
32.81172,8.5,106.03707,0.287498,105.75258
32.79648,8.5,97.00599,0.27932912,96.728325
32.78124,8.5,101.7673,0.28186765,94.902725
32.766,8.5,102.42556,0.31185982,100.296165
32.75076,8.5,104.432465,0.29751113,93.906136
32.73552,8.5,102.54351,0.25855592,92.93478
32.72028,8.5,98.670265,0.25281608,92.457085
32.70504,8.5,103.89846,0.2761928,92.9106
32.6898,8.5,107.62855,0.28937754,98.63563
32.67456,8.5,106.123375,0.2947536,101.54357
32.65932,8.5,104.33029,0.29771826,101.3122
32.644077,8.5,109.80118,0.31059748,100.22201
32.628838,8.5,113.525536,0.28881025,96.51384
32.613598,8.5,111.11194,0.26161525,94.70006
32.598362,8.5,101.32828,0.24999467,95.32586
32.583122,8.5,104.29885,0.26730302,96.96357
32.56788,8.5,107.25254,0.26170436,103.305
32.55264,8.5,101.73355,0.27576628,98.617676
32.5374,8.5,84.180176,0.23373221,91.166954
32.52216,8.5,70.421295,0.23028426,93.04064
32.50692,8.5,71.037544,0.24196482,92.14067
32.49168,8.5,73.09059,0.29823703,97.8684
32.47644,8.5,74.34491,0.31225416,105.770386
32.4612,8.5,66.00706,0.28485113,104.50463
32.44596,8.5,70.29692,0.2617485,103.58237
32.43072,8.5,78.04018,0.27153936,104.262405
32.415478,8.5,87.69453,0.2698807,104.21126
32.400238,8.5,85.185905,0.2851779,105.596596
32.385,8.5,77.55857,0.28661513,107.55406
32.36976,8.5,80.85992,0.3100088,109.8525
32.354523,8.5,82.61596,0.33215106,111.154
32.33928,8.5,85.46838,0.32476857,107.6884
32.32404,8.5,75.21703,0.2839886,99.22847
32.3088,8.5,68.96845,0.208484,89.2749
32.29356,8.5,62.717167,0.174621,82.66775
32.27832,8.5,67.91184,0.16834222,78.707146
32.263077,8.5,67.88885,0.20606713,84.801285
32.24784,8.5,68.65469,0.23415445,89.74592
32.2326,8.5,63.961746,0.25775436,92.22775
32.21736,8.5,64.86242,0.26658654,93.06501
32.20212,8.5,67.3543,0.25247064,90.99346
32.18688,8.5,66.56181,0.2419195,91.68604
32.17164,8.5,70.17668,0.23499385,92.60205
32.1564,8.5,70.537224,0.24845903,92.5949
32.14116,8.5,75.56624,0.23630014,91.76532
32.12592,8.5,75.02321,0.2235671,86.35493
32.11068,8.5,73.68441,0.19880453,84.45491
32.09544,8.5,70.41073,0.19226179,82.93464
32.0802,8.5,70.452034,0.19451153,81.26868
32.06496,8.5,70.91317,0.19227175,81.49749
32.04972,8.5,69.42554,0.19846272,77.94419
32.034477,8.5,69.16482,0.18990946,77.96525
32.019238,8.5,66.19505,0.2017534,78.33476
32.003998,8.5,70.096275,0.2079532,79.50101
31.98876,8.5,74.590576,0.21834047,84.10572
31.97352,8.5,85.67877,0.24782062,88.038246
31.958279,8.5,82.55319,0.27283075,93.15784
31.943039,8.5,79.59481,0.304055,94.67367
31.9278,8.5,76.28336,0.2724754,92.60212
31.91256,8.5,84.45554,0.26889494,89.63415
31.897322,8.5,94.17999,0.25135964,92.23514
31.882078,8.5,99.90503,0.29708394,99.47295
31.866838,8.5,108.28982,0.31311515,106.37563
31.851599,8.5,110.58591,0.3565249,111.62656
31.83636,8.5,110.14707,0.35314775,109.379776
31.821121,8.5,108.56422,0.3343724,109.22791
31.805878,8.5,106.017525,0.31280854,107.32445
31.79064,8.5,107.7555,0.29948142,106.13797
31.7754,8.5,100.51473,0.3012857,100.61983
31.76016,8.5,96.00402,0.26266608,95.83598
31.74492,8.5,88.341774,0.23791096,93.56264
31.72968,8.5,94.15505,0.26153633,90.92792
31.71444,8.5,95.77442,0.28933018,99.96099
31.6992,8.5,97.41595,0.3113381,101.864655
31.68396,8.5,95.11335,0.27908993,101.41101
31.66872,8.5,93.243385,0.27766964,100.790695
31.653479,8.5,88.31061,0.25715208,95.47858
31.638239,8.5,82.58558,0.23645589,91.5403
31.623,8.5,77.214775,0.22713228,88.90473
31.60776,8.5,83.11911,0.21563336,85.02374
31.592522,8.5,81.16454,0.21369252,85.711685
31.577278,8.5,91.08384,0.21670938,85.60623
31.562038,8.5,89.129005,0.22920154,86.64414
31.546799,8.5,88.32409,0.24134287,88.94683
31.53156,8.5,79.50187,0.24657775,88.98249
31.516321,8.5,75.191826,0.24422877,89.395035
31.501078,8.5,77.44959,0.25092673,88.6343
31.48584,8.5,74.81658,0.2368425,87.34913
31.4706,8.5,75.83538,0.23410818,86.0398
31.45536,8.5,69.81466,0.23338377,86.00006
31.44012,8.5,69.375824,0.21990475,86.19011
31.42488,8.5,68.85822,0.21423365,85.74993
31.40964,8.5,71.67075,0.21679185,85.36202
31.3944,8.5,71.27252,0.22862093,87.46507
31.37916,8.5,73.54546,0.22589473,87.9877
31.36392,8.5,69.15711,0.23460744,87.79275
31.348679,8.5,66.37591,0.22393575,89.26212
31.333439,8.5,64.18174,0.23517379,89.026436
31.3182,8.5,70.022224,0.21094507,87.83003
31.30296,8.5,72.54342,0.20445125,87.37879
31.287722,8.5,70.23261,0.19500636,84.17279
31.272478,8.5,64.94278,0.18096273,80.6208
31.257238,8.5,61.65152,0.16210963,76.755295
31.241999,8.5,59.64461,0.14199379,74.1256
31.22676,8.5,59.09396,0.14384644,72.624794
31.211521,8.5,58.882282,0.15665141,75.38559
31.196278,8.5,61.444653,0.16982493,77.2485
31.18104,8.5,65.754234,0.17957412,77.39984
31.1658,8.5,64.86882,0.17920329,78.00546
31.15056,8.5,66.57113,0.1783877,77.73866
31.13532,8.5,66.21106,0.17763884,78.25303
31.120079,8.5,65.572266,0.18501723,77.39942
31.10484,8.5,65.84472,0.18596157,75.35963
31.0896,8.5,66.9831,0.1949568,77.6287
31.07436,8.5,75.082085,0.23856267,82.338615
31.05912,8.5,77.82,0.27057686,85.159836
31.043879,8.5,79.75345,0.25311673,85.903435
31.028639,8.5,80.19228,0.20257232,84.35164
31.0134,8.5,80.41393,0.16991568,85.083305
30.99816,8.5,83.99946,0.1916298,89.2372
30.982922,8.5,89.70431,0.22932044,93.35922
30.967678,8.5,92.962036,0.2442438,97.09944
30.952438,8.5,87.40174,0.25537637,100.43364
30.9372,8.5,78.19537,0.2646111,104.213936
30.92196,8.5,68.24799,0.2961711,109.42228
30.906721,8.5,62.017715,0.32037422,113.29252
30.891478,8.5,63.98332,0.318954,112.255325
30.87624,8.5,67.41523,0.31389335,107.49573
30.861,8.5,70.79308,0.29067436,103.2035
30.84576,8.5,69.58007,0.29644585,100.31516
30.83052,8.5,77.33844,0.29427898,99.051765
30.815279,8.5,75.96749,0.30115318,98.317825
30.80004,8.5,72.57275,0.27716583,95.82666
30.7848,8.5,63.561398,0.23097879,88.06451
30.76956,8.5,62.73817,0.1841163,80.28987
30.75432,8.5,58.35616,0.14252359,75.50854
30.739079,8.5,50.033543,0.124886125,72.299736
30.723839,8.5,48.830032,0.11362352,70.991714
30.7086,8.5,45.53244,0.11114791,70.5145
30.69336,8.5,46.10269,0.11079826,70.129845
30.678122,8.5,42.479023,0.118999034,70.068924
30.662878,8.5,49.03784,0.13221659,70.528435
30.647638,8.5,49.7841,0.1525131,71.94457
30.6324,8.5,65.68693,0.1659459,75.273994
30.61716,8.5,82.82517,0.20348781,85.66052
30.601921,8.5,107.4161,0.26919022,95.12283
30.586678,8.5,116.22927,0.3349775,105.5011
30.57144,8.5,114.47394,0.36122072,108.43062
30.5562,8.5,101.39984,0.31524074,104.71848
30.54096,8.5,88.31295,0.27547184,98.91466
30.52572,8.5,80.413925,0.22011173,90.76173
30.510479,8.5,77.18192,0.20083669,84.66098
30.49524,8.5,72.79357,0.18006879,82.779106
30.48,8.5,66.291695,0.17670816,79.246155
30.46476,8.5,60.63988,0.17682517,76.95863
30.44952,8.5,57.544342,0.1647907,75.42546
30.434278,8.5,56.586033,0.16994374,77.49371
30.419039,8.5,58.4749,0.20588857,84.82191
30.4038,8.5,60.91219,0.24398403,88.78918
30.38856,8.5,63.624664,0.25559765,87.38386
30.373322,8.5,65.24647,0.22742416,83.196144
30.358078,8.5,66.32126,0.20637885,79.64453
30.342838,8.5,74.089714,0.23412535,82.20223
30.3276,8.5,89.88776,0.29372272,93.092094
30.31236,8.5,104.17217,0.37492812,114.63277
30.297121,8.5,108.21761,0.3934462,124.65737
30.281878,8.5,110.11422,0.40389416,128.67415
30.26664,8.5,109.8948,0.34386963,119.41526
30.2514,8.5,102.842224,0.3412161,109.482635
30.23616,8.5,84.928154,0.2880266,107.860085
30.22092,8.5,68.856255,0.28256872,102.244995
30.205679,8.5,66.20965,0.2711905,104.72078
30.19044,8.5,68.5702,0.28140312,96.99045
30.1752,8.5,73.45182,0.28199637,99.49225
30.15996,8.5,67.52756,0.28478155,100.504585
30.14472,8.5,67.75242,0.28941154,103.99653
30.129478,8.5,67.6372,0.31018555,108.72197
30.114239,8.5,79.485725,0.2875888,103.4549
30.098999,8.5,92.26608,0.29895416,101.17015
30.08376,8.5,101.59683,0.29991412,101.33571
30.068521,8.5,112.14506,0.32660577,103.161194
30.053278,8.5,118.28217,0.3409607,106.02809
30.038038,8.5,125.759254,0.3544596,110.01854
30.0228,8.5,127.498405,0.35968348,112.71062
30.00756,8.5,114.34461,0.3371403,108.64386
29.992321,8.5,103.57627,0.31917647,107.960884
29.977077,8.5,92.5552,0.30097148,107.324974
29.96184,8.5,99.34589,0.3153412,107.59605
29.9466,8.5,106.60214,0.32788628,113.63523
29.93136,8.5,110.82902,0.34900454,108.9063
29.91612,8.5,105.34359,0.2974684,99.98646
29.900879,8.5,89.79007,0.24542443,88.88963
29.88564,8.5,81.6639,0.1881662,80.43255
29.8704,8.5,79.68914,0.19343702,83.00078
29.85516,8.5,89.68829,0.22523284,86.39732
29.83992,8.5,88.37179,0.27094474,93.1369
29.824678,8.5,90.076904,0.2785137,96.84576
29.809439,8.5,82.01192,0.26769465,94.47038
29.794199,8.5,80.70527,0.23712453,93.940094
29.778961,8.5,73.65537,0.24623382,92.6844
29.763721,8.5,76.5078,0.24297026,95.41726
29.748478,8.5,75.75521,0.23898277,99.432175
29.733238,8.5,76.492226,0.24877344,101.46269
29.718,8.5,69.92683,0.2511935,95.37591
29.70276,8.5,70.01131,0.23075812,89.96608
29.687521,8.5,75.32073,0.19553475,89.89744
29.672277,8.5,84.51914,0.22657624,88.11208
29.65704,8.5,93.46574,0.26643276,95.358025
29.6418,8.5,97.44311,0.29966614,93.64522
29.62656,8.5,99.85669,0.27260038,92.75744
29.61132,8.5,103.11791,0.2755722,92.59965
29.596079,8.5,102.168976,0.27966908,91.01934
29.58084,8.5,102.621185,0.27755722,92.25767
29.5656,8.5,93.70463,0.26995865,94.05176
29.55036,8.5,91.64642,0.2612565,95.55355
29.53512,8.5,92.900734,0.28104877,99.0726
29.519878,8.5,98.60558,0.3097049,104.45923
29.504639,8.5,101.612724,0.31128335,104.11388
29.489399,8.5,94.337685,0.28696448,98.006935
29.474161,8.5,87.755165,0.21945094,92.79009
29.458921,8.5,79.51313,0.19703291,89.824455
29.443678,8.5,78.71854,0.19955218,87.006935
29.428438,8.5,78.450356,0.22628407,84.35698
29.4132,8.5,78.19949,0.21351385,79.28968
29.39796,8.5,77.962494,0.19334392,78.25081
29.38272,8.5,85.69086,0.18069628,79.16023
29.36748,8.5,87.19604,0.22096084,82.268486
29.35224,8.5,85.01944,0.23187694,88.17855
29.337,8.5,76.56636,0.25206685,90.67809
29.32176,8.5,79.5333,0.24746399,92.64759
29.30652,8.5,86.4712,0.27634194,96.018555
29.291279,8.5,95.753136,0.30444676,99.2321
29.27604,8.5,95.97256,0.32683605,101.95679
29.2608,8.5,96.00579,0.318413,102.43317
29.24556,8.5,93.641014,0.30929196,104.232315
29.23032,8.5,93.43284,0.3213658,103.43605
29.215078,8.5,94.58015,0.3134495,99.53677
29.199839,8.5,94.68716,0.29095554,92.77106
29.184599,8.5,94.18597,0.24575141,91.52931
29.169361,8.5,91.333534,0.273502,91.26448
29.154121,8.5,87.319725,0.2784402,96.03464
29.138878,8.5,92.368614,0.2932266,101.22296
29.123638,8.5,94.2911,0.27850446,101.10696
29.1084,8.5,97.53965,0.28474635,95.97843
29.09316,8.5,87.254265,0.24022415,94.84273
29.07792,8.5,83.77567,0.22061017,90.36047
29.06268,8.5,81.14267,0.20182145,87.85262
29.04744,8.5,84.8756,0.2213207,89.31894
29.0322,8.5,85.33462,0.2107681,87.69389
29.01696,8.5,86.22425,0.22362326,90.880424
29.00172,8.5,88.217766,0.25931498,94.29736
28.986479,8.5,93.242096,0.28175095,99.22794
28.97124,8.5,97.00504,0.288526,100.4676
28.956,8.5,96.566216,0.2748147,101.541794
28.94076,8.5,97.354454,0.27732772,100.583534
28.92552,8.5,92.701866,0.25925407,96.497955
28.910278,8.5,91.39779,0.23449004,91.31502
28.895039,8.5,83.62103,0.21448061,90.10559
28.879799,8.5,78.1356,0.23506749,89.00071
28.864561,8.5,79.420204,0.25931934,87.91776
28.849321,8.5,77.3873,0.25417852,89.46526
28.834078,8.5,80.45914,0.21547733,85.88181
28.818838,8.5,78.95396,0.19038735,83.80277
28.8036,8.5,78.45277,0.18193917,84.50149
28.78836,8.5,82.6217,0.1986734,82.23055
28.77312,8.5,80.614784,0.1933353,81.00048
28.75788,8.5,85.155785,0.19005704,82.591324
28.74264,8.5,83.619865,0.21693356,89.083565
28.7274,8.5,90.60865,0.28741527,95.976814
28.71216,8.5,93.63779,0.3514309,104.53592
28.69692,8.5,106.14457,0.35023817,108.49417
28.681679,8.5,109.19031,0.33585635,110.23326
28.66644,8.5,111.894585,0.35830146,111.10408
28.6512,8.5,107.333046,0.39451256,113.427284
28.63596,8.5,105.657265,0.39426193,115.18639
28.620722,8.5,113.2656,0.37512502,114.076225
28.605478,8.5,110.756966,0.35504875,113.5576
28.590239,8.5,113.170555,0.3424525,113.05585
28.574999,8.5,104.55984,0.34459776,112.3419
28.559761,8.5,107.46107,0.34368405,111.70819
28.544521,8.5,110.3135,0.3608041,112.526276
28.529278,8.5,117.62391,0.34694895,108.73142
28.514038,8.5,107.53072,0.32044563,97.82312
28.4988,8.5,90.196754,0.24124488,92.14235
28.48356,8.5,74.14151,0.19127549,85.511284
28.46832,8.5,71.289085,0.16607852,78.44202
28.45308,8.5,77.65218,0.19228995,79.45121
28.43784,8.5,79.38035,0.19201261,81.14994
28.4226,8.5,79.16093,0.18885754,81.66501
28.40736,8.5,76.74734,0.18743795,82.75516
28.39212,8.5,79.42911,0.19681756,86.97507
28.376879,8.5,80.30678,0.22275044,86.96508
28.361639,8.5,77.015526,0.22560497,85.54067
28.3464,8.5,72.35473,0.21552856,83.99493
28.33116,8.5,74.5489,0.19692315,84.37172
28.315922,8.5,80.034325,0.21129617,82.32864
28.300678,8.5,82.72037,0.22570388,86.79125
28.285439,8.5,85.35337,0.2658984,81.52021
28.270199,8.5,84.89578,0.2966185,78.767715
28.254961,8.5,87.96762,0.30721733,84.673485
28.239721,8.5,89.064705,0.27923343,85.13166
28.224478,8.5,88.864044,0.23681213,90.35727
28.20924,8.5,87.328125,0.21925874,96.43229
28.194,8.5,90.53912,0.23816228,95.871826
28.17876,8.5,95.14689,0.25453234,100.92657
28.16352,8.5,100.4129,0.28041422,105.32717
28.14828,8.5,96.76306,0.28762102,107.38577
28.13304,8.5,94.643745,0.3000893,107.97859
28.1178,8.5,91.352486,0.29700807,109.1334
28.10256,8.5,97.49618,0.29937962,110.422554
28.08732,8.5,103.34558,0.30402464,110.70547
28.072079,8.5,109.05044,0.31547043,109.93464
28.056839,8.5,102.68734,0.29880172,109.161415
28.0416,8.5,96.10482,0.30403373,106.44067
28.02636,8.5,89.18942,0.2902184,104.5321
28.011122,8.5,88.75059,0.27791664,100.470695
27.995878,8.5,85.45933,0.24725422,96.02458
27.980639,8.5,90.838806,0.23324348,97.28062
27.965399,8.5,88.86405,0.23569608,97.1831
27.950161,8.5,94.34949,0.22942264,101.085846
27.934921,8.5,93.014915,0.26076967,102.544136
27.919678,8.5,94.95593,0.2574209,101.37876
27.90444,8.5,92.24056,0.27364364,101.476875
27.8892,8.5,88.30912,0.26051962,100.74269
27.87396,8.5,90.31762,0.24863571,94.198235
27.85872,8.5,93.25241,0.20960903,86.36667
27.84348,8.5,96.104836,0.16793099,81.93108
27.82824,8.5,94.56892,0.16933024,81.34744
27.813,8.5,90.399994,0.20575581,85.10267
27.79776,8.5,88.64465,0.21727182,86.6623
27.78252,8.5,88.64465,0.18827252,86.04337
27.767279,8.5,93.91067,0.1749766,84.86422
27.752039,8.5,96.104836,0.21952786,85.79792
27.7368,8.5,99.176674,0.26030537,93.311806
27.72156,8.5,94.361916,0.27564493,94.21854
27.706322,8.5,93.48425,0.25027424,89.70762
27.691078,8.5,90.63183,0.24386641,86.186195
27.675838,8.5,99.176674,0.21855895,83.78826
27.660599,8.5,96.104836,0.20935571,86.94597
27.64536,8.5,100.05435,0.226897,96.14911
27.630121,8.5,98.81482,0.2596286,101.18603
27.614878,8.5,105.39734,0.2856735,105.09549
27.59964,8.5,100.131325,0.30475977,107.053825
27.5844,8.5,99.39611,0.29922664,107.22197
27.56916,8.5,97.64077,0.30083317,107.769264
27.55392,8.5,101.59028,0.28244355,107.84176
27.53868,8.5,101.07119,0.307244,108.21164
27.52344,8.5,97.56051,0.30044046,108.35447
27.5082,8.5,104.14303,0.30053252,107.04574
27.49296,8.5,106.63687,0.28944585,106.77644
27.47772,8.5,108.61163,0.28839165,106.80874
27.462479,8.5,102.02911,0.29196763,106.26381
27.447239,8.5,96.98252,0.2898831,106.87787
27.432,8.5,103.784454,0.27746156,106.92954
27.41676,8.5,102.46795,0.2712248,106.752594
27.401522,8.5,106.19804,0.28637365,106.75709
27.386278,8.5,98.737854,0.3100098,106.50094
27.371038,8.5,98.737854,0.30608806,104.06061
27.355799,8.5,99.17669,0.26802677,95.707504
27.34056,8.5,98.0796,0.23369876,94.7075
27.325321,8.5,100.8774,0.2425643,94.78233
27.310078,8.5,94.29488,0.264973,96.87934
27.29484,8.5,93.19779,0.27571505,102.63286
27.2796,8.5,93.691246,0.2831597,101.83406
27.26436,8.5,95.885414,0.28462404,102.95119
27.24912,8.5,96.32425,0.2887475,102.95988
27.23388,8.5,92.37473,0.25640312,104.112656
27.21864,8.5,92.37473,0.24635871,105.996056
27.2034,8.5,94.56891,0.24074495,102.6322
27.18816,8.5,97.42133,0.24430649,97.73169
27.17292,8.5,95.66599,0.21433288,89.51138
27.157679,8.5,90.61939,0.17820832,79.81529
27.142439,8.5,86.889305,0.1539952,78.485535
27.1272,8.5,88.406456,0.18131705,85.62244
27.11196,8.5,94.33072,0.25650203,96.08524
27.096722,8.5,103.107414,0.31064892,106.131
27.081478,8.5,108.61161,0.33120102,108.97908
27.066238,8.5,108.83103,0.3189989,108.41474
27.051,8.5,102.90677,0.29881123,109.4364
27.03576,8.5,101.59027,0.28917983,110.82497
27.020521,8.5,102.687355,0.27576816,111.97903
27.005278,8.5,102.91569,0.30988213,111.42281
26.99004,8.5,103.13511,0.30247203,110.03538
26.9748,8.5,100.94094,0.29682824,105.575134
26.95956,8.5,93.25242,0.24050102,97.8292
26.94432,8.5,86.6699,0.18569449,87.971306
26.92908,8.5,85.572815,0.15304449,81.62949
26.91384,8.5,89.08349,0.16696209,79.01403
26.8986,8.5,89.08349,0.22118536,84.177956
26.88336,8.5,91.71649,0.27153188,94.32905
26.86812,8.5,93.033,0.30985022,101.09779
26.852879,8.5,95.22717,0.30379668,106.71158
26.837639,8.5,100.71261,0.31405136,108.708916
26.8224,8.5,105.32037,0.2939048,108.54601
26.80716,8.5,106.19804,0.31633613,106.01025
26.791922,8.5,97.64077,0.28455335,102.09427
26.776678,8.5,91.16385,0.29150733,101.83037
26.761438,8.5,94.00533,0.28478476,102.16729
26.7462,8.5,95.80479,0.32234126,106.53051
26.73096,8.5,106.45063,0.31560835,110.65743
26.715721,8.5,99.44022,0.33805528,112.38077
26.700478,8.5,106.63688,0.3268662,113.83565
26.68524,8.5,101.590294,0.36031947,114.21492
26.67,8.5,107.08463,0.36001307,115.451
26.65476,8.5,102.69629,0.38163677,116.352974
26.63952,8.5,102.03803,0.35363805,117.0373
26.624279,8.5,105.100975,0.34500536,118.86093
26.60904,8.5,109.2699,0.3348084,119.40697
