FRAMENO,TDEP,TIME,HCAL
14825,116000.0,89.625,9.424228
14826,115990.0,89.625,9.424228
14827,115980.0,89.625,9.41362
14828,115970.0,86.375,9.424228
14829,115960.0,86.375,9.424228
14830,115950.0,86.375,9.424228
14831,115940.0,86.375,9.445442
14832,115930.0,86.375,9.445442
14833,115920.0,86.375,9.445442
14834,115910.0,87.125,9.445442
14835,115900.0,87.125,9.466658
14836,115890.0,87.125,9.477264
14837,115880.0,87.125,9.466658
14838,115870.0,87.125,9.487872
14839,115860.0,87.375,9.487872
14840,115850.0,87.375,9.487872
14841,115840.0,87.375,9.466658
14842,115830.0,87.375,9.487872
14843,115820.0,87.375,9.487872
14844,115810.0,87.375,9.487872
14845,115800.0,87.625,9.487872
14846,115790.0,87.375,9.487872
14847,115780.0,87.375,9.509087
14848,115770.0,87.375,9.530302
14849,115760.0,87.375,9.540909
14850,115750.0,87.375,9.551517
14851,115740.0,87.625,9.551517
14852,115730.0,87.375,9.551517
14853,115720.0,87.375,9.572732
14854,115710.0,87.375,9.593946
14855,115700.0,87.375,9.615161
14856,115690.0,87.375,9.657591
14857,115680.0,87.125,9.657591
14858,115670.0,85.875,9.657591
14859,115660.0,85.875,9.657591
14860,115650.0,85.875,9.678806
14861,115640.0,85.875,9.678806
14862,115630.0,85.875,9.678806
14863,115620.0,86.125,9.678806
14864,115610.0,86.25,9.678806
14865,115600.0,86.25,9.678806
14866,115590.0,86.25,9.700021
14867,115580.0,86.25,9.700021
14868,115570.0,86.25,9.700021
14869,115560.0,86.25,9.678806
14870,115550.0,87.625,9.678806
14871,115540.0,87.625,9.7106285
14872,115530.0,87.625,9.721235
14873,115520.0,87.625,9.742451
14874,115510.0,87.625,9.742451
14875,115500.0,87.375,9.763665
14876,115490.0,87.25,9.763665
14877,115480.0,87.25,9.784881
14878,115470.0,87.25,9.784881
14879,115460.0,87.25,9.816703
14880,115450.0,87.25,9.848525
14881,115440.0,87.25,9.848525
14882,115430.0,90.625,9.8697405
14883,115420.0,90.625,9.890956
14884,115410.0,90.625,9.933385
14885,115400.0,90.625,9.933385
14886,115390.0,90.625,9.933385
14887,115380.0,90.375,9.9546
14888,115370.0,87.625,9.933385
14889,115360.0,87.625,9.9546
14890,115350.0,87.625,9.943993
14891,115340.0,87.625,9.9546
14892,115330.0,87.625,9.9546
14893,115320.0,87.375,9.975815
14894,115310.0,88.625,9.99703
14895,115300.0,88.625,10.018245
14896,115290.0,88.625,10.018245
14897,115280.0,88.625,10.018245
14898,115270.0,88.625,10.018245
14899,115260.0,88.375,10.039459
14900,115250.0,86.375,10.039459
14901,115240.0,86.375,10.050067
14902,115230.0,86.375,10.081889
14903,115220.0,86.375,10.060675
14904,115210.0,86.375,10.081889
14905,115200.0,86.125,10.060675
14906,115190.0,87.375,10.081889
14907,115180.0,87.375,10.081889
14908,115170.0,87.375,10.081889
14909,115160.0,87.375,10.103105
14910,115150.0,87.375,10.092497
14911,115140.0,87.625,10.103105
14912,115130.0,89.125,10.103105
14913,115120.0,89.125,10.103105
14914,115110.0,89.125,10.103105
14915,115100.0,89.125,10.103105
14916,115090.0,89.125,10.124319
14917,115080.0,88.875,10.081889
14918,115070.0,88.625,10.103105
14919,115060.0,88.625,10.103105
14920,115050.0,88.625,10.103105
14921,115040.0,88.625,10.103105
14922,115030.0,88.625,10.103105
14923,115020.0,88.375,10.060675
14924,115010.0,88.625,10.039459
14925,115000.0,88.625,10.039459
14926,114990.0,88.625,10.060675
14927,114980.0,88.625,10.039459
14928,114970.0,88.625,10.039459
14929,114960.0,88.875,10.039459
14930,114950.0,88.375,10.039459
14931,114940.0,88.375,10.050067
14932,114930.0,88.375,10.060675
14933,114920.0,88.375,10.060675
14934,114910.0,88.375,10.081889
14935,114900.0,88.625,10.071282
14936,114890.0,86.0,10.081889
14937,114880.0,86.0,10.081889
14938,114870.0,86.0,10.081889
14939,114860.0,86.0,10.103105
14940,114850.0,86.0,10.103105
14941,114840.0,86.0,10.124319
14942,114830.0,88.5,10.156141
14943,114820.0,88.5,10.166749
14944,114810.0,88.5,10.145534
14945,114800.0,88.5,10.166749
14946,114790.0,88.5,10.177357
14947,114780.0,88.5,10.166749
14948,114770.0,89.875,10.166749
14949,114760.0,89.875,10.166749
14950,114750.0,89.875,10.177357
14951,114740.0,89.875,10.166749
14952,114730.0,89.875,10.1879635
14953,114720.0,89.625,10.1879635
14954,114710.0,88.875,10.1879635
14955,114700.0,88.875,10.1879635
14956,114690.0,88.875,10.1879635
14957,114680.0,88.875,10.1879635
14958,114670.0,88.875,10.1879635
14959,114660.0,88.625,10.1879635
14960,114650.0,87.625,10.1879635
14961,114640.0,87.625,10.1879635
14962,114630.0,87.625,10.1879635
14963,114620.0,87.625,10.166749
14964,114610.0,87.625,10.145534
14965,114600.0,87.375,10.145534
14966,114590.0,87.375,10.145534
14967,114580.0,87.375,10.103105
14968,114570.0,87.375,10.124319
14969,114560.0,87.375,10.103105
14970,114550.0,87.375,10.103105
14971,114540.0,87.625,10.103105
14972,114530.0,89.25,10.124319
14973,114520.0,89.25,10.103105
14974,114510.0,89.25,10.103105
14975,114500.0,89.25,10.103105
14976,114490.0,89.25,10.113711
14977,114480.0,89.25,10.103105
14978,114470.0,86.875,10.103105
14979,114460.0,86.875,10.124319
14980,114450.0,86.875,10.124319
14981,114440.0,86.875,10.134927
14982,114430.0,86.875,10.124319
14983,114420.0,86.625,10.134927
14984,114410.0,87.375,10.124319
14985,114400.0,87.375,10.145534
14986,114390.0,87.375,10.145534
14987,114380.0,87.375,10.156141
14988,114370.0,87.375,10.166749
14989,114360.0,87.625,10.166749
14990,114350.0,87.5,10.166749
14991,114340.0,87.5,10.166749
14992,114330.0,87.5,10.1879635
14993,114320.0,87.5,10.1879635
14994,114310.0,87.5,10.198571
14995,114300.0,87.5,10.209179
14996,114290.0,87.875,10.209179
14997,114280.0,87.875,10.198571
14998,114270.0,87.875,10.209179
14999,114260.0,87.875,10.209179
15000,114250.0,87.875,10.209179
15001,114240.0,87.625,10.230393
15002,114230.0,86.375,10.241001
15003,114220.0,86.375,10.251609
15004,114210.0,86.375,10.251609
15005,114200.0,86.375,10.230393
15006,114190.0,86.375,10.251609
15007,114180.0,86.125,10.251609
15008,114170.0,89.75,10.209179
15009,114160.0,89.75,10.1879635
15010,114150.0,89.75,10.209179
15011,114140.0,89.75,10.1879635
15012,114130.0,89.75,10.209179
15013,114120.0,89.75,10.1879635
15014,114110.0,88.75,10.198571
15015,114100.0,88.75,10.209179
15016,114090.0,88.75,10.209179
15017,114080.0,88.75,10.1879635
15018,114070.0,88.75,10.198571
15019,114060.0,88.75,10.1879635
15020,114050.0,88.5,10.209179
15021,114040.0,88.5,10.219786
15022,114030.0,88.5,10.209179
15023,114020.0,88.5,10.209179
15024,114010.0,88.5,10.198571
15025,114000.0,88.75,10.230393
15026,113990.0,87.0,10.230393
15027,113980.0,87.0,10.219786
15028,113970.0,87.0,10.230393
15029,113960.0,87.0,10.230393
15030,113950.0,87.0,10.209179
15031,113940.0,86.75,10.1879635
15032,113930.0,91.125,10.1879635
15033,113920.0,91.125,10.1879635
15034,113910.0,91.125,10.1879635
15035,113900.0,91.125,10.1879635
15036,113890.0,91.125,10.1879635
15037,113880.0,90.875,10.177357
15038,113870.0,87.25,10.166749
15039,113860.0,87.25,10.1879635
15040,113850.0,87.25,10.166749
15041,113840.0,87.25,10.166749
15042,113830.0,87.25,10.166749
15043,113820.0,87.25,10.166749
15044,113810.0,88.625,10.145534
15045,113800.0,88.625,10.134927
15046,113790.0,88.625,10.124319
15047,113780.0,88.625,10.124319
15048,113770.0,88.625,10.124319
15049,113760.0,88.875,10.124319
15050,113750.0,90.125,10.103105
15051,113740.0,90.125,10.103105
15052,113730.0,90.125,10.103105
15053,113720.0,90.125,10.103105
15054,113710.0,90.125,10.103105
15055,113700.0,89.875,10.081889
15056,113690.0,85.75,10.103105
15057,113680.0,85.75,10.081889
15058,113670.0,85.75,10.081889
15059,113660.0,85.75,10.081889
15060,113650.0,85.75,10.081889
15061,113640.0,85.5,10.060675
15062,113630.0,87.625,10.060675
15063,113620.0,87.625,10.081889
15064,113610.0,87.625,10.081889
15065,113600.0,87.625,10.081889
15066,113590.0,87.625,10.081889
15067,113580.0,87.625,10.071282
15068,113570.0,88.75,10.081889
15069,113560.0,88.75,10.060675
15070,113550.0,88.75,10.060675
15071,113540.0,88.75,10.060675
15072,113530.0,88.75,10.081889
15073,113520.0,88.75,10.103105
15074,113510.0,89.875,10.092497
15075,113500.0,89.875,10.103105
15076,113490.0,89.875,10.081889
15077,113480.0,89.875,10.103105
15078,113470.0,89.875,10.103105
15079,113460.0,89.625,10.103105
15080,113450.0,90.375,10.103105
15081,113440.0,90.375,10.103105
15082,113430.0,90.375,10.103105
15083,113420.0,90.375,10.124319
15084,113410.0,90.375,10.124319
15085,113400.0,90.625,10.134927
15086,113390.0,87.125,10.145534
15087,113380.0,87.125,10.145534
15088,113370.0,87.125,10.156141
15089,113360.0,87.125,10.166749
15090,113350.0,87.125,10.166749
15091,113340.0,86.875,10.145534
15092,113330.0,87.125,10.1879635
15093,113320.0,87.125,10.166749
15094,113310.0,87.125,10.1879635
15095,113300.0,87.125,10.1879635
15096,113290.0,87.125,10.209179
15097,113280.0,87.375,10.209179
15098,113270.0,86.125,10.1879635
15099,113260.0,86.125,10.1879635
15100,113250.0,86.125,10.1879635
15101,113240.0,86.125,10.1879635
15102,113230.0,86.125,10.1879635
15103,113220.0,86.375,10.209179
15104,113210.0,87.625,10.209179
15105,113200.0,87.625,10.241001
15106,113190.0,87.625,10.251609
15107,113180.0,87.625,10.272823
15108,113170.0,87.625,10.294038
15109,113160.0,87.875,10.315253
15110,113150.0,88.5,10.294038
15111,113140.0,88.5,10.315253
15112,113130.0,88.5,10.304646
15113,113120.0,88.5,10.336468
15114,113110.0,88.5,10.336468
15115,113100.0,88.5,10.336468
15116,113090.0,87.875,10.336468
15117,113080.0,87.875,10.357683
15118,113070.0,87.875,10.36829
15119,113060.0,87.875,10.421329
15120,113050.0,87.875,10.421329
15121,113040.0,88.125,10.400113
15122,113030.0,86.25,10.431935
15123,113020.0,86.25,10.421329
15124,113010.0,86.25,10.421329
15125,113000.0,86.25,10.421329
15126,112990.0,86.25,10.421329
15127,112980.0,86.25,10.442543
15128,112970.0,88.125,10.442543
15129,112960.0,88.125,10.431935
15130,112950.0,88.125,10.4637575
15131,112940.0,88.125,10.442543
15132,112930.0,88.125,10.442543
15133,112920.0,87.875,10.4637575
15134,112910.0,89.0,10.442543
15135,112900.0,89.0,10.442543
15136,112890.0,89.0,10.4637575
15137,112880.0,89.0,10.442543
15138,112870.0,89.0,10.474365
15139,112860.0,89.0,10.4637575
15140,112850.0,89.625,10.484973
15141,112840.0,89.625,10.474365
15142,112830.0,89.625,10.484973
15143,112820.0,89.625,10.484973
15144,112810.0,89.625,10.484973
15145,112800.0,89.875,10.484973
15146,112790.0,86.625,10.4637575
15147,112780.0,86.625,10.4637575
15148,112770.0,86.625,10.484973
15149,112760.0,86.625,10.484973
15150,112750.0,86.625,10.484973
15151,112740.0,86.375,10.474365
15152,112730.0,87.75,10.484973
15153,112720.0,87.75,10.484973
15154,112710.0,87.75,10.484973
15155,112700.0,87.75,10.474365
15156,112690.0,87.75,10.484973
15157,112680.0,87.75,10.506187
15158,112670.0,88.875,10.506187
15159,112660.0,88.875,10.506187
15160,112650.0,88.875,10.506187
15161,112640.0,88.875,10.495581
15162,112630.0,88.875,10.506187
15163,112620.0,88.625,10.484973
15164,112610.0,88.875,10.484973
15165,112600.0,88.875,10.4637575
15166,112590.0,88.875,10.484973
15167,112580.0,88.875,10.4637575
15168,112570.0,88.875,10.484973
15169,112560.0,89.125,10.4637575
15170,112550.0,89.375,10.4637575
15171,112540.0,89.375,10.4637575
15172,112530.0,89.375,10.442543
15173,112520.0,89.375,10.442543
15174,112510.0,89.375,10.442543
15175,112500.0,89.125,10.442543
15176,112490.0,88.625,10.442543
15177,112480.0,88.625,10.442543
15178,112470.0,88.625,10.442543
15179,112460.0,88.625,10.421329
15180,112450.0,88.625,10.442543
15181,112440.0,88.375,10.431935
15182,112430.0,89.375,10.421329
15183,112420.0,89.375,10.421329
15184,112410.0,89.375,10.410721
15185,112400.0,89.375,10.421329
15186,112390.0,89.375,10.400113
15187,112380.0,89.125,10.410721
15188,112370.0,87.5,10.400113
15189,112360.0,87.5,10.378899
15190,112350.0,87.5,10.378899
15191,112340.0,87.5,10.315253
15192,112330.0,87.5,10.336468
15193,112320.0,87.25,10.315253
15194,112310.0,87.5,10.315253
15195,112300.0,87.5,10.294038
15196,112290.0,87.5,10.36829
15197,112280.0,87.5,10.294038
15198,112270.0,87.5,10.272823
15199,112260.0,87.75,10.251609
15200,112250.0,87.75,10.230393
15201,112240.0,87.75,10.1879635
15202,112230.0,87.75,10.103105
15203,112220.0,87.75,10.060675
15204,112210.0,87.75,10.039459
15205,112200.0,87.75,10.039459
15206,112190.0,88.0,10.028852
15207,112180.0,88.0,10.018245
15208,112170.0,88.0,10.018245
15209,112160.0,88.0,10.018245
15210,112150.0,88.0,10.018245
15211,112140.0,88.0,10.018245
15212,112130.0,89.875,10.018245
15213,112120.0,89.875,10.050067
15214,112110.0,89.875,10.039459
15215,112100.0,89.875,10.039459
15216,112090.0,89.875,10.060675
15217,112080.0,89.875,10.060675
15218,112070.0,85.625,10.071282
15219,112060.0,85.625,10.060675
15220,112050.0,85.625,10.060675
15221,112040.0,85.625,10.060675
15222,112030.0,85.625,10.060675
15223,112020.0,85.875,10.060675
15224,112010.0,85.0,10.071282
15225,112000.0,85.0,10.060675
15226,111990.0,85.0,10.060675
15227,111980.0,85.0,10.081889
15228,111970.0,85.0,10.081889
15229,111960.0,85.25,10.103105
15230,111950.0,86.5,10.103105
15231,111940.0,86.5,10.103105
15232,111930.0,86.5,10.145534
15233,111920.0,86.5,10.145534
15234,111910.0,86.5,10.145534
15235,111900.0,86.5,10.166749
15236,111890.0,90.25,10.166749
15237,111880.0,90.25,10.166749
15238,111870.0,90.25,10.177357
15239,111860.0,90.25,10.1879635
15240,111850.0,90.25,10.1879635
15241,111840.0,90.25,10.166749
15242,111830.0,88.375,10.1879635
15243,111820.0,88.375,10.166749
15244,111810.0,88.375,10.1879635
15245,111800.0,88.375,10.166749
15246,111790.0,88.375,10.1879635
15247,111780.0,88.625,10.1879635
15248,111770.0,86.875,10.166749
15249,111760.0,86.875,10.166749
15250,111750.0,86.875,10.1879635
15251,111740.0,86.875,10.166749
15252,111730.0,86.875,10.166749
15253,111720.0,86.625,10.1879635
15254,111710.0,89.0,10.1879635
15255,111700.0,89.0,10.1879635
15256,111690.0,89.0,10.1879635
15257,111680.0,89.0,10.1879635
15258,111670.0,89.0,10.1879635
15259,111660.0,89.0,10.1879635
15260,111650.0,87.25,10.1879635
15261,111640.0,87.25,10.166749
15262,111630.0,87.25,10.1879635
15263,111620.0,87.25,10.166749
15264,111610.0,87.25,10.145534
15265,111600.0,87.5,10.145534
15266,111590.0,89.625,10.145534
15267,111580.0,89.625,10.145534
15268,111570.0,89.625,10.145534
15269,111560.0,89.625,10.156141
15270,111550.0,89.625,10.145534
15271,111540.0,89.625,10.145534
15272,111530.0,86.875,10.145534
15273,111520.0,86.875,10.166749
15274,111510.0,86.875,10.145534
15275,111500.0,86.875,10.156141
15276,111490.0,86.875,10.145534
15277,111480.0,86.625,10.166749
15278,111470.0,87.875,10.156141
15279,111460.0,87.875,10.166749
15280,111450.0,87.875,10.166749
15281,111440.0,87.875,10.177357
15282,111430.0,87.875,10.209179
15283,111420.0,87.625,10.1879635
15284,111410.0,88.875,10.1879635
15285,111400.0,88.875,10.1879635
15286,111390.0,88.875,10.1879635
15287,111380.0,88.875,10.1879635
15288,111370.0,88.875,10.1879635
15289,111360.0,88.625,10.1879635
15290,111350.0,89.125,10.1879635
15291,111340.0,89.125,10.1879635
15292,111330.0,89.125,10.1879635
15293,111320.0,89.125,10.1879635
15294,111310.0,89.125,10.1879635
15295,111300.0,89.375,10.1879635
15296,111290.0,89.25,10.1879635
15297,111280.0,89.25,10.209179
15298,111270.0,89.25,10.209179
15299,111260.0,89.25,10.209179
15300,111250.0,89.25,10.209179
15301,111240.0,89.25,10.230393
15302,111230.0,87.75,10.230393
15303,111220.0,87.75,10.241001
15304,111210.0,87.75,10.251609
15305,111200.0,87.75,10.251609
15306,111190.0,87.75,10.251609
15307,111180.0,87.75,10.251609
15308,111170.0,87.375,10.251609
15309,111160.0,87.375,10.251609
15310,111150.0,87.375,10.251609
15311,111140.0,87.375,10.251609
15312,111130.0,87.375,10.272823
15313,111120.0,87.375,10.272823
15314,111110.0,88.0,10.272823
15315,111100.0,88.0,10.294038
15316,111090.0,88.0,10.294038
15317,111080.0,88.0,10.294038
15318,111070.0,88.0,10.315253
15319,111060.0,87.75,10.315253
15320,111050.0,87.75,10.336468
15321,111040.0,87.75,10.378899
15322,111030.0,87.75,10.400113
15323,111020.0,87.75,10.453151
15324,111010.0,87.75,10.4637575
15325,111000.0,87.5,10.484973
15326,110990.0,88.25,10.506187
15327,110980.0,88.25,10.506187
15328,110970.0,88.25,10.506187
15329,110960.0,88.25,10.516795
15330,110950.0,88.25,10.527403
15331,110940.0,88.0,10.527403
15332,110930.0,85.75,10.548617
15333,110920.0,85.75,10.548617
15334,110910.0,85.75,10.569833
15335,110900.0,85.75,10.548617
15336,110890.0,85.75,10.569833
15337,110880.0,86.0,10.569833
15338,110870.0,87.75,10.569833
15339,110860.0,87.75,10.591047
15340,110850.0,87.75,10.569833
15341,110840.0,87.75,10.548617
15342,110830.0,87.75,10.548617
15343,110820.0,88.0,10.548617
15344,110810.0,86.5,10.548617
15345,110800.0,86.5,10.548617
15346,110790.0,86.5,10.53801
15347,110780.0,86.5,10.548617
15348,110770.0,86.5,10.548617
15349,110760.0,86.5,10.516795
15350,110750.0,87.75,10.506187
15351,110740.0,87.75,10.484973
15352,110730.0,87.75,10.442543
15353,110720.0,87.75,10.421329
15354,110710.0,87.75,10.421329
15355,110700.0,88.0,10.421329
15356,110690.0,89.125,10.400113
15357,110680.0,89.125,10.421329
15358,110670.0,89.125,10.400113
15359,110660.0,89.125,10.400113
15360,110650.0,89.125,10.400113
15361,110640.0,88.875,10.378899
15362,110630.0,87.375,10.378899
15363,110620.0,87.375,10.357683
15364,110610.0,87.375,10.357683
15365,110600.0,87.375,10.357683
15366,110590.0,87.375,10.357683
15367,110580.0,87.375,10.357683
15368,110570.0,88.125,10.357683
15369,110560.0,88.125,10.357683
15370,110550.0,88.125,10.357683
15371,110540.0,88.125,10.357683
15372,110530.0,88.125,10.378899
15373,110520.0,87.875,10.357683
15374,110510.0,89.5,10.336468
15375,110500.0,89.5,10.336468
15376,110490.0,89.5,10.336468
15377,110480.0,89.5,10.336468
15378,110470.0,89.5,10.32586
15379,110460.0,89.75,10.315253
15380,110450.0,86.875,10.294038
15381,110440.0,86.875,10.294038
15382,110430.0,86.875,10.294038
15383,110420.0,86.875,10.315253
15384,110410.0,86.875,10.315253
15385,110400.0,86.875,10.294038
15386,110390.0,88.875,10.272823
15387,110380.0,88.875,10.272823
15388,110370.0,88.875,10.294038
15389,110360.0,88.875,10.272823
15390,110350.0,88.875,10.262216
15391,110340.0,89.125,10.251609
15392,110330.0,89.0,10.251609
15393,110320.0,89.0,10.219786
15394,110310.0,89.0,10.230393
15395,110300.0,89.0,10.1879635
15396,110290.0,89.0,10.166749
15397,110280.0,89.0,10.166749
15398,110270.0,88.625,10.166749
15399,110260.0,88.625,10.145534
15400,110250.0,88.625,10.103105
15401,110240.0,88.625,10.081889
15402,110230.0,88.625,10.060675
15403,110220.0,88.375,10.028852
15404,110210.0,87.5,10.018245
15405,110200.0,87.5,9.99703
15406,110190.0,87.5,9.9546
15407,110180.0,87.5,9.9546
15408,110170.0,87.5,9.933385
15409,110160.0,87.5,9.943993
15410,110150.0,88.125,9.933385
15411,110140.0,88.125,9.91217
15412,110130.0,88.125,9.880348
15413,110120.0,88.125,9.82731
15414,110110.0,88.125,9.816703
15415,110100.0,87.875,9.806095
15416,110090.0,86.875,9.784881
15417,110080.0,86.875,9.784881
15418,110070.0,86.875,9.774273
15419,110060.0,86.875,9.763665
15420,110050.0,86.875,9.763665
15421,110040.0,86.625,9.742451
15422,110030.0,89.875,9.742451
15423,110020.0,89.875,9.721235
15424,110010.0,89.875,9.721235
15425,110000.0,89.875,9.721235
15426,109990.0,89.875,9.721235
15427,109980.0,90.125,9.700021
15428,109970.0,89.125,9.721235
15429,109960.0,89.125,9.700021
15430,109950.0,89.125,9.700021
15431,109940.0,89.125,9.721235
15432,109930.0,89.125,9.742451
15433,109920.0,88.875,9.731843
15434,109910.0,87.0,9.742451
15435,109900.0,87.0,9.742451
15436,109890.0,87.0,9.742451
15437,109880.0,87.0,9.742451
15438,109870.0,87.0,9.742451
15439,109860.0,87.0,9.763665
15440,109850.0,89.0,9.742451
15441,109840.0,89.0,9.753058
15442,109830.0,89.0,9.742451
15443,109820.0,89.0,9.763665
15444,109810.0,89.0,9.742451
15445,109800.0,89.0,9.763665
15446,109790.0,89.75,9.763665
15447,109780.0,89.75,9.763665
15448,109770.0,89.75,9.763665
15449,109760.0,89.75,9.784881
15450,109750.0,89.75,9.784881
15451,109740.0,89.75,9.806095
15452,109730.0,96.75,9.82731
15453,109720.0,96.75,9.837917
15454,109710.0,96.75,9.890956
15455,109700.0,96.75,9.91217
15456,109690.0,96.75,9.9546
15457,109680.0,96.75,9.965208
15458,109670.0,95.375,9.9546
15459,109660.0,95.375,9.9546
15460,109650.0,95.375,9.975815
15461,109640.0,95.375,9.975815
15462,109630.0,95.375,9.975815
15463,109620.0,95.125,9.99703
15464,109610.0,102.125,10.018245
15465,109600.0,102.125,10.018245
15466,109590.0,102.125,10.050067
15467,109580.0,102.125,10.039459
15468,109570.0,102.125,10.060675
15469,109560.0,102.375,10.060675
15470,109550.0,103.125,10.071282
15471,109540.0,103.125,10.081889
15472,109530.0,103.125,10.071282
15473,109520.0,103.125,10.081889
15474,109510.0,103.125,10.060675
15475,109500.0,102.875,10.081889
15476,109490.0,102.625,10.092497
15477,109480.0,102.625,10.103105
15478,109470.0,102.625,10.103105
15479,109460.0,102.625,10.113711
15480,109450.0,102.625,10.124319
15481,109440.0,102.375,10.124319
15482,109430.0,104.125,10.124319
15483,109420.0,104.125,10.124319
15484,109410.0,104.125,10.124319
15485,109400.0,104.125,10.124319
15486,109390.0,104.125,10.103105
15487,109380.0,103.875,10.103105
15488,109370.0,108.625,10.124319
15489,109360.0,108.625,10.103105
15490,109350.0,108.625,10.124319
15491,109340.0,108.625,10.145534
15492,109330.0,108.625,10.145534
15493,109320.0,108.375,10.145534
15494,109310.0,107.0,10.1879635
15495,109300.0,107.0,10.209179
15496,109290.0,107.0,10.230393
15497,109280.0,107.0,10.230393
15498,109270.0,107.0,10.230393
15499,109260.0,107.0,10.230393
15500,109250.0,115.5,10.241001
15501,109240.0,115.5,10.251609
15502,109230.0,115.5,10.251609
15503,109220.0,115.5,10.272823
15504,109210.0,115.5,10.272823
15505,109200.0,115.5,10.294038
15506,109190.0,116.625,10.294038
15507,109180.0,116.625,10.294038
15508,109170.0,116.625,10.294038
15509,109160.0,116.625,10.304646
15510,109150.0,116.625,10.315253
15511,109140.0,116.375,10.315253
15512,109130.0,114.625,10.336468
15513,109120.0,114.625,10.357683
15514,109110.0,114.625,10.336468
15515,109100.0,114.625,10.347075
15516,109090.0,114.625,10.357683
15517,109080.0,114.875,10.357683
15518,109070.0,119.125,10.36829
15519,109060.0,119.125,10.357683
15520,109050.0,119.125,10.378899
15521,109040.0,119.125,10.389506
15522,109030.0,119.125,10.400113
15523,109020.0,119.375,10.400113
15524,109010.0,117.0,10.389506
15525,109000.0,117.0,10.400113
15526,108990.0,117.0,10.400113
15527,108980.0,117.0,10.400113
15528,108970.0,117.0,10.410721
15529,108960.0,117.25,10.421329
15530,108950.0,119.125,10.442543
15531,108940.0,119.125,10.4637575
15532,108930.0,119.125,10.484973
15533,108920.0,119.125,10.506187
15534,108910.0,119.125,10.53801
15535,108900.0,119.125,10.591047
15536,108890.0,115.625,10.591047
15537,108880.0,115.625,10.591047
15538,108870.0,115.625,10.612262
15539,108860.0,115.625,10.633477
15540,108850.0,115.625,10.665299
15541,108840.0,115.375,10.675907
15542,108830.0,120.375,10.675907
15543,108820.0,120.375,10.686514
15544,108810.0,120.375,10.697122
15545,108800.0,120.375,10.675907
15546,108790.0,120.375,10.718336
15547,108780.0,120.125,10.718336
15548,108770.0,126.5,10.718336
15549,108760.0,126.5,10.728944
15550,108750.0,126.5,10.739552
15551,108740.0,126.5,10.739552
15552,108730.0,126.5,10.750158
15553,108720.0,126.5,10.760766
15554,108710.0,130.25,10.781981
15555,108700.0,130.25,10.781981
15556,108690.0,130.25,10.781981
15557,108680.0,130.25,10.803196
15558,108670.0,130.25,10.803196
15559,108660.0,130.25,10.803196
15560,108650.0,126.0,10.803196
15561,108640.0,126.0,10.82441
15562,108630.0,126.0,10.82441
15563,108620.0,126.0,10.82441
15564,108610.0,126.0,10.82441
15565,108600.0,125.75,10.845626
15566,108590.0,128.375,10.845626
15567,108580.0,128.375,10.845626
15568,108570.0,128.375,10.845626
15569,108560.0,128.375,10.845626
15570,108550.0,128.375,10.86684
15571,108540.0,128.375,10.845626
15572,108530.0,129.25,10.856234
15573,108520.0,129.25,10.86684
15574,108510.0,129.25,10.86684
15575,108500.0,129.25,10.877448
15576,108490.0,129.25,10.86684
15577,108480.0,129.25,10.86684
15578,108470.0,139.875,10.86684
15579,108460.0,139.875,10.877448
15580,108450.0,139.875,10.888056
15581,108440.0,139.875,10.888056
15582,108430.0,139.875,10.86684
15583,108420.0,139.625,10.888056
15584,108410.0,139.875,10.86684
15585,108400.0,139.875,10.888056
15586,108390.0,139.875,10.888056
15587,108380.0,139.875,10.86684
15588,108370.0,139.875,10.888056
15589,108360.0,139.625,10.86684
15590,108350.0,142.75,10.86684
15591,108340.0,142.75,10.888056
15592,108330.0,142.75,10.888056
15593,108320.0,142.75,10.86684
15594,108310.0,142.75,10.888056
15595,108300.0,142.75,10.888056
15596,108290.0,139.75,10.888056
15597,108280.0,139.75,10.877448
15598,108270.0,139.75,10.86684
15599,108260.0,139.75,10.86684
15600,108250.0,139.75,10.86684
15601,108240.0,139.75,10.856234
15602,108230.0,142.875,10.845626
15603,108220.0,142.875,10.845626
15604,108210.0,142.875,10.835018
15605,108200.0,142.875,10.845626
15606,108190.0,142.875,10.82441
15607,108180.0,143.125,10.845626
15608,108170.0,144.125,10.82441
15609,108160.0,144.125,10.803196
15610,108150.0,144.125,10.813804
15611,108140.0,144.125,10.803196
15612,108130.0,144.125,10.82441
15613,108120.0,143.875,10.82441
15614,108110.0,139.375,10.82441
15615,108100.0,139.375,10.803196
15616,108090.0,139.375,10.813804
15617,108080.0,139.375,10.803196
15618,108070.0,139.375,10.803196
15619,108060.0,139.625,10.803196
15620,108050.0,138.875,10.803196
15621,108040.0,138.875,10.781981
15622,108030.0,138.875,10.781981
15623,108020.0,138.875,10.781981
15624,108010.0,138.875,10.781981
15625,108000.0,138.625,10.781981
15626,107990.0,143.25,10.781981
15627,107980.0,143.25,10.760766
15628,107970.0,143.25,10.760766
15629,107960.0,143.25,10.739552
15630,107950.0,143.25,10.760766
15631,107940.0,143.25,10.750158
15632,107930.0,143.125,10.718336
15633,107920.0,143.125,10.739552
15634,107910.0,143.125,10.718336
15635,107900.0,143.125,10.718336
15636,107890.0,143.125,10.697122
15637,107880.0,142.875,10.686514
15638,107870.0,142.25,10.654692
15639,107860.0,142.25,10.654692
15640,107850.0,142.25,10.644084
15641,107840.0,142.25,10.633477
