FRAMENO,TDEP,DSOZ,HDRA,PEFZ,RHOZ,RXOZ,TIME,RSOZ
5485,392.5824,0.01034096,0.003526926,2.9272816,2.3339887,1.8165779,168.625,0.07906482
5482,392.7348,0.0,0.0004284382,2.9706914,2.3005636,1.8286539,176.0,0.11925168
5479,392.8872,0.008992721,-0.0014750957,3.044447,2.2976992,2.289271,165.375,0.1357628
5476,393.03958,0.008992721,-0.002531767,3.002347,2.3033216,2.6873126,168.5,0.11184221
5473,393.192,0.021562103,-0.0047409534,2.9131205,2.2937865,1.8435892,165.625,0.04032555
5470,393.3444,0.012569383,-0.004044771,2.7908688,2.2861862,1.8061224,166.875,0.037716396
5467,393.4968,0.014747318,-0.0026402473,2.7676544,2.276898,1.983992,170.0,0.06130499
5464,393.6492,0.0021779358,-0.00079631805,2.7843637,2.2687998,1.7312135,169.625,0.042507816
5461,393.8016,0.014578708,-0.0018997192,2.838759,2.2515512,1.572621,164.625,0.03818087
5458,393.954,0.037372366,-0.0045831203,2.893335,2.2374141,1.5833468,164.125,0.06463506
5455,394.10638,0.06624487,-0.007225275,2.9686384,2.2381058,1.59838,168.75,0.06581442
5452,394.2588,0.0830562,-0.006581068,3.0497687,2.2579782,1.5830892,167.875,0.021433624
5449,394.4112,0.0765389,-0.0064327717,3.093594,2.2879045,1.8286318,171.125,0.006571305
5446,394.5636,0.054085527,-0.005162716,3.119871,2.3106189,2.7684553,172.375,0.023526266
5443,394.716,0.02487342,-0.004244566,3.1393886,2.3266585,2.7814622,167.5,0.03236653
5440,394.8684,0.008921896,-0.0013678074,3.2103837,2.334141,2.4484549,167.125,0.037272945
5437,395.02078,0.0051334416,0.0011758804,3.2786825,2.3421848,2.649127,170.125,0.07433292
5434,395.1732,0.0051334416,0.00058722496,3.33453,2.3403156,2.7700276,170.375,0.09153841
5431,395.3256,0.015434469,-0.0025024414,3.3296902,2.3395958,2.5024009,170.375,0.04837398
5428,395.478,0.03855484,-0.006894827,3.320949,2.3537095,2.5006788,169.375,0.034616396
5425,395.6304,0.05249358,-0.007683277,3.3285244,2.4023898,3.4382758,166.0,0.054541625
5422,395.7828,0.046533417,-0.002817154,3.3425415,2.470962,6.5864162,164.625,0.042292994
5419,395.93518,0.024655543,0.0024769306,3.3344433,2.503129,6.5377083,170.25,0.0
5416,396.0876,0.013550305,0.005387783,3.2661183,2.4800925,5.8351316,170.875,0.0
5413,396.24,0.0067066727,0.0032792091,3.1717353,2.4114487,3.9535925,169.875,0.022840701
5410,396.3924,0.016255397,-0.0005993843,3.116876,2.3432608,2.675443,166.875,0.03303275
5407,396.5448,0.03279913,-0.0044765472,3.0898867,2.3034666,1.9595641,166.375,0.017327426
5404,396.6972,0.038411833,-0.0064992905,3.0905871,2.293743,2.170142,165.875,0.04395589
5401,396.8496,0.044191156,-0.006994009,3.1026988,2.2988684,2.5218916,162.5,0.07239077
5398,397.00198,0.05664648,-0.007194996,3.1578846,2.296278,2.3035722,167.0,0.03354444
5395,397.1544,0.073781446,-0.008192062,3.1974816,2.29117,2.2789767,168.625,0.032619737
5392,397.3068,0.067598216,-0.007776737,3.1843405,2.297836,2.5610108,168.625,0.039486315
5389,397.4592,0.048627045,-0.006925106,3.1618636,2.3147323,2.9393156,176.125,0.042003267
5386,397.6116,0.025879383,-0.005153656,3.2014227,2.331986,2.650441,164.625,0.008937335
5383,397.764,0.012861392,-0.003133297,3.258718,2.3507292,3.1193068,166.875,0.012239463
5380,397.91638,0.028193407,-0.0032691956,3.397826,2.3530753,3.9936786,171.125,0.059305288
5377,398.0688,0.043559693,-0.0040643215,3.4984975,2.3554015,3.8985312,168.25,0.048689682
5374,398.2212,0.043559693,-0.0044465065,3.5650864,2.3556616,3.5271988,167.375,0.03431777
5371,398.3736,0.015366286,-0.0029149055,3.4851375,2.369301,3.972334,168.875,0.027822798
5368,398.526,0.0,-0.0012981892,3.3491864,2.3803096,4.0261874,169.75,0.032984488
5365,398.6784,0.0,-0.0015449524,3.2511375,2.3813648,3.3583798,170.625,0.005237916
5362,398.83078,0.0,-0.0016458035,3.2206922,2.3827796,3.1893625,170.875,0.0
5359,398.9832,0.01214077,-0.003585577,3.2900875,2.3785641,3.9467812,172.875,0.013077004
5356,399.1356,0.01214077,-0.003624916,3.3478076,2.3856895,3.62832,170.625,0.0081514865
5353,399.288,0.0175877,-0.004132509,3.389121,2.3881001,3.4816003,172.875,0.006826044
5350,399.4404,0.017677197,-0.0038661957,3.4003608,2.3770013,4.030249,165.625,0.042460393
5347,399.5928,0.017677197,-0.0033655167,3.3716593,2.3449504,3.8799846,167.125,0.06532342
5344,399.7452,0.012230266,-0.0025303364,3.3272722,2.3038034,2.4088383,166.125,0.035367183
5341,399.89758,0.011459678,-0.0022439957,3.3018596,2.279952,2.023863,175.875,0.04748047
5338,400.05,0.025187531,-0.003651619,3.3432076,2.2932522,2.3734531,171.625,0.0842727
5335,400.2024,0.025187531,-0.0040991306,3.3844936,2.3562148,3.6028314,166.25,0.102025025
5332,400.3548,0.013727856,-0.0029370785,3.3788118,2.444989,4.809285,173.625,0.05571548
5329,400.5072,0.0,-0.0020208359,3.3658643,2.4998407,7.780067,171.625,0.034017757
5326,400.6596,0.0,-0.0014529228,3.374936,2.488512,8.887005,170.375,0.030218896
5323,400.81198,0.0075847995,0.0018599033,3.4219446,2.433077,5.3841653,166.125,0.05384469
5320,400.9644,0.03795411,0.01690936,3.4822824,2.4004464,4.389759,175.625,0.08969601
5317,401.1168,0.06603886,0.028979063,3.50617,2.3961322,5.1426253,169.375,0.16687754
5314,401.2692,0.083030686,0.0337286,3.4790223,2.4173384,4.4524693,177.625,0.17666243
5311,401.4216,0.072893426,0.024450302,3.3980668,2.4390779,3.514194,168.875,0.15577644
5308,401.574,0.061745778,0.019440413,3.3283508,2.47069,4.061144,172.5,0.13838309
5305,401.7264,0.037169147,0.012382269,3.2503836,2.4784873,7.509888,167.5,0.15257953
5302,401.87878,0.0169371,0.0072956085,3.2229872,2.4572785,6.2742677,170.25,0.096746504
5299,402.0312,0.0,0.00015282631,3.1979465,2.4100344,4.214544,169.625,0.04915526
5296,402.1836,0.0,0.00022363663,3.1574466,2.379223,3.6905756,174.125,0.050311446
5293,402.336,0.0,0.00026798248,3.093116,2.3642228,3.754329,169.0,0.09073752
5290,402.4884,0.0054893973,-2.3841858e-07,3.0712156,2.3648338,3.4992046,168.75,0.06453847
5287,402.6408,0.026214633,-0.0025951862,3.117277,2.3525085,3.801934,169.25,0.059695505
5284,402.79318,0.05214812,-0.0052173138,3.1735394,2.3266754,3.882924,165.625,0.05597944
5281,402.9456,0.046658713,-0.0048570633,3.1763518,2.3087928,2.8630526,164.375,0.039260227
5278,403.098,0.025933482,-0.002528429,3.212306,2.313038,2.5690918,179.875,0.054519508
5275,403.2504,0.0023793608,0.0008890629,3.3207183,2.3530748,3.1644452,166.75,0.11010853
5272,403.4028,0.024294177,0.010839224,3.5493674,2.4371116,6.0184417,170.75,0.16004898
5269,403.5552,0.034642093,0.0130057335,3.7224872,2.520539,7.4429073,168.5,0.07313183
5266,403.70758,0.04550433,0.01742673,3.763142,2.590345,7.218467,173.0,0.0
5263,403.86,0.023589512,0.007644415,3.605685,2.5803342,9.261562,170.0,0.0
5260,404.0124,0.0132415965,0.0036354065,3.456885,2.5382316,6.027939,171.875,0.022472827
5257,404.1648,0.0,-0.0016772747,3.3342514,2.4908693,4.461841,172.375,0.0614099
5254,404.3172,0.0,-0.0014574528,3.370667,2.4655924,4.1939516,167.875,0.08006328
5251,404.4696,0.0,-0.0001783371,3.459507,2.4416878,6.342375,172.375,0.11451747
5248,404.622,0.010673992,0.005063057,3.5654154,2.412172,4.5184255,171.5,0.12565243
5245,404.77438,0.042622514,0.023814678,3.6081417,2.4107358,3.4578724,169.875,0.12800075
5242,404.9268,0.047479562,0.026938915,3.540484,2.4002519,3.9292202,173.125,0.15126802
5239,405.0792,0.036805574,0.022128105,3.4530501,2.3786724,3.957072,168.75,0.1270171
5236,405.2316,0.016731115,0.0060050488,3.3722386,2.3394322,2.7458313,171.5,0.06572117
5233,405.384,0.011874065,0.0033388138,3.3162937,2.311691,2.3638582,161.25,0.05031523
5230,405.5364,0.011874065,0.0027537346,3.2684388,2.2845037,2.4808784,171.125,0.0660884
5227,405.68878,0.002321569,0.0009377003,3.1805809,2.259518,1.8436663,172.0,0.03689046
5224,405.8412,0.002321569,0.0013091564,3.1162455,2.2621481,1.6645386,166.125,0.028584817
5221,405.9936,0.021976545,-0.00049829483,3.1706536,2.2753377,1.7789905,169.75,0.05704325
5218,406.146,0.03778284,-0.004312992,3.2789314,2.2974749,2.3851175,171.875,0.09282948
5215,406.2984,0.03778284,-0.006873131,3.38609,2.3255587,2.3058193,170.0,0.04497278
5212,406.4508,0.043795988,-0.007989645,3.432613,2.3464563,2.287418,169.875,0.008073197
5209,406.60318,0.06172718,-0.008118391,3.4802248,2.337121,2.5185916,171.625,0.022924036
5206,406.75558,0.093713716,-0.0067043304,3.5198545,2.3114188,2.2862663,172.125,0.029769357
5203,406.908,0.09679299,-0.00071406364,3.5230305,2.3029678,2.0303388,170.625,0.0037168544
5200,407.0604,0.06985894,0.0005943775,3.4891143,2.328005,2.3691194,168.875,0.008128766
5197,407.2128,0.037872396,0.00096964836,3.4776182,2.3620515,3.5408816,168.5,0.05778315
5194,407.3652,0.009124998,-0.0010831356,3.462356,2.3844984,4.0870395,176.375,0.07192456
5191,407.5176,0.015587326,-0.0009880066,3.5227349,2.3699975,3.8849616,172.0,0.07555624
5188,407.66998,0.022509627,-0.0019245148,3.5450687,2.3523273,3.6498349,172.375,0.097842574
5185,407.8224,0.022509627,-0.0020849705,3.5390341,2.345653,3.7555728,169.125,0.12109863
5182,407.9748,0.0069223004,-0.00018787384,3.4829283,2.354551,3.0411735,170.0,0.07812771
5179,408.1272,0.0,0.0011942387,3.4479122,2.3572614,2.8732498,165.125,0.074044764
5176,408.2796,0.0025782438,0.0014293194,3.4212408,2.35262,3.8898504,170.125,0.11528896
5173,408.432,0.017922433,0.006772518,3.398129,2.3561833,3.5466325,172.5,0.15197374
5170,408.58438,0.04680226,0.019170046,3.4243507,2.3636436,3.2240338,169.625,0.13864705
5167,408.7368,0.076114096,0.031201363,3.4886703,2.3696575,3.6912382,164.125,0.19934772
5164,408.8892,0.097473174,0.04039955,3.5428815,2.390854,4.8178406,170.125,0.24135962
5161,409.0416,0.10106738,0.04020238,3.5268502,2.4251637,3.4762154,172.625,0.20368613
5158,409.194,0.09356656,0.04105282,3.4535446,2.449761,3.4836507,172.375,0.15211841
5155,409.3464,0.063153215,0.028253794,3.3246803,2.4132428,3.4650292,171.625,0.1173101
5152,409.4988,0.03067918,0.0150101185,3.209315,2.3306284,2.2245746,173.0,0.094612695
5149,409.65118,0.011145653,0.0006673336,3.1215825,2.2532456,1.4306935,166.625,0.05417678
5146,409.8036,0.009108905,-0.0020849705,3.0650415,2.2209952,1.3764089,170.625,0.058914017
5143,409.956,0.009108905,-0.0019783974,2.9949963,2.225043,1.611642,171.5,0.06792206
5140,410.1084,0.010005508,-0.0025832653,2.9335012,2.2397118,1.5210974,178.0,0.02641837
5137,410.2608,0.0439948,-0.0030739307,2.978511,2.243289,1.5068984,171.625,0.05791413
5134,410.4132,0.07496505,0.0012149811,3.0907335,2.2467592,1.9304698,169.625,0.10479165
5131,410.56558,0.085424066,0.0011324883,3.2008815,2.2480812,2.4589036,170.0,0.1186655
5128,410.718,0.058388658,0.005541563,3.200912,2.2637208,2.0935476,169.5,0.05814377
5125,410.8704,0.037891287,0.004598856,3.1677246,2.2639663,1.8770238,168.125,0.06050485
5122,411.0228,0.03636983,0.00956583,3.1304002,2.2682025,1.8835415,172.5,0.111526325
5119,411.1752,0.02940455,0.0076367855,3.0947769,2.267973,1.711197,173.625,0.15020569
5116,411.3276,0.018931657,0.0038700104,3.0840354,2.2780066,1.7024846,170.125,0.13558963
5113,411.47998,0.00874774,0.0013184547,3.0791328,2.2933254,2.1029274,168.125,0.13934839
5110,411.6324,0.0068810442,0.0007715225,3.1072414,2.3003404,2.7177029,167.375,0.09249489
5107,411.7848,0.0068810442,0.0011789799,3.1434505,2.2974737,2.0954642,169.0,0.039853238
5104,411.9372,0.026511615,-0.002389431,3.2683516,2.2748532,1.7833054,171.625,0.03511676
5101,412.0896,0.024136543,-0.0030920506,3.3578887,2.2785792,2.0504377,171.625,0.08659677
5098,412.242,0.024136543,-0.0025820732,3.394931,2.3039925,2.6581059,169.375,0.101355374
5095,412.3944,0.0,-2.6226044e-05,3.3163707,2.3427966,2.7575738,169.875,0.052669983
5092,412.54678,0.0052193524,-0.001003027,3.279506,2.3521793,3.1534848,171.5,0.04803517
5089,412.6992,0.02475525,-0.0029158592,3.2662854,2.3399358,3.6389537,169.0,0.07623584
5086,412.8516,0.03558664,-0.003753662,3.2848408,2.3237834,3.0734854,174.0,0.058024153
5083,413.004,0.030367289,-0.0020153522,3.2744892,2.325362,2.7598577,172.125,0.041522697
5080,413.1564,0.010831392,0.0007891655,3.2557533,2.3336182,3.4911551,170.875,0.07935524
5077,413.3088,0.0,0.0020105839,3.2290633,2.3346121,3.4204638,171.0,0.08062568
5074,413.46118,0.0,0.0014111996,3.198665,2.3318198,2.3257208,169.625,0.0540881
5071,413.6136,0.0051077586,0.0015695095,3.2106237,2.3466203,2.3051045,167.5,0.055905074
5068,413.766,0.007438125,0.0020413399,3.2309694,2.3774264,3.6192508,172.125,0.10015287
5065,413.9184,0.007438125,0.0018303394,3.2411191,2.40426,4.850688,173.0,0.07740984
5062,414.0708,0.027022429,-0.0022346973,3.2516048,2.407133,3.6548612,174.625,0.034872536
5059,414.2232,0.052426938,-0.0064241886,3.281333,2.404713,3.8499315,167.125,0.03742877
5056,414.37558,0.07596544,-0.009379625,3.3742797,2.404597,5.475101,167.0,0.06227065
5053,414.52798,0.0666459,-0.008206129,3.4949896,2.403655,4.260209,171.375,0.017383194
5050,414.6804,0.04910997,0.00013232231,3.6089275,2.4018257,3.2910056,169.5,0.019605154
5047,414.8328,0.043581493,0.010808706,3.6947737,2.3925898,3.538397,165.125,0.08869734
5044,414.9852,0.04364781,0.018039227,3.6777942,2.3927512,3.7205245,176.875,0.10803293
5041,415.1376,0.045940086,0.01525259,3.6000528,2.4026477,2.926852,171.625,0.054333456
5038,415.29,0.03490676,0.008287191,3.4743314,2.435003,3.3012128,169.875,0.025235558
5035,415.44238,0.025116777,0.0011091232,3.4210258,2.461577,6.3238063,168.875,0.053210966
5032,415.5948,0.016944338,-1.5974045e-05,3.3970387,2.4737377,7.7962155,172.375,0.041778423
5029,415.7472,0.027084772,0.00934267,3.4636264,2.449422,5.616281,172.0,0.041762352
5026,415.8996,0.07298153,0.043658257,3.5671408,2.4458508,5.4192033,171.5,0.089714974
5023,416.052,0.123329945,0.072193146,3.6871538,2.4527647,4.603109,171.875,0.17654032
5020,416.2044,0.13237692,0.07478809,3.737375,2.4687707,3.4948325,172.625,0.15900949
5017,416.35678,0.08311982,0.04301095,3.703039,2.4682534,3.3572552,173.5,0.07857012
5014,416.5092,0.03074337,0.0141329765,3.6701465,2.4746325,5.9858274,171.875,0.028253019
5011,416.6616,0.0045792614,0.0013620853,3.643402,2.5029109,6.0067906,170.5,0.022860924
5008,416.814,0.0022907502,-0.00032520294,3.637291,2.5473688,5.925093,165.0,0.0
5005,416.9664,0.01614267,-0.0026381016,3.6476216,2.5832155,7.8377466,173.375,0.02804025
5002,417.1188,0.04366743,0.0036187172,3.6756506,2.6070647,21.19078,170.125,0.057775132
4999,417.2712,0.059473865,0.0026898384,3.6488707,2.615768,19.932537,166.625,0.049363855
4996,417.42358,0.046654657,0.005301714,3.5446305,2.605868,11.73293,171.0,0.0
4993,417.576,0.05175429,0.01960373,3.5272763,2.5676985,9.483236,173.125,0.0
4990,417.7284,0.09700176,0.053130865,3.6062474,2.4941983,8.864826,168.375,0.005026402
4987,417.8808,0.18389043,0.09537554,3.717144,2.4557524,2.5172396,169.125,0.104178034
4984,418.0332,0.2219314,0.10700607,3.6876652,2.4587812,2.1975274,172.0,0.1546249
4981,418.1856,0.17840385,0.0830822,3.568149,2.4804788,2.555453,171.5,0.18893099
4978,418.33798,0.09403983,0.03858018,3.5032635,2.4680722,6.6012506,169.375,0.062803514
4975,418.4904,0.02337448,0.0063877106,3.4791224,2.4464023,5.228878,172.125,0.017328026
4972,418.6428,0.005848092,-0.0023691654,3.5328362,2.4405663,5.5544524,171.75,0.030432463
4969,418.7952,0.0024096498,-0.00037002563,3.5471234,2.4603572,10.362859,169.5,0.07494032
4966,418.9476,0.010883452,-0.0014107227,3.6015253,2.4853632,7.8841367,174.875,0.03839553
4963,419.1,0.014285546,-0.0028059483,3.596246,2.5101163,7.158044,174.5,0.012098617
4960,419.25238,0.011875896,-0.0041897297,3.6288986,2.5098658,9.089783,173.375,0.05757471
4957,419.4048,0.0034020941,-0.004169464,3.6628253,2.4976263,9.626783,166.375,0.06844608
4954,419.5572,0.020786664,-0.004192114,3.7440062,2.4850707,6.455641,171.5,0.0076500406
4951,419.7096,0.050542764,-0.0061097145,3.8271163,2.4752696,5.7060976,171.0,0.0
4948,419.862,0.08295891,-0.0074961185,3.887328,2.4669006,9.736248,169.875,0.018755522
4945,420.0144,0.08706723,-0.008061647,3.9319391,2.4707465,8.617532,170.5,0.012879102
4942,420.1668,0.06392096,-0.006918192,3.9539044,2.487907,7.2001348,170.75,0.0
4939,420.31918,0.05230852,-0.0064466,4.009701,2.4981296,8.35776,171.375,0.03880654
4936,420.4716,0.053425197,-0.00057792664,4.0393133,2.4962347,9.160826,168.625,0.057202883
4933,420.624,0.079599984,-0.0012667179,4.052327,2.483362,6.941804,168.125,0.031712636
4930,420.7764,0.08782403,0.0016167164,3.9973211,2.4766712,5.496552,170.5,0.0
4927,420.9288,0.08400676,0.0031938553,3.9497952,2.4822118,9.724564,166.0,0.042328417
4924,421.0812,0.07653003,0.0022673607,3.9687319,2.503788,15.702694,170.625,0.07357466
4921,421.23358,0.06768158,-0.0012316704,4.02733,2.5272083,14.516478,171.625,0.035640273
4918,421.386,0.06556969,-0.008351564,4.066327,2.524655,13.861771,172.875,0.031450573
4915,421.5384,0.054244436,-0.007841349,3.9847429,2.4989345,14.139164,168.125,0.0528246
4912,421.6908,0.05534196,-0.007944107,3.8668704,2.4733639,6.0414762,173.125,0.03666285
4909,421.8432,0.035259437,-0.006655216,3.7540805,2.4789748,4.7041526,169.5,0.0
4906,421.9956,0.045291506,-0.007368326,3.7805202,2.4908817,5.9062805,169.125,0.020435765
4903,422.14798,0.030263225,-0.006134987,3.8098269,2.4969149,13.082163,173.125,0.043095563
4900,422.30038,0.030263225,-0.005031824,3.799039,2.4721968,8.466665,169.0,0.027527058
4897,422.4528,0.0062485384,-0.0017037392,3.6702664,2.4392784,6.7705264,171.875,0.023177389
4894,422.6052,0.009458634,0.0026016235,3.5530272,2.4154067,6.5160666,171.875,0.10031724
4891,422.7576,0.017739674,0.0052649975,3.5061538,2.405049,4.812919,173.625,0.102804646
4888,422.91,0.019903757,0.0063533783,3.523228,2.402771,2.9693067,171.625,0.0716623
4885,423.0624,0.030355029,0.015155554,3.6253347,2.409833,3.2784984,165.625,0.086847715
4882,423.21478,0.05028902,0.029248953,3.7426958,2.4269564,4.490123,172.625,0.15181066
4879,423.3672,0.058181062,0.0323987,3.7944276,2.4362478,3.6719534,169.625,0.11287835
4876,423.5196,0.038271155,0.021185637,3.7155619,2.4438553,2.9111607,169.875,0.08915669
4873,423.672,0.02164639,0.002825737,3.6636314,2.4543936,3.9774575,170.75,0.10144197
4870,423.8244,0.011590261,-0.0023674965,3.621048,2.4976406,8.249006,168.375,0.1138721
4867,423.9768,0.011590261,-0.0036668777,3.6283073,2.5321763,6.1932874,172.875,0.01604535
4864,424.12918,0.0,-0.0032742023,3.6163626,2.5476964,5.361734,172.625,0.0
4861,424.2816,0.021153847,-0.0054688454,3.6670752,2.5308,8.10065,172.125,0.03027221
4858,424.434,0.049291365,-0.0077900887,3.7311096,2.5034153,8.547355,173.375,0.0331403
4855,424.5864,0.07234178,-0.009295464,3.7556903,2.4857042,5.650063,167.875,0.0
4852,424.7388,0.062622264,-0.008595228,3.7387,2.4836483,5.6444674,174.125,0.0
4849,424.8912,0.040437352,-0.007330656,3.719641,2.4892733,8.791804,169.0,0.024067406
4846,425.0436,0.041485593,-0.0073649883,3.7292628,2.4942482,6.410968,171.125,0.020955244
4843,425.19598,0.05703748,-0.008844852,3.7482808,2.5003326,5.619176,169.625,0.003062975
4840,425.3484,0.07829574,-0.010807037,3.7539504,2.5062551,6.6326523,170.125,0.022038937
4837,425.5008,0.08531368,-0.011225224,3.761407,2.5043163,11.20657,173.125,0.04760843
4834,425.6532,0.08913002,-0.008761883,3.77793,2.4931953,6.4289403,170.625,0.013929089
4831,425.8056,0.08783843,-0.008356094,3.770875,2.4849062,6.1764965,164.875,0.013286255
4828,425.958,0.074537314,-0.007614374,3.7293773,2.4865544,8.926197,169.125,0.049920868
4825,426.11038,0.07523158,-0.008156061,3.724835,2.4881878,7.7218084,173.0,0.028597245
4822,426.2628,0.076198496,-0.008091211,3.747569,2.4896882,5.5936546,164.125,0.0
4819,426.4152,0.0810475,-0.0079808235,3.8039856,2.4857125,5.9138975,170.5,0.009033021
4816,426.5676,0.072004765,-0.008969545,3.8311882,2.4814646,8.85662,170.0,0.03461381
4813,426.72,0.05783145,-0.007753849,3.8319952,2.4764557,6.1240144,167.0,0.025102174
4810,426.8724,0.041628912,-0.006771803,3.7946367,2.4773545,5.069814,169.125,0.0
4807,427.02478,0.036964245,-0.006271124,3.7408993,2.4834173,6.1122055,170.625,0.00907219
4804,427.1772,0.03711552,-0.006420374,3.6903954,2.486953,9.724474,172.375,0.035707712
4801,427.3296,0.04370504,-0.006995201,3.6614156,2.4862537,6.8508224,174.0,0.0087484615
4798,427.482,0.025915636,-0.005176306,3.6378615,2.486467,7.036687,164.75,0.012249223
4795,427.6344,0.016649127,-0.0014669895,3.669154,2.485693,8.354953,168.0,0.044790484
4792,427.7868,0.011445258,0.0028600693,3.7379596,2.4839892,4.385697,170.625,0.042909306
4789,427.9392,0.025304161,0.0014047623,3.8382165,2.4678032,3.675753,170.875,0.0051003476
4786,428.09158,0.04914168,0.0017569065,3.927821,2.4592826,4.5644913,169.125,0.05604218
4783,428.244,0.07179887,-0.0009610653,4.003973,2.4628124,13.869007,169.5,0.07991544
4780,428.3964,0.082188115,0.0020506382,4.0612707,2.488306,7.4273076,171.625,0.030410051
4777,428.5488,0.06126831,-0.0014278889,4.088216,2.5098927,5.588073,169.625,0.0
4774,428.7012,0.046932552,-0.0033123493,4.1009784,2.5130925,6.4557514,169.75,0.0
4771,428.8536,0.04825194,-0.007466793,4.129957,2.5008943,9.283255,166.375,0.021656008
4768,429.00598,0.055522673,-0.0077884197,4.149971,2.4870784,7.1885943,165.125,0.009997299
4765,429.1584,0.06681719,-0.008422136,4.171279,2.4740765,6.279213,171.375,0.0027437916
4762,429.3108,0.067425705,-0.008302689,4.127672,2.4676418,7.2350593,166.625,0.019412892
4759,429.4632,0.08615615,-0.008187056,4.1039114,2.455964,7.351805,166.875,0.017606653
4756,429.6156,0.09144689,-0.007254839,4.060747,2.4497993,6.665045,168.875,0.0
4753,429.768,0.0954763,-0.0032317638,4.0383472,2.444892,7.594852,168.5,0.01830067
4750,429.92038,0.09460098,-0.004889488,4.0068684,2.4482923,9.893463,166.375,0.03961672
4747,430.07278,0.08901338,0.0008161068,3.9756513,2.4597063,7.083799,171.875,0.018154891
4744,430.2252,0.087636635,0.0018980503,3.9896758,2.4738586,7.0352216,168.5,0.041218314
4741,430.3776,0.08414282,0.0019288063,4.0242996,2.4862,10.05798,169.25,0.07868781
4738,430.53,0.08605726,-0.0051395893,4.066689,2.488767,9.078815,166.375,0.05408263
4735,430.6824,0.08875799,-0.010733843,4.0832458,2.4823797,5.7229457,168.875,0.0
4732,430.8348,0.08636888,-0.010288715,4.053599,2.4782176,5.389271,169.875,0.0
4729,430.98718,0.07551236,-0.0090863705,3.9975538,2.4828439,8.714186,171.375,0.010087806
4726,431.1396,0.070783466,-0.009051561,3.9456758,2.488117,8.562121,173.25,0.010160823
4723,431.292,0.074498616,-0.008693695,3.9293344,2.485483,6.452061,166.625,0.0
4720,431.4444,0.085445404,-0.006358862,3.9384189,2.473138,7.315441,169.75,0.008021605
4717,431.5968,0.07421793,-0.005687475,3.9063406,2.4681096,8.338404,168.875,0.011016381
4714,431.7492,0.076840185,-0.0067005157,3.8922746,2.4598165,6.672349,169.375,0.0014510852
4711,431.90158,0.06471195,-0.009526968,3.8418932,2.4585254,5.8205004,169.375,0.0
4708,432.054,0.0683926,-0.009485006,3.8667538,2.4473557,6.169169,168.5,0.012219193
4705,432.2064,0.043480624,-0.0065870285,3.8757968,2.4468033,5.385602,165.0,0.025576694
4702,432.3588,0.026437458,-0.004602194,3.9401371,2.4448056,4.59633,172.0,0.0
4699,432.5112,0.038382743,-0.005158663,4.020119,2.4462025,5.6978526,168.0,0.019922081
4696,432.6636,0.058440764,-0.0069208145,4.067862,2.455953,7.8331294,165.375,0.025159001
4693,432.816,0.088176236,-0.0076954365,4.084135,2.467978,6.3642664,169.0,0.0050225994
4690,432.96838,0.0836856,-0.0022921562,4.013182,2.4842446,5.393407,177.625,0.0
4687,433.1208,0.088250965,-0.00228405,3.9719424,2.484968,6.9467306,164.875,0.006027393
4684,433.2732,0.08472384,0.00083088875,3.9267235,2.4831297,5.4734626,170.25,0.004700248
4681,433.4256,0.074289896,0.007204056,3.904535,2.484441,4.586873,172.5,0.0
4678,433.578,0.071502954,0.007383108,3.936314,2.4855144,4.5765653,169.375,0.0
4675,433.7304,0.07576743,0.003433466,4.000126,2.4838626,9.107199,169.5,0.031203942
4672,433.88278,0.06754091,-0.0069789886,4.036015,2.4829395,6.9877543,172.0,0.021740085
4669,434.0352,0.03852072,-0.0047693253,3.987631,2.493154,6.2231784,168.5,0.0
4666,434.1876,0.008047912,-0.002944231,3.971369,2.5031285,6.8675456,171.625,0.011014265
4663,434.34,0.020786248,-0.0034425259,4.065516,2.5027945,8.91227,170.0,0.00953819
4660,434.4924,0.020786248,-0.0036888123,4.155454,2.509867,6.4423313,169.5,0.0
4657,434.6448,0.020786248,-0.003921509,4.206356,2.5324857,6.5772867,170.625,0.0
4654,434.79718,0.0049687386,-0.0025098324,4.190048,2.5730517,13.046853,169.875,0.026570305
4651,434.9496,0.02918432,-0.004947424,4.2371426,2.5865061,18.85485,169.25,0.03074015
4648,435.102,0.035333436,-0.0057406425,4.184372,2.5768049,10.818996,168.75,0.0
4645,435.2544,0.055237874,-0.0077695847,4.1074166,2.5385842,11.120399,165.875,0.017905869
4642,435.4068,0.05918977,-0.0055217743,3.9840987,2.5087714,10.450145,172.5,0.029706422
4639,435.5592,0.082774386,0.0003077984,3.9458907,2.4916077,6.7556195,164.875,0.012943752
4636,435.7116,0.08714639,0.006621361,3.9084876,2.4981112,6.0184083,170.875,0.0
4633,435.86398,0.08491553,0.01026988,3.8948872,2.5135016,8.417598,169.125,0.028713295
4630,436.0164,0.07160815,0.0037169456,3.9084418,2.5275903,10.143906,169.75,0.03867203
4627,436.1688,0.04236297,-1.168251e-05,3.9028904,2.5371208,7.6365194,169.75,0.02028841
4624,436.3212,0.01642635,-0.0026586056,3.854195,2.5369103,7.829454,168.875,0.019023236
4621,436.4736,0.0,-0.00067329407,3.75879,2.5256696,12.243484,169.0,0.059924517
4618,436.626,0.0,-0.00016665459,3.6559591,2.511977,9.126095,170.5,0.044321124
4615,436.77838,0.018471006,-0.0029447079,3.660924,2.489323,6.911901,167.875,0.017607082
