FRAMENO,TDEP,AHTCO90,AHF30,TIME,AHF90
3878,14793.0,136.50487,7.6116657,246.0,8.274132
3879,14790.0,141.33067,7.5485744,246.0,8.192895
3880,14787.0,136.19331,7.513995,252.0,8.151638
3881,14784.0,129.68468,7.503758,252.0,8.143702
3882,14781.0,125.98037,7.5117025,249.25,8.171085
3883,14778.0,123.17874,7.5302873,249.25,8.223635
3884,14775.0,122.69282,7.5451107,258.75,8.229139
3885,14772.0,120.106735,7.565567,258.75,8.261863
3886,14769.0,116.460014,7.5645394,245.75,8.288115
3887,14766.0,114.21571,7.539253,245.75,8.299494
3888,14763.0,114.300835,7.4817653,248.25,8.282661
3889,14760.0,111.88211,7.386567,248.25,8.220482
3890,14757.0,109.91596,7.252817,260.625,8.10021
3891,14754.0,109.362946,7.1381783,260.625,7.9241276
3892,14751.0,112.695946,6.9463797,250.875,7.7244816
3893,14748.0,121.3311,6.7994757,250.875,7.5369487
3894,14745.0,134.75757,6.5597425,251.75,7.297079
3895,14742.0,150.17245,6.4507074,251.75,7.1658864
3896,14739.0,170.63588,6.4117618,249.25,7.118305
3897,14736.0,184.8976,6.4591064,249.25,7.164066
3898,14733.0,186.5783,6.6028547,252.0,7.3038254
3899,14730.0,169.24187,6.845236,252.0,7.531761
3900,14727.0,135.674,7.1777225,254.5,7.838775
3901,14724.0,114.38899,7.577637,254.5,8.209203
3902,14721.0,82.14132,7.7847877,255.75,8.487043
3903,14718.0,71.65267,8.3270035,255.75,8.986155
3904,14715.0,86.0484,8.757006,250.875,9.3001995
3905,14712.0,106.383415,8.997904,250.875,9.53221
3906,14709.0,106.819885,9.131734,254.875,9.692646
3907,14706.0,107.25209,9.173089,254.875,9.802343
3908,14703.0,106.25662,9.146109,259.75,9.873832
3909,14700.0,105.33961,9.072863,259.75,9.914722
3910,14697.0,100.48607,8.9679,249.0,9.92837
3911,14694.0,93.76845,8.838969,249.0,9.914842
3912,14691.0,94.670975,8.69073,251.625,9.877691
3913,14688.0,103.73976,8.48593,251.625,9.779821
3914,14685.0,109.21074,8.308048,248.25,9.677727
3915,14682.0,111.167915,8.148946,248.25,9.585233
3916,14679.0,111.383224,7.971507,244.625,9.461484
3917,14676.0,109.63159,7.8340073,244.625,9.354555
3918,14673.0,108.8466,7.6805186,256.75,9.291966
3919,14670.0,108.26869,7.5040526,256.75,9.14086
3920,14667.0,107.55447,7.3118916,250.75,8.89922
3921,14664.0,105.24686,7.1054506,250.75,8.614057
3922,14661.0,102.63176,6.9118347,248.5,8.364146
3923,14658.0,103.05021,6.6554255,248.5,8.1162195
3924,14655.0,111.40344,6.425829,251.25,7.8718696
3925,14652.0,124.49055,6.223065,251.25,7.609086
3926,14649.0,140.44312,6.076468,255.5,7.490639
3927,14646.0,153.92142,5.990278,255.5,7.450181
3928,14643.0,161.14699,5.9725018,253.875,7.486483
3929,14640.0,159.07982,6.024531,253.875,7.583573
3930,14637.0,145.41743,6.1399503,249.875,7.727524
3931,14634.0,122.5805,6.303149,249.875,7.901134
3932,14631.0,99.934616,6.4802833,248.75,7.986764
3933,14628.0,86.36802,6.6637335,248.75,8.202033
3934,14625.0,82.80736,6.7942953,255.5,8.268101
3935,14622.0,85.32606,6.8559475,255.5,8.264742
3936,14619.0,92.74223,6.8424706,254.25,8.206651
3937,14616.0,105.336655,6.7675624,254.25,8.124755
3938,14613.0,120.702934,6.6498404,250.0,8.049533
3939,14610.0,137.62509,6.536323,250.0,8.001525
3940,14607.0,147.2164,6.4327254,254.375,7.9804525
3941,14604.0,148.01807,6.365764,254.375,7.957031
3942,14601.0,140.93172,6.3431883,253.625,7.9677587
3943,14598.0,128.80164,6.338423,253.625,7.9984655
3944,14595.0,120.06781,6.3394985,250.5,7.9503
3945,14592.0,105.02133,6.3335323,250.5,7.989072
3946,14589.0,100.97023,6.307445,258.5,7.9117727
3947,14586.0,107.17767,6.2553506,258.5,7.8139205
3948,14583.0,119.5239,6.1802535,253.75,7.7271175
3949,14580.0,122.38095,6.0976615,253.75,7.665403
3950,14577.0,141.92026,6.038355,254.125,7.6564407
3951,14574.0,142.24695,5.9407578,254.125,7.5348835
3952,14571.0,132.908,5.8637695,240.625,7.499446
3953,14568.0,123.44132,5.8226385,240.625,7.4973526
3954,14565.0,122.4379,5.8002224,254.25,7.507819
3955,14562.0,121.19242,5.7932563,254.25,7.5210223
3956,14559.0,124.526024,5.797867,250.5,7.5196457
3957,14556.0,127.39008,5.810572,250.5,7.502211
3958,14553.0,126.76943,5.828721,247.5,7.484574
3959,14550.0,125.26236,5.878456,247.5,7.4665136
3960,14547.0,124.6532,5.929188,253.75,7.4758916
3961,14544.0,122.52878,5.9759846,253.75,7.4814153
3962,14541.0,114.96495,6.021376,247.25,7.4791865
3963,14538.0,109.048096,6.080178,247.25,7.4784775
3964,14535.0,124.45524,6.1697326,254.0,7.566645
3965,14532.0,143.88647,6.3288097,254.0,7.753805
3966,14529.0,156.07478,6.616724,251.0,8.054649
3967,14526.0,154.30127,7.0441966,251.0,8.51568
3968,14523.0,138.5211,7.657694,254.375,9.1874895
3969,14520.0,112.661354,8.514036,254.375,10.133297
3970,14517.0,93.56471,9.681232,260.625,11.368609
3971,14514.0,82.34852,10.616135,260.625,12.228398
3972,14511.0,65.46406,12.192653,249.5,13.894525
3973,14508.0,52.487587,14.414105,249.5,16.390045
3974,14505.0,50.95977,17.156574,253.5,18.382107
3975,14502.0,52.409294,20.065418,253.5,20.101463
3976,14499.0,48.911232,22.06689,255.0,21.50818
3977,14496.0,50.377995,23.484196,255.0,22.48115
3978,14493.0,58.916946,24.310316,243.25,22.975506
3979,14490.0,67.89943,24.5666,243.25,23.146631
3980,14487.0,65.16066,24.333185,253.75,23.026966
3981,14484.0,64.78947,23.821886,253.75,22.663683
3982,14481.0,67.081215,22.99163,256.0,22.151255
3983,14478.0,70.03202,21.93348,256.0,21.494009
3984,14475.0,75.97572,20.721806,253.875,20.643364
3985,14472.0,73.27799,19.386227,253.875,19.443521
3986,14469.0,71.21514,17.946323,254.125,18.04019
3987,14466.0,69.28641,16.433382,254.125,16.606174
3988,14463.0,68.491486,14.87165,254.375,15.092663
3989,14460.0,72.6231,13.353915,254.375,13.643025
3990,14457.0,84.03934,11.987215,254.125,12.296681
3991,14454.0,98.59577,10.818519,254.125,11.11771
3992,14451.0,112.38486,9.87561,253.25,10.126723
3993,14448.0,129.06134,9.081497,253.25,9.357001
3994,14445.0,136.8284,8.42679,250.0,8.832396
3995,14442.0,138.88959,7.899678,250.0,8.277135
3996,14439.0,136.63123,7.5149164,247.875,7.83069
3997,14436.0,136.19112,7.1085563,247.875,7.40219
3998,14433.0,124.83064,6.686604,244.75,6.9992104
3999,14430.0,114.976074,6.2711825,244.75,6.648511
4000,14427.0,115.708855,5.983196,253.5,6.439696
4001,14424.0,135.44244,5.5726657,253.5,6.0368643
4002,14421.0,183.54025,5.2973127,245.25,5.8055043
4003,14418.0,232.64722,5.151651,245.25,5.735698
4004,14415.0,262.69464,5.108523,255.875,5.7728667
4005,14412.0,256.2169,5.176272,255.875,5.925169
4006,14409.0,212.43623,5.3566556,253.0,6.1921864
4007,14406.0,149.31181,5.641221,253.0,6.5518155
4008,14403.0,113.44143,5.9748135,260.5,6.6917377
4009,14400.0,68.75297,6.367216,260.5,7.169119
4010,14397.0,60.001133,6.743315,247.375,7.5636587
4011,14394.0,62.035374,6.980474,247.375,7.6612344
4012,14391.0,77.92987,7.0582676,254.625,7.595652
4013,14388.0,99.90838,6.9886394,254.625,7.434649
4014,14385.0,124.32881,6.8169227,250.25,7.26375
4015,14382.0,158.99252,6.6371694,250.25,7.297019
4016,14379.0,185.8325,6.5292754,257.75,7.128605
4017,14376.0,191.09625,6.5386624,257.75,7.213113
4018,14373.0,171.21535,6.5857353,261.0,7.424978
4019,14370.0,139.0528,6.774498,261.0,7.7472186
4020,14367.0,111.17573,6.9444585,249.75,7.940888
4021,14364.0,101.85444,7.1801105,249.75,8.504965
4022,14361.0,94.63239,7.30722,253.75,8.698511
4023,14358.0,80.496735,7.2991433,253.75,8.655026
4024,14355.0,63.814808,7.131057,253.25,8.379063
4025,14352.0,63.514618,6.832216,253.25,7.9502473
4026,14349.0,76.684494,6.624151,255.5,7.6375833
4027,14346.0,115.98221,6.3505173,255.5,7.33445
4028,14343.0,172.06726,5.860818,246.75,6.75519
4029,14340.0,218.2036,5.7136188,246.75,6.608027
4030,14337.0,239.14124,5.711641,250.0,6.6333423
4031,14334.0,227.30643,5.8737593,250.0,6.84508
4032,14331.0,188.08025,6.2167516,261.0,7.2546983
4033,14328.0,135.90295,6.754641,261.0,7.8623385
4034,14325.0,110.30622,7.4900117,245.0,8.649621
4035,14322.0,67.47641,7.7477837,245.0,8.756276
4036,14319.0,47.088787,8.758706,252.25,10.027528
4037,14316.0,44.26495,10.077178,252.25,11.335466
4038,14313.0,59.917038,10.975356,251.25,11.894771
4039,14310.0,72.11666,11.236408,251.25,12.027875
4040,14307.0,81.111465,11.0735,249.75,11.7813
4041,14304.0,86.25389,10.587959,249.75,11.267587
4042,14301.0,93.102554,9.929617,250.0,10.61125
4043,14298.0,106.13812,9.228326,250.0,9.920037
4044,14295.0,114.55363,8.567989,254.5,9.265857
4045,14292.0,130.74196,8.030781,254.5,8.8494005
4046,14289.0,147.37912,7.7197967,250.0,8.58774
4047,14286.0,159.66159,7.2244787,250.0,8.079064
4048,14283.0,159.94502,6.8688703,249.75,7.705316
4049,14280.0,159.65672,6.6503477,249.75,7.4561343
4050,14277.0,158.85384,6.5169106,254.125,7.3668666
4051,14274.0,153.61076,6.4384203,254.125,7.3821588
4052,14271.0,145.97267,6.398884,253.875,7.457693
4053,14268.0,138.12584,6.3770046,253.875,7.5296135
4054,14265.0,130.43788,6.3582277,249.25,7.618997
4055,14262.0,120.023834,6.310427,249.25,7.7432175
4056,14259.0,108.078964,6.2129984,254.0,7.7157364
4057,14256.0,98.85079,6.051037,254.0,7.5554376
4058,14253.0,81.43489,5.82493,250.625,7.252167
4059,14250.0,75.62966,5.609769,250.625,6.841095
4060,14247.0,90.165146,5.3077817,253.875,6.398932
4061,14244.0,133.2945,5.0794096,253.875,6.0483146
4062,14241.0,182.92996,4.7856174,254.375,5.6727767
4063,14238.0,241.35564,4.644352,254.375,5.4550624
4064,14235.0,263.61014,4.590757,257.875,5.356558
4065,14232.0,254.36578,4.6328444,257.875,5.3841553
4066,14229.0,223.21619,4.7736015,254.75,5.535914
4067,14226.0,182.46716,5.0099044,254.75,5.801592
4068,14223.0,150.96565,5.328622,251.25,6.1638765
4069,14220.0,135.96967,5.505444,251.25,6.3701367
4070,14217.0,87.42063,5.988444,254.75,7.0082293
4071,14214.0,80.629524,6.39522,254.75,7.3634515
4072,14211.0,88.48914,6.592734,250.0,7.571407
4073,14208.0,103.16017,6.63754,250.0,7.600748
4074,14205.0,122.28321,6.5393724,248.75,7.4652896
4075,14202.0,142.40637,6.3419943,248.75,7.218696
4076,14199.0,152.26598,6.1011486,249.5,6.9253955
4077,14196.0,160.96858,6.003534,249.5,6.8006516
4078,14193.0,181.8418,5.723451,250.75,6.418963
4079,14190.0,190.2822,5.5401206,250.75,6.2432327
4080,14187.0,200.19547,5.4858336,251.375,6.159424
4081,14184.0,208.11208,5.518101,251.375,6.1731906
4082,14181.0,208.88885,5.6441584,254.625,6.2954197
4083,14178.0,201.65604,5.8688116,254.625,6.5304933
4084,14175.0,186.28314,6.191271,248.25,6.8783884
4085,14172.0,162.35242,6.4751425,248.25,7.267631
4086,14169.0,132.7363,6.846078,252.5,7.8517866
4087,14166.0,102.5713,7.4848433,252.5,8.378925
4088,14163.0,77.456955,7.794161,261.0,8.812166
4089,14160.0,63.72716,7.880868,261.0,9.035247
4090,14157.0,62.420128,7.697784,249.75,8.962136
4091,14154.0,73.20517,7.2815676,249.75,8.609842
4092,14151.0,96.362076,6.7297497,253.125,8.078776
4093,14148.0,125.420296,6.147026,253.125,7.474011
4094,14145.0,149.378,5.6074953,254.125,6.879274
4095,14142.0,172.43561,5.2463813,254.125,6.389704
4096,14139.0,189.13686,4.9957047,254.5,6.1344604
4097,14136.0,187.05109,4.667027,254.5,5.6932936
4098,14133.0,179.10893,4.401627,245.25,5.3529344
4099,14130.0,180.75465,4.1890326,245.25,5.193434
4100,14127.0,183.86647,4.046728,255.75,5.0978136
4101,14124.0,187.14471,4.0133095,255.75,5.0603075
4102,14121.0,190.30319,4.03641,253.875,5.086841
4103,14118.0,194.81778,4.1219277,253.875,5.1927595
4104,14115.0,212.67413,4.2794547,256.375,5.3972263
4105,14112.0,206.70193,4.521317,256.375,5.7121916
4106,14109.0,183.18497,4.8608255,253.75,6.139537
4107,14106.0,144.77773,5.308718,253.75,6.585002
4108,14103.0,139.64365,5.668647,254.75,6.802226
4109,14100.0,89.8303,5.9929743,254.75,7.1743264
4110,14097.0,64.48703,6.664396,249.0,7.9630527
4111,14094.0,59.16293,7.459921,249.0,8.959269
4112,14091.0,71.04101,8.224557,251.5,9.234692
4113,14088.0,82.62791,8.457831,251.5,9.127526
4114,14085.0,94.68615,8.371733,248.375,8.782573
4115,14082.0,109.44501,8.076427,248.375,8.30006
4116,14079.0,125.53232,7.6725044,257.375,7.7923656
4117,14076.0,133.13644,7.2506285,257.375,7.3366995
4118,14073.0,165.46553,6.87003,245.0,7.2503996
4119,14070.0,182.2197,6.683698,245.0,7.2717805
4120,14067.0,183.44739,6.470566,249.5,7.126567
4121,14064.0,175.73405,6.306301,249.5,6.9178357
4122,14061.0,166.21533,6.146039,253.25,6.7776494
4123,14058.0,159.20705,6.0192466,253.25,6.696346
4124,14055.0,155.54375,5.9270525,251.25,6.638301
4125,14052.0,152.15758,5.8301363,251.25,6.6397333
4126,14049.0,153.70119,5.7333126,253.5,6.621661
4127,14046.0,154.65317,5.616949,253.5,6.5466976
4128,14043.0,154.87994,5.4698377,253.875,6.400617
4129,14040.0,150.65479,5.308368,253.875,6.2994256
4130,14037.0,149.51324,5.1793413,249.875,6.1748414
4131,14034.0,155.85808,5.029606,249.875,5.983105
4132,14031.0,176.33002,4.934752,249.5,5.8316207
4133,14028.0,202.32143,4.8852496,249.5,5.742844
4134,14025.0,222.68785,4.8907094,251.25,5.7234144
4135,14022.0,225.20929,4.9565277,251.25,5.770247
4136,14019.0,204.05057,5.0830708,254.25,5.8803625
4137,14016.0,165.93805,5.264785,254.25,6.0505733
4138,14013.0,140.93314,5.489563,247.0,6.267376
4139,14010.0,111.426506,5.6982694,247.0,6.4715567
4140,14007.0,112.027725,5.9916296,255.0,6.7389016
4141,14004.0,127.19357,6.2252283,255.0,6.942122
4142,14001.0,132.00748,6.422876,251.25,7.1087584
4143,13998.0,132.80814,6.574198,251.25,7.2432957
4144,13995.0,132.64685,6.674693,251.25,7.3534155
4145,13992.0,130.60674,6.7231927,251.25,7.442001
4146,13989.0,124.21299,6.7199793,250.5,7.505098
4147,13986.0,120.5495,6.666928,250.5,7.5346003
4148,13983.0,121.03789,6.5691266,248.875,7.5226703
4149,13980.0,125.35234,6.392298,248.875,7.370558
4150,13977.0,139.43948,6.2040367,250.0,7.1519694
4151,13974.0,140.5344,6.0594296,250.0,7.078181
4152,13971.0,143.0659,5.9689503,248.375,6.9110446
4153,13968.0,152.83968,5.843404,248.375,6.812574
4154,13965.0,161.33998,5.7392926,247.25,6.724291
4155,13962.0,166.31526,5.6603246,247.25,6.6330733
4156,13959.0,166.51997,5.6013746,246.0,6.50101
4157,13956.0,160.53374,5.584629,246.0,6.329351
4158,13953.0,151.93655,5.546425,245.25,6.196978
4159,13950.0,145.16023,5.513973,245.25,6.121333
4160,13947.0,148.70651,5.5326886,245.75,6.0783763
4161,13944.0,160.195,5.526533,245.75,6.022872
4162,13941.0,182.18654,5.4862304,251.5,5.9387956
4163,13938.0,192.77502,5.4463162,251.5,5.850821
4164,13935.0,191.73656,5.4766426,244.75,5.804724
4165,13932.0,185.95702,5.6171293,244.75,5.951096
4166,13929.0,182.90485,5.8406367,249.5,6.183671
4167,13926.0,181.75621,6.162231,249.5,6.501672
4168,13923.0,175.58768,6.5958343,250.0,6.9042997
4169,13920.0,159.14828,7.152234,250.0,7.3915057
4170,13917.0,135.89478,7.656435,254.75,7.855742
4171,13914.0,114.150665,8.40666,254.75,8.603016
4172,13911.0,99.10047,9.303118,246.125,9.338709
4173,13908.0,91.267075,10.208887,246.125,10.071717
4174,13905.0,86.92552,11.043405,250.0,10.759012
4175,13902.0,83.43018,11.74083,250.0,11.333711
4176,13899.0,88.22871,12.14322,247.875,11.729631
4177,13896.0,94.14855,12.171207,247.875,11.895676
4178,13893.0,101.49981,11.918457,246.625,11.844764
4179,13890.0,108.17756,11.448704,246.625,11.604528
4180,13887.0,112.48207,10.834724,244.875,11.193929
4181,13884.0,115.20396,10.13897,244.875,10.647805
4182,13881.0,119.13674,9.408197,253.625,10.003293
4183,13878.0,112.411385,8.67699,253.625,9.3101425
4184,13875.0,110.08403,7.9730744,249.625,8.617853
4185,13872.0,113.609825,7.320146,249.625,7.962148
4186,13869.0,125.5026,6.839603,248.5,7.4733324
4187,13866.0,138.75597,6.397052,248.5,7.0274706
4188,13863.0,165.08815,5.9145203,253.75,6.4861054
4189,13860.0,185.14075,5.5226374,253.75,6.157641
4190,13857.0,208.26451,5.293973,247.5,5.934927
4191,13854.0,209.28838,5.150986,247.5,5.7917128
4192,13851.0,194.13133,5.0803647,242.375,5.723025
4193,13848.0,170.14183,5.0708833,242.375,5.7181864
4194,13845.0,157.13646,5.110045,244.875,5.7604365
4195,13842.0,149.45601,5.184471,244.875,5.835072
4196,13839.0,149.18407,5.2803884,241.75,5.9320583
4197,13836.0,146.8455,5.3678627,241.75,6.047262
4198,13833.0,144.69444,5.4826937,246.875,6.164871
4199,13830.0,140.62796,5.5640426,246.875,6.2682714
4200,13827.0,133.84099,5.6181626,250.625,6.361462
4201,13824.0,118.96358,5.6384773,250.625,6.4244165
4202,13821.0,112.41182,5.6236925,247.5,6.4466343
4203,13818.0,119.65617,5.578896,247.5,6.427884
4204,13815.0,137.70447,5.5149813,243.25,6.381036
4205,13812.0,154.54634,5.454036,243.25,6.308763
4206,13809.0,173.31085,5.387423,249.625,6.269756
4207,13806.0,179.74802,5.3503294,249.625,6.241873
4208,13803.0,176.9903,5.3425264,248.625,6.25051
4209,13800.0,168.71869,5.3663583,248.625,6.2943907
4210,13797.0,160.55984,5.4189653,243.25,6.3481736
4211,13794.0,155.28772,5.4830027,243.25,6.375619
4212,13791.0,154.26357,5.5353637,247.0,6.418446
4213,13788.0,149.82806,5.5871906,247.0,6.486176
4214,13785.0,144.48889,5.7049794,250.5,6.6407743
4215,13782.0,136.91498,5.7209787,250.5,6.6227303
4216,13779.0,133.00264,5.690677,250.0,6.5508347
4217,13776.0,129.19107,5.614327,250.0,6.428184
4218,13773.0,135.76093,5.569842,249.875,6.358927
4219,13770.0,149.96327,5.4425263,249.875,6.1818824
4220,13767.0,162.72618,5.408507,249.125,6.1290913
4221,13764.0,182.01224,5.2720146,249.125,5.92216
4222,13761.0,207.06184,5.127138,250.75,5.7666554
4223,13758.0,213.21419,5.1392946,250.75,5.7871747
4224,13755.0,207.87343,5.25286,247.25,5.9084516
4225,13752.0,196.25473,5.471597,247.25,6.150969
4226,13749.0,182.98222,5.814585,247.0,6.530353
4227,13746.0,168.49869,6.301127,247.0,7.0526533
4228,13743.0,148.86464,6.901939,252.0,7.688457
4229,13740.0,128.8954,7.357071,252.0,8.136446
4230,13737.0,85.99199,8.348839,249.25,9.370948
4231,13734.0,52.452534,9.551447,249.25,10.237185
4232,13731.0,43.590866,10.338829,246.5,10.9414425
4233,13728.0,43.319107,10.759159,246.5,11.350564
4234,13725.0,54.071163,10.75863,247.0,11.399749
4235,13722.0,91.323265,10.400796,247.0,11.136615
4236,13719.0,107.28466,9.840851,245.75,10.687774
4237,13716.0,118.00473,9.231386,245.75,10.187509
4238,13713.0,135.17798,8.6702795,243.125,9.721827
4239,13710.0,131.85497,8.296659,243.125,9.403532
4240,13707.0,127.60079,7.951103,246.125,9.006479
4241,13704.0,125.08309,7.6058793,246.125,8.750004
4242,13701.0,120.465,7.315855,244.0,8.537594
4243,13698.0,120.87857,7.1135716,244.0,8.353436
4244,13695.0,124.332306,6.966846,238.625,8.189488
4245,13692.0,129.98792,6.852993,238.625,8.047284
4246,13689.0,135.2592,6.771972,260.875,7.938411
4247,13686.0,140.81433,6.724947,260.875,7.869671
4248,13683.0,140.34216,6.7114587,238.5,7.83515
4249,13680.0,130.89407,6.72752,238.5,7.8254633
4250,13677.0,126.61365,6.7650123,256.5,7.832912
4251,13674.0,121.426765,6.812521,256.5,7.8503885
4252,13671.0,112.9263,6.8311534,248.0,7.8604918
4253,13668.0,116.55874,6.8760915,248.0,7.882006
4254,13665.0,121.97411,6.901784,252.5,7.8964114
4255,13662.0,126.318504,6.8973036,252.5,7.8915215
4256,13659.0,127.38855,6.888249,246.25,7.917335
4257,13656.0,123.178894,6.898498,246.25,7.9278493
4258,13653.0,125.23659,6.881593,245.625,7.90898
4259,13650.0,132.90616,6.886858,245.625,7.9167757
4260,13647.0,144.90814,6.9435983,249.875,7.996581
4261,13644.0,152.55045,7.0443153,249.875,8.149778
4262,13641.0,149.39606,7.1744056,249.5,8.340784
4263,13638.0,132.81152,7.3395467,249.5,8.548823
4264,13635.0,108.683556,7.5091066,244.0,8.782768
4265,13632.0,88.28079,7.655403,244.0,8.995262
4266,13629.0,81.863495,7.7517114,246.25,9.144716
4267,13626.0,90.23006,7.780875,246.25,9.208765
4268,13623.0,106.90838,7.7410007,256.0,9.190161
4269,13620.0,123.60746,7.6447086,256.0,9.102002
4270,13617.0,131.97217,7.5039334,245.25,8.967812
4271,13614.0,131.96141,7.346022,245.25,8.820378
4272,13611.0,127.106224,7.1701593,243.0,8.684713
4273,13608.0,123.31892,7.055185,243.0,8.563199
4274,13605.0,120.06092,6.9303637,239.5,8.467042
4275,13602.0,123.50132,6.78178,239.5,8.322586
4276,13599.0,128.61708,6.6718,245.875,8.2119055
4277,13596.0,133.8392,6.5679607,245.875,8.127963
4278,13593.0,132.00308,6.4355097,246.625,8.005703
4279,13590.0,123.27367,6.2683325,246.625,7.8080907
4280,13587.0,111.82313,6.0757103,249.375,7.5615535
4281,13584.0,105.63116,5.8604755,249.375,7.285455
4282,13581.0,113.83423,5.631246,251.5,7.007681
4283,13578.0,137.4378,5.4003687,251.5,6.7445436
4284,13575.0,149.63486,5.180583,237.125,6.535992
4285,13572.0,177.14757,5.0427923,237.125,6.432237
4286,13569.0,177.71672,4.845073,247.75,6.1849284
4287,13566.0,161.8167,4.6696777,247.75,5.9855857
4288,13563.0,155.83919,4.5434823,250.25,5.8907766
4289,13560.0,161.6688,4.4406643,250.25,5.8075714
4290,13557.0,161.6427,4.350278,250.0,5.722091
4291,13554.0,163.37599,4.267435,250.0,5.624915
4292,13551.0,169.99878,4.1892076,250.5,5.5117903
4293,13548.0,173.77776,4.1148,250.5,5.3856163
4294,13545.0,172.31009,4.045125,251.5,5.256247
4295,13542.0,173.88281,3.982087,251.5,5.136459
4296,13539.0,174.39647,3.9278564,240.875,5.034423
4297,13536.0,176.59952,3.8843036,240.875,4.9525895
4298,13533.0,181.26012,3.8526042,247.375,4.9136276
4299,13530.0,187.05429,3.8403754,247.375,4.89874
4300,13527.0,191.62573,3.8390121,246.625,4.894653
4301,13524.0,186.73547,3.844485,246.625,4.8989134
4302,13521.0,180.46686,3.853235,253.875,4.9074483
4303,13518.0,180.74931,3.8592067,253.875,4.9222355
4304,13515.0,170.75941,3.8623064,247.875,4.925708
4305,13512.0,167.2763,3.8741071,247.875,4.9006524
4306,13509.0,177.44296,3.880208,248.5,4.881018
4307,13506.0,184.96564,3.8852637,248.5,4.8555374
4308,13503.0,188.31688,3.8939002,250.875,4.833554
4309,13500.0,196.9585,3.8962383,250.875,4.8417544
4310,13497.0,201.01851,3.8989468,247.5,4.859801
4311,13494.0,204.64029,3.9038389,247.5,4.826485
4312,13491.0,211.81091,3.9127991,234.5,4.7455187
4313,13488.0,217.13147,3.9280102,234.5,4.665621
4314,13485.0,219.79788,3.9523013,258.25,4.598439
4315,13482.0,223.80476,3.9893887,258.25,4.55558
4316,13479.0,229.19113,4.0437684,244.0,4.5467706
4317,13476.0,238.1828,4.1200757,244.0,4.57783
4318,13473.0,251.39333,4.2218685,240.875,4.6489143
4319,13470.0,257.23605,4.3499317,240.875,4.7800746
4320,13467.0,249.26196,4.501944,248.375,4.9680495
4321,13464.0,227.16351,4.6632967,248.375,5.079388
4322,13461.0,194.74162,4.8230977,242.75,5.1800914
4323,13458.0,165.3328,4.961979,242.75,5.2974734
4324,13455.0,154.66177,5.066243,247.5,5.3786607
4325,13452.0,170.18556,5.1327624,247.5,5.430061
4326,13449.0,202.74156,5.171444,243.25,5.4670296
4327,13446.0,217.6403,5.2018642,243.25,5.52842
4328,13443.0,260.59567,5.25349,250.0,5.6080074
4329,13440.0,248.5016,5.294776,250.0,5.660425
4330,13437.0,216.55438,5.380454,249.5,5.775114
4331,13434.0,182.47241,5.5131106,249.5,5.943638
4332,13431.0,191.94879,5.6822047,249.75,6.125307
4333,13428.0,173.43745,5.7014213,249.75,6.1518416
4334,13425.0,148.69484,5.863501,248.625,6.367706
4335,13422.0,153.70782,6.0751276,248.625,6.609313
4336,13419.0,162.16084,6.1061563,245.875,6.565726
4337,13416.0,166.85663,5.971563,245.875,6.424727
4338,13413.0,165.59114,5.7566915,249.25,6.216118
4339,13410.0,163.88763,5.4924164,249.25,5.971178
4340,13407.0,166.93929,5.212543,254.0,5.717587
4341,13404.0,174.99333,4.9613895,254.0,5.5535903
4342,13401.0,185.36734,4.901798,248.25,5.5410433
4343,13398.0,205.10959,4.699379,248.25,5.332343
4344,13395.0,242.59917,4.498581,251.0,5.104834
4345,13392.0,256.8398,4.3398223,251.0,4.9958487
4346,13389.0,241.6813,4.272915,251.0,4.9978065
4347,13386.0,208.29372,4.265867,251.0,5.0383763
4348,13383.0,188.05975,4.2869344,244.5,5.1016846
4349,13380.0,171.2167,4.3211093,244.5,5.169073
4350,13377.0,161.65994,4.3583617,250.25,5.2251935
4351,13374.0,165.1321,4.3924475,250.25,5.2622313
4352,13371.0,179.49844,4.4221616,255.5,5.2779217
4353,13368.0,194.10265,4.4678774,255.5,5.277004
4354,13365.0,194.78903,4.502574,248.5,5.2734413
4355,13362.0,185.9737,4.539168,248.5,5.2849126
4356,13359.0,175.27737,4.618964,244.375,5.3290153
4357,13356.0,164.14142,4.7388506,244.375,5.423757
4358,13353.0,169.5712,4.9128795,248.125,5.591149
4359,13350.0,183.2469,5.156598,248.125,5.852685
4360,13347.0,196.26945,5.485849,248.5,6.2221556
4361,13344.0,190.54533,5.8401747,248.5,6.6732697
4362,13341.0,161.55986,6.2755065,247.5,7.175709
4363,13338.0,117.82956,6.9241447,247.5,7.9627514
4364,13335.0,69.97104,7.670519,250.5,8.678183
4365,13332.0,54.2491,8.21024,250.5,9.277653
4366,13329.0,51.800426,8.546042,253.125,9.642032
4367,13326.0,59.995808,8.600529,253.125,9.699233
4368,13323.0,91.36953,8.38574,250.0,9.475388
4369,13320.0,117.069244,7.9910326,250.0,9.067947
4370,13317.0,141.55061,7.526683,259.125,8.592018
4371,13314.0,161.93324,7.0772653,259.125,8.138018
4372,13311.0,171.16365,6.712921,246.0,7.750595
4373,13308.0,171.93082,6.3948107,246.0,7.436732
4374,13305.0,170.41846,6.1349177,245.125,7.176571
4375,13302.0,166.90703,5.9572587,245.125,6.9674067
4376,13299.0,162.06964,5.830647,249.125,6.803914
4377,13296.0,160.5967,5.7452006,249.125,6.6849723
4378,13293.0,167.00958,5.6935487,253.125,6.6082554
