TDEP,AHT90,AHF90
40.629837,4.359184,4.394586
40.62222,4.3286552,4.395369
40.6146,4.3390055,4.397802
40.60698,4.357659,4.4019
40.59936,4.3687377,4.4056883
40.59174,4.3404717,4.410772
40.58412,4.319562,4.421031
40.5765,4.321015,4.4463496
40.56888,4.363053,4.481644
40.56126,4.4777646,4.5195036
40.55364,4.546019,4.5502295
40.54602,4.63794,4.5889883
40.5384,4.7093844,4.625635
40.530777,4.8155847,4.651113
40.52316,4.9792867,4.6561832
40.515537,4.891141,4.642351
40.50792,4.6720867,4.613397
40.5003,4.5746226,4.575547
40.49268,4.4530373,4.534708
40.48506,4.400251,4.5198503
40.47744,4.38885,4.4848
40.469822,4.3674893,4.453386
40.4622,4.357037,4.4330893
40.45458,4.387235,4.4342184
40.44696,4.4112225,4.444832
40.43934,4.4365144,4.462048
40.43172,4.476955,4.482233
40.4241,4.514859,4.5023828
40.416477,4.558726,4.52098
40.40886,4.53823,4.5308533
40.401237,4.56268,4.5434265
40.39362,4.5572886,4.556972
40.385998,4.5755444,4.5726733
40.37838,4.578466,4.5850425
40.37076,4.6103754,4.598608
40.36314,4.637566,4.6160846
40.355522,4.652834,4.6342697
40.3479,4.659129,4.654629
40.34028,4.6712465,4.673368
40.33266,4.666794,4.6893516
40.32504,4.6974425,4.7077203
40.31742,4.7486644,4.732236
40.3098,4.7687373,4.76604
40.302177,4.7600465,4.813723
40.29456,4.7277303,4.87184
40.286938,4.824447,4.9399505
40.27932,4.8573046,5.01771
40.271698,4.9993644,5.1054363
40.26408,5.1487093,5.1803513
40.25646,5.214695,5.2663655
40.24884,5.5036817,5.3579183
40.241222,5.71847,5.478308
40.2336,5.84868,5.575665
40.22598,5.861714,5.631023
40.21836,5.731405,5.6673827
40.21074,5.620438,5.687107
40.20312,5.5541153,5.6924
40.1955,5.5226793,5.6858754
40.187878,5.5455103,5.6710267
40.18026,5.597038,5.6510935
40.172638,5.606461,5.6281204
40.16502,5.635574,5.597856
40.1574,5.577758,5.55043
40.149776,5.5162005,5.495151
40.14216,5.445077,5.4412775
40.13454,5.397638,5.3864136
40.126923,5.3697996,5.3336983
40.1193,5.3754225,5.2924895
40.11168,5.2841234,5.2372303
40.10406,5.3330784,5.1587234
40.09644,5.178729,5.0855923
40.08882,4.931324,5.0182886
40.0812,4.779103,4.967362
40.073578,4.662047,4.9471755
40.06596,4.5637584,4.9651566
40.05834,4.4589643,5.0289793
40.05072,4.542008,5.1399746
40.0431,4.806354,5.2944994
40.035477,5.2705526,5.4898586
40.02786,5.7827635,5.7236247
40.02024,6.538732,5.999351
40.01262,7.022,6.2706933
40.005,7.216384,6.5554442
39.99738,7.161963,6.8270955
39.98976,6.963626,7.0774693
39.98214,7.2490845,7.3090615
39.97452,7.4575677,7.532759
39.9669,7.6171536,7.7613378
39.95928,8.059884,8.003093
39.95166,8.22849,8.261128
39.94404,8.490371,8.505556
39.93642,8.760008,8.712288
39.9288,8.976705,8.911234
39.921177,9.391139,9.10122
39.91356,9.699872,9.258022
39.905937,9.846774,9.353069
39.89832,9.909495,9.38244
39.8907,9.944336,9.346386
39.88308,9.634669,9.242158
39.87546,9.42218,8.9851
39.86784,9.267091,8.663867
39.86022,9.117194,8.316099
39.8526,8.572944,7.9634547
39.84498,7.9281325,7.680933
39.83736,7.469857,7.4452133
39.82974,7.064264,7.1586637
39.82212,6.6435485,6.88864
39.8145,6.274733,6.69326
39.806877,6.1342463,6.5948396
39.79926,6.0992465,6.551392
39.791637,6.145927,6.55799
39.78402,6.286932,6.607432
39.776398,6.5441008,6.691233
39.76878,6.898827,6.7985687
39.76116,7.067308,6.917573
39.75354,7.4900117,6.9677505
39.745922,7.6474543,7.10098
39.7383,7.655683,7.213996
39.73068,7.6037607,7.275957
39.72306,7.5229664,7.2897778
39.71544,7.4584546,7.266127
39.70782,7.3899703,7.2105813
39.7002,7.196885,7.133598
39.692577,7.0784836,7.046776
39.68496,6.972667,6.960224
39.677338,6.8731384,6.919635
39.66972,6.779395,6.856575
39.662098,6.699458,6.7884054
39.65448,6.6183314,6.7314234
39.646862,6.5389347,6.709799
39.63924,6.6674,6.7025123
39.631622,6.746296,6.69893
39.624,6.632227,6.6627083
39.61638,6.710905,6.626368
39.60876,6.7018895,6.6039686
39.60114,6.6335254,6.582832
39.59352,6.5882444,6.5569873
39.5859,6.53749,6.517501
39.578278,6.4548945,6.4675455
39.57066,6.3883514,6.4146333
39.563038,6.2992573,6.3623343
39.55542,6.2089467,6.310563
39.5478,6.1731715,6.258703
39.540176,6.1546917,6.2042522
39.53256,6.099267,6.1430645
39.52494,6.0889344,6.075183
39.517323,6.0897126,6.002086
39.5097,6.042679,5.9230933
39.50208,5.966729,5.8338885
39.49446,5.897827,5.7172775
39.48684,5.6503377,5.583279
39.47922,5.4636064,5.454767
39.4716,5.2778363,5.348099
39.463978,5.1707964,5.2207174
39.45636,4.961445,5.09714
39.44874,4.7459087,4.9969583
39.44112,4.655316,4.920191
39.4335,4.6166134,4.8887486
39.425877,4.6338716,4.869159
39.41826,4.7085266,4.860484
39.41064,4.776002,4.860425
39.40302,4.821426,4.8613267
39.3954,5.026768,4.826639
39.38778,5.0772734,4.844245
39.38016,5.347743,4.858733
39.37254,5.5091558,4.859772
39.36492,5.08319,4.8405237
39.3573,4.8378015,4.794602
39.349678,4.7694154,4.7271056
39.34206,4.5924325,4.6393957
39.33444,4.168612,4.562305
39.32682,4.3314815,4.498379
39.3192,4.013899,4.4640617
39.311577,4.398157,4.4535933
39.30396,4.688406,4.457093
39.296337,4.2578683,4.465201
39.28872,4.7019525,4.4711747
39.2811,4.925338,4.4712687
39.27348,4.407508,4.4354086
39.26586,4.428607,4.4241295
39.25824,4.3190417,4.409363
39.25062,4.2328367,4.39944
39.243,4.183868,4.400414
39.23538,4.1653533,4.406093
39.22776,4.479269,4.419774
39.22014,4.4465356,4.4406786
39.21252,4.5609384,4.472562
39.2049,4.727009,4.501091
39.197277,4.987175,4.5311475
39.18966,4.822575,4.557464
39.182037,4.6385384,4.588862
39.17442,4.742474,4.617814
39.166798,4.786678,4.6411858
39.15918,4.7614956,4.6629953
39.15156,4.696338,4.685384
39.14394,4.711853,4.7089677
39.136322,4.6411185,4.717401
39.1287,4.761685,4.7456536
39.12108,4.737209,4.775734
39.11346,4.704163,4.8014617
39.10584,4.669761,4.8222294
39.09822,4.6284924,4.839709
39.0906,4.7770147,4.8556457
39.082977,4.94507,4.8704023
39.07536,4.8900266,4.8661065
39.067738,4.940849,4.8783126
39.06012,4.832056,4.888024
39.052498,4.746146,4.9205775
39.04488,4.9670696,4.9597597
39.037262,4.7226467,4.997736
39.02964,4.8812594,5.0326014
39.022022,5.1352153,5.0575314
39.0144,4.9933977,5.1109514
39.00678,5.0809736,5.161461
38.99916,5.15025,5.1962695
38.99154,5.2165804,5.2375765
38.98392,5.267992,5.2912974
38.9763,5.2879543,5.3615923
38.968678,5.29345,5.3865967
38.96106,5.2868958,5.403248
38.953438,5.363255,5.411588
38.94582,5.4262977,5.4146404
38.938198,5.428608,5.414268
38.93058,5.3993406,5.4112115
38.92296,5.3750854,5.4069853
38.91534,5.3683414,5.4033065
38.907722,5.4147177,5.400885
38.9001,5.4200983,5.399655
38.89248,5.501056,5.3999095
38.88486,5.4413886,5.404063
38.87724,5.3290343,5.4164057
38.86962,5.311298,5.4396343
38.862,5.3313146,5.473538
38.854378,5.4070654,5.518144
38.84676,5.5239797,5.5744286
38.839138,5.6715837,5.6615863
38.83152,5.819804,5.756018
38.8239,5.949019,5.8190947
38.816277,6.092347,5.904316
38.80866,6.24208,6.000917
38.80104,6.3671203,6.095141
38.79342,6.400034,6.1811633
38.7858,6.4161816,6.2538986
38.77818,6.4584575,6.3099732
38.77056,6.529054,6.3405204
38.76294,6.5754704,6.3283534
38.75532,6.4786005,6.295996
38.7477,6.371228,6.2508698
38.740078,6.290215,6.1988573
38.73246,6.2088857,6.143086
38.72484,6.1232567,6.0905313
38.71722,6.0445313,6.0332274
38.7096,5.9465847,5.969827
38.701977,5.8740234,5.9293027
38.69436,5.807952,5.898319
38.686737,5.754941,5.88152
38.67912,5.6525187,5.883865
38.6715,5.7045417,5.9090905
38.66388,5.831371,5.9665613
38.65626,5.9496093,6.0300713
38.64864,6.0322356,6.0118074
38.64102,5.860493,6.112909
38.6334,5.7868004,6.211401
38.62578,6.0282965,6.257717
38.61816,6.268511,6.24109
38.61054,6.089015,6.052639
38.60292,5.7891245,5.8538437
38.5953,5.4208403,5.63243
38.587677,4.998662,5.4043946
38.58006,4.57675,5.267315
38.572437,4.181247,5.301546
38.56482,4.0079956,4.9463205
38.5572,3.6876266,4.5954175
38.54958,3.2079437,4.310842
38.54196,3.1271102,4.255752
38.53434,3.0936015,4.3250093
38.526722,3.1426325,4.4910526
38.5191,3.2425897,4.7784553
38.51148,3.5175152,5.2931194
38.50386,4.031769,6.2847047
38.49624,5.360306,7.3554797
38.48862,7.233704,8.570844
38.481,13.055499,13.11561
38.473377,16.64501,15.182311
38.46576,27.68269,17.494986
38.458138,50.59421,21.816126
38.45052,62.40763,24.752022
38.442898,35.92364,22.26233
38.43528,25.116451,25.880299
38.42766,23.337286,20.163805
38.42004,17.05433,14.302237
38.412422,5.9143543,10.999875
38.4048,5.111935,10.051937
38.39718,7.3155317,9.526148
38.38956,15.801164,9.275992
38.38194,7.670159,9.042175
38.37432,6.2824354,8.595046
38.3667,8.398228,7.2684693
38.359077,16.414755,6.0993524
38.35146,11.160192,5.7114077
38.343838,6.4191093,5.48865
38.33622,5.4043336,4.6991205
38.328598,4.9849143,4.44143
38.32098,3.0083046,4.1898437
38.31336,2.9037392,3.9726095
38.30574,3.555155,3.822135
38.298122,4.6362295,3.75922
38.2905,4.2623835,3.7996523
38.28288,4.266511,3.9720113
38.27526,4.659369,4.2898254
38.26764,4.4949656,4.6964974
38.26002,5.02349,5.105899
38.2524,5.578437,5.570203
38.244778,5.946392,5.9859366
38.23716,5.898525,6.699631
38.229538,6.0192533,7.6960807
38.22192,7.4013314,9.058231
38.2143,8.28958,10.930066
38.206676,9.126396,13.34135
38.19906,12.072865,16.113007
38.19144,9.750779,18.15803
38.183823,8.315114,19.52002
38.1762,9.452433,20.924633
38.16858,8.026808,22.18993
38.16096,8.89826,23.311428
38.15334,10.850022,24.214165
38.14572,12.279096,24.679327
38.1381,11.805725,24.715912
38.130478,10.981153,24.374258
38.12286,11.391111,23.744787
38.11524,13.278507,22.931019
38.10762,13.934486,21.90683
38.1,16.94126,20.884787
38.092377,16.18026,19.983091
38.08476,14.993041,19.05288
38.07714,14.660015,18.283697
38.06952,14.643552,17.624203
38.0619,15.272677,17.055235
38.05428,14.976352,16.569468
38.04666,15.344103,16.147577
38.03904,15.556791,15.745004
38.03142,15.553219,15.32612
38.0238,15.66591,15.091061
38.01618,15.713862,14.872489
38.00856,15.544584,14.65159
38.00094,14.894172,14.426409
37.99332,14.157894,14.210001
37.9857,13.886349,14.019051
37.978077,13.986305,13.868603
37.97046,13.944396,13.762091
37.962837,13.800825,13.665243
37.95522,13.424533,13.485247
37.9476,13.18144,13.259151
37.93998,13.078158,13.184756
37.93236,13.042706,13.146649
37.92474,12.984706,13.149832
37.91712,12.804514,13.188155
37.9095,12.550374,13.265826
37.90188,12.327081,13.384458
37.89426,12.311536,13.546488
37.88664,12.601658,13.754328
37.87902,13.167703,13.963355
37.8714,13.780174,14.120949
37.863777,13.786211,14.2632675
37.85616,14.343088,14.606745
37.848537,14.957999,15.001061
37.84092,15.464606,15.022992
37.833298,16.052496,14.929099
37.82568,15.393635,14.759001
37.81806,14.825029,14.562032
37.81044,14.786503,14.480889
37.802822,14.595736,14.440739
37.7952,14.917476,14.430773
37.78758,14.865156,14.646403
37.77996,13.779672,14.662603
37.77234,15.257991,14.681571
37.76472,15.723046,14.760239
37.7571,15.736353,14.686454
37.749477,15.483721,14.56385
37.74186,16.960333,14.462599
37.734238,16.760359,14.3595085
37.72662,16.233973,14.246557
37.718998,15.486655,14.14256
37.71138,14.901244,14.063631
37.703762,14.323689,13.86788
37.69614,13.791203,13.637183
37.688522,13.528351,13.45708
37.6809,13.603764,13.323526
37.67328,13.72138,13.229917
37.66566,13.616417,13.172055
37.65804,13.298313,13.147439
37.65042,13.088683,13.153184
37.6428,12.994192,13.224828
37.635178,12.956393,13.277972
37.62756,12.85747,13.304559
37.619938,12.803719,13.359604
37.61232,12.7501955,13.392439
37.6047,12.765971,13.390206
37.597076,13.201375,13.359144
37.58946,13.010914,13.314913
37.58184,12.708614,13.270269
37.574223,12.736556,13.223931
37.5666,12.590371,13.164978
37.55898,12.679545,13.081539
37.55136,12.620305,12.963936
37.54374,12.863675,12.807539
37.53612,12.694013,12.616443
37.5285,12.292311,12.403441
37.520878,12.243394,12.183128
37.51326,11.649427,11.967547
37.50564,11.622832,11.7662735
37.49802,11.838846,11.632508
37.4904,11.890426,11.452744
37.482777,12.0223,11.25981
37.47516,12.07872,11.106543
37.46754,11.847907,10.954461
37.45992,11.331222,10.80796
37.4523,11.12343,10.675333
37.44468,10.887599,10.567975
37.43706,10.701485,10.4979925
37.42944,10.880325,10.473573
37.42182,11.266144,10.500072
37.4142,11.554084,10.577646
37.406578,11.70222,10.699317
37.39896,11.641948,10.852635
37.39134,11.579933,10.971369
37.38372,11.887041,11.039104
37.3761,12.227807,11.192853
37.368477,12.252013,11.46345
37.36086,12.0618725,11.518111
37.353237,12.2282295,11.5092325
37.34562,12.462206,11.431277
37.338,12.793694,11.28964
37.33038,12.682511,11.09939
37.32276,11.826271,10.878794
37.31514,10.489547,10.653753
37.30752,9.299207,10.459165
37.2999,8.550239,10.29418
37.29228,8.211072,10.183027
37.28466,8.144897,10.117664
37.27704,8.296322,10.088506
37.26942,8.617571,10.077029
37.2618,9.190428,10.048526
37.254177,9.69351,10.036108
37.24656,10.080692,9.9816065
37.238937,10.044574,9.8968525
37.23132,9.68252,9.785925
37.223698,9.35869,9.660807
37.21608,9.203634,9.532823
37.20846,9.178779,9.407317
37.20084,9.21085,9.280633
37.193222,9.298516,9.144734
37.1856,9.493785,8.990752
37.17798,9.648724,8.815611
37.17036,9.595756,8.62268
37.16274,9.358405,8.419327
37.15512,9.078077,8.213709
37.1475,9.086851,8.010637
37.139877,8.812023,7.813663
37.13226,8.628581,7.625941
37.124638,8.494715,7.448069
37.11702,8.218384,7.279122
37.109398,8.137033,7.118736
37.10178,8.055149,6.9707046
37.094162,8.014448,6.843362
37.08654,7.763058,6.747352
37.078922,7.4227743,6.695707
37.0713,6.908733,6.696112
37.06368,6.5758944,6.7485175
37.05606,6.5300527,6.8507175
37.04844,6.779349,6.9993143
37.04082,7.2181396,7.1879826
37.0332,7.6538625,7.4055834
37.025578,8.0391,7.617034
37.01796,8.007317,7.865529
37.010338,8.008959,8.080506
37.00272,8.079424,8.274584
36.9951,8.3677,8.443481
36.98748,8.826013,8.583916
36.97986,9.216997,8.692003
36.97224,9.215957,8.763299
36.964622,8.874791,8.793834
36.957,8.401385,8.782062
36.94938,8.138263,8.7293825
36.94176,7.8606515,8.638879
36.93414,7.7847633,8.457749
36.92652,7.829665,8.23311
36.9189,7.9620447,8.003125
36.911278,8.241545,7.803418
36.90366,8.24908,7.6600595
36.896038,7.793411,7.511679
36.88842,7.4401827,7.340811
36.8808,6.955006,7.149778
36.873177,6.7113895,6.9793754
36.86556,6.691821,6.831207
36.85794,6.819756,6.7072854
36.85032,6.969361,6.609515
36.8427,7.068873,6.5357947
36.83508,7.01453,6.481598
36.82746,6.8587413,6.44389
36.81984,6.754936,6.4231687
36.81222,6.7603874,6.4248233
36.8046,6.8416815,6.4464717
36.796978,6.9069505,6.4789305
36.78936,6.992079,6.517149
36.78174,6.92349,6.5487757
36.77412,6.7848744,6.5841618
36.7665,6.7653046,6.624893
36.758877,6.7256117,6.666182
36.75126,6.6620564,6.7102184
36.743637,6.6823864,6.7623725
36.73602,6.5743647,6.825406
36.7284,6.484032,6.894863
36.72078,6.621147,6.982596
36.71316,6.9161477,7.0789647
36.70554,7.233408,7.1710153
36.69792,7.5679364,7.251428
36.6903,7.702618,7.316586
36.68268,7.5726027,7.3616858
36.67506,7.206429,7.378176
36.66744,7.122374,7.371403
36.65982,7.0365486,7.3528914
36.6522,6.961909,7.331728
36.644577,7.054485,7.3260727
36.63696,7.1330667,7.324843
36.629337,7.21707,7.326303
36.62172,7.246057,7.327436
36.6141,7.3019996,7.338152
36.60648,7.3738427,7.341148
36.59886,7.4779987,7.3325453
36.59124,7.620735,7.3120685
36.583622,7.557142,7.284306
36.576,7.37991,7.2563677
36.56838,7.0842123,7.2363367
36.56076,6.768294,7.2338696
36.55314,6.603619,7.260104
36.54552,6.5427737,7.3244076
36.5379,6.8032103,7.4301047
36.530277,7.330229,7.559984
36.52266,7.795293,7.648664
36.515038,8.219715,7.831735
36.50742,9.225011,7.9854226
36.499798,9.336822,8.046205
36.49218,8.972426,8.049856
36.484562,8.318755,8.002267
36.47694,7.8732677,7.9160814
36.469322,7.3837256,7.8090305
36.4617,7.2366166,7.7623196
36.45408,7.185568,7.623554
36.44646,7.1354847,7.537362
36.43884,7.0390882,7.4860272
36.43122,6.945791,7.4833713
36.4236,6.84062,7.5267105
36.415977,6.9495354,7.6217527
36.40836,7.1969924,7.7886715
36.400738,7.4616323,8.003229
36.39312,7.7432404,8.251691
36.385498,8.314887,8.564631
36.37788,8.361799,8.935168
36.37026,8.646192,9.18603
36.36264,8.960975,9.522139
36.355022,9.2292185,9.895968
36.3474,9.552148,10.302858
36.33978,9.743375,10.71373
36.33216,9.845149,10.945278
36.32454,9.991338,11.0459
36.31692,10.535093,11.06632
36.3093,11.146604,11.011021
36.301678,11.244763,10.888378
36.29406,10.73145,10.713311
36.286438,9.712917,10.504886
36.27882,9.362341,10.278341
36.2712,8.867072,10.046757
36.263577,8.801919,9.824254
36.25596,8.73528,9.636957
36.24834,8.682681,9.435212
36.240723,8.6836,9.278583
36.2331,8.795796,9.151348
36.22548,9.25484,9.060676
36.21786,9.2577915,9.013259
36.21024,9.443549,8.965173
36.20262,9.512125,8.917542
36.195,9.470662,8.876215
36.187378,9.365685,8.849637
36.17976,9.26002,8.809565
36.17214,9.13266,8.781917
36.16452,8.929442,8.739322
36.1569,8.810465,8.7152405
36.149277,9.010816,8.719515
36.14166,9.024193,8.720066
36.13404,9.008256,8.722074
36.12642,9.125793,8.730855
36.1188,9.195877,8.739444
36.11118,9.123658,8.774475
36.10356,9.26288,8.8524
36.09594,9.151993,8.889986
36.08832,9.004861,8.915109
36.0807,9.0302515,8.932697
36.07308,9.366623,8.970875
36.06546,9.607757,9.016318
36.05784,9.614589,9.053482
36.05022,9.437952,9.01689
36.0426,9.256805,8.971674
36.034977,9.195289,8.943635
36.02736,9.061718,8.906819
36.019737,8.756652,8.899433
36.01212,8.759971,8.887481
36.0045,8.679501,8.869135
35.99688,8.779792,8.847941
35.98926,8.798379,8.829852
35.98164,9.014851,8.814258
35.974022,8.816648,8.777442
35.9664,8.9627,8.757867
35.95878,9.004188,8.730664
35.95116,8.722079,8.7110815
35.94354,8.461542,8.6932955
35.93592,8.213792,8.677634
35.9283,7.8616157,8.676372
35.920677,8.08241,8.699633
35.91306,8.539591,8.736497
35.905437,8.881605,8.779124
35.89782,9.138298,8.826506
35.890198,9.054374,8.863335
35.88258,9.01894,8.878403
35.87496,8.997034,8.879472
35.86734,8.705585,8.87172
35.859722,8.7871275,8.841918
35.8521,8.661313,8.8102455
35.84448,8.347132,8.780581
35.83686,8.724798,8.75233
35.82924,8.836172,8.724339
35.82162,9.265868,8.696415
35.814,9.417874,8.667397
35.806377,9.149108,8.63782
35.79876,8.949683,8.610893
35.791138,9.144435,8.590653
35.78352,8.99236,8.580122
35.775898,8.878933,8.578157
35.76828,8.953087,8.576773
35.760662,9.329531,8.5555
35.75304,9.496725,8.460156
35.745422,9.786526,8.315622
35.7378,9.789348,8.225224
35.73018,9.155019,8.154843
35.72256,8.183436,7.9756174
35.71494,8.0452795,7.8034563
35.70732,7.369008,7.66754
35.6997,6.6698265,7.5975556
35.692078,6.20961,7.6211085
35.68446,6.010545,7.758337
35.676838,6.124078,8.018276
35.66922,6.6413608,8.402232
35.6616,7.7470636,8.79688
35.653976,9.066721,9.374247
35.64636,12.145744,10.078423
35.63874,14.914293,10.5603485
35.631123,15.493914,10.811991
35.6235,13.85424,10.7472925
35.61588,11.729898,10.357636
35.60826,10.16679,9.727523
35.60064,9.138315,8.989849
35.59302,8.235126,8.267798
35.5854,7.67851,7.718677
35.577778,6.194353,7.3790245
35.57016,5.353937,6.7679586
35.56254,4.9489036,6.5123196
35.55492,4.9150476,6.3739786
35.5473,5.215367,6.3273554
35.539677,5.7675056,6.3512177
35.53206,6.2485666,6.4246264
35.52444,6.7250676,6.5262237
35.51682,6.79303,6.6340866
35.5092,7.0167413,6.697686
35.50158,7.229947,6.7282352
35.49396,7.2191634,6.857982
35.48634,7.2992797,6.887074
35.47872,7.3983936,6.8945074
35.4711,7.5989795,6.878551
35.463478,7.8966904,6.8366575
35.45586,8.2639265,6.770471
35.44824,8.164537,6.6840515
35.44062,7.4908094,6.5826526
35.433,6.780815,6.5195704
35.425377,6.242455,6.3723135
35.41776,5.917724,6.2870874
35.410137,5.7837944,6.228174
35.40252,5.8112288,6.2026563
35.3949,5.9851484,6.216528
35.38728,6.242012,6.2686563
35.37966,6.4457765,6.3484054
35.37204,6.552971,6.442051
35.36442,6.696204,6.539968
35.3568,6.984944,6.636796
35.34918,7.472464,6.72328
35.34156,7.608789,6.7899704
35.33394,7.493074,6.857862
35.32632,7.412285,6.9083114
35.3187,6.8800297,6.949028
35.311077,6.603198,7.000315
35.30346,6.172192,7.0523014
35.295837,6.3463326,7.1200566
35.28822,6.8254905,7.206885
35.280598,7.295681,7.3064117
35.27298,7.837799,7.412634
35.26536,7.913195,7.520367
35.25774,7.7729063,7.6097865
35.250122,7.648903,7.6829896
35.2425,7.5795174,7.7413354
35.23488,7.6406865,7.78912
35.22726,7.7421575,7.831413
35.21964,7.892417,7.870888
35.21202,7.7952724,7.9079413
35.2044,7.654645,7.9368954
35.196777,7.57948,7.9726634
35.18916,7.7426863,8.013396
35.181538,8.182163,8.042787
35.17392,8.638043,8.056012
35.166298,8.965314,8.037027
35.15868,9.112404,7.973607
35.151062,8.84681,7.8649297
35.14344,8.437222,7.722092
35.135822,8.060644,7.5591264
35.1282,7.6785803,7.413245
35.12058,7.442536,7.233518
35.11296,7.139728,7.1094127
35.10534,6.8722477,7.0305114
35.09772,6.418667,7.005109
35.0901,6.145986,7.0420947
35.082478,6.134551,7.1489472
35.07486,6.4266305,7.327573
35.067238,7.0071664,7.572917
35.05962,7.7479954,7.872995
35.052,8.194715,8.05974
35.04438,8.981543,8.533662
35.03676,9.36259,8.81623
35.02914,9.923798,9.017894
35.021523,10.578821,9.120868
35.0139,10.78032,9.12886
35.00628,10.030381,9.060534
34.99866,8.694929,8.942515
34.99104,8.160233,8.805788
34.98342,6.9487314,8.818754
34.9758,6.5486174,8.716209
34.968178,6.7946143,8.579027
34.96056,7.3474345,8.613927
34.952938,7.7262645,8.698923
34.94532,7.812456,8.819687
34.9377,8.002757,8.958349
34.930077,8.055001,9.098749
34.92246,8.164322,9.1943
34.91484,8.373809,9.177463
34.90722,8.524721,9.33282
34.8996,8.744371,9.475838
34.89198,9.018047,9.552836
34.88436,9.216764,9.588955
34.87674,9.362376,9.606579
34.86912,9.440506,9.607982
34.8615,9.300392,9.598137
34.853878,9.070531,9.582377
34.84626,8.90136,9.562829
34.83864,8.851275,9.535182
34.83102,8.863494,9.493775
34.8234,8.856378,9.43457
34.815777,8.904083,9.3571825
34.80816,8.892999,9.266564
34.800537,8.805865,9.184393
34.79292,8.70106,9.133355
34.7853,8.614942,9.050332
34.77768,8.453195,8.991111
34.77006,8.2739105,8.860017
34.76244,8.22347,8.8126955
34.75482,8.214024,8.79356
34.7472,8.346947,8.797742
34.73958,8.447698,8.823323
34.73196,8.544586,8.871005
34.72434,8.611954,8.942437
34.71672,8.671291,9.0362015
34.7091,8.725704,9.133389
34.701477,9.067027,9.272714
34.69386,9.074495,9.397252
34.686237,9.372272,9.510721
34.67862,9.704092,9.605162
34.671,10.079075,9.667755
34.66338,10.278829,9.67588
34.65576,10.717356,9.605819
34.64814,10.782936,9.446518
34.640522,10.527961,9.2005625
34.6329,9.890179,8.883535
34.62528,8.940756,8.528927
34.61766,8.601853,8.245353
34.61004,7.9910293,7.9662213
34.60242,7.3925853,7.6243553
34.5948,7.0945024,7.4184117
34.587177,7.1564336,7.29174
34.57956,7.5898166,7.2430005
34.571938,8.013586,7.2735085
34.56432,8.249629,7.376444
34.556698,8.334795,7.534981
34.54908,8.167795,7.724758
34.541462,8.325077,7.9178433
34.53384,9.050682,7.86615
34.526222,10.180302,7.9871125
34.5186,11.0989895,8.1352415
34.51098,10.734383,8.2154
34.50336,9.582044,8.2220335
34.49574,8.588871,8.197923
34.48812,7.757752,8.171357
34.4805,7.393124,8.14239
34.472878,7.5133305,8.133738
34.46526,7.8002687,8.166741
34.457638,8.055221,8.238667
34.45002,8.198337,8.332167
34.442398,8.279866,8.409183
34.43478,8.371294,8.50067
34.42716,8.401877,8.565798
34.41954,8.439047,8.597739
34.411922,8.624443,8.584347
34.4043,8.494049,8.538489
34.39668,8.121787,8.470669
34.38906,7.7230234,8.387321
34.38144,7.290031,8.295409
34.37382,7.1497827,8.185202
34.3662,7.2276044,8.064916
34.358578,7.381091,7.985846
34.35096,7.446303,7.909576
34.343338,7.296936,7.839855
34.33572,7.061148,7.780514
34.3281,7.0077806,7.7322702
34.320477,6.7477226,7.6982017
34.31286,6.7943377,7.6868014
34.30524,7.0381036,7.700331
34.297623,7.288732,7.754654
34.29,7.6595545,7.7876267
34.28238,8.076891,7.872582
34.27476,8.352158,7.947161
34.26714,8.487736,7.950026
34.25952,8.25086,7.90696
34.2519,7.821435,7.8312416
34.244278,7.486265,7.7404766
34.23666,7.027629,7.68122
34.22904,6.7769775,7.597838
34.22142,6.707877,7.574771
34.2138,6.9528937,7.5932603
34.206177,7.1834908,7.6480765
34.19856,7.4799056,7.7030253
34.19094,7.7061086,7.7350173
34.18332,7.855096,7.8308983
34.1757,8.148746,7.920078
34.16808,8.644591,7.9045224
34.16046,8.738917,7.8321114
34.15284,8.256674,7.714573
34.14522,7.5934925,7.5825763
34.1376,7.383656,7.51755
34.12998,7.3708415,7.543147
34.12236,6.866291,7.4462194
34.11474,6.5292206,7.327816
34.10712,6.793093,7.286153
34.0995,7.180685,7.3485794
34.091877,7.5185866,7.432536
34.08426,7.535126,7.520829
34.076637,7.9589577,7.5662694
34.06902,8.010542,7.582724
34.0614,7.900424,7.6166043
34.05378,7.6411166,7.662828
34.04616,7.441923,7.6878166
34.03854,7.1806197,7.7213697
34.030922,7.054774,7.7634454
34.0233,7.308167,7.8136907
34.01568,7.5388126,7.8723993
34.00806,7.713188,7.935847
34.00044,7.9764085,8.003586
33.99282,7.8806214,8.071129
33.9852,7.929684,8.154439
33.977577,7.9949193,8.303639
33.96996,7.731578,8.482722
33.962337,7.7986045,8.699513
33.95472,7.947235,8.950018
33.947098,8.167086,9.29551
33.93948,8.614315,9.58487
33.93186,9.504461,10.093406
33.92424,10.7821665,10.494237
33.916622,12.9114275,10.797872
33.909,16.053883,10.897105
33.90138,22.28899,10.693838
33.89376,24.366236,10.155017
33.88614,22.402502,9.357184
33.87852,17.445105,8.448065
33.8709,11.821944,7.565376
33.863277,8.14398,6.9488544
33.85566,6.063765,6.191977
33.848038,4.898546,5.7551394
33.84042,4.286005,5.484767
33.832798,4.0673914,5.371785
33.82518,4.1928043,5.407574
33.817562,4.687634,5.5879726
