TDEP,BS,RT,GR,NPHI,DCAL,DT
602.2848,8.5,2.0202103,99.9152,0.28253728,-0.08392906,95.09184
602.1324,8.5,2.1705284,98.066734,0.25821033,-0.06110096,89.9503
601.98,8.5,2.3912702,93.43508,0.2532294,-0.08392906,90.688286
601.8276,8.5,2.852249,91.395454,0.23914863,-0.08392906,86.58141
601.6752,8.5,3.6935632,86.73019,0.25324842,-0.08392906,85.59298
601.52277,8.5,3.7281976,90.9913,0.30199403,-0.08392906,91.28912
601.3704,8.5,3.4516845,87.54672,0.35735837,-0.03827381,93.30816
601.218,8.5,3.3960257,90.908325,0.3996688,-0.015446663,99.42452
601.0656,8.5,3.2052343,94.79891,0.39146864,-0.026860237,102.27163
600.9132,8.5,2.935162,103.064415,0.373728,-0.03827381,100.36822
600.7608,8.5,2.807269,109.521904,0.33894184,-0.049687386,104.05818
600.6084,8.5,2.8375542,112.03469,0.29918313,-0.03827381,101.967896
600.456,8.5,2.8571413,110.18049,0.2925287,-0.03827381,100.68257
600.3036,8.5,2.8629534,113.70054,0.3272134,-0.06110096,102.69397
600.1512,8.5,2.8197606,110.076164,0.36958817,-0.06110096,100.2499
599.9988,8.5,2.8837168,111.17047,0.3744058,-0.06110096,100.922226
599.8464,8.5,2.9587004,102.30545,0.38570067,-0.049687386,103.11601
599.694,8.5,2.8510077,105.8255,0.42221516,-0.03827381,104.59903
599.54156,8.5,2.62951,112.70565,0.4400388,-0.015446663,107.9702
599.3892,8.5,2.461923,116.970314,0.4275609,-0.03827381,108.114105
599.2368,8.5,2.4649785,118.26717,0.38474405,-0.03827381,110.41472
599.0844,8.5,2.4510434,113.63028,0.3856754,-0.06110096,110.24604
598.932,8.5,2.4323807,108.96735,0.37087715,-0.03827381,108.40069
598.7796,8.5,2.6795652,97.48086,0.38712117,-0.06110096,107.55109
598.6272,8.5,3.063332,94.820625,0.35785663,-0.03827381,103.12726
598.4748,8.5,3.4482825,92.4376,0.3632693,-0.06110096,101.1582
598.3224,8.5,3.193879,99.66297,0.32793206,-0.06110096,103.017044
598.17,8.5,2.8174043,104.733665,0.34166405,-0.049687386,101.96236
598.0176,8.5,2.5981798,112.29287,0.34051937,-0.03827381,105.95102
597.8652,8.5,2.3153355,122.85302,0.3510135,-0.03827381,110.6235
597.71277,8.5,2.1309726,124.15096,0.33581972,-0.03827381,107.89273
597.56036,8.5,2.2916064,123.60642,0.31225896,-0.049687386,105.724525
597.408,8.5,2.6332436,116.32334,0.32774052,-0.049687386,106.82595
597.2556,8.5,2.4781735,116.845085,0.36815795,-0.015446663,103.98078
597.1032,8.5,2.0618076,124.293175,0.4012532,-0.015446663,106.40866
596.9508,8.5,1.9517432,121.7913,0.41070068,-0.004032135,111.60068
596.7984,8.5,2.00304,117.53019,0.38239652,-0.015446663,110.19637
596.646,8.5,1.9762166,119.94065,0.3673599,-0.015446663,111.29755
596.4936,8.5,1.9442137,126.390816,0.34398603,-0.06110096,109.91623
596.3412,8.5,1.9977745,130.1302,0.37269402,-0.03827381,108.49716
596.1888,8.5,2.0179448,122.49484,0.36028177,-0.026860237,109.24955
596.0364,8.5,1.933112,128.76251,0.38808313,0.018795013,110.456406
595.884,8.5,1.8802798,131.50745,0.35651416,0.05303669,111.78769
595.73157,8.5,1.8692302,131.35516,0.34403405,0.030208588,110.19456
595.57916,8.5,2.210834,122.30851,0.27753612,0.007381439,101.000885
595.4268,8.5,2.8366468,119.378174,0.2748372,-0.06110096,99.45311
595.2744,8.5,2.3865402,122.64706,0.3328439,-0.015446663,101.288765
595.122,8.5,1.9366997,117.08907,0.35664824,-0.015446663,99.16793
594.9696,8.5,2.166346,114.86402,0.34933034,-0.015446663,103.54937
594.8172,8.5,2.478945,106.93052,0.3420687,-0.03827381,104.31306
594.6648,8.5,2.1716619,112.153145,0.3692137,0.007381439,103.55571
594.5124,8.5,2.0038242,115.27061,0.36754084,0.007381439,108.98081
594.36,8.5,1.9363608,117.89562,0.32667413,0.030208588,108.71906
594.2076,8.5,2.2100284,111.5614,0.29669094,0.007381439,105.01157
594.0552,8.5,2.3742719,117.4121,0.3057734,-0.004032135,101.63314
593.9028,8.5,2.2872312,114.44537,0.29028785,-0.026860237,95.51862
593.75037,8.5,2.7940214,113.704315,0.26674357,-0.03827381,90.91471
593.598,8.5,4.247217,104.889366,0.23368473,-0.03827381,90.8612
593.4456,8.5,3.416638,111.11795,0.29205695,-0.026860237,93.955376
593.2932,8.5,2.3211217,118.34332,0.35258675,-0.015446663,100.85374
593.1408,8.5,1.9240612,119.45492,0.3931906,-0.015446663,106.59131
592.9884,8.5,2.051838,112.67007,0.33990306,-0.015446663,105.32364
592.836,8.5,2.4412498,111.74374,0.28678975,-0.026860237,95.96561
592.6836,8.5,2.9240658,110.29352,0.26869133,-0.06110096,94.594246
592.5312,8.5,3.0158172,113.22941,0.27969724,-0.026860237,90.02612
592.3788,8.5,2.9029946,113.38019,0.31208482,-0.06110096,91.20265
592.2264,8.5,2.8330553,115.57147,0.31139654,0.007381439,89.84984
592.074,8.5,2.6042507,117.641914,0.34240422,0.007381439,90.42964
591.9216,8.5,2.2633648,118.41746,0.35509098,0.05303669,100.25887
591.76917,8.5,2.000931,111.96151,0.35999852,0.07586384,102.30153
591.6168,8.5,1.900013,109.740456,0.31971446,0.030208588,105.67766
591.4644,8.5,1.8476584,105.66461,0.29983085,0.05303669,102.88186
591.312,8.5,2.2255108,104.36668,0.26751858,0.030208588,97.22548
591.1596,8.5,2.7045538,100.40539,0.26551113,0.05303669,89.90525
591.0072,8.5,2.9851472,98.738,0.2533709,0.05303669,83.82601
590.8548,8.5,2.9311953,98.154915,0.26910034,0.05303669,83.651825
590.7024,8.5,2.8210537,97.476715,0.26994106,0.030208588,86.180664
590.55,8.5,2.5698602,97.23218,0.27162695,0.030208588,90.30701
590.3976,8.5,2.2440856,97.41745,0.28446504,0.030208588,92.309746
590.2452,8.5,2.1075964,92.225685,0.3162071,0.030208588,93.470535
590.0928,8.5,2.1411386,89.13544,0.32293004,0.007381439,92.46095
589.94037,8.5,2.1538355,84.89774,0.316597,-0.015446663,90.602745
589.78796,8.5,2.2750814,91.915344,0.2848907,-0.015446663,90.73232
589.6356,8.5,2.35327,88.95941,0.2786739,0.007381439,89.57822
589.4832,8.5,2.4279273,90.23284,0.28441995,-0.03827381,88.37728
589.3308,8.5,2.5234487,83.77149,0.2720093,-0.03827381,85.95709
589.1784,8.5,2.644121,86.17163,0.278301,-0.03827381,83.170784
589.026,8.5,2.7493613,93.2421,0.2805406,-0.03827381,84.684845
588.8736,8.5,2.7899275,105.01896,0.318217,-0.07251549,87.39532
588.7212,8.5,2.745345,113.6341,0.2992208,-0.08392906,90.05644
588.5688,8.5,3.2303498,115.67684,0.3213452,-0.17523861,95.46864
588.4164,8.5,3.3868356,112.39924,0.31055656,-0.12958431,92.20924
588.264,8.5,3.5359266,105.13676,0.31416467,-0.118169785,89.33006
588.1116,8.5,5.0786543,97.69095,0.27829084,-0.06110096,84.057945
587.95917,8.5,6.8408394,98.27726,0.29711908,-0.08392906,81.6444
587.80676,8.5,5.10334,105.076294,0.3245861,-0.08392906,86.36373
587.6544,8.5,3.8139179,114.5586,0.37381798,-0.08392906,95.39471
587.502,8.5,3.1954453,119.54327,0.37158737,-0.08392906,101.54305
587.3496,8.5,3.0581791,119.54327,0.357682,-0.08392906,100.00383
587.1972,8.5,3.120494,111.19936,0.29968396,-0.06110096,89.00791
587.0448,8.5,3.4155502,101.36727,0.26429108,-0.08392906,80.65819
586.8924,8.5,3.677127,95.809296,0.2470448,-0.03827381,74.87469
586.74,8.5,3.1667206,95.86202,0.28845355,-0.015446663,77.15263
586.5876,8.5,2.4494379,102.378235,0.31067255,0.030208588,86.37843
586.4352,8.5,2.1069927,104.230896,0.32280207,0.030208588,92.787636
586.2828,8.5,2.3789089,102.880226,0.27711186,0.030208588,90.61728
586.1304,8.5,3.01216,93.029236,0.24838047,0.007381439,86.10501
585.97797,8.5,3.654786,87.22516,0.2538839,0.007381439,83.65646
585.8256,8.5,3.2986832,91.86066,0.30431294,0.007381439,86.48431
585.6732,8.5,2.6704445,97.41863,0.36521,-0.004032135,93.256035
585.5208,8.5,2.3900738,103.22271,0.3848826,-0.004032135,99.31955
585.3684,8.5,2.3803604,104.52065,0.37850916,0.007381439,102.73061
585.216,8.5,2.458026,108.793724,0.34271523,0.030208588,99.70439
585.0636,8.5,2.7825885,107.49686,0.3120286,-0.015446663,91.972496
584.9112,8.5,3.3544097,104.71555,0.2770857,-0.03827381,89.10151
584.7588,8.5,3.160357,101.18354,0.2831517,-0.03827381,85.18321
584.6064,8.5,2.8819182,94.38296,0.28549966,-0.03827381,83.59126
584.454,8.5,3.0224247,99.20388,0.30831423,-0.049687386,90.83783
584.3016,8.5,2.7897701,98.46282,0.32394272,-0.015446663,93.33671
584.1492,8.5,2.453519,109.15399,0.3512722,-0.015446663,93.24892
583.99677,8.5,2.5329504,104.51849,0.33451936,-0.03827381,96.661674
583.8444,8.5,2.6226404,102.11004,0.3215209,-0.026860237,93.1494
583.692,8.5,2.7549896,100.80087,0.29490578,-0.03827381,88.91059
583.5396,8.5,2.8853135,99.13209,0.30210668,-0.06110096,90.77387
583.3872,8.5,2.4945254,109.87751,0.30414614,-0.03827381,92.442566
583.2348,8.5,2.247969,104.91245,0.32919118,-0.03827381,92.15399
583.0824,8.5,2.5178766,105.25586,0.31044808,-0.03827381,92.86702
582.93,8.5,2.764281,94.10333,0.277692,-0.015446663,89.652
582.7776,8.5,3.0743678,101.303894,0.24091958,-0.06110096,83.67164
582.6252,8.5,2.9750614,103.000114,0.25665537,-0.06110096,85.153366
582.4728,8.5,2.6748657,103.22195,0.2723796,-0.03827381,83.33209
582.3204,8.5,2.623811,101.820404,0.3117743,-0.06110096,89.96376
582.16797,8.5,2.3166583,99.96621,0.34602726,-0.03827381,97.64309
582.01556,8.5,1.9817616,102.374664,0.3514414,-0.015446663,101.94125
581.8632,8.5,2.1699677,95.83396,0.3287789,-0.026860237,101.182236
581.7108,8.5,2.7780676,96.37287,0.28983256,-0.06110096,94.62658
581.5584,8.5,3.4913383,97.855,0.28836864,-0.06110096,93.601654
581.406,8.5,2.8376548,105.426704,0.3336063,-0.015446663,91.06261
581.2536,8.5,2.5737185,105.07321,0.36809835,-0.015446663,98.21533
581.1012,8.5,2.6187196,108.049416,0.3728857,-0.015446663,101.21539
580.9488,8.5,2.7536757,106.56729,0.32649115,0.007381439,95.993286
580.7964,8.5,2.8221107,101.37553,0.2994252,-0.049687386,94.03189
580.644,8.5,3.146502,93.211876,0.24555823,-0.049687386,81.97274
580.4916,8.5,3.844316,88.45077,0.2253231,-0.08392906,83.70763
580.3392,8.5,3.580204,88.66394,0.24549331,-0.03827381,82.68175
580.18677,8.5,3.5070558,85.98617,0.27169913,-0.08392906,79.105965
580.03436,8.5,3.765311,85.745094,0.320945,-0.08392906,88.88068
579.882,8.5,2.98767,91.07717,0.34433636,-0.03827381,90.80453
579.7296,8.5,2.2522025,98.78641,0.37703386,-0.015446663,97.07448
579.5772,8.5,2.1690087,103.23279,0.36094573,-0.026860237,99.37518
579.4248,8.5,2.5962384,98.61463,0.3428048,-0.03827381,98.437035
579.2724,8.5,3.278176,96.5346,0.32749793,-0.03827381,92.7584
579.12,8.5,3.5582328,90.97662,0.30300152,-0.03827381,90.95337
578.9676,8.5,3.553651,93.387085,0.28692043,-0.03827381,92.1385
578.8152,8.5,3.5119526,91.73252,0.27267238,-0.03827381,92.15526
578.6628,8.5,3.4865484,102.050224,0.30048802,-0.03827381,94.2044
578.5104,8.5,3.609746,108.6939,0.27763927,-0.06110096,88.475876
578.358,8.5,4.323046,111.31598,0.26202172,-0.08392906,90.111595
578.20557,8.5,4.079551,104.1478,0.2685202,-0.06110096,91.79407
578.0532,8.5,3.1939929,99.08634,0.3120977,-0.03827381,94.32699
577.9008,8.5,2.877578,99.6426,0.3974089,-0.049687386,102.0597
577.7484,8.5,2.7600868,103.34792,0.38760406,-0.049687386,104.47622
577.596,8.5,2.5016906,109.73875,0.3865722,-0.03827381,104.53514
577.4436,8.5,2.2406697,113.22998,0.3555765,-0.03827381,106.18916
577.2912,8.5,2.42807,113.773994,0.36894375,-0.049687386,105.00956
577.1388,8.5,2.4324157,114.29727,0.34541905,-0.06110096,105.092094
576.9864,8.5,2.3755422,118.964516,0.33148813,-0.03827381,106.396095
576.834,8.5,2.3425808,128.05434,0.34600896,-0.03827381,105.967606
576.6816,8.5,2.3648973,130.10526,0.37457004,-0.049687386,105.78862
576.5292,8.5,2.3706713,126.7677,0.40736797,-0.049687386,106.48643
576.3768,8.5,2.2553463,122.32131,0.3955768,-0.03827381,107.903984
576.22437,8.5,2.1908486,123.98922,0.39256775,-0.03827381,108.22335
576.072,8.5,2.1784554,128.4393,0.372123,-0.07251549,107.83054
575.9196,8.5,2.1318138,133.44148,0.37530196,-0.06110096,109.54921
575.7672,8.5,2.0231223,136.20695,0.35479096,-0.06110096,107.6322
575.6148,8.5,1.9483873,132.50081,0.34102732,-0.03827381,108.150444
575.4624,8.5,1.9549158,130.12872,0.3200897,-0.06110096,106.651024
575.31,8.5,2.0105472,122.16229,0.33345973,-0.06110096,104.20376
575.1576,8.5,2.022625,129.76225,0.3292826,-0.06110096,103.72014
575.0052,8.5,1.9822932,133.95563,0.32118413,-0.08392906,101.10041
574.8528,8.5,1.952712,138.77254,0.2932626,-0.06110096,100.6283
574.7004,8.5,1.9492196,135.06413,0.3047796,-0.06110096,99.35555
574.548,8.5,1.9747502,137.50397,0.32388207,-0.08392906,98.557335
574.39557,8.5,1.837878,142.1356,0.33372015,-0.06110096,99.2201
574.24316,8.5,1.7106762,140.12044,0.3091683,-0.12958431,100.80941
574.0908,8.5,1.755947,129.77885,0.2614899,-0.15241146,94.39155
573.9384,8.5,1.9917654,119.40396,0.21884304,-0.25513554,86.50034
573.786,8.5,2.2611094,109.552246,0.19497308,-0.24372196,80.51021
573.6336,8.5,2.6536598,97.64755,0.19828191,-0.24372196,71.32414
573.4812,8.5,2.5692818,93.38644,0.20124753,-0.22089386,76.59177
573.3288,8.5,1.6904333,95.7969,0.23957796,-0.24372196,85.024025
573.1764,8.5,1.2808558,105.1789,0.26576743,-0.24372196,85.881096
573.024,8.5,1.2174602,108.32843,0.29216862,-0.24372196,92.81435
572.8716,8.5,1.1462193,117.00711,0.28985852,-0.24372196,93.869095
572.7192,8.5,1.0638483,118.04956,0.3037383,-0.24372196,87.691246
572.5668,8.5,1.1451448,116.410835,0.29580724,-0.17523861,91.03293
572.41437,8.5,1.5019506,104.92435,0.27449915,-0.22089386,87.21678
572.26196,8.5,2.0826938,97.87527,0.2336461,-0.24372196,83.37968
572.1096,8.5,2.4019005,95.623405,0.22681509,-0.24372196,79.90572
571.9572,8.5,2.553537,93.36313,0.22163956,-0.20948029,77.28672
571.8048,8.5,2.8373,96.32986,0.23490444,-0.22089386,79.593666
571.6524,8.5,2.9917858,99.294106,0.24182968,-0.22089386,81.04801
571.5,8.5,2.8002727,109.927055,0.2598293,-0.23230743,86.69795
571.3476,8.5,2.6108937,112.4921,0.2692768,-0.24372196,90.23038
571.1952,8.5,2.5708637,114.19016,0.29893294,-0.24372196,90.24211
571.0428,8.5,2.55595,119.71244,0.31964478,-0.22089386,95.58891
570.8904,8.5,2.5967197,122.153725,0.32421818,-0.20948029,96.97146
570.738,8.5,2.870544,128.60736,0.3036931,-0.22089386,97.244255
570.5856,8.5,3.3111694,123.71055,0.27920672,-0.24372196,101.335304
570.43317,8.5,3.6680295,120.743835,0.27346167,-0.24372196,96.81197
570.2808,8.5,4.1191983,114.711174,0.25982368,-0.24372196,93.60192
570.1284,8.5,4.817629,108.1215,0.25492486,-0.17523861,89.76522
569.976,8.5,4.796049,106.423744,0.25521824,-0.15241146,88.014
569.8236,8.5,4.1735234,104.33886,0.2800795,-0.15241146,87.12413
569.6712,8.5,3.8541465,107.51951,0.27727833,-0.12958431,89.48916
569.5188,8.5,3.6428645,111.22483,0.28833202,-0.118169785,90.80833
569.3664,8.5,3.4282405,116.04089,0.27117574,-0.10675621,90.26436
569.214,8.5,3.351356,110.69338,0.27197534,-0.10675621,93.51492
569.0616,8.5,3.3153656,100.31849,0.2939982,-0.10675621,100.05163
568.9092,8.5,3.5375552,93.27252,0.3701929,-0.10675621,107.0641
568.7568,8.5,3.9214568,92.10461,0.41329023,-0.08392906,112.70957
568.6044,8.5,4.432747,96.46848,0.38704664,-0.08392906,111.74515
568.45197,8.5,5.1593246,93.10626,0.33941978,-0.095342636,110.45938
568.2996,8.5,5.816624,91.64864,0.3458482,-0.10675621,108.71674
568.1472,8.5,6.0507264,88.766884,0.34988216,-0.06110096,106.85576
567.9948,8.5,6.3100753,92.89959,0.37631214,-0.06110096,107.113594
567.8424,8.5,6.3995414,98.83303,0.3564257,-0.08392906,108.57049
567.69,8.5,5.213883,101.42675,0.34657708,-0.08392906,105.70288
567.5376,8.5,4.456873,94.75509,0.3086035,-0.07251549,102.9486
567.3852,8.5,4.3055325,88.26539,0.3031278,-0.049687386,104.14574
567.2328,8.5,4.071242,89.562256,0.38886103,-0.06110096,103.332794
567.0804,8.5,3.958469,91.23016,0.42188904,-0.08392906,100.16259
566.928,8.5,4.8207107,91.206116,0.3983154,-0.10675621,93.93024
566.7756,8.5,6.822495,89.93607,0.29206538,-0.07251549,86.66105
566.62317,8.5,11.4965315,99.1096,0.23552386,-0.08392906,81.46647
566.47076,8.5,10.805425,104.66758,0.22673029,-0.08392906,80.7564
566.3184,8.5,9.442303,106.70721,0.23253632,-0.06110096,87.0949
566.166,8.5,6.1607165,104.88903,0.2672953,-0.06110096,89.65137
566.0136,8.5,4.291773,101.07748,0.30940133,-0.06110096,91.77307
565.8612,8.5,4.6711493,94.40235,0.376725,-0.06110096,104.47029
565.7088,8.5,8.861336,85.50959,0.43179682,-0.095342636,103.93631
565.5564,8.5,21.10306,68.3861,0.36904845,-0.08392906,98.015854
565.404,8.5,26.218176,60.166164,0.31212515,-0.08392906,95.87879
565.2516,8.5,13.240581,49.606007,0.26945657,-0.06110096,85.89349
565.0992,8.5,9.813741,60.72196,0.34039596,-0.06110096,92.751015
564.9468,8.5,7.3819103,64.039635,0.35768172,0.007381439,99.42008
564.7944,8.5,7.619712,58.861744,0.29276887,-0.015446663,93.418465
564.64197,8.5,12.480732,49.783722,0.20207115,-0.015446663,87.71042
564.48956,8.5,20.31578,42.077427,0.1422385,-0.03827381,76.62225
564.3372,8.5,26.245535,53.72368,0.13321209,-0.03827381,72.98702
564.1848,8.5,18.3423,66.50703,0.16723028,-0.03827381,75.45013
564.0324,8.5,14.484491,80.78436,0.21044074,-0.049687386,80.87323
563.88,8.5,11.157213,92.2868,0.25147736,-0.03827381,87.18737
563.7276,8.5,8.815985,101.88613,0.27743128,-0.03827381,91.557175
563.5752,8.5,7.319742,109.08715,0.29266858,-0.03827381,96.79426
563.4228,8.5,6.49425,108.93055,0.30000266,-0.03827381,98.89513
563.2704,8.5,6.172835,101.007965,0.3126602,-0.03827381,99.474335
563.118,8.5,5.97588,93.59733,0.3271689,-0.03827381,101.91183
562.9656,8.5,6.2127547,77.83663,0.39987674,-0.049687386,106.29502
562.8132,8.5,6.5919495,64.07635,0.44096306,-0.06110096,98.77709
562.66077,8.5,7.0466504,46.84662,0.43065646,-0.08392906,88.66548
562.5084,8.5,7.342734,37.204777,0.33917895,-0.06110096,81.21709
562.356,8.5,7.8050976,35.328373,0.26918736,-0.08392906,71.297386
562.2036,8.5,9.807945,36.973873,0.22462578,-0.08392906,74.19358
562.0512,8.5,12.874799,45.40138,0.20277902,-0.08392906,77.71674
561.8988,8.5,13.659703,54.37855,0.18661977,-0.03827381,82.83013
561.7464,8.5,9.072398,74.96496,0.2581822,-0.03827381,90.21557
561.594,8.5,7.098104,93.23794,0.32366097,-0.015446663,95.29158
561.4416,8.5,6.246803,106.98608,0.3803403,-0.026860237,102.73174
561.2892,8.5,6.028802,105.133415,0.35179195,-0.015446663,101.806465
561.1368,8.5,6.3124433,98.643715,0.3316237,-0.015446663,100.282425
560.9844,8.5,6.2283673,89.26171,0.3323395,-0.015446663,100.95844
560.832,8.5,5.993961,87.77958,0.3344875,0.007381439,98.053444
560.67957,8.5,5.826259,92.46694,0.34831515,-0.004032135,99.39805
560.5272,8.5,5.6781254,101.79107,0.32565963,0.007381439,98.52839
560.3748,8.5,5.459301,111.458496,0.32716078,0.007381439,97.75235
560.2224,8.5,5.227341,119.53013,0.32261962,0.030208588,98.80563
560.07,8.5,5.1987987,128.76154,0.3480948,0.030208588,98.80909
559.9176,8.5,5.133843,129.13239,0.36586148,0.030208588,99.57939
559.7652,8.5,4.964705,130.24397,0.36401358,0.041622162,99.5496
559.6128,8.5,4.818155,133.83739,0.3812288,0.05303669,99.59313
559.4604,8.5,4.684394,138.07863,0.38620788,0.05303669,101.18767
559.308,8.5,4.5870767,139.37549,0.39223742,0.05303669,102.14491
559.1556,8.5,4.472533,130.81178,0.37512848,0.030208588,101.884964
559.0032,8.5,4.3757453,128.61017,0.38945374,0.030208588,103.725296
558.85077,8.5,4.2886353,130.83336,0.3807528,0.030208588,104.82809
558.69836,8.5,4.189868,136.22063,0.3879904,0.030208588,106.544
558.546,8.5,4.1056695,140.29987,0.35283828,0.007381439,109.14654
558.3936,8.5,4.047358,134.92717,0.37893996,0.007381439,108.57223
558.2412,8.5,3.9534867,127.72007,0.38550484,-0.015446663,106.434845
558.0888,8.5,4.0021954,116.25196,0.41499174,-0.03827381,105.71915
557.9364,8.5,4.3039093,106.98867,0.403837,-0.06110096,98.834496
557.784,8.5,4.6951594,91.578766,0.37980896,-0.06110096,97.04208
557.6316,8.5,5.3217974,84.28165,0.3865947,-0.03827381,98.27041
557.4792,8.5,5.066642,83.010376,0.37407273,-0.026860237,100.3701
557.3268,8.5,4.412134,99.31378,0.37943134,-0.03827381,107.64345
557.1744,8.5,4.000597,111.40615,0.39600778,-0.03827381,112.91444
557.022,8.5,3.9281168,121.048,0.4180815,-0.03827381,116.81283
556.86957,8.5,3.9459035,117.342674,0.46654496,-0.03827381,117.84206
556.71716,8.5,4.0518084,115.67477,0.44817102,-0.015446663,113.831764
556.5648,8.5,4.157793,111.59552,0.4466448,-0.015446663,112.78332
556.4124,8.5,4.36128,114.003975,0.41978234,0.007381439,110.142456
556.26,8.5,4.2079577,118.97098,0.39316142,0.007381439,109.069016
556.1076,8.5,4.038546,125.83152,0.34971043,0.007381439,111.402176
555.9552,8.5,3.8808908,123.643,0.33182442,0.030208588,112.398125
555.8028,8.5,3.7510648,123.27246,0.34561253,0.05303669,114.060036
555.6504,8.5,3.7104008,126.4246,0.39020166,0.05303669,115.67369
555.498,8.5,3.5685508,136.95009,0.42412508,0.05303669,117.008575
555.3456,8.5,3.4634326,140.4847,0.40736032,0.07586384,115.76923
555.1932,8.5,3.3954577,139.00134,0.3956793,0.07586384,114.89443
555.0408,8.5,3.532475,142.15086,0.39122632,0.09869099,114.25779
554.88837,8.5,3.6014383,142.35936,0.4253121,0.09869099,112.72981
554.736,8.5,3.6249435,146.21265,0.42971012,0.07586384,112.87656
554.5836,8.5,3.6710713,138.83794,0.38133958,0.09869099,113.55615
554.4312,8.5,3.7631214,138.21246,0.35700044,0.09869099,111.52559
554.2788,8.5,3.8355289,137.10086,0.35554734,0.09869099,109.21756
554.1264,8.5,3.8172834,141.92177,0.39943436,0.07586384,109.07488
553.974,8.5,3.8439937,141.29631,0.38684124,0.08727741,109.31098
553.8216,8.5,3.831539,142.03737,0.37859,0.08727741,111.1655
553.6692,8.5,3.803204,141.66653,0.33745643,0.07586384,114.13761
553.5168,8.5,3.761581,138.61858,0.35224763,0.07586384,114.450455
553.3644,8.5,3.789894,134.88084,0.3534112,0.08727741,114.2891
553.212,8.5,3.9062154,127.278625,0.37701425,0.064450264,113.94274
553.0596,8.5,4.011247,128.94603,0.400941,0.07586384,113.20339
552.90717,8.5,4.129123,131.75743,0.41971332,0.05303669,113.39421
552.7548,8.5,4.295211,133.82149,0.39197567,0.05303669,113.67419
552.6024,8.5,4.510348,135.89795,0.38393906,0.05303669,113.22683
552.45,8.5,4.6079526,129.22838,0.37791303,0.030208588,112.524506
552.2976,8.5,4.709247,122.34338,0.403282,0.030208588,104.8853
552.1452,8.5,5.2320375,105.07513,0.35860905,-0.004032135,98.37357
551.9928,8.5,6.3036346,94.13058,0.32352427,-0.015446663,93.2913
551.8404,8.5,7.446451,90.025444,0.29128143,0.007381439,90.56021
551.688,8.5,7.0778165,90.780556,0.28338963,0.007381439,91.83276
551.5356,8.5,6.9313803,94.314476,0.28011537,0.007381439,93.16806
551.3832,8.5,7.4797955,100.24298,0.2881357,0.030208588,93.536064
551.2308,8.5,6.3681345,112.098946,0.32787934,0.018795013,98.42168
551.07837,8.5,5.085926,120.84143,0.3567413,0.030208588,103.497925
550.92596,8.5,4.264444,123.249886,0.37697986,0.05303669,106.48828
550.7736,8.5,4.1155896,128.09248,0.38492364,0.064450264,109.96744
550.6212,8.5,3.981841,130.20183,0.4094205,0.05303669,111.223076
550.4688,8.5,3.8749914,133.53662,0.4100442,0.05303669,111.28906
550.3164,8.5,3.830671,137.05959,0.41068116,0.07586384,111.228165
550.164,8.5,3.9981837,135.18318,0.41616967,0.05303669,110.46823
550.0116,8.5,4.062142,141.6675,0.4344971,0.05303669,110.210045
549.8592,8.5,4.1579404,135.88264,0.42910182,0.05303669,108.7816
549.7068,8.5,4.2300935,137.31847,0.37535563,0.05303669,107.14853
549.5544,8.5,4.244281,130.36104,0.35474354,0.07586384,106.3783
549.402,8.5,4.2657256,131.6579,0.35613027,0.07586384,105.39994
549.2496,8.5,4.3544564,133.32668,0.3934906,0.07586384,104.52765
549.09717,8.5,4.435952,140.09886,0.40601343,0.064450264,103.84696
548.94476,8.5,4.412755,143.72688,0.3911226,0.05303669,102.53701
548.7924,8.5,4.4105754,144.09772,0.3802959,0.07586384,100.884895
548.64,8.5,4.355834,139.8366,0.3536508,0.09869099,101.48158
548.4876,8.5,4.3280473,132.74797,0.39698336,0.15575981,102.80606
548.3352,8.5,4.2821565,131.0425,0.4455929,0.19000244,104.2995
548.1828,8.5,4.3200545,128.66934,0.4451779,0.07586384,104.899254
548.0304,8.5,4.3288507,135.1325,0.40449515,0.08727741,104.16368
547.878,8.5,4.3114204,138.65256,0.37172955,0.07586384,103.30584
547.7256,8.5,4.287852,142.91722,0.38841763,0.064450264,102.44753
547.5732,8.5,4.3501997,139.54413,0.41381252,0.05303669,102.50244
547.4208,8.5,4.435806,133.62862,0.40986472,0.05303669,102.84974
547.2684,8.5,4.4489427,133.81404,0.3952806,0.29272652,104.98991
547.11597,8.5,4.476506,135.7277,0.37225914,0.08727741,108.21391
546.9636,8.5,4.3504214,136.5378,0.38286567,0.07586384,108.91498
546.8112,8.5,4.242042,130.6989,0.4049936,0.3041401,110.30717
546.6588,8.5,4.178532,130.3062,0.41585398,0.66938114,109.61196
546.5064,8.5,4.133721,134.30002,0.40781012,0.041622162,108.483795
546.354,8.5,4.2823195,134.92549,0.38849017,0.09869099,109.03404
546.2016,8.5,4.247169,133.44212,0.3857848,0.07586384,107.879814
546.0492,8.5,4.2422123,133.99792,0.40257916,0.08727741,107.26435
545.8968,8.5,4.256852,134.39044,0.41316846,0.07586384,105.40578
545.7444,8.5,4.3478317,131.88823,0.41908348,0.09869099,104.028114
545.592,8.5,4.282092,127.81238,0.41017476,0.09869099,103.78039
545.4396,8.5,4.332557,132.63208,0.42998016,0.12151909,103.092445
545.2872,8.5,4.3090262,134.72615,0.39775068,0.12151909,102.38057
545.13477,8.5,4.3190737,137.91405,0.3868961,0.13293266,102.86986
