TDEP,HCAL
599.8464,8.450313
599.821,8.438899
599.7956,8.461726
599.7702,8.461726
599.7448,8.47314
599.7194,8.484553
599.694,8.461726
599.6686,8.47314
599.6432,8.484553
599.6178,8.484553
599.5924,8.484553
599.567,8.47314
599.54156,8.484553
599.5162,8.484553
599.4908,8.484553
599.4654,8.461726
599.44,8.461726
599.4146,8.461726
599.3892,8.461726
599.3638,8.461726
599.3384,8.461726
599.313,8.461726
599.2876,8.461726
599.2622,8.438899
599.2368,8.461726
599.21136,8.461726
599.186,8.461726
599.1606,8.438899
599.1352,8.450313
599.1098,8.461726
599.0844,8.438899
599.059,8.461726
599.03357,8.438899
599.0082,8.461726
598.9828,8.461726
598.9574,8.438899
598.932,8.461726
598.9066,8.461726
598.88116,8.438899
598.8558,8.450313
598.8304,8.438899
598.805,8.438899
598.7796,8.438899
598.7542,8.438899
598.7288,8.438899
598.70337,8.461726
598.678,8.438899
598.6526,8.461726
598.6272,8.461726
598.6018,8.461726
598.5764,8.461726
598.55096,8.438899
598.5256,8.438899
598.5002,8.438899
598.4748,8.438899
598.4494,8.438899
598.424,8.461726
598.3986,8.461726
598.37317,8.450313
598.3478,8.461726
598.3224,8.438899
598.297,8.438899
598.2716,8.461726
598.2462,8.461726
598.22076,8.450313
598.1954,8.461726
598.17,8.450313
598.1446,8.461726
598.1192,8.484553
598.0938,8.461726
598.0684,8.484553
598.04297,8.461726
598.0176,8.461726
597.9922,8.461726
597.9668,8.461726
597.9414,8.47314
597.916,8.484553
597.89056,8.47314
597.8652,8.461726
597.8398,8.484553
597.8144,8.461726
597.789,8.47314
597.7636,8.461726
597.7382,8.461726
597.71277,8.461726
597.6874,8.450313
597.662,8.438899
597.6366,8.461726
597.6112,8.461726
597.5858,8.438899
597.56036,8.450313
597.535,8.438899
597.5096,8.438899
597.4842,8.438899
597.4588,8.461726
597.4334,8.461726
597.408,8.450313
597.38257,8.438899
597.3572,8.461726
597.3318,8.461726
597.3064,8.47314
597.281,8.461726
597.2556,8.484553
597.23016,8.484553
597.2048,8.461726
597.1794,8.484553
597.154,8.484553
597.1286,8.495968
597.1032,8.484553
597.0778,8.484553
597.05237,8.484553
597.027,8.507381
597.0016,8.495968
596.9762,8.484553
596.9508,8.495968
596.9254,8.484553
596.89996,8.507381
596.8746,8.507381
596.8492,8.507381
596.8238,8.507381
596.7984,8.484553
596.773,8.507381
596.7476,8.484553
596.72217,8.484553
596.6968,8.484553
596.6714,8.484553
596.646,8.484553
596.6206,8.484553
596.5952,8.484553
596.56976,8.484553
596.5444,8.484553
596.519,8.47314
596.4936,8.438899
596.4682,8.461726
596.4428,8.461726
596.4174,8.461726
596.39197,8.461726
596.3666,8.461726
596.3412,8.461726
596.3158,8.461726
596.2904,8.461726
596.265,8.461726
596.23956,8.47314
596.2142,8.484553
596.1888,8.47314
596.1634,8.484553
596.138,8.507381
596.1126,8.484553
596.0872,8.507381
596.06177,8.507381
596.0364,8.518795
596.011,8.530209
595.9856,8.553037
595.9602,8.530209
595.9348,8.553037
595.90936,8.541622
595.884,8.553037
595.8586,8.541622
595.8332,8.530209
595.8078,8.553037
595.7824,8.553037
595.757,8.530209
595.73157,8.530209
595.7062,8.530209
595.6808,8.541622
595.6554,8.530209
595.63,8.530209
595.6046,8.507381
595.57916,8.507381
595.5538,8.507381
595.5284,8.484553
595.503,8.461726
595.4776,8.47314
595.4522,8.461726
595.4268,8.438899
595.40137,8.438899
595.376,8.461726
595.3506,8.47314
595.3252,8.484553
595.2998,8.484553
595.2744,8.484553
595.24896,8.484553
595.2236,8.484553
595.1982,8.47314
595.1728,8.461726
595.1474,8.461726
595.122,8.484553
595.0966,8.47314
595.07117,8.484553
595.0458,8.484553
595.0204,8.484553
594.995,8.484553
594.9696,8.484553
594.9442,8.461726
594.9188,8.461726
594.8934,8.47314
594.868,8.484553
594.8426,8.484553
594.8172,8.461726
594.7918,8.507381
594.7664,8.518795
594.74097,8.507381
594.7156,8.507381
594.6902,8.507381
594.6648,8.507381
594.6394,8.507381
594.614,8.518795
594.5886,8.530209
594.5632,8.530209
594.5378,8.518795
594.5124,8.507381
594.487,8.518795
594.4616,8.530209
594.4362,8.530209
594.41077,8.530209
594.3854,8.530209
594.36,8.530209
594.3346,8.530209
594.3092,8.507381
594.2838,8.518795
594.2584,8.507381
594.233,8.518795
594.2076,8.507381
594.1822,8.507381
594.1568,8.507381
594.1314,8.495968
594.106,8.507381
594.08057,8.507381
594.0552,8.495968
594.0298,8.484553
594.0044,8.484553
593.979,8.484553
593.9536,8.461726
593.9282,8.484553
593.9028,8.47314
593.8774,8.461726
593.852,8.484553
593.8266,8.461726
593.8012,8.461726
593.7758,8.47314
593.75037,8.461726
593.725,8.461726
593.6996,8.461726
593.6742,8.450313
593.6488,8.438899
593.6234,8.450313
593.598,8.461726
593.5726,8.438899
593.5472,8.461726
593.5218,8.461726
593.4964,8.461726
593.471,8.461726
593.4456,8.47314
593.42017,8.484553
593.3948,8.47314
593.3694,8.461726
593.344,8.484553
593.3186,8.507381
593.2932,8.484553
593.2678,8.507381
593.2424,8.507381
593.217,8.507381
593.1916,8.484553
593.1662,8.495968
593.1408,8.484553
593.1154,8.507381
593.08997,8.484553
593.0646,8.484553
593.0392,8.484553
593.0138,8.484553
592.9884,8.484553
592.963,8.484553
592.9376,8.507381
592.9122,8.484553
592.8868,8.484553
592.8614,8.484553
592.836,8.47314
592.8106,8.47314
592.7852,8.461726
592.75977,8.461726
592.7344,8.438899
592.709,8.438899
592.6836,8.438899
592.6582,8.461726
592.6328,8.484553
592.6074,8.484553
592.582,8.484553
592.5566,8.461726
592.5312,8.47314
592.5058,8.461726
592.4804,8.461726
592.455,8.461726
592.42957,8.461726
592.4042,8.450313
592.3788,8.438899
592.3534,8.461726
592.328,8.507381
592.3026,8.530209
592.2772,8.530209
592.2518,8.530209
592.2264,8.507381
592.201,8.518795
592.1756,8.530209
592.1502,8.530209
592.1248,8.507381
592.09937,8.518795
592.074,8.507381
592.0486,8.507381
592.0232,8.541622
591.9978,8.530209
591.9724,8.553037
591.947,8.575864
591.9216,8.553037
591.8962,8.575864
591.8708,8.56445
591.8454,8.575864
591.82,8.575864
591.7946,8.575864
591.76917,8.575864
591.7438,8.553037
591.7184,8.530209
591.693,8.530209
591.6676,8.553037
591.6422,8.530209
591.6168,8.530209
591.5914,8.553037
591.566,8.553037
591.5406,8.530209
591.5152,8.530209
591.4898,8.541622
591.4644,8.553037
591.43896,8.530209
591.4136,8.530209
591.3882,8.541622
591.3628,8.553037
591.3374,8.541622
591.312,8.530209
591.2866,8.541622
591.26117,8.530209
591.2358,8.530209
591.2104,8.541622
591.185,8.553037
591.1596,8.553037
591.1342,8.553037
591.10876,8.553037
591.0834,8.553037
591.058,8.56445
591.0326,8.553037
591.0072,8.553037
590.9818,8.56445
590.9564,8.553037
590.93097,8.553037
590.9056,8.530209
590.8802,8.530209
590.8548,8.553037
590.8294,8.530209
590.804,8.507381
590.77856,8.530209
590.7532,8.507381
590.7278,8.530209
590.7024,8.530209
590.677,8.530209
590.6516,8.530209
590.6262,8.530209
590.60077,8.530209
590.5754,8.530209
590.55,8.530209
590.5246,8.530209
590.4992,8.553037
590.4738,8.530209
590.44836,8.530209
590.423,8.530209
590.3976,8.530209
590.3722,8.530209
590.3468,8.530209
590.3214,8.530209
590.296,8.530209
590.27057,8.530209
590.2452,8.530209
590.2198,8.541622
590.1944,8.530209
590.169,8.530209
590.1436,8.507381
590.11816,8.530209
590.0928,8.507381
590.0674,8.507381
590.042,8.507381
590.0166,8.507381
589.9912,8.518795
589.9658,8.495968
589.94037,8.484553
589.915,8.484553
589.8896,8.484553
589.8642,8.484553
589.8388,8.484553
589.8134,8.461726
589.78796,8.484553
589.7626,8.507381
589.7372,8.484553
589.7118,8.507381
589.6864,8.507381
589.661,8.507381
589.6356,8.507381
589.61017,8.484553
589.5848,8.495968
589.5594,8.484553
589.534,8.484553
589.5086,8.461726
589.4832,8.461726
589.45776,8.461726
589.4324,8.461726
589.407,8.461726
589.3816,8.461726
589.3562,8.461726
589.3308,8.461726
589.3054,8.450313
589.27997,8.461726
589.2546,8.438899
589.2292,8.438899
589.2038,8.438899
589.1784,8.461726
589.153,8.461726
589.12756,8.438899
589.1022,8.461726
589.0768,8.461726
589.0514,8.461726
589.026,8.461726
589.0006,8.438899
588.9752,8.461726
588.94977,8.438899
588.9244,8.416071
588.899,8.416071
588.8736,8.4274845
588.8482,8.461726
588.8228,8.438899
588.79736,8.416071
588.772,8.416071
588.7466,8.438899
588.7212,8.416071
588.6958,8.416071
588.6704,8.416071
588.645,8.370416
588.61957,8.347589
588.5942,8.347589
588.5688,8.324761
588.5434,8.347589
588.518,8.347589
588.4926,8.359002
588.46716,8.370416
588.4418,8.370416
588.4164,8.370416
588.391,8.370416
588.3656,8.393244
588.3402,8.38183
588.3148,8.370416
588.28937,8.370416
588.264,8.38183
588.2386,8.370416
588.2132,8.38183
588.1878,8.393244
588.1624,8.404657
588.13696,8.416071
588.1116,8.438899
588.0862,8.461726
588.0608,8.438899
588.0354,8.416071
588.01,8.416071
587.9846,8.416071
587.95917,8.416071
587.9338,8.416071
587.9084,8.416071
587.883,8.416071
587.8576,8.416071
587.8322,8.416071
587.80676,8.416071
587.7814,8.416071
587.756,8.438899
587.7306,8.438899
587.7052,8.416071
587.6798,8.416071
587.6544,8.416071
587.62897,8.416071
587.6036,8.393244
587.5782,8.416071
587.5528,8.393244
587.5274,8.416071
587.502,8.416071
587.47656,8.404657
587.4512,8.438899
587.4258,8.450313
587.4004,8.416071
587.375,8.416071
587.3496,8.416071
587.3242,8.438899
587.29877,8.416071
587.2734,8.438899
587.248,8.438899
587.2226,8.438899
587.1972,8.438899
587.1718,8.416071
587.1464,8.416071
587.121,8.416071
587.0956,8.416071
587.0702,8.416071
587.0448,8.416071
587.0194,8.416071
586.994,8.438899
586.96857,8.416071
586.9432,8.438899
586.9178,8.461726
586.8924,8.461726
586.867,8.461726
586.8416,8.47314
586.8162,8.484553
586.7908,8.484553
586.7654,8.484553
586.74,8.484553
586.7146,8.507381
586.6892,8.507381
586.6638,8.507381
586.63837,8.507381
586.613,8.530209
586.5876,8.530209
586.5622,8.530209
586.5368,8.530209
586.5114,8.530209
586.486,8.507381
586.4606,8.518795
586.4352,8.530209
586.4098,8.530209
586.3844,8.518795
586.359,8.530209
586.3336,8.518795
586.30817,8.530209
586.2828,8.530209
586.2574,8.530209
586.232,8.530209
586.2066,8.530209
586.1812,8.530209
586.1558,8.507381
586.1304,8.507381
586.105,8.507381
586.0796,8.507381
586.0542,8.507381
586.0288,8.507381
586.0034,8.507381
585.97797,8.507381
585.9526,8.495968
585.9272,8.484553
585.9018,8.495968
585.8764,8.507381
585.851,8.495968
585.8256,8.507381
585.8002,8.507381
585.7748,8.507381
585.7494,8.507381
585.724,8.507381
585.6986,8.507381
585.6732,8.495968
585.64777,8.507381
585.6224,8.507381
585.597,8.484553
585.5716,8.484553
585.5462,8.507381
585.5208,8.495968
585.4954,8.484553
585.47,8.495968
585.4446,8.484553
585.4192,8.484553
585.3938,8.507381
585.3684,8.507381
585.343,8.507381
585.31757,8.507381
585.2922,8.507381
585.2668,8.530209
585.2414,8.530209
585.216,8.530209
585.1906,8.541622
585.1652,8.530209
585.1398,8.530209
585.1144,8.530209
585.089,8.495968
585.0636,8.484553
585.0382,8.484553
585.0128,8.484553
584.98737,8.484553
584.962,8.47314
584.9366,8.461726
584.9112,8.461726
584.8858,8.461726
584.8604,8.461726
584.835,8.461726
584.8096,8.47314
584.7842,8.461726
584.7588,8.461726
584.7334,8.484553
584.708,8.484553
584.6826,8.484553
584.65717,8.484553
584.6318,8.484553
584.6064,8.461726
584.581,8.4274845
584.5556,8.461726
584.5302,8.438899
584.5048,8.450313
584.4794,8.438899
584.454,8.450313
584.4286,8.438899
584.4032,8.461726
584.3778,8.461726
584.3524,8.461726
584.32697,8.484553
584.3016,8.484553
584.2762,8.484553
584.2508,8.461726
584.2254,8.484553
584.2,8.461726
584.1746,8.484553
584.1492,8.484553
584.1238,8.484553
584.0984,8.484553
584.073,8.484553
584.0476,8.484553
584.0222,8.461726
583.99677,8.461726
583.9714,8.461726
583.946,8.461726
583.9206,8.461726
583.8952,8.461726
583.8698,8.461726
583.8444,8.47314
583.819,8.461726
583.7936,8.484553
583.7682,8.484553
583.7428,8.461726
583.7174,8.484553
583.692,8.461726
583.66656,8.47314
583.6412,8.461726
583.6158,8.461726
583.5904,8.438899
583.565,8.438899
583.5396,8.438899
583.5142,8.438899
583.4888,8.461726
583.4634,8.461726
583.438,8.484553
583.4126,8.438899
583.3872,8.461726
583.3618,8.461726
583.33636,8.461726
583.311,8.461726
583.2856,8.47314
583.2602,8.461726
583.2348,8.461726
583.2094,8.484553
583.184,8.484553
583.15857,8.484553
583.1332,8.484553
583.1078,8.484553
583.0824,8.461726
583.057,8.484553
583.0316,8.461726
583.00616,8.47314
582.9808,8.461726
582.9554,8.47314
582.93,8.484553
582.9046,8.47314
582.8792,8.461726
582.8538,8.484553
582.82837,8.484553
582.803,8.461726
582.7776,8.438899
582.7522,8.438899
582.7268,8.438899
582.7014,8.438899
582.67596,8.438899
582.6506,8.438899
582.6252,8.438899
582.5998,8.438899
582.5744,8.438899
582.549,8.461726
582.5236,8.461726
582.49817,8.461726
582.4728,8.461726
582.4474,8.461726
582.422,8.461726
582.3966,8.450313
582.3712,8.438899
582.34576,8.450313
582.3204,8.438899
582.295,8.461726
582.2696,8.461726
582.2442,8.461726
582.2188,8.461726
582.1934,8.47314
582.16797,8.461726
582.1426,8.47314
582.1172,8.507381
582.0918,8.507381
582.0664,8.507381
582.041,8.484553
582.01556,8.484553
581.9902,8.484553
581.9648,8.484553
581.9394,8.461726
581.914,8.484553
581.8886,8.461726
581.8632,8.47314
581.83777,8.461726
581.8124,8.461726
581.787,8.461726
581.7616,8.461726
581.7362,8.461726
581.7108,8.438899
581.68536,8.416071
581.66,8.438899
581.6346,8.438899
581.6092,8.438899
581.5838,8.4274845
581.5584,8.438899
581.533,8.438899
581.50757,8.461726
581.4822,8.461726
581.4568,8.47314
581.4314,8.484553
581.406,8.484553
581.3806,8.461726
581.35516,8.461726
581.3298,8.484553
581.3044,8.495968
581.279,8.484553
581.2536,8.484553
581.2282,8.484553
581.2028,8.484553
581.17737,8.484553
581.152,8.507381
581.1266,8.507381
581.1012,8.484553
581.0758,8.507381
581.0504,8.484553
581.02496,8.495968
580.9996,8.484553
580.9742,8.484553
580.9488,8.507381
580.9234,8.484553
580.898,8.461726
580.8726,8.484553
580.84717,8.461726
580.8218,8.461726
580.7964,8.450313
580.771,8.461726
580.7456,8.461726
580.7202,8.461726
580.69476,8.438899
580.6694,8.438899
580.644,8.450313
580.6186,8.438899
580.5932,8.416071
580.5678,8.438899
580.5424,8.416071
580.51697,8.4274845
580.4916,8.416071
580.4662,8.416071
580.4408,8.416071
580.4154,8.416071
580.39,8.416071
580.36456,8.461726
580.3392,8.461726
580.3138,8.461726
580.2884,8.4274845
580.263,8.438899
580.2376,8.438899
580.2122,8.438899
580.18677,8.416071
580.1614,8.416071
580.136,8.416071
580.1106,8.416071
580.0852,8.416071
580.0598,8.416071
580.03436,8.416071
580.009,8.416071
579.9836,8.416071
579.9582,8.416071
579.9328,8.461726
579.9074,8.461726
579.882,8.461726
579.85657,8.484553
579.8312,8.484553
579.8058,8.484553
579.7804,8.484553
579.755,8.461726
579.7296,8.484553
579.70416,8.484553
579.6788,8.484553
579.6534,8.484553
579.628,8.47314
579.6026,8.461726
579.5772,8.47314
579.5518,8.461726
579.52637,8.47314
579.501,8.484553
579.4756,8.461726
579.4502,8.461726
579.4248,8.461726
579.3994,8.461726
579.374,8.461726
579.3486,8.461726
579.3232,8.438899
579.2978,8.438899
579.2724,8.461726
579.247,8.450313
579.2216,8.461726
579.19617,8.450313
579.1708,8.438899
579.1454,8.438899
579.12,8.461726
579.0946,8.461726
579.0692,8.461726
579.0438,8.461726
579.0184,8.461726
578.993,8.461726
578.9676,8.461726
578.9422,8.461726
578.9168,8.450313
578.8914,8.461726
578.86597,8.450313
578.8406,8.461726
578.8152,8.461726
578.7898,8.461726
578.7644,8.461726
578.739,8.438899
578.7136,8.438899
578.6882,8.450313
578.6628,8.461726
578.6374,8.438899
578.612,8.484553
578.5866,8.484553
578.5612,8.461726
578.53577,8.461726
578.5104,8.438899
578.485,8.461726
578.4596,8.438899
578.4342,8.438899
578.4088,8.4274845
578.3834,8.438899
578.358,8.416071
578.3326,8.438899
578.3072,8.4274845
578.2818,8.416071
578.2564,8.438899
578.231,8.4274845
578.20557,8.438899
578.1802,8.438899
578.1548,8.438899
578.1294,8.438899
578.104,8.461726
578.0786,8.450313
578.0532,8.461726
578.0278,8.461726
578.0024,8.450313
577.977,8.461726
577.9516,8.461726
577.9262,8.438899
577.9008,8.450313
577.87537,8.438899
577.85,8.450313
577.8246,8.438899
577.7992,8.438899
577.7738,8.438899
577.7484,8.450313
577.723,8.438899
577.6976,8.438899
577.6722,8.450313
577.6468,8.461726
577.6214,8.450313
577.596,8.461726
577.5706,8.450313
577.54517,8.438899
577.5198,8.450313
577.4944,8.461726
577.469,8.450313
577.4436,8.461726
577.4182,8.438899
577.3928,8.438899
577.3674,8.438899
577.342,8.438899
577.3166,8.438899
577.2912,8.450313
577.2658,8.438899
577.2404,8.450313
577.21497,8.438899
577.1896,8.438899
577.1642,8.438899
577.1388,8.438899
577.1134,8.461726
577.088,8.450313
577.0626,8.461726
577.0372,8.461726
577.0118,8.450313
576.9864,8.461726
576.961,8.450313
576.9356,8.461726
576.9102,8.450313
576.88477,8.438899
576.8594,8.461726
576.834,8.461726
576.8086,8.461726
576.7832,8.461726
576.7578,8.438899
576.7324,8.461726
576.707,8.438899
576.6816,8.450313
576.6562,8.461726
576.6308,8.461726
576.6054,8.438899
576.58,8.461726
576.55457,8.461726
576.5292,8.450313
576.5038,8.461726
576.4784,8.438899
576.453,8.461726
576.4276,8.461726
576.4022,8.450313
576.3768,8.461726
576.3514,8.461726
576.326,8.461726
576.3006,8.450313
576.2752,8.461726
576.2498,8.461726
576.22437,8.461726
576.199,8.438899
576.1736,8.438899
576.1482,8.438899
576.1228,8.438899
576.0974,8.438899
576.072,8.4274845
576.0466,8.438899
576.0212,8.438899
575.9958,8.438899
575.9704,8.438899
575.945,8.438899
575.9196,8.438899
575.89417,8.438899
575.8688,8.438899
575.8434,8.438899
575.818,8.416071
575.7926,8.438899
575.7672,8.438899
575.7418,8.438899
575.7164,8.450313
575.691,8.461726
575.6656,8.438899
575.6402,8.461726
575.6148,8.461726
575.5894,8.438899
575.56396,8.438899
575.5386,8.438899
575.5132,8.450313
575.4878,8.438899
575.4624,8.438899
575.437,8.438899
575.4116,8.438899
575.38617,8.438899
575.3608,8.438899
575.3354,8.4274845
575.31,8.438899
575.2846,8.438899
575.2592,8.438899
575.23376,8.4274845
575.2084,8.416071
575.183,8.438899
575.1576,8.438899
575.1322,8.438899
575.1068,8.4274845
575.0814,8.416071
575.05597,8.438899
575.0306,8.438899
575.0052,8.416071
574.9798,8.438899
574.9544,8.438899
574.929,8.438899
574.90356,8.438899
574.8782,8.450313
574.8528,8.438899
574.8274,8.438899
574.802,8.438899
574.7766,8.438899
574.7512,8.438899
574.72577,8.438899
574.7004,8.438899
574.675,8.438899
574.6496,8.438899
574.6242,8.438899
574.5988,8.438899
574.57336,8.438899
574.548,8.416071
574.5226,8.438899
574.4972,8.438899
574.4718,8.438899
574.4464,8.438899
574.421,8.438899
574.39557,8.438899
574.3702,8.438899
574.3448,8.404657
574.3194,8.370416
574.294,8.370416
574.2686,8.370416
574.24316,8.370416
574.2178,8.370416
574.1924,8.370416
574.167,8.370416
574.1416,8.370416
574.1162,8.336175
574.0908,8.347589
574.06537,8.301933
574.04,8.279106
574.0146,8.256278
573.9892,8.233451
573.9638,8.233451
573.9384,8.244864
573.91296,8.233451
573.8876,8.244864
573.8622,8.256278
573.8368,8.256278
573.8114,8.256278
573.786,8.256278
573.7606,8.256278
573.73517,8.256278
573.7098,8.256278
573.6844,8.256278
573.659,8.256278
573.6336,8.256278
573.6082,8.267693
573.58276,8.279106
573.5574,8.279106
573.532,8.301933
573.5066,8.29052
573.4812,8.279106
573.4558,8.301933
573.4304,8.313347
573.40497,8.301933
573.3796,8.279106
573.3542,8.279106
573.3288,8.256278
573.3034,8.279106
573.278,8.279106
573.25256,8.279106
573.2272,8.279106
573.2018,8.279106
573.1764,8.256278
573.151,8.267693
573.1256,8.267693
573.1002,8.279106
573.07477,8.279106
573.0494,8.256278
573.024,8.256278
572.9986,8.256278
572.9732,8.256278
572.9478,8.256278
572.92236,8.256278
572.897,8.256278
572.8716,8.256278
572.8462,8.256278
572.8208,8.256278
572.7954,8.256278
572.77,8.256278
572.74457,8.256278
572.7192,8.256278
572.6938,8.256278
572.6684,8.256278
572.643,8.267693
572.6176,8.256278
572.59216,8.29052
572.5668,8.324761
572.5414,8.301933
572.516,8.301933
572.4906,8.301933
572.4652,8.301933
572.4398,8.267693
572.41437,8.279106
572.389,8.279106
572.3636,8.267693
572.3382,8.256278
572.3128,8.256278
572.2874,8.256278
572.26196,8.256278
572.2366,8.267693
572.2112,8.256278
572.1858,8.256278
572.1604,8.256278
572.135,8.256278
572.1096,8.256278
572.08417,8.279106
572.0588,8.279106
572.0334,8.279106
572.008,8.301933
571.9826,8.301933
571.9572,8.29052
571.93176,8.301933
571.9064,8.279106
571.881,8.279106
571.8556,8.279106
571.8302,8.279106
571.8048,8.279106
571.7794,8.279106
571.75397,8.29052
571.7286,8.301933
571.7032,8.256278
571.6778,8.279106
571.6524,8.279106
571.627,8.29052
571.6016,8.279106
571.5762,8.267693
571.5508,8.256278
571.5254,8.279106
571.5,8.267693
571.4746,8.267693
571.4492,8.279106
571.42377,8.256278
571.3984,8.256278
571.373,8.256278
571.3476,8.256278
571.3222,8.256278
571.2968,8.256278
571.2714,8.256278
571.246,8.256278
571.2206,8.279106
571.1952,8.256278
571.1698,8.279106
571.1444,8.279106
571.119,8.279106
571.09357,8.301933
571.0682,8.279106
571.0428,8.279106
571.0174,8.267693
570.992,8.256278
570.9666,8.256278
570.9412,8.267693
570.9158,8.301933
570.8904,8.29052
570.865,8.279106
570.8396,8.29052
570.8142,8.279106
570.7888,8.267693
570.76337,8.279106
570.738,8.279106
570.7126,8.279106
570.6872,8.267693
570.6618,8.256278
570.6364,8.256278
570.611,8.256278
570.5856,8.256278
570.5602,8.256278
570.5348,8.256278
570.5094,8.256278
570.484,8.256278
570.4586,8.256278
570.43317,8.256278
570.4078,8.256278
570.3824,8.256278
570.357,8.267693
570.3316,8.256278
570.3062,8.256278
570.2808,8.256278
570.2554,8.279106
570.23,8.267693
570.2046,8.301933
570.1792,8.301933
570.1538,8.324761
570.1284,8.324761
570.10297,8.324761
570.0776,8.324761
570.0522,8.324761
570.0268,8.347589
570.0014,8.347589
569.976,8.347589
569.9506,8.324761
569.9252,8.347589
569.8998,8.370416
569.8744,8.347589
569.849,8.370416
569.8236,8.347589
569.7982,8.370416
569.77277,8.370416
569.7474,8.370416
569.722,8.370416
569.6966,8.370416
569.6712,8.370416
569.6458,8.370416
569.6204,8.370416
569.595,8.370416
569.5696,8.370416
569.5442,8.393244
569.5188,8.38183
569.4934,8.393244
569.468,8.416071
569.44257,8.393244
569.4172,8.393244
569.3918,8.393244
569.3664,8.393244
569.341,8.393244
569.3156,8.393244
569.2902,8.393244
569.2648,8.416071
569.2394,8.416071
569.214,8.393244
569.1886,8.393244
569.1632,8.393244
569.1378,8.416071
569.11237,8.404657
569.087,8.393244
569.0616,8.393244
569.0362,8.393244
569.0108,8.393244
568.9854,8.393244
568.96,8.393244
568.9346,8.393244
568.9092,8.393244
568.8838,8.404657
568.8584,8.416071
568.833,8.416071
568.8076,8.416071
568.78217,8.416071
568.7568,8.416071
568.7314,8.438899
568.706,8.4274845
568.6806,8.438899
568.6552,8.438899
568.6298,8.416071
568.6044,8.416071
568.579,8.416071
568.5536,8.416071
568.5282,8.438899
568.5028,8.416071
568.4774,8.416071
568.45197,8.404657
568.4266,8.393244
568.4012,8.416071
568.3758,8.404657
568.3504,8.416071
568.325,8.393244
568.2996,8.393244
568.2742,8.416071
568.2488,8.416071
568.2234,8.404657
568.198,8.416071
568.1726,8.416071
568.1472,8.438899
568.12177,8.438899
568.0964,8.4274845
568.071,8.438899
568.0456,8.438899
568.0202,8.438899
567.9948,8.438899
567.9694,8.438899
567.944,8.4274845
567.9186,8.416071
567.8932,8.4274845
567.8678,8.416071
567.8424,8.416071
567.817,8.416071
567.79156,8.416071
567.7662,8.416071
567.7408,8.416071
567.7154,8.416071
567.69,8.416071
567.6646,8.416071
567.6392,8.416071
567.6138,8.416071
567.5884,8.416071
567.563,8.416071
567.5376,8.4274845
567.5122,8.438899
567.4868,8.438899
567.46136,8.438899
567.436,8.438899
567.4106,8.438899
567.3852,8.450313
567.3598,8.438899
567.3344,8.438899
567.309,8.438899
567.28357,8.450313
567.2582,8.438899
567.2328,8.438899
567.2074,8.438899
567.182,8.416071
567.1566,8.4274845
567.13116,8.416071
567.1058,8.4274845
567.0804,8.416071
567.055,8.393244
567.0296,8.393244
567.0042,8.393244
566.9788,8.416071
566.95337,8.393244
566.928,8.393244
566.9026,8.416071
566.8772,8.404657
566.8518,8.393244
566.8264,8.416071
566.80096,8.416071
566.7756,8.4274845
566.7502,8.438899
566.7248,8.438899
566.6994,8.416071
566.674,8.4274845
566.6486,8.416071
566.62317,8.416071
566.5978,8.438899
566.5724,8.438899
566.547,8.438899
566.5216,8.438899
566.4962,8.438899
566.47076,8.416071
566.4454,8.438899
566.42,8.438899
566.3946,8.416071
566.3692,8.4274845
566.3438,8.438899
566.3184,8.438899
566.29297,8.438899
566.2676,8.438899
566.2422,8.438899
566.2168,8.438899
566.1914,8.438899
566.166,8.438899
566.14056,8.461726
566.1152,8.438899
566.0898,8.450313
566.0644,8.438899
566.039,8.438899
566.0136,8.438899
565.9882,8.438899
565.96277,8.438899
565.9374,8.438899
565.912,8.4274845
565.8866,8.438899
565.8612,8.438899
565.8358,8.416071
565.81036,8.416071
565.785,8.416071
565.7596,8.416071
565.7342,8.416071
565.7088,8.404657
565.6834,8.393244
565.658,8.416071
565.63257,8.416071
565.6072,8.416071
565.5818,8.393244
565.5564,8.416071
565.531,8.404657
565.5056,8.438899
565.48016,8.4274845
565.4548,8.416071
565.4294,8.4274845
565.404,8.416071
565.3786,8.438899
565.3532,8.438899
565.3278,8.438899
565.30237,8.461726
565.277,8.461726
565.2516,8.438899
565.2262,8.438899
565.2008,8.438899
565.1754,8.438899
565.14996,8.450313
565.1246,8.438899
565.0992,8.438899
565.0738,8.438899
565.0484,8.438899
565.023,8.438899
564.9976,8.461726
564.97217,8.450313
564.9468,8.507381
564.9214,8.507381
564.896,8.461726
564.8706,8.461726
564.8452,8.461726
564.81976,8.461726
564.7944,8.484553
564.769,8.47314
564.7436,8.461726
564.7182,8.47314
564.6928,8.484553
564.6674,8.47314
564.64197,8.484553
564.6166,8.484553
564.5912,8.47314
564.5658,8.461726
564.5404,8.461726
564.515,8.461726
564.48956,8.461726
564.4642,8.461726
564.4388,8.461726
564.4134,8.461726
564.388,8.461726
564.3626,8.461726
564.3372,8.461726
564.31177,8.438899
564.2864,8.461726
564.261,8.461726
564.2356,8.438899
564.2102,8.450313
564.1848,8.461726
564.15936,8.438899
564.134,8.461726
564.1086,8.450313
564.0832,8.438899
564.0578,8.438899
564.0324,8.450313
564.007,8.461726
563.98157,8.438899
563.9562,8.461726
563.9308,8.461726
563.9054,8.461726
563.88,8.461726
563.8546,8.461726
563.8292,8.461726
563.8038,8.461726
563.7784,8.461726
