Poço,Profundidade,UnidadeF,UnidadeM,UnidadeC,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,DRHO,DT,GR,RESD,Log10_RESD,NPHI,PE,PE.1,RHOB,interpolada
1-BRSA-645-SE,430.4,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.816197395324709,0.566197395324707,0.0286064501851797,68.53265380859375,34.38808822631836,14.056358337402344,1.1478728200561648,0.2503403127193451,3.743455171585083,3.768558263778688,2.5510735511779785,False
1-BRSA-645-SE,430.5,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.866291046142578,0.6162910461425781,0.0282655023038387,68.96070861816406,34.46462631225586,13.732993125915527,1.1377652026701943,0.2524312734603882,3.721004486083984,3.784473180770874,2.5436928272247314,False
1-BRSA-645-SE,430.6,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.882989883422852,0.6329898834228516,0.0313251577317714,69.71684265136719,34.030914306640625,13.236897468566896,1.1217862048789327,0.2588160634040832,3.697564840316773,3.69411826133728,2.528285026550293,False
1-BRSA-645-SE,430.7,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.866291046142578,0.6162910461425781,0.0368908047676086,70.5999984741211,33.306365966796875,12.680902481079102,1.1031501627417202,0.2653470337390899,3.6729986667633057,3.663920164108277,2.5107202529907227,False
1-BRSA-645-SE,430.8,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.824546813964844,0.5745468139648438,0.0428734347224235,71.39897918701172,32.352203369140625,12.15304183959961,1.0846849930629607,0.2698117196559906,3.6588642597198486,3.598517417907715,2.502854585647583,False
1-BRSA-645-SE,430.9,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.832895278930664,0.5828952789306641,0.0443887002766132,72.07193756103516,31.61999893188477,11.68492603302002,1.0676259676009097,0.2702144086360931,3.647696971893311,3.699349164962769,2.501944303512573,False
1-BRSA-645-SE,431.0,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.799500465393066,0.5495004653930664,0.0401936620473861,72.619384765625,31.362323760986328,11.272730827331545,1.0520291369491113,0.2713651061058044,3.6360654830932617,3.616403818130493,2.5043928623199463,False
1-BRSA-645-SE,431.1,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.807848930358888,0.5578489303588867,0.0339473262429237,73.08316040039062,31.1072006225586,10.902883529663086,1.0375413727485068,0.2731942534446716,3.6360249519348153,3.4743146896362305,2.499749183654785,False
1-BRSA-645-SE,431.2,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.832895278930664,0.5828952789306641,0.0307962894439697,73.56224060058594,30.85207748413086,10.5886812210083,1.0248418737898612,0.2746976912021637,3.639894485473633,3.605704784393311,2.4915146827697754,False
1-BRSA-645-SE,431.3,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.799500465393066,0.5495004653930664,0.0336004234850406,74.03826141357422,30.586748123168945,10.35016918182373,1.0149474487428862,0.2754440605640411,3.6491732597351074,3.7847628593444815,2.4850873947143555,False
1-BRSA-645-SE,431.4,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.799500465393066,0.5495004653930664,0.0388954281806945,74.55357360839844,30.607158660888672,10.213356018066406,1.0091684708469864,0.2753521800041199,3.65352463722229,3.699830055236816,2.4859771728515625,False
1-BRSA-645-SE,431.5,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.76610279083252,0.5161027908325195,0.044764656573534,75.01887512207031,31.602140426635746,10.197638511657717,1.0084996129290773,0.2754175364971161,3.6485400199890137,3.657243251800537,2.48807692527771,False
1-BRSA-645-SE,431.6,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.732707977294922,0.4827079772949219,0.0488841570913791,75.22346496582031,33.24513626098633,10.310935974121094,1.0132980901085376,0.2740803062915802,3.638277053833008,3.6054067611694336,2.4886703491210938,False
1-BRSA-645-SE,431.7,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.682613372802734,0.4326133728027344,0.051032967865467,74.880615234375,34.826900482177734,10.540779113769531,1.0228727126133004,0.2729859352111816,3.607642889022827,3.605250597000122,2.4848225116729736,False
1-BRSA-645-SE,431.8,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.640868186950684,0.3908681869506836,0.0497113689780235,73.8494873046875,35.52338790893555,10.856009483337402,1.0356702140326042,0.27192023396492,3.551811933517456,3.557886838912964,2.476460695266724,False
1-BRSA-645-SE,431.9,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.557378768920898,0.3073787689208984,0.0522784292697906,72.2505111694336,35.31928634643555,11.211026191711426,1.0496453671890893,0.271847516298294,3.4651362895965576,3.568387269973755,2.469677686691284,False
1-BRSA-645-SE,432.0,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.440491676330566,0.1904916763305664,0.0651124417781829,70.50816345214844,34.58453369140625,11.536237716674805,1.0620641965758082,0.2740677297115326,3.3501977920532227,3.4336602687835693,2.467355489730835,False
1-BRSA-645-SE,432.1,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.31525707244873,0.0652570724487304,0.0902489349246025,68.96224212646484,33.962032318115234,11.751834869384766,1.0701056803469686,0.2785513401031494,3.2500696182250977,3.29048228263855,2.473322868347168,False
1-BRSA-645-SE,432.2,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.181674003601074,-0.0683259963989257,0.1172318831086158,67.86377716064453,34.112552642822266,11.805425643920898,1.072081650158803,0.2854637503623962,3.196270227432251,3.025512218475342,2.4762232303619385,False
1-BRSA-645-SE,432.3,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.10653305053711,-0.1434669494628906,0.1388555318117141,67.22856903076172,35.156009674072266,11.7084321975708,1.06849874532613,0.2901036143302917,3.200589418411255,2.992572784423828,2.475817918777466,False
1-BRSA-645-SE,433.0,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.323607444763184,0.0736074447631836,0.1453623175621032,72.48163604736328,41.98311233520508,9.278213500976562,0.9674643618483129,0.3335808515548706,3.260993719100952,3.189411163330078,2.39580512046814,False
1-BRSA-645-SE,433.1,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.365350723266602,0.1153507232666015,0.1380974054336547,73.32244873046875,41.83769226074219,9.154621124267578,0.961640375175695,0.3298268616199493,3.322209119796753,3.1194510459899902,2.4009575843811035,False
1-BRSA-645-SE,433.2,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.415445327758787,0.165445327758789,0.1320680826902389,73.9295883178711,40.855464935302734,9.187749862670898,0.9632091629770037,0.3187737464904785,3.403462171554565,3.4465198516845703,2.427642345428467,False
1-BRSA-645-SE,433.3,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.540679931640623,0.290679931640625,0.1256669759750366,74.12857055664062,39.82476806640625,9.315444946289062,0.9692036035267404,0.3019307255744934,3.485923290252685,3.466172695159912,2.4686601161956787,False
1-BRSA-645-SE,433.4,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.624171257019045,0.3741712570190429,0.1121256873011589,73.91429138183594,38.63589096069336,9.470826148986816,0.976387864567885,0.2845222055912018,3.5366806983947754,3.5966989994049072,2.4999773502349854,False
1-BRSA-645-SE,433.5,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.716009140014648,0.4660091400146484,0.0929431915283203,73.41786193847656,36.71481323242188,9.617059707641602,0.9830423123774714,0.2702314257621765,3.563325881958008,3.5325841903686523,2.519374132156372,False
1-BRSA-645-SE,433.6,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.799500465393066,0.5495004653930664,0.0715777277946472,72.86531066894531,35.28186798095703,9.745430946350098,0.9888010485314951,0.2617545425891876,3.5946266651153564,3.4673986434936523,2.5244300365448,False
1-BRSA-645-SE,433.7,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.807848930358888,0.5578489303588867,0.0557382218539714,72.44285583496094,34.40594482421875,9.857998847961426,0.9937887630656089,0.2579012513160705,3.6612648963928223,3.2754595279693604,2.526899099349976,False
1-BRSA-645-SE,433.8,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.824546813964844,0.5745468139648438,0.0470121316611766,72.28265380859375,33.33782958984375,9.950139999389648,0.9978291913522234,0.2574081718921661,3.7680397033691406,3.674217939376831,2.5291788578033447,False
1-BRSA-645-SE,433.9,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.807848930358888,0.5578489303588867,0.0451748445630073,72.43061828613281,33.31061553955078,10.016758918762209,1.0007272213919622,0.2570540010929107,3.8833940029144287,3.796040773391724,2.536569118499756,False
1-BRSA-645-SE,434.0,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.832895278930664,0.5828952789306641,0.0436631105840206,72.84234619140625,33.7043571472168,10.06598663330078,1.0028563493586005,0.2561281025409698,3.9628286361694336,4.355585098266602,2.5429160594940186,False
1-BRSA-645-SE,434.1,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.841243743896484,0.5912437438964844,0.0401380062103271,73.41429138183594,33.940773010253906,10.121631622314451,1.005250527073996,0.2531245350837707,3.984532833099365,4.042018890380859,2.543854236602783,False
1-BRSA-645-SE,434.2,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.841243743896484,0.5912437438964844,0.032406710088253,73.95153045654297,34.95191192626953,10.222341537475586,1.0095503870245301,0.2498370707035064,3.975534200668335,3.8104169368743896,2.5339810848236084,False
1-BRSA-645-SE,434.3,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.849594116210938,0.5995941162109375,0.0263455994427204,74.32908630371094,35.651798248291016,10.403742790222168,1.0171896066756978,0.2468070238828659,3.9698638916015625,3.858384609222412,2.522630214691162,False
1-BRSA-645-SE,434.4,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.816197395324709,0.566197395324707,0.0218086652457714,74.51122283935547,35.56080627441406,10.682684898376465,1.0286804184234424,0.2451156377792358,3.988954305648804,3.944435119628906,2.5153696537017822,False
1-BRSA-645-SE,434.5,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.799500465393066,0.5495004653930664,0.0190483797341585,74.52143096923828,35.56505584716797,11.038446426391602,1.042907954197251,0.2431410998106002,4.034280776977539,3.9267735481262207,2.514025449752808,False
1-BRSA-645-SE,434.6,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.76610279083252,0.5161027908325195,0.0141065120697021,74.3943862915039,35.6143798828125,11.428311347961426,1.0579820636025228,0.2397187948226928,4.085056781768799,4.176686763763428,2.512545824050904,False
1-BRSA-645-SE,434.7,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.76610279083252,0.5161027908325195,0.008857425302267,74.1500015258789,35.66370391845703,11.821084022521973,1.0726573042451366,0.2351507097482681,4.133502006530762,4.165084362030029,2.507436513900757,False
1-BRSA-645-SE,434.8,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.7577543258667,0.5077543258666992,0.0073703480884432,73.82295989990234,36.08210754394531,12.19318962097168,1.0861173277340115,0.2323176562786102,4.173039436340332,4.007988452911377,2.506669282913208,False
1-BRSA-645-SE,434.9,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.774453163146973,0.5244531631469727,0.0105611849576234,73.45663452148438,36.37294769287109,12.52590560913086,1.097809134685418,0.2301675677299499,4.1985039710998535,4.289653778076172,2.5132949352264404,False
1-BRSA-645-SE,435.0,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.799500465393066,0.5495004653930664,0.0144031280651688,73.10102081298828,35.97750473022461,12.794917106628418,1.1070374766045659,0.2280436754226684,4.201326370239258,4.379444122314453,2.5276541709899902,False
1-BRSA-645-SE,435.1,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.774453163146973,0.5244531631469727,0.0127090532332658,72.8005142211914,35.622886657714844,13.003229141235352,1.1140512156971405,0.2255901098251342,4.169738292694092,4.319954872131348,2.5359983444213867,False
1-BRSA-645-SE,435.2,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.791150093078612,0.5411500930786133,0.0068398881703615,72.56836700439453,35.393272399902344,13.177902221679688,1.1198462808149094,0.2254016250371933,4.131990909576416,3.994920253753662,2.535441637039185,False
1-BRSA-645-SE,435.3,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.791150093078612,0.5411500930786133,0.0008981500286608,72.42295837402344,35.16366195678711,13.345983505249023,1.1253505837558917,0.2272277772426605,4.114175796508789,4.068078994750977,2.526275157928467,False
1-BRSA-645-SE,435.4,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.774453163146973,0.5244531631469727,-0.0003743667621165,72.33928680419922,34.98252487182617,13.513148307800291,1.1307565432052997,0.2290896773338318,4.1330389976501465,3.9084646701812735,2.5189313888549805,False
1-BRSA-645-SE,435.5,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.782801628112791,0.532801628112793,0.0006560379988513,72.28367614746094,34.40339660644531,13.662385940551758,1.135526549296588,0.2307091951370239,4.189056396484375,4.17294979095459,2.5136637687683105,False
1-BRSA-645-SE,435.6,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.799500465393066,0.5495004653930664,0.0023570177145302,72.18826293945312,33.96458435058594,13.785029411315918,1.1394076970401663,0.2319651842117309,4.263661861419678,4.329935073852539,2.5126187801361084,False
1-BRSA-645-SE,435.7,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.807848930358888,0.5578489303588867,0.0045675653964281,72.0505142211914,34.12786102294922,13.880234718322754,1.14239681021181,0.2334638386964798,4.328481674194336,4.525978088378906,2.516367197036743,False
1-BRSA-645-SE,435.8,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.832895278930664,0.5828952789306641,0.0083210952579975,71.86428833007812,34.92384719848633,13.964034080505373,1.145010900078933,0.235093355178833,4.372365474700928,4.203718662261963,2.522199869155884,False
1-BRSA-645-SE,435.9,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.849594116210938,0.5995941162109375,0.0135344974696636,71.71224212646484,36.67399215698242,14.05545711517334,1.1478449744094246,0.2380413115024566,4.394767761230469,4.457233428955078,2.52799391746521,False
1-BRSA-645-SE,436.0,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.849594116210938,0.5995941162109375,0.0157487969845533,71.6045913696289,39.13338470458984,14.171110153198242,1.1514038738552657,0.2402016371488571,4.387621879577637,4.7769317626953125,2.5268149375915527,False
1-BRSA-645-SE,436.1,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.832895278930664,0.5828952789306641,0.0163121819496154,71.5147933959961,40.40644836425781,14.325958251953123,1.156123681223496,0.2385055124759674,4.371165752410889,4.4305267333984375,2.526068210601806,False
1-BRSA-645-SE,436.2,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.832895278930664,0.5828952789306641,0.0177151560783386,71.41377258300781,40.84781265258789,14.529345512390137,1.1622460515478994,0.2339061349630355,4.351982116699219,4.203010082244873,2.5283143520355225,False
1-BRSA-645-SE,436.3,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.816197395324709,0.566197395324707,0.0213287007063627,71.24846649169922,40.69474029541016,14.796209335327148,1.1701504670428111,0.2297430038452148,4.341835498809815,4.291581153869629,2.531156063079834,False
1-BRSA-645-SE,436.4,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.841243743896484,0.5912437438964844,0.0240996796637773,71.0744857788086,38.72008514404297,15.150700569152832,1.1804327151012157,0.2289282232522964,4.345287322998047,4.528591156005859,2.5302085876464844,False
1-BRSA-645-SE,436.5,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.849594116210938,0.5995941162109375,0.0221742950379848,70.86174011230469,37.17403411865234,15.631486892700195,1.1940002907883192,0.2293272316455841,4.352388381958008,4.281461238861084,2.5228421688079834,False
1-BRSA-645-SE,436.6,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.841243743896484,0.5912437438964844,0.0180450305342674,70.56581115722656,36.90360641479492,16.274330139160156,1.2115031217960845,0.2280716896057129,4.378204345703125,4.221496105194092,2.515130043029785,False
1-BRSA-645-SE,436.7,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.791150093078612,0.5411500930786133,0.0158146135509014,70.16887664794922,36.33467864990234,17.10411262512207,1.2331005475646561,0.2242408096790313,4.419337749481201,4.446081638336182,2.510625123977661,False
1-BRSA-645-SE,436.8,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.74940586090088,0.4994058609008789,0.0181013885885477,69.6056137084961,36.77349090576172,18.135906219482425,1.2585392613935715,0.2170071005821228,4.47567892074585,4.376213073730469,2.511685848236084,False
1-BRSA-645-SE,436.9,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.74940586090088,0.4994058609008789,0.0234210491180419,69.15203857421875,37.77272415161133,19.3460636138916,1.2865926114904986,0.208493947982788,4.518314361572266,4.553974151611328,2.520866632461548,False
1-BRSA-645-SE,437.0,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.7577543258667,0.5077543258666992,0.0257045086473226,68.54132843017578,37.76592254638672,20.71112060546875,1.316203597667241,0.2005492001771927,4.528647422790527,4.878182411193848,2.535715103149414,False
1-BRSA-645-SE,437.1,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.74940586090088,0.4994058609008789,0.0218405704945325,68.68418884277344,39.333229064941406,22.077674865722656,1.3439533332710114,0.1964628249406814,4.495886325836182,4.193807125091553,2.5525214672088623,False
1-BRSA-645-SE,437.2,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.732707977294922,0.4827079772949219,0.0125161129981279,69.26173400878906,42.30626678466797,23.037109375,1.3624279842457836,0.1983956694602966,4.407357692718506,4.509489059448242,2.5656299591064453,False
1-BRSA-645-SE,437.3,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.732707977294922,0.4827079772949219,0.0092055704444646,70.83928680419922,46.79304122924805,23.16227149963379,1.3647811479475627,0.2082114964723587,4.286493301391602,4.035621166229248,2.5764689445495605,False
1-BRSA-645-SE,437.4,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.741056442260742,0.4910564422607422,0.0193408373743295,72.63418579101562,54.0062255859375,21.57139205932617,1.333878172185362,0.2287886440753936,4.107433319091797,4.522345066070557,2.5857183933258057,False
1-BRSA-645-SE,437.5,RIACHU,MARUIM,,False,False,False,True,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.774453163146973,0.5244531631469727,0.0441995114088058,73.87908172607422,61.88274002075195,18.953821182250977,1.2776967790044198,0.2588424384593963,3.890090227127075,4.503893852233887,2.5944244861602783,False
1-BRSA-645-SE,437.6,RIACHU,MARUIM,,False,False,True,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.816197395324709,0.566197395324707,0.0699730291962623,74.62296295166016,69.00153350830078,16.35364532470703,1.2136145746076659,0.2924448251724243,3.663370132446289,3.629849195480346,2.5966057777404785,False
1-BRSA-645-SE,437.7,RIACHU,MARUIM,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.874641418457031,0.6246414184570312,0.0807807669043541,75.17041015625,74.48924255371094,14.319931983947754,1.1559409551878757,0.3208988308906555,3.454077959060669,3.377490997314453,2.585644245147705,False
1-BRSA-645-SE,437.8,RIACHU,MARUIM,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,12.958130836486816,0.7081308364868164,0.0696949213743209,76.87397766113281,76.61866760253906,12.749517440795898,1.1054937473765962,0.340577483177185,3.304607629776001,3.035287857055664,2.56190824508667,False
1-BRSA-645-SE,437.9,RIACHU,MARUIM,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,13.02492332458496,0.7749233245849609,0.0483143031597137,80.69795989990234,76.00807189941406,11.27499008178711,1.0521161685165592,0.3547295928001404,3.1908209323883057,3.151098728179932,2.516629457473755,False
1-BRSA-645-SE,438.0,RIACHU,MARUIM,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,13.108412742614746,0.8584127426147461,0.0405335761606693,89.49031066894531,74.44332122802734,9.587963104248049,0.981726354142143,0.3711456656455993,3.096726179122925,3.241785049438477,2.437974214553833,False
1-BRSA-645-SE,438.1,RIACHU,MARUIM,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,13.225298881530762,0.9752988815307616,0.0611561723053455,103.32551574707033,72.91683197021484,7.909215450286865,0.8981334060628261,0.403232216835022,3.0029220581054688,3.221902847290039,2.310130834579468,False
1-BRSA-645-SE,438.2,RIACHU,MARUIM,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,13.350534439086914,1.100534439086914,0.100913755595684,120.09642028808594,72.94403839111328,6.603202819824219,0.8197546369940018,0.4426427781581878,2.9115991592407227,3.232410192489624,2.151318550109864,False
1-BRSA-645-SE,438.3,RIACHU,MARUIM,,False,False,False,False,FOLHELHO,CINZA,ESCURO,,,12.25,13.459070205688477,1.2090702056884766,0.1365176886320114,135.53622436523438,74.04022216796875,5.835154533386231,0.7660523620280419,0.4791021049022674,2.888742208480835,2.7894105911254883,2.0118446350097656,False
1-BRSA-645-SE,439.0,RIACHU,MARUIM,,False,False,True,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,13.44237232208252,1.1923723220825195,0.0079204170033335,69.17500305175781,49.948917388916016,16.803525924682617,1.2254004203547268,0.1843870431184768,4.602276802062988,4.708448886871338,2.5801990032196045,False
1-BRSA-645-SE,439.1,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.49893569946289,0.2489356994628906,0.0054691233672201,64.31734466552734,46.10335540771485,18.93929100036621,1.2773637169908023,0.1732216030359268,4.649512767791748,4.555012702941895,2.589462757110596,False
1-BRSA-645-SE,439.2,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.46553897857666,0.2155389785766601,0.0043260091915726,63.80867385864258,43.73411178588867,20.389163970947266,1.3093994185075142,0.1700135320425033,4.696526527404785,4.630884170532227,2.5834429264068604,False
1-BRSA-645-SE,439.3,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.46553897857666,0.2155389785766601,0.0011674533598124,64.8204116821289,40.87757873535156,21.33316230773925,1.3290552375875293,0.1687781661748886,4.734192371368408,4.654115676879883,2.5703554153442383,False
1-BRSA-645-SE,439.4,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.482237815856934,0.2322378158569336,-0.0013238098472356,65.8897933959961,38.84849548339844,21.80527877807617,1.3385616434518304,0.1667164862155914,4.759488582611084,5.011529445648193,2.5562965869903564,False
1-BRSA-645-SE,439.5,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.46553897857666,0.2155389785766601,-0.0035137466620653,66.3755111694336,37.04051971435547,21.803342819213867,1.3385230833588557,0.1645534783601761,4.75373649597168,5.024693965911865,2.5469090938568115,False
1-BRSA-645-SE,439.6,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.482237815856934,0.2322378158569336,-0.0029036640189588,66.625,36.32872772216797,21.475492477416992,1.3319431318873212,0.1643747836351394,4.727769374847412,4.589550495147705,2.543421983718872,False
1-BRSA-645-SE,439.7,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.473889350891112,0.2238893508911132,0.0010398539016023,66.69795989990234,36.85683441162109,20.998449325561523,1.3221872245330915,0.1664050370454788,4.704509258270264,4.697415351867676,2.545429944992065,False
1-BRSA-645-SE,439.8,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.45719051361084,0.2071905136108398,0.0060516572557389,66.97602081298828,37.80929183959961,20.52392196655273,1.312260354767211,0.1700905114412307,4.688449859619141,4.857621192932129,2.549610614776612,False
1-BRSA-645-SE,439.9,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.45719051361084,0.2071905136108398,0.0101423654705286,67.38214111328125,38.8425407409668,20.12116813659668,1.3036531901290012,0.1727489531040191,4.701244354248047,4.555167675018311,2.5566580295562744,False
1-BRSA-645-SE,440.0,RIACHU,MARUIM,,False,False,False,False,CALCARENITO,CREME,ESBRANQUICADO,FINO,,12.25,12.44884204864502,0.1988420486450195,0.010203655809164,67.58622741699219,39.09086227416992,19.768539428710938,1.29597458324976,0.1735617667436599,4.726263046264648,4.711738586425781,2.5604608058929443,False
